Team,Over Record,Over %,Under %,Total +/-
S Utah,2-0-0,100.0%,0.0%,+16.0
Oakland,3-0-0,100.0%,0.0%,+22.2
C Connecticut,4-0-0,100.0%,0.0%,+23.5
Buffalo,5-0-0,100.0%,0.0%,+15.6
AR-Pine Bluff,2-0-0,100.0%,0.0%,+19.0
Southern,2-0-0,100.0%,0.0%,+8.5
Coppin St,1-0-0,100.0%,0.0%,+3.5
Utah,9-0-0,100.0%,0.0%,+13.7
Montana St,4-0-0,100.0%,0.0%,+5.3
Idaho St,4-0-0,100.0%,0.0%,+31.6
Denver,4-0-0,100.0%,0.0%,+17.5
New Orleans,3-0-0,100.0%,0.0%,+14.8
Tennessee St,2-0-0,100.0%,0.0%,+14.3
Morehead St,2-0-0,100.0%,0.0%,+6.8
Miami,8-0-1,100.0%,0.0%,+9.1
Georgetown,8-0-0,100.0%,0.0%,+14.3
Texas A&M-CC,2-0-0,100.0%,0.0%,+9.5
Kennesaw St,4-0-0,100.0%,0.0%,+10.8
N Colorado,3-0-0,100.0%,0.0%,+7.0
S Dakota St,5-0-0,100.0%,0.0%,+19.5
Duquesne,7-1-0,87.5%,12.5%,+9.3
St Bonaventure,6-1-0,85.7%,14.3%,+12.6
Elon,6-1-0,85.7%,14.3%,+15.9
UCSB,5-1-0,83.3%,16.7%,+18.6
Miami OH,5-1-0,83.3%,16.7%,+6.7
Akron,5-1-0,83.3%,16.7%,+8.4
UL Monroe,5-1-0,83.3%,16.7%,+4.9
C Arkansas,5-1-0,83.3%,16.7%,+6.3
Queens,5-1-0,83.3%,16.7%,+13.7
Saint Louis,8-2-0,80.0%,20.0%,+7.3
Long Beach St,4-1-1,80.0%,20.0%,+5.4
Campbell,4-1-0,80.0%,20.0%,+16.1
Texas A&M,8-2-0,80.0%,20.0%,+14.2
E Kentucky,4-1-0,80.0%,20.0%,+6.3
Tulsa,4-1-0,80.0%,20.0%,+18.6
Winthrop,4-1-0,80.0%,20.0%,+8.9
McNeese,4-1-0,80.0%,20.0%,+7.7
Utah Valley,4-1-0,80.0%,20.0%,+2.4
Longwood,4-1-0,80.0%,20.0%,+12.5
Arizona,7-2-0,77.8%,22.2%,+6.3
Wyoming,7-2-0,77.8%,22.2%,+6.6
Saint Mary's,7-2-0,77.8%,22.2%,+5.2
W Illinois,3-1-0,75.0%,25.0%,+3.0
Kent St,6-2-0,75.0%,25.0%,+20.3
Northeastern,3-1-0,75.0%,25.0%,+11.5
Colorado St,6-2-0,75.0%,25.0%,+7.6
New Mexico St,3-1-0,75.0%,25.0%,+3.1
Oklahoma,6-2-0,75.0%,25.0%,+1.3
Baylor,6-2-0,75.0%,25.0%,+10.6
Tenn Tech,3-1-0,75.0%,25.0%,-4.6
Notre Dame,6-2-0,75.0%,25.0%,+5.7
Providence,6-2-0,75.0%,25.0%,+10.4
UTEP,3-1-0,75.0%,25.0%,+4.5
Charleston So,3-1-0,75.0%,25.0%,+8.9
Abl Christian,3-1-0,75.0%,25.0%,+6.1
Hou Christian,3-1-0,75.0%,25.0%,+6.0
Bryant,3-1-0,75.0%,25.0%,+9.3
Mercyhurst,3-1-0,75.0%,25.0%,+5.4
American,5-2-0,71.4%,28.6%,+1.2
Lafayette,5-2-0,71.4%,28.6%,+2.1
UC Davis,5-2-0,71.4%,28.6%,+6.5
Drexel,5-2-1,71.4%,28.6%,-5.4
Weber St,5-2-0,71.4%,28.6%,+7.6
Radford,5-2-0,71.4%,28.6%,+7.4
Auburn,5-2-0,71.4%,28.6%,+8.7
FGCU,5-2-0,71.4%,28.6%,+14.8
Xavier,7-3-0,70.0%,30.0%,+2.1
Colorado,7-3-0,70.0%,30.0%,+11.1
Georgia,7-3-0,70.0%,30.0%,+12.9
USC,4-2-0,66.7%,33.3%,+13.0
CS Northridge,4-2-0,66.7%,33.3%,+8.4
UC Riverside,2-1-0,66.7%,33.3%,-0.8
Miss Valley St,2-1-0,66.7%,33.3%,+3.3
Texas So,2-1-0,66.7%,33.3%,+9.2
Richmond,6-3-0,66.7%,33.3%,+7.3
Gardner-Webb,2-1-0,66.7%,33.3%,-0.5
UNLV,4-2-0,66.7%,33.3%,+9.3
E Washington,2-1-0,66.7%,33.3%,-0.8
Little Rock,2-1-0,66.7%,33.3%,+10.0
W Kentucky,4-2-0,66.7%,33.3%,+5.1
Texas,6-3-0,66.7%,33.3%,+5.8
Jacksonville St,4-2-0,66.7%,33.3%,-4.6
Villanova,6-3-0,66.7%,33.3%,+3.3
Rice,4-2-0,66.7%,33.3%,+3.3
Green Bay,2-1-0,66.7%,33.3%,+5.8
Yale,2-1-0,66.7%,33.3%,+7.3
Cornell,2-1-0,66.7%,33.3%,+17.5
Arkansas,6-3-0,66.7%,33.3%,+8.6
N Dakota St,4-2-0,66.7%,33.3%,+12.5
Tarleton St,4-2-0,66.7%,33.3%,+11.1
Le Moyne,2-1-0,66.7%,33.3%,+6.5
W Georgia,4-2-0,66.7%,33.3%,+11.9
UMass Lowell,2-1-0,66.7%,33.3%,+6.2
St Thomas,4-2-0,66.7%,33.3%,+8.8
Wake Forest,7-4-0,63.6%,36.4%,+2.2
Loyola Mymt,7-4-0,63.6%,36.4%,+1.4
Maryland,5-3-0,62.5%,37.5%,+0.8
Washington St,5-3-0,62.5%,37.5%,+4.4
Marshall,5-3-0,62.5%,37.5%,+3.6
Davidson,5-3-0,62.5%,37.5%,+7.1
Florida Intl,5-3-0,62.5%,37.5%,+4.5
Vanderbilt,5-3-0,62.5%,37.5%,+2.8
Mississippi,5-3-0,62.5%,37.5%,+0.2
LSU,5-3-1,62.5%,37.5%,+9.3
