Team,Over Record,Over %,Under %,Total +/-
S Indiana,22-12-0,64.7%,35.3%,+4.3
Miss Valley St,25-15-1,62.5%,37.5%,+1.7
Holy Cross,68-43-3,61.3%,38.7%,+0.9
New Orleans,97-63-2,60.6%,39.4%,+3.2
UT Rio Grande,53-38-3,58.2%,41.8%,-0.1
Hou Christian,46-33-2,58.2%,41.8%,+3.8
E Washington,181-133-2,57.6%,42.4%,+3.2
Radford,90-67-1,57.3%,42.7%,+2.6
E Illinois,122-91-5,57.3%,42.7%,+2.6
Oral Roberts,134-101-2,57.0%,43.0%,+3.4
Santa Clara,188-142-3,57.0%,43.0%,+2.8
Wake Forest,228-173-4,56.9%,43.1%,+2.8
Longwood,75-57-4,56.8%,43.2%,+1.6
South Dakota,113-86-5,56.8%,43.2%,+3.9
Bucknell,89-68-3,56.7%,43.3%,+2.8
Oakland,159-122-4,56.6%,43.4%,+2.8
Kennesaw St,58-45-2,56.3%,43.7%,+1.2
Mercyhurst,9-7-0,56.3%,43.8%,+2.1
Denver,149-116-2,56.2%,43.8%,+1.5
Lindenwood,23-18-1,56.1%,43.9%,+2.2
Montana St,165-131-0,55.7%,44.3%,+2.3
San Jose St,102-81-2,55.7%,44.3%,+2.2
Florida Atlantic,147-117-2,55.7%,44.3%,+2.2
Howard,60-48-0,55.6%,44.4%,+2.0
McNeese,75-60-1,55.6%,44.4%,+1.6
Ball St,157-126-3,55.5%,44.5%,+2.0
Idaho,129-104-0,55.4%,44.6%,+0.7
Abl Christian,76-62-2,55.1%,44.9%,+1.6
Lafayette,61-50-4,55.0%,45.1%,+1.2
Prairie View,63-52-2,54.8%,45.2%,+0.5
Weber St,202-167-4,54.7%,45.3%,+1.4
W Georgia,6-5-0,54.6%,45.5%,-2.1
VMI,65-55-1,54.2%,45.8%,+1.6
SE Missouri St,126-107-2,54.1%,45.9%,+2.7
N Colorado,147-125-5,54.0%,46.0%,+1.7
N Dakota St,148-126-3,54.0%,46.0%,+1.5
High Point,82-70-3,54.0%,46.1%,+2.1
NW State,62-53-3,53.9%,46.1%,+3.1
Gardner-Webb,76-65-2,53.9%,46.1%,+0.9
Chicago St,28-24-0,53.9%,46.2%,+2.0
Queens,28-24-0,53.9%,46.2%,+0.9
North Dakota,94-81-2,53.7%,46.3%,+2.0
Pepperdine,131-113-4,53.7%,46.3%,+1.9
Stetson,59-51-2,53.6%,46.4%,+2.3
Auburn,202-175-1,53.6%,46.4%,+1.0
Campbell,75-65-1,53.6%,46.4%,+0.9
Le Moyne,15-13-0,53.6%,46.4%,+3.9
Providence,206-179-5,53.5%,46.5%,+1.4
IU Indy,85-74-0,53.5%,46.5%,+3.4
Morgan St,62-54-5,53.5%,46.6%,+1.7
Purdue FW,132-115-4,53.4%,46.6%,+1.0
Iowa St,211-184-5,53.4%,46.6%,+1.7
Omaha,86-75-3,53.4%,46.6%,+2.1
Delaware,149-130-2,53.4%,46.6%,+1.5
Dayton,246-215-4,53.4%,46.6%,+0.2
Oregon St,152-133-1,53.3%,46.7%,+0.6
Charlotte,172-151-8,53.3%,46.8%,+1.4
W Carolina,141-124-1,53.2%,46.8%,+1.9
Grand Canyon,101-89-2,53.2%,46.8%,-0.6
W Michigan,162-143-2,53.1%,46.9%,+1.9
Toledo,188-166-1,53.1%,46.9%,+2.0
