Team,Over Record,Over %,Under %,Total +/-
Le Moyne,18-9-0,66.7%,33.3%,+0.7
Queens,32-20-1,61.5%,38.5%,+1.0
W Georgia,11-7-0,61.1%,38.9%,+2.3
Miss Val St,91-61-1,59.9%,40.1%,+4.0
Idaho St,196-132-6,59.8%,40.2%,+4.6
New Orleans,138-94-2,59.5%,40.5%,+2.2
TX A&M-Com,34-25-0,57.6%,42.4%,+3.2
UCSD,38-28-3,57.6%,42.4%,+5.8
North Dakota,133-99-1,57.3%,42.7%,+2.3
Grd Canyon,86-65-0,57.0%,43.1%,+1.1
Gard-Webb,92-70-2,56.8%,43.2%,+3.0
SE Missouri,200-153-6,56.7%,43.3%,+3.5
Oakland,155-119-4,56.6%,43.4%,+2.6
Coppin St,82-63-1,56.6%,43.5%,+1.7
S Indiana,31-24-0,56.4%,43.6%,+2.7
SIU Edward,132-103-4,56.2%,43.8%,+0.5
NC State,188-148-4,56.0%,44.1%,+1.7
NC-Asheville,85-67-5,55.9%,44.1%,+1.9
High Point,81-64-2,55.9%,44.1%,+3.1
Weber St,208-166-4,55.6%,44.4%,+1.8
Neb Omaha,101-81-1,55.5%,44.5%,+2.0
Nevada,198-159-3,55.5%,44.5%,+1.7
Iowa,166-134-1,55.3%,44.7%,+2.9
Radford,86-70-1,55.1%,44.9%,+0.2
Wright St,194-159-2,55.0%,45.0%,+0.7
Florida Intl,178-146-2,54.9%,45.1%,+1.1
N Colorado,151-124-5,54.9%,45.1%,+2.6
Fresno St,177-146-6,54.8%,45.2%,+2.0
Howard,70-58-1,54.7%,45.3%,+1.2
TX-Pan Am,76-63-2,54.7%,45.3%,+0.8
Youngs St,182-151-1,54.7%,45.4%,+2.0
U Mass,172-143-3,54.6%,45.4%,+1.8
Auburn,202-168-2,54.6%,45.4%,+2.1
Lipscomb,96-80-1,54.6%,45.5%,+1.8
CS Bakersfld,84-70-0,54.6%,45.5%,+1.3
Norfolk St,79-66-1,54.5%,45.5%,+0.6
UTSA,128-107-3,54.5%,45.5%,+1.4
Oral Roberts,123-103-1,54.4%,45.6%,+2.2
SE Louisiana,74-62-0,54.4%,45.6%,+3.2
Texas St,130-109-3,54.4%,45.6%,+1.3
Indiana St,194-163-5,54.3%,45.7%,+1.9
Brown,164-138-4,54.3%,45.7%,+2.0
Buffalo,188-159-5,54.2%,45.8%,+1.6
N Florida,92-78-1,54.1%,45.9%,+2.0
TX-Arlington,136-116-2,54.0%,46.0%,+1.6
Toledo,204-174-3,54.0%,46.0%,+1.3
Colorado St,171-146-4,53.9%,46.1%,+1.7
Hofstra,214-183-4,53.9%,46.1%,+2.5
