Team,Over Record,Over %,Under %,Total +/-
Le Moyne,37-23-0,61.7%,38.3%,+3.1
W Georgia,18-12-0,60.0%,40.0%,+1.1
New Orleans,223-160-5,58.2%,41.8%,+2.7
North Dakota,215-159-3,57.5%,42.5%,+2.6
Mercyhurst,16-12-0,57.1%,42.9%,+3.5
Queens,51-39-2,56.7%,43.3%,+1.0
Idaho St,302-231-7,56.7%,43.3%,+2.5
NC Asheville,145-114-5,56.0%,44.0%,+2.0
Oakland,267-211-6,55.9%,44.1%,+2.8
Oral Roberts,234-185-3,55.9%,44.2%,+2.3
Grand Canyon,148-118-2,55.6%,44.4%,+0.7
Omaha,198-158-3,55.6%,44.4%,+2.4
South Dakota,208-167-5,55.5%,44.5%,+3.1
UCSD,69-56-4,55.2%,44.8%,+2.8
SE Missouri St,305-249-8,55.1%,45.0%,+2.9
Youngstown St,312-255-4,55.0%,45.0%,+2.6
Weber St,321-263-7,55.0%,45.0%,+1.4
Wake Forest,398-327-12,54.9%,45.1%,+1.6
Buffalo,337-277-9,54.9%,45.1%,+2.2
UTSA,196-162-3,54.8%,45.3%,+2.0
Gardner-Webb,148-123-4,54.6%,45.4%,+1.8
N Colorado,268-223-7,54.6%,45.4%,+2.3
C Arkansas,124-105-4,54.2%,45.9%,+2.2
E Washington,321-272-6,54.1%,45.9%,+2.1
Bellarmine,73-62-2,54.1%,45.9%,+2.0
Auburn,349-297-4,54.0%,46.0%,+1.6
Howard,130-111-3,53.9%,46.1%,+1.8
Boston College,354-304-13,53.8%,46.2%,+1.3
Lipscomb,159-137-3,53.7%,46.3%,+1.8
CS Bakersfield,138-119-1,53.7%,46.3%,+1.2
N Florida,148-128-4,53.6%,46.4%,+2.0
SC Upstate,142-123-0,53.6%,46.4%,+0.6
McNeese,121-105-2,53.5%,46.5%,+1.9
Morgan St,138-120-5,53.5%,46.5%,+1.5
SIU Edward,194-169-7,53.4%,46.6%,+0.2
S Utah,227-198-6,53.4%,46.6%,+1.3
Lafayette,134-117-6,53.4%,46.6%,+0.5
Denver,310-271-7,53.4%,46.6%,+1.0
Montana,314-275-7,53.3%,46.7%,+1.4
Providence,362-318-9,53.2%,46.8%,+1.5
Delaware,312-274-4,53.2%,46.8%,+1.6
Dayton,363-319-8,53.2%,46.8%,+0.8
Indiana St,332-292-8,53.2%,46.8%,+1.2
Stetson,137-121-3,53.1%,46.9%,+1.7
Purdue FW,223-197-9,53.1%,46.9%,+1.4
Hou Christian,120-106-3,53.1%,46.9%,+3.3
Nevada,352-311-6,53.1%,46.9%,+1.1
Baylor,333-295-7,53.0%,47.0%,+1.7
Belmont,228-202-3,53.0%,47.0%,+1.6
Radford,143-127-1,53.0%,47.0%,+0.5
Wofford,307-273-7,52.9%,47.1%,+0.7
Montana St,306-273-0,52.9%,47.2%,+1.1
W Michigan,325-290-6,52.9%,47.2%,+1.1
Green Bay,319-285-7,52.8%,47.2%,+1.3
Ball St,311-278-11,52.8%,47.2%,+1.2
Santa Clara,322-288-5,52.8%,47.2%,+1.0
Austin Peay,311-279-12,52.7%,47.3%,+2.9
Iowa,381-342-11,52.7%,47.3%,+1.7
Florida Intl,288-259-6,52.7%,47.4%,+0.9
Portland St,290-261-8,52.6%,47.4%,+1.9
Iowa St,351-316-12,52.6%,47.4%,+1.4
Milwaukee,326-294-3,52.6%,47.4%,+1.2
Idaho,295-266-6,52.6%,47.4%,+0.9
NJIT,126-114-1,52.5%,47.5%,-0.2
S Dakota St,232-210-3,52.5%,47.5%,+1.8
Hofstra,318-288-6,52.5%,47.5%,+1.7
Colorado St,328-297-9,52.5%,47.5%,+1.4
UT Rio Grande,118-107-4,52.4%,47.6%,+0.4
Northeastern,298-271-9,52.4%,47.6%,+0.6
UMass,348-317-5,52.3%,47.7%,+1.2
Oregon St,339-309-3,52.3%,47.7%,+0.7
Abl Christian,113-103-2,52.3%,47.7%,+1.0
Holy Cross,148-135-6,52.3%,47.7%,+0.5
S Indiana,46-42-0,52.3%,47.7%,+1.8
Marquette,366-335-7,52.2%,47.8%,+1.2
VMI,167-153-2,52.2%,47.8%,+2.2
Rhode Island,338-310-4,52.2%,47.8%,+0.7
Gonzaga,388-356-6,52.2%,47.9%,+0.8
Charlotte,330-303-14,52.1%,47.9%,+1.2
Delaware St,125-115-2,52.1%,47.9%,+1.8
Wyoming,328-302-11,52.1%,47.9%,+1.3
Texas So,154-142-4,52.0%,48.0%,+2.0
UNLV,367-339-8,52.0%,48.0%,+0.9
Bucknell,154-143-4,51.9%,48.2%,+1.8
Hampton,141-131-2,51.8%,48.2%,+1.7
NC State,386-359-10,51.8%,48.2%,+0.7
North Carolina,458-426-7,51.8%,48.2%,+0.7
Tennessee St,289-269-3,51.8%,48.2%,+1.0
Toledo,323-301-5,51.8%,48.2%,+1.0
Miss Valley St,137-128-4,51.7%,48.3%,+1.1
Illinois Chicago,325-304-2,51.7%,48.3%,+1.1
SF Austin,125-117-2,51.7%,48.4%,+0.7
Wright St,318-298-8,51.6%,48.4%,+0.3
BYU,353-331-8,51.6%,48.4%,+1.7
E Texas A&M,48-45-0,51.6%,48.4%,+2.0
Brown,229-215-6,51.6%,48.4%,+0.9
C Michigan,305-287-7,51.5%,48.5%,+1.4
Long Beach St,327-308-6,51.5%,48.5%,+1.5
Coastal Car,157-148-2,51.5%,48.5%,+1.1
