Team,Over Record,Over %,Under %,Total +/-
VMI,1-0-0,100.0%,0.0%,+12.5
Miss Valley St,1-0-0,100.0%,0.0%,+8.0
Missouri,1-0-0,100.0%,0.0%,+12.5
AR-Pine Bluff,1-0-0,100.0%,0.0%,+9.0
Alabama A&M,1-0-0,100.0%,0.0%,+1.5
Brown,1-0-0,100.0%,0.0%,+42.5
Marquette,1-0-0,100.0%,0.0%,+26.0
Southern,1-0-0,100.0%,0.0%,+26.0
Texas A&M-CC,1-0-0,100.0%,0.0%,+20.0
Canisius,1-0-0,100.0%,0.0%,+22.5
Morehead St,1-0-0,100.0%,0.0%,+50.5
Tarleton St,1-0-0,100.0%,0.0%,+6.5
Penn,1-0-0,100.0%,0.0%,+5.0
Liberty,1-0-0,100.0%,0.0%,+4.5
UC Davis,1-0-0,100.0%,0.0%,+4.5
Coppin St,1-0-0,100.0%,0.0%,+7.0
Robert Morris,1-0-0,100.0%,0.0%,+9.0
N Dakota St,1-0-0,100.0%,0.0%,+4.5
Alcorn St,1-1-0,50.0%,50.0%,-1.0
UTSA,0-1-0,0.0%,100.0%,-17.5
Maryland ES,0-1-0,0.0%,100.0%,-19.0
Binghamton,0-0-0,0.0%,0.0%,--
NC Central,0-1-0,0.0%,100.0%,-6.5
SC Upstate,0-1-0,0.0%,100.0%,-31.5
Montana St,0-0-0,0.0%,0.0%,--
App State,0-0-0,0.0%,0.0%,--
Norfolk St,0-0-0,0.0%,0.0%,--
Vermont,0-0-0,0.0%,0.0%,--
J Madison,0-0-0,0.0%,0.0%,--
West Virginia,0-0-1,0.0%,0.0%,0.0
Queens,0-0-0,0.0%,0.0%,--
Cal Poly,0-0-0,0.0%,0.0%,--
S Alabama,0-0-0,0.0%,0.0%,--
Loyola Mymt,0-1-0,0.0%,100.0%,-21.5
Harvard,0-0-0,0.0%,0.0%,--
E Washington,0-1-0,0.0%,100.0%,-21.5
Purdue FW,0-0-0,0.0%,0.0%,--
Presbyterian,0-0-0,0.0%,0.0%,--
Evansville,0-0-0,0.0%,0.0%,--
IU Indy,0-1-0,0.0%,100.0%,-0.5
Georgia,0-1-0,0.0%,100.0%,-19.0
Mercer,0-0-0,0.0%,0.0%,--
Montana,0-0-0,0.0%,0.0%,--
South Dakota,0-1-0,0.0%,100.0%,-2.5
Utah Tech,0-2-0,0.0%,100.0%,-4.3
Rider,0-1-0,0.0%,100.0%,-7.0
Cornell,0-1-0,0.0%,100.0%,-25.0
Texas St,0-0-0,0.0%,0.0%,--
Lindenwood,0-0-0,0.0%,0.0%,--
Prairie View,0-0-0,0.0%,0.0%,--
Idaho St,0-1-0,0.0%,100.0%,-5.5
Fresno St,0-1-0,0.0%,100.0%,-31.5
Lafayette,0-0-0,0.0%,0.0%,--
N Alabama,0-0-0,0.0%,0.0%,--
S Indiana,0-1-0,0.0%,100.0%,-2.0
E Texas A&M,0-1-0,0.0%,100.0%,-14.5
Mercyhurst,0-0-0,0.0%,0.0%,--
