Team,Over Record,Over %,Under %,Total +/-
Le Moyne,24-11-0,68.6%,31.4%,+2.8
New Orleans,146-97-2,60.1%,39.9%,+2.3
Queens,37-25-1,59.7%,40.3%,+1.2
Idaho St,202-137-6,59.6%,40.4%,+4.5
Miss Valley St,94-68-1,58.0%,42.0%,+3.5
Coppin St,91-66-1,58.0%,42.0%,+1.9
E Texas A&M,38-28-0,57.6%,42.4%,+2.6
Grand Canyon,94-71-1,57.0%,43.0%,+0.8
SE Missouri St,206-156-6,56.9%,43.1%,+3.6
Oakland,161-122-4,56.9%,43.1%,+2.9
Gardner-Webb,98-75-2,56.7%,43.4%,+2.6
SIU Edward,138-106-4,56.6%,43.4%,+0.5
S Indiana,35-27-0,56.5%,43.6%,+2.5
North Dakota,136-105-1,56.4%,43.6%,+2.3
N Colorado,160-128-5,55.6%,44.4%,+2.7
Omaha,105-84-1,55.6%,44.4%,+1.9
Weber St,212-170-4,55.5%,44.5%,+1.9
High Point,86-69-2,55.5%,44.5%,+3.0
Norfolk St,87-70-1,55.4%,44.6%,+1.0
Nevada,202-163-3,55.3%,44.7%,+1.7
NC State,192-155-4,55.3%,44.7%,+1.8
NC Asheville,87-71-5,55.1%,44.9%,+1.7
N Florida,98-80-1,55.1%,44.9%,+2.0
Iowa,170-139-1,55.0%,45.0%,+2.7
CS Bakersfield,89-73-1,54.9%,45.1%,+1.8
Wright St,198-163-2,54.9%,45.2%,+0.8
Radford,91-75-1,54.8%,45.2%,+0.1
Indiana St,200-165-5,54.8%,45.2%,+2.1
SE Louisiana,81-67-0,54.7%,45.3%,+2.8
Florida Intl,183-152-2,54.6%,45.4%,+1.0
Fresno St,183-152-6,54.6%,45.4%,+1.8
Texas St,136-113-3,54.6%,45.4%,+1.8
UCSD,42-35-3,54.6%,45.5%,+5.2
Lehigh,97-81-1,54.5%,45.5%,+3.2
Auburn,209-175-2,54.4%,45.6%,+2.1
UT Rio Grande,81-68-2,54.4%,45.6%,+0.7
Youngstown St,188-158-1,54.3%,45.7%,+1.8
UMass,176-148-3,54.3%,45.7%,+1.6
Lipscomb,102-86-1,54.3%,45.7%,+1.7
Montana,200-169-6,54.2%,45.8%,+2.3
Buffalo,195-165-5,54.2%,45.8%,+1.7
Toledo,212-180-3,54.1%,45.9%,+1.4
Lafayette,93-79-4,54.1%,45.9%,+0.5
Hofstra,218-186-4,54.0%,46.0%,+2.5
Tennessee St,191-163-3,54.0%,46.1%,+1.6
Kennesaw St,91-78-2,53.9%,46.2%,+1.3
Wofford,197-169-4,53.8%,46.2%,+0.5
UTSA,129-111-3,53.8%,46.3%,+1.2
Mississippi,208-179-4,53.8%,46.3%,+1.6
Dayton,188-162-4,53.7%,46.3%,+1.3
UT Arlington,138-119-2,53.7%,46.3%,+1.5
Colorado St,175-151-5,53.7%,46.3%,+1.7
CS Fullerton,185-160-4,53.6%,46.4%,+3.1
Brown,166-144-4,53.6%,46.5%,+1.8
UNLV,197-171-3,53.5%,46.5%,+1.3
Montana St,195-170-0,53.4%,46.6%,+2.1
UTEP,216-189-5,53.3%,46.7%,+1.2
Oral Roberts,124-109-1,53.2%,46.8%,+1.9
VMI,116-102-2,53.2%,46.8%,+2.2
Coastal Car,109-96-1,53.2%,46.8%,+1.4
Duquesne,154-136-4,53.1%,46.9%,+2.0
Chattanooga,191-169-6,53.1%,46.9%,+0.9
Purdue,183-162-5,53.0%,47.0%,+0.9
S Utah,132-117-2,53.0%,47.0%,+1.6
Baylor,187-166-3,53.0%,47.0%,+2.1
Detroit Mercy,187-166-7,53.0%,47.0%,+1.9
E Washington,198-176-3,52.9%,47.1%,+1.3
Howard,73-65-1,52.9%,47.1%,+0.8
Iowa St,201-179-10,52.9%,47.1%,+2.0
Santa Clara,192-171-3,52.9%,47.1%,+0.7
American,92-82-0,52.9%,47.1%,+0.2
Alcorn St,75-67-3,52.8%,47.2%,+1.7
Mississippi St,210-188-6,52.8%,47.2%,+1.3
Florida Atlantic,163-146-5,52.8%,47.3%,+2.5
Morgan St,77-69-4,52.7%,47.3%,+1.4
Ball St,196-176-6,52.7%,47.3%,+1.7
Samford,189-170-4,52.7%,47.4%,+2.1
Bellarmine,50-45-1,52.6%,47.4%,+2.5
Austin Peay,213-192-7,52.6%,47.4%,+2.4
Ohio,207-187-5,52.5%,47.5%,+1.3
Missouri,207-187-4,52.5%,47.5%,+1.3
F Dickinson,83-75-2,52.5%,47.5%,+3.1
Charlotte,201-182-11,52.5%,47.5%,+1.1
Boston College,148-134-4,52.5%,47.5%,+1.1
Wake Forest,150-136-6,52.5%,47.6%,+1.0
E Tennessee St,133-121-4,52.4%,47.6%,-0.1
Idaho,189-172-3,52.4%,47.7%,+1.4
UMass Lowell,67-61-3,52.3%,47.7%,+1.8
Northeastern,205-187-3,52.3%,47.7%,+0.8
Hawai'i,182-166-8,52.3%,47.7%,+0.8
Army,93-85-0,52.3%,47.8%,-0.7
NC Central,70-64-1,52.2%,47.8%,-0.3
George Mason,189-173-3,52.2%,47.8%,+0.5
Texas A&M-CC,83-76-3,52.2%,47.8%,-0.7
