Team,Over Record,Over %,Under %,Total +/-
Hampton,40-20-1,66.7%,33.3%,+7.5
UL Monroe,74-45-1,62.2%,37.8%,+4.3
New Orleans,80-50-2,61.5%,38.5%,+4.8
Hsn Christian,19-12-0,61.3%,38.7%,+12.1
Oakland,159-101-2,61.2%,38.9%,+4.4
Gard-Webb,77-49-1,61.1%,38.9%,+3.4
McNeese St,53-34-2,60.9%,39.1%,+2.9
North Dakota,67-44-2,60.4%,39.6%,+1.9
Lehigh,70-46-0,60.3%,39.7%,+5.3
IPFW,123-82-4,60.0%,40.0%,+3.8
Lindenwood,6-4-0,60.0%,40.0%,-0.9
South Dakota,94-63-3,59.9%,40.1%,+3.5
Lafayette,47-32-1,59.5%,40.5%,+2.7
NC-Asheville,68-47-1,59.1%,40.9%,+2.7
Ark Pine Bl,23-16-0,59.0%,41.0%,+2.8
CS Bakersfld,50-35-0,58.8%,41.2%,+2.1
TX A&M-Com,10-7-0,58.8%,41.2%,+6.9
Idaho,91-64-2,58.7%,41.3%,+2.9
Queens,17-12-1,58.6%,41.4%,+1.6
Wofford,174-124-3,58.4%,41.6%,+3.1
Maine,25-18-1,58.1%,41.9%,+1.0
Kennesaw St,36-26-1,58.1%,41.9%,+2.5
SE Missouri,87-63-1,58.0%,42.0%,+4.9
St. Thomas,29-21-3,58.0%,42.0%,+2.8
Grd Canyon,96-70-1,57.8%,42.2%,+1.0
SE Louisiana,46-34-0,57.5%,42.5%,+4.4
Buffalo,193-143-4,57.4%,42.6%,+2.0
Wake Forest,190-142-6,57.2%,42.8%,+2.1
Le Moyne,8-6-0,57.1%,42.9%,+4.1
N Florida,56-42-1,57.1%,42.9%,+3.8
Cal St Nrdge,105-79-1,57.1%,42.9%,+3.2
TX Southern,87-66-2,56.9%,43.1%,+3.7
UCSD,26-20-1,56.5%,43.5%,+2.7
Abl Christian,65-50-0,56.5%,43.5%,+2.8
SIU Edward,48-37-0,56.5%,43.5%,+0.1
Idaho St,71-55-0,56.4%,43.7%,+2.9
E Illinois,82-64-2,56.2%,43.8%,+2.1
Neb Omaha,60-47-1,56.1%,43.9%,+3.0
La Salle,128-101-2,55.9%,44.1%,+2.2
Howard,43-34-0,55.8%,44.2%,+3.5
Binghamton,24-19-0,55.8%,44.2%,+2.1
Ste F Austin,80-64-2,55.6%,44.4%,+1.5
Pittsburgh,233-187-9,55.5%,44.5%,+1.2
Iowa,212-171-7,55.4%,44.7%,+2.3
Lipscomb,83-67-1,55.3%,44.7%,+3.9
Norfolk St,76-62-1,55.1%,44.9%,+0.4
Colgate,93-76-1,55.0%,45.0%,+0.4
E Washingtn,149-122-2,55.0%,45.0%,+2.8
Weber St,189-155-6,54.9%,45.1%,+1.9
F Dickinson,45-37-1,54.9%,45.1%,+3.6
VMI,34-28-0,54.8%,45.2%,+3.4
Fla Atlantic,120-99-4,54.8%,45.2%,+3.1
Bellarmine,23-19-2,54.8%,45.2%,+0.7
Rider,149-124-4,54.6%,45.4%,+1.5
Radford,74-62-1,54.4%,45.6%,+1.6
S Mississippi,125-105-2,54.4%,45.7%,+2.3
U Mass,169-142-1,54.3%,45.7%,+1.8
Utah,211-178-4,54.2%,45.8%,+1.8
N Colorado,136-115-5,54.2%,45.8%,+2.5
Samford,127-108-2,54.0%,46.0%,+2.5
Montana,202-172-4,54.0%,46.0%,+1.8
Campbell,54-46-1,54.0%,46.0%,+0.6
Northeastrn,156-133-2,54.0%,46.0%,+0.8
Portland,106-91-2,53.8%,46.2%,+0.8
Notre Dame,213-183-4,53.8%,46.2%,+1.5
Providence,179-154-3,53.8%,46.3%,+1.7
New Mexico,222-191-3,53.8%,46.3%,+1.3
E Tenn St,122-105-1,53.7%,46.3%,+1.4
Youngs St,101-87-3,53.7%,46.3%,+2.5
Colorado St,159-137-7,53.7%,46.3%,+2.5
American,58-50-0,53.7%,46.3%,+0.8
Belmont,167-145-3,53.5%,46.5%,+2.3
WI-Milwkee,146-127-1,53.5%,46.5%,+1.8
S Utah,77-67-1,53.5%,46.5%,+0.6
St Bonavent,155-135-4,53.5%,46.6%,+2.9
Charlotte,150-131-6,53.4%,46.6%,+2.0
Toledo,184-161-3,53.3%,46.7%,+1.1
Princeton,170-149-5,53.3%,46.7%,+1.2
Auburn,172-151-1,53.3%,46.8%,+1.5
Delaware,115-101-2,53.2%,46.8%,+1.3
Stetson,33-29-0,53.2%,46.8%,+3.8
TN Martin,83-73-5,53.2%,46.8%,+4.3
Niagara,134-118-4,53.2%,46.8%,+2.7
Central Mich,101-89-3,53.2%,46.8%,+2.1
San Jose St,59-52-0,53.2%,46.9%,+1.6
N Arizona,93-82-4,53.1%,46.9%,+3.1
Brown,77-68-1,53.1%,46.9%,+0.6
Arkansas St,124-110-4,53.0%,47.0%,+1.4
Portland St,126-112-2,52.9%,47.1%,+1.3
Yale,136-121-4,52.9%,47.1%,+1.8
Bradley,157-140-2,52.9%,47.1%,+1.0
Nevada,227-203-3,52.8%,47.2%,+0.9
Detroit,115-103-4,52.8%,47.3%,+2.3
Oral Roberts,107-96-1,52.7%,47.3%,+1.8
UNLV,229-206-5,52.6%,47.4%,+1.7
Loyola Mymt,110-99-1,52.6%,47.4%,+0.8
GA Southern,121-109-3,52.6%,47.4%,+0.9
Duquesne,134-121-2,52.6%,47.5%,+1.6
W Michigan,134-121-4,52.6%,47.5%,+1.4
Coastal Car,62-56-1,52.5%,47.5%,-0.6
UTSA,52-47-0,52.5%,47.5%,+1.3
Boston Col,129-117-4,52.4%,47.6%,+1.4
Alabama St,33-30-2,52.4%,47.6%,-0.7
Xavier,265-241-8,52.4%,47.6%,+1.5
Florida St,200-182-10,52.4%,47.6%,+0.8
Rice,89-81-1,52.4%,47.7%,+1.7
Maryland BC,56-51-0,52.3%,47.7%,+1.4
N Carolina,362-330-6,52.3%,47.7%,+0.9
Vanderbilt,171-156-7,52.3%,47.7%,+0.5
Towson,115-105-0,52.3%,47.7%,+2.1
Austin Peay,139-127-4,52.3%,47.7%,+3.0
NC-Wilmgton,129-118-2,52.2%,47.8%,+1.8
DePaul,107-98-2,52.2%,47.8%,+1.1
Drake,144-132-5,52.2%,47.8%,+1.8
Nicholls,50-46-1,52.1%,47.9%,+2.7
U Penn,125-115-3,52.1%,47.9%,+2.3
Cal Baptist,52-48-1,52.0%,48.0%,+1.1
Charl South,26-24-1,52.0%,48.0%,-0.1
N Iowa,196-181-2,52.0%,48.0%,+1.1
