Team,Over Record,Over %,Under %,Total +/-
New Orleans,85-46-1,64.9%,35.1%,+5.0
Queens,24-13-0,64.9%,35.1%,+0.8
E Texas A&M,11-6-0,64.7%,35.3%,+10.7
Utah Tech,18-11-0,62.1%,37.9%,+3.9
Morgan St,41-26-0,61.2%,38.8%,+4.2
Oral Roberts,75-49-0,60.5%,39.5%,+2.1
Winthrop,83-56-2,59.7%,40.3%,+5.3
Grand Canyon,39-27-1,59.1%,40.9%,+0.2
Bellarmine,30-21-0,58.8%,41.2%,+2.1
Weber St,74-53-2,58.3%,41.7%,+2.0
Northeastern,126-93-4,57.5%,42.5%,+2.3
Prairie View,27-20-1,57.5%,42.6%,+2.2
North Dakota,54-40-1,57.5%,42.6%,+2.3
Purdue FW,93-69-2,57.4%,42.6%,+1.9
Hou Christian,56-42-1,57.1%,42.9%,+5.9
St Francis PA,49-37-0,57.0%,43.0%,+2.0
Delaware,132-100-2,56.9%,43.1%,+2.1
South Dakota,75-57-2,56.8%,43.2%,+3.1
Yale,46-35-1,56.8%,43.2%,+3.4
NC Asheville,70-54-1,56.5%,43.6%,+2.5
Providence,235-183-5,56.2%,43.8%,+2.3
Portland St,65-51-1,56.0%,44.0%,+2.2
NJIT,65-51-1,56.0%,44.0%,+0.6
Coastal Car,44-35-0,55.7%,44.3%,+2.5
Oregon St,108-86-0,55.7%,44.3%,+1.4
N Colorado,59-47-1,55.7%,44.3%,+1.9
Omaha,64-51-1,55.7%,44.4%,+3.3
Hofstra,139-111-3,55.6%,44.4%,+2.4
Kennesaw St,50-40-0,55.6%,44.4%,+2.4
N Dakota St,50-40-0,55.6%,44.4%,+2.9
UL Monroe,67-54-3,55.4%,44.6%,+1.8
Auburn,249-201-1,55.3%,44.7%,+1.9
Oakland,73-59-1,55.3%,44.7%,+3.1
E Washington,73-59-1,55.3%,44.7%,+2.2
Wake Forest,269-219-8,55.1%,44.9%,+1.4
S Dakota St,70-57-2,55.1%,44.9%,+2.9
SC Upstate,81-66-0,55.1%,44.9%,+0.7
Niagara,94-77-2,55.0%,45.0%,+3.1
Mississippi St,245-201-6,54.9%,45.1%,+1.9
Boston College,230-189-9,54.9%,45.1%,+1.5
Coppin St,40-33-0,54.8%,45.2%,+1.8
Buffalo,226-187-8,54.7%,45.3%,+1.9
Green Bay,111-92-1,54.7%,45.3%,+1.6
Cornell,41-34-1,54.7%,45.3%,+2.5
Lafayette,89-74-4,54.6%,45.4%,+0.7
Milwaukee,120-100-0,54.6%,45.5%,+2.4
Lindenwood,12-10-1,54.6%,45.5%,-3.3
Mississippi,253-211-6,54.5%,45.5%,+2.3
Holy Cross,91-76-5,54.5%,45.5%,+1.1
Long Beach St,97-81-3,54.5%,45.5%,+2.6
N Florida,55-46-3,54.5%,45.5%,+1.4
Youngstown St,119-100-0,54.3%,45.7%,+2.6
Nevada,178-150-4,54.3%,45.7%,+1.4
Duquesne,223-188-5,54.3%,45.7%,+2.0
Liberty,59-50-1,54.1%,45.9%,+0.7
Colorado St,210-178-6,54.1%,45.9%,+2.1
