Team,Over Record,Over %,Under %,Total +/-
New Orleans,50-25-0,66.7%,33.3%,+5.1
Utah Tech,16-8-0,66.7%,33.3%,+4.7
Oral Roberts,59-31-0,65.6%,34.4%,+3.4
Prairie View,25-14-1,64.1%,35.9%,+5.1
Northeastern,46-26-0,63.9%,36.1%,+3.9
N Colorado,40-24-0,62.5%,37.5%,+4.9
Queens,20-12-0,62.5%,37.5%,+0.2
E Texas A&M,10-6-0,62.5%,37.5%,+9.7
Morgan St,33-20-0,62.3%,37.7%,+4.3
Pacific,39-24-1,61.9%,38.1%,+3.0
St Francis PA,46-31-0,59.7%,40.3%,+3.5
AR-Pine Bluff,28-19-1,59.6%,40.4%,+6.1
Winthrop,69-47-2,59.5%,40.5%,+4.6
Grand Canyon,36-25-1,59.0%,41.0%,+0.2
Wake Forest,128-89-4,59.0%,41.0%,+2.4
Youngstown St,63-44-0,58.9%,41.1%,+4.0
Niagara,47-33-0,58.8%,41.3%,+4.4
Delaware,41-29-1,58.6%,41.4%,+2.1
Hou Christian,52-37-1,58.4%,41.6%,+6.1
Bellarmine,28-20-0,58.3%,41.7%,+1.6
Milwaukee,53-38-0,58.2%,41.8%,+5.3
E Washington,34-25-0,57.6%,42.4%,+0.9
Florida St,110-81-5,57.6%,42.4%,+1.5
South Dakota,61-45-2,57.6%,42.5%,+2.7
Weber St,31-23-1,57.4%,42.6%,+3.2
NJIT,62-46-1,57.4%,42.6%,+0.8
North Dakota,44-33-1,57.1%,42.9%,+2.5
Wyoming,120-91-4,56.9%,43.1%,+2.5
S Carolina St,34-26-0,56.7%,43.3%,+2.1
Oregon St,65-50-0,56.5%,43.5%,+0.2
Bowling Green,129-100-1,56.3%,43.7%,+1.8
Idaho,36-28-1,56.3%,43.8%,+0.7
Auburn,136-107-1,56.0%,44.0%,+2.1
W Kentucky,47-37-6,56.0%,44.1%,+0.8
Purdue FW,72-57-0,55.8%,44.2%,+1.2
Omaha,58-46-1,55.8%,44.2%,+3.7
Cornell,29-23-1,55.8%,44.2%,+4.0
Kennesaw St,44-35-0,55.7%,44.3%,+2.1
UNLV,127-101-1,55.7%,44.3%,+2.3
Nebraska,108-86-3,55.7%,44.3%,+2.0
NC Asheville,59-47-1,55.7%,44.3%,+2.2
Providence,119-95-5,55.6%,44.4%,+2.1
Stonehill,15-12-1,55.6%,44.4%,+6.0
UL Monroe,41-33-0,55.4%,44.6%,+1.9
Yale,31-25-1,55.4%,44.6%,+3.4
S Dakota St,57-46-2,55.3%,44.7%,+3.5
N Dakota St,42-34-0,55.3%,44.7%,+2.9
Air Force,111-90-2,55.2%,44.8%,+2.8
Cal Poly,37-30-1,55.2%,44.8%,+2.7
Oakland,48-39-1,55.2%,44.8%,+3.7
Fresno St,118-96-1,55.1%,44.9%,+2.9
Elon,43-35-1,55.1%,44.9%,+1.6
SC Upstate,70-57-0,55.1%,44.9%,+1.0
Georgia So,33-27-1,55.0%,45.0%,-0.2
App State,39-32-0,54.9%,45.1%,+4.4
Loyola MD,80-66-2,54.8%,45.2%,-0.7
Hofstra,52-43-0,54.7%,45.3%,+2.6
Holy Cross,81-67-3,54.7%,45.3%,+0.6
NC Central,29-24-0,54.7%,45.3%,+1.1
Green Bay,53-44-1,54.6%,45.4%,+2.0
UConn,113-94-2,54.6%,45.4%,+2.9
McNeese,42-35-0,54.6%,45.5%,+0.8
UT Rio Grande,30-25-2,54.6%,45.5%,+2.9
Coppin St,30-25-0,54.6%,45.5%,+1.1
Wofford,85-71-5,54.5%,45.5%,+1.3
Abl Christian,49-41-1,54.4%,45.6%,+2.7
Boston College,111-93-4,54.4%,45.6%,+2.0
Delaware St,31-26-1,54.4%,45.6%,+2.9
Indiana St,118-99-2,54.4%,45.6%,+1.8
Mississippi St,133-112-0,54.3%,45.7%,+1.1
Illinois,114-96-3,54.3%,45.7%,+1.6
DePaul,116-98-1,54.2%,45.8%,+0.6
Michigan,116-98-0,54.2%,45.8%,+0.6
North Carolina,97-82-0,54.2%,45.8%,+2.2
J Madison,52-44-1,54.2%,45.8%,+3.3
F Dickinson,39-33-2,54.2%,45.8%,+3.7
Illinois Chicago,78-66-0,54.2%,45.8%,+2.5
SMU,105-89-1,54.1%,45.9%,+1.5
S Utah,33-28-2,54.1%,45.9%,+1.2
American,87-74-0,54.0%,46.0%,+1.3
Tulane,95-81-3,54.0%,46.0%,+1.2
Gardner-Webb,61-52-1,54.0%,46.0%,+1.3
Coastal Car,34-29-0,54.0%,46.0%,+2.7
Louisiana Tech,41-35-0,54.0%,46.1%,+1.5
George Mason,116-99-0,54.0%,46.1%,+0.5
William & Mary,48-41-1,53.9%,46.1%,+1.3
Jacksonville,48-41-0,53.9%,46.1%,+1.9
Iowa,117-100-3,53.9%,46.1%,+3.2
Virginia Tech,105-90-1,53.9%,46.2%,+1.8
Navy,84-72-2,53.9%,46.2%,0.0
Saint Peter's,50-43-3,53.8%,46.2%,+0.1
Nicholls,43-37-1,53.8%,46.3%,+2.8
Arizona St,72-62-0,53.7%,46.3%,+1.8
UCLA,72-62-2,53.7%,46.3%,+1.6
Kentucky,130-112-0,53.7%,46.3%,+2.4
Drake,109-94-1,53.7%,46.3%,+3.3
Alabama A&M,22-19-0,53.7%,46.3%,+0.7
Hawai'i,22-19-0,53.7%,46.3%,-1.5
Long Beach St,46-40-2,53.5%,46.5%,+2.2
Ball St,123-107-3,53.5%,46.5%,+1.8
New Mexico,108-94-1,53.5%,46.5%,+1.9
South Carolina,124-108-5,53.5%,46.6%,+1.1
N Texas,39-34-0,53.4%,46.6%,+0.1
Denver,55-48-0,53.4%,46.6%,+2.1
Dayton,107-94-4,53.2%,46.8%,+0.7
Sam Houston,50-44-0,53.2%,46.8%,+3.1
Brown,25-22-0,53.2%,46.8%,-0.4
Little Rock,42-37-0,53.2%,46.8%,+1.9
Lafayette,76-67-2,53.2%,46.9%,+0.3
Xavier,119-105-4,53.1%,46.9%,+1.5
NC A&T,43-38-0,53.1%,46.9%,+2.0
