Team,Over Record,Over %,Under %,Total +/-
W Georgia,9-5-0,64.3%,35.7%,+0.8
NJIT,77-49-1,61.1%,38.9%,+2.8
S Dakota St,114-74-1,60.6%,39.4%,+5.1
Delaware St,77-50-1,60.6%,39.4%,+4.2
Central Ark,78-51-2,60.5%,39.5%,+4.0
Sacred Hrt,82-54-0,60.3%,39.7%,+5.7
Lg Beach St,183-121-2,60.2%,39.8%,+5.0
New Orleans,113-75-3,60.1%,39.9%,+3.1
Oral Roberts,122-82-2,59.8%,40.2%,+3.2
Weber St,160-109-1,59.5%,40.5%,+2.2
North Dakota,113-77-1,59.5%,40.5%,+4.2
Charlotte,159-109-6,59.3%,40.7%,+3.1
NC A&T,72-50-1,59.0%,41.0%,+3.2
Morgan St,72-50-1,59.0%,41.0%,+2.8
NC-Asheville,69-48-4,59.0%,41.0%,+3.7
Hawaii,128-92-4,58.2%,41.8%,+3.2
S Indiana,25-18-0,58.1%,41.9%,+4.1
Indiana St,154-113-5,57.7%,42.3%,+3.8
Iowa St,134-99-4,57.5%,42.5%,+3.9
UTSA,92-68-2,57.5%,42.5%,+4.6
Buffalo,159-118-1,57.4%,42.6%,+3.2
Youngs St,167-124-1,57.4%,42.6%,+2.9
Providence,138-103-4,57.3%,42.7%,+2.4
Boston Col,134-101-7,57.0%,43.0%,+1.3
Illinois St,148-112-5,56.9%,43.1%,+2.7
Baylor,121-92-4,56.8%,43.2%,+2.8
E Washingtn,181-140-4,56.4%,43.6%,+2.2
Dayton,131-102-4,56.2%,43.8%,+2.0
SC Upstate,80-63-0,55.9%,44.1%,+0.6
Abl Christian,57-45-1,55.9%,44.1%,+1.9
Le Moyne,19-15-0,55.9%,44.1%,+1.3
TX A&M-CC,65-52-2,55.6%,44.4%,+0.8
Rhode Island,145-117-3,55.3%,44.7%,+1.9
Holy Cross,74-60-4,55.2%,44.8%,+0.9
VMI,85-69-2,55.2%,44.8%,+2.1
UCSD,32-26-3,55.2%,44.8%,+2.7
Seattle,64-52-3,55.2%,44.8%,+0.7
Mercer,91-74-3,55.2%,44.9%,+2.6
Arizona,152-124-2,55.1%,44.9%,+2.3
Howard,60-49-2,55.1%,45.0%,+1.6
Old Dominion,143-117-4,55.0%,45.0%,+0.9
Alcorn St,83-68-0,55.0%,45.0%,+2.1
WI-Grn Bay,166-136-3,55.0%,45.0%,+2.1
Marquette,133-109-5,55.0%,45.0%,+3.1
Stetson,72-59-3,55.0%,45.0%,+2.1
Ball St,150-123-6,55.0%,45.1%,+1.9
Iowa,139-114-2,54.9%,45.1%,+2.6
Santa Clara,130-107-4,54.9%,45.2%,+1.3
Northeastrn,147-121-7,54.9%,45.2%,+0.6
High Point,63-52-1,54.8%,45.2%,+1.7
N Colorado,132-110-3,54.6%,45.5%,+2.5
Bucknell,79-66-2,54.5%,45.5%,+2.7
U Mass,146-122-3,54.5%,45.5%,+1.3
GA Tech,147-123-2,54.4%,45.6%,+2.1
Evansville,148-124-3,54.4%,45.6%,+2.3
Florida Intl,142-119-2,54.4%,45.6%,+1.5
Sam Hous St,68-57-0,54.4%,45.6%,+1.0
St. Thomas,31-26-1,54.4%,45.6%,+1.3
Boise St,142-120-3,54.2%,45.8%,+2.2
IL-Chicago,163-138-0,54.2%,45.9%,+2.0
BYU,131-111-4,54.1%,45.9%,+2.7
Miss Val St,92-78-3,54.1%,45.9%,+2.0
Neb Omaha,105-89-0,54.1%,45.9%,+1.7
Columbia,112-95-4,54.1%,45.9%,+1.4
Bellarmine,40-34-1,54.1%,46.0%,+1.7
South Dakota,94-80-4,54.0%,46.0%,+3.3
Iona,150-128-1,54.0%,46.0%,+1.2
NC-Grnsboro,145-124-8,53.9%,46.1%,+2.0
Delaware,146-125-2,53.9%,46.1%,+1.9
Manhattan,148-127-5,53.8%,46.2%,+1.6
SE Missouri,156-134-4,53.8%,46.2%,+2.6
Duquesne,121-104-4,53.8%,46.2%,+2.3
SIU Edward,100-86-6,53.8%,46.2%,+0.7
LSU,129-111-2,53.8%,46.3%,+2.3
Florida St,129-111-4,53.8%,46.3%,+1.4
Louisiana,151-130-2,53.7%,46.3%,+1.2
Auburn,124-107-2,53.7%,46.3%,+1.4
UCSB,154-133-5,53.7%,46.3%,+1.9
Geo Mason,133-115-2,53.6%,46.4%,+1.7
E Carolina,119-103-3,53.6%,46.4%,+1.0
Michigan,134-116-2,53.6%,46.4%,+1.2
Missouri St,142-123-2,53.6%,46.4%,+2.3
Nevada,143-124-2,53.6%,46.4%,+1.3
Quinnipiac,83-72-1,53.6%,46.5%,+4.7
Winthrop,68-59-0,53.5%,46.5%,+2.2
Nebraska,131-114-3,53.5%,46.5%,+2.0
Houston,124-108-4,53.5%,46.6%,+2.9
Bryant,70-61-1,53.4%,46.6%,+2.0
Fresno St,148-129-2,53.4%,46.6%,+1.3
NC State,134-117-4,53.4%,46.6%,+0.4
Canisius,150-131-7,53.4%,46.6%,+2.1
Belmont,103-90-1,53.4%,46.6%,+2.5
Wake Forest,146-128-5,53.3%,46.7%,+0.7
UNLV,138-121-3,53.3%,46.7%,+1.6
Hofstra,147-129-3,53.3%,46.7%,+2.2
NW State,66-58-3,53.2%,46.8%,+1.9
Bowling Grn,151-133-0,53.2%,46.8%,+1.9
Marshall,140-124-4,53.0%,47.0%,+1.9
Nicholls,62-55-1,53.0%,47.0%,+3.1
American,72-64-0,52.9%,47.1%,+1.0
Prairie View,73-65-1,52.9%,47.1%,+1.3
Portland St,146-130-5,52.9%,47.1%,+2.1
Wright St,146-130-4,52.9%,47.1%,+0.5
Oregon St,129-115-0,52.9%,47.1%,+0.3
Wichita St,123-110-2,52.8%,47.2%,+1.3
Army,68-61-0,52.7%,47.3%,+1.4
NC-Wilmgton,148-133-2,52.7%,47.3%,+1.8
Idaho St,152-137-6,52.6%,47.4%,+0.9
Davidson,133-120-6,52.6%,47.4%,+2.5
TN State,154-139-3,52.6%,47.4%,+0.7
Radford,72-65-0,52.6%,47.5%,+0.4
Ark Pine Bl,83-75-2,52.5%,47.5%,+1.6
Cornell,128-116-3,52.5%,47.5%,+1.6
Hampton,64-58-0,52.5%,47.5%,+2.1
Lamar,65-59-1,52.4%,47.6%,-0.1
Georgetown,141-128-2,52.4%,47.6%,+1.7
Denver,143-130-3,52.4%,47.6%,+0.2
San Jose St,144-131-1,52.4%,47.6%,+2.1
Rob Morris,78-71-3,52.4%,47.7%,-0.3
VCU,123-112-2,52.3%,47.7%,+0.9
Wyoming,134-122-7,52.3%,47.7%,+0.6
Villanova,135-123-5,52.3%,47.7%,+1.1
Texas Tech,117-107-3,52.2%,47.8%,+1.2
Oklahoma St,130-119-0,52.2%,47.8%,+1.2
Lehigh,71-65-1,52.2%,47.8%,+1.6
St Josephs,143-131-2,52.2%,47.8%,+2.4
Northwestern,123-113-5,52.1%,47.9%,+0.9
Austin Peay,148-136-9,52.1%,47.9%,+2.4
San Diego St,125-115-5,52.1%,47.9%,+0.1
TN Tech,153-141-1,52.0%,48.0%,+1.2
Montana,147-136-3,51.9%,48.1%,+1.5
Akron,135-125-2,51.9%,48.1%,+1.9
TX El Paso,124-115-2,51.9%,48.1%,+1.0
Maine,73-68-1,51.8%,48.2%,-1.0
Kansas St,117-109-4,51.8%,48.2%,+2.0
Gard-Webb,73-68-0,51.8%,48.2%,+1.6
Col Charlestn,133-124-0,51.8%,48.3%,+1.5
Miss State,121-113-2,51.7%,48.3%,+0.8
Grd Canyon,46-43-0,51.7%,48.3%,+0.7
S Carolina,122-114-6,51.7%,48.3%,+0.3
Cleveland St,155-145-5,51.7%,48.3%,+1.1
UCF,109-102-5,51.7%,48.3%,+2.6
San Diego,126-118-4,51.6%,48.4%,+0.8
Syracuse,128-120-2,51.6%,48.4%,+1.0
Texas,129-121-2,51.6%,48.4%,+1.0
Coastal Car,65-61-1,51.6%,48.4%,+3.1
New Mexico,131-123-2,51.6%,48.4%,+2.2
TX-Pan Am,57-54-3,51.4%,48.7%,+0.2
Stony Brook,76-72-0,51.4%,48.7%,+1.0
Toledo,144-137-3,51.3%,48.8%,+1.6
N Iowa,130-124-1,51.2%,48.8%,+0.6
Towson,131-125-7,51.2%,48.8%,+1.4
Marist,135-129-5,51.1%,48.9%,+0.7
Gonzaga,115-110-0,51.1%,48.9%,+1.3
W Michigan,144-138-2,51.1%,48.9%,+0.2
Incar Word,49-47-2,51.0%,49.0%,+1.9
Liberty,49-47-2,51.0%,49.0%,+1.2
Loyola-MD,124-119-4,51.0%,49.0%,+1.2
N Florida,76-73-2,51.0%,49.0%,+1.3
Ste F Austin,51-49-0,51.0%,49.0%,+0.2
Indiana,129-124-9,51.0%,49.0%,+1.5
Citadel,132-127-1,51.0%,49.0%,+0.7
Siena,138-133-3,50.9%,49.1%,+1.4
Memphis,124-120-3,50.8%,49.2%,+2.8
Ohio,133-129-6,50.8%,49.2%,+0.3
Murray St,134-130-4,50.8%,49.2%,+0.2
USC,133-129-4,50.8%,49.2%,+0.9
S Utah,104-101-4,50.7%,49.3%,+0.2
Idaho,140-136-3,50.7%,49.3%,+1.0
Tulane,115-112-4,50.7%,49.3%,+1.5
Washington,119-116-1,50.6%,49.4%,+0.2
W Virginia,120-117-3,50.6%,49.4%,+0.7
Tulsa,123-120-1,50.6%,49.4%,+1.0
Texas St,85-83-4,50.6%,49.4%,0.0
Notre Dame,127-124-2,50.6%,49.4%,+1.0
Troy,132-129-4,50.6%,49.4%,+0.3
CS Fullerton,139-136-3,50.6%,49.5%,+2.7
IPFW,106-104-4,50.5%,49.5%,+0.7
N Dakota St,105-103-2,50.5%,49.5%,+1.0
Campbell,58-57-1,50.4%,49.6%,-0.3
Missouri,123-121-3,50.4%,49.6%,+0.9
Norfolk St,63-62-0,50.4%,49.6%,-0.9
CS Bakersfld,67-66-0,50.4%,49.6%,+0.1
Lafayette,68-67-2,50.4%,49.6%,-0.6
Stanford,139-137-1,50.4%,49.6%,+0.7
Jacksonville,69-68-1,50.4%,49.6%,+0.4
E Michigan,143-141-1,50.4%,49.7%,+0.2
S Alabama,134-133-0,50.2%,49.8%,+0.6
Chattanooga,140-139-5,50.2%,49.8%,+0.6
GA Southern,145-144-0,50.2%,49.8%,+0.9
Duke,135-135-2,50.0%,50.0%,+0.8
IU Indy,111-111-2,50.0%,50.0%,+0.9
NC Central,57-57-0,50.0%,50.0%,-1.1
St Johns,125-125-6,50.0%,50.0%,+2.0
TX Christian,120-120-6,50.0%,50.0%,+1.5
Ohio St,125-125-2,50.0%,50.0%,+0.6
Yale,125-125-4,50.0%,50.0%,+1.1
Hsn Christian,58-58-2,50.0%,50.0%,0.0
Kennesaw St,63-63-1,50.0%,50.0%,+0.2
Montana St,146-146-0,50.0%,50.0%,-0.3
Geo Wshgtn,124-124-3,50.0%,50.0%,-0.2
TX A&M-Com,25-25-0,50.0%,50.0%,+0.6
Mercyhurst,8-8-0,50.0%,50.0%,+1.4
W Carolina,150-151-1,49.8%,50.2%,-0.1
N Arizona,142-143-2,49.8%,50.2%,+0.7
Oregon,127-128-3,49.8%,50.2%,+1.3
