Team,ATS Record,Cover %,MOV,ATS +/-
Dallas,3-0-0,100.0%,9.7,+5.2
Okla City,4-0-0,100.0%,27.5,+20.0
Golden State,3-0-0,100.0%,23.3,+20.8
Boston,4-0-0,100.0%,21.0,+11.9
Indiana,4-1-0,80.0%,4.6,+3.4
Cleveland,3-1-0,75.0%,18.5,+6.5
Chicago,2-1-0,66.7%,0.0,+3.3
Milwaukee,2-1-0,66.7%,0.7,+1.8
Washington,2-1-0,66.7%,-11.0,+1.0
Charlotte,2-1-1,66.7%,-3.3,+5.1
Miami,2-1-0,66.7%,-1.7,-4.3
Orlando,3-2-0,60.0%,1.2,+3.7
LA Clippers,3-2-0,60.0%,-4.4,-3.5
Phoenix,2-2-0,50.0%,6.8,+2.6
New Orleans,1-1-0,50.0%,2.0,+2.5
San Antonio,2-2-0,50.0%,6.5,+9.5
Houston,2-2-0,50.0%,2.8,-3.1
Minnesota,2-2-0,50.0%,4.8,+4.5
Brooklyn,1-2-0,33.3%,-11.0,-1.3
New York,1-2-0,33.3%,-3.3,-7.2
Memphis,1-2-0,33.3%,1.3,-3.2
Portland,1-2-0,33.3%,-15.3,-11.0
Utah,1-2-0,33.3%,-11.0,-2.8
Detroit,1-3-0,25.0%,-6.5,-1.6
Atlanta,1-3-0,25.0%,-1.0,-1.5
Denver,1-4-0,20.0%,3.2,-3.1
LA Lakers,1-4-0,20.0%,-10.4,-12.9
Sacramento,0-2-0,0.0%,-13.0,-11.5
Toronto,0-2-0,0.0%,-19.5,-14.5
Philadelphia,0-3-0,0.0%,-16.3,-15.0
