Team,Over Record,Over %,Under %,Total +/-
U Penn,2-0-1,100.0%,0.0%,+11.7
Navy,5-0-0,100.0%,0.0%,+17.3
St Peters,3-0-0,100.0%,0.0%,+9.5
South Dakota,3-0-0,100.0%,0.0%,+9.3
Niagara,2-0-0,100.0%,0.0%,+13.8
TN State,3-0-0,100.0%,0.0%,+15.8
St. Thomas,3-0-0,100.0%,0.0%,+21.8
TX A&M-CC,3-0-0,100.0%,0.0%,+14.3
Fla Atlantic,5-0-0,100.0%,0.0%,+27.8
Manhattan,4-0-0,100.0%,0.0%,+14.0
Sam Hous St,3-0-0,100.0%,0.0%,+15.3
Colorado,2-0-0,100.0%,0.0%,+18.5
Wisconsin,7-1-0,87.5%,12.5%,+6.1
Villanova,6-1-1,85.7%,14.3%,+7.3
American,6-1-0,85.7%,14.3%,+4.7
Idaho,6-1-0,85.7%,14.3%,+8.4
Bellarmine,6-1-0,85.7%,14.3%,+9.5
Utah,5-1-0,83.3%,16.7%,+8.1
North Dakota,5-1-0,83.3%,16.7%,+8.8
Morgan St,5-1-0,83.3%,16.7%,+11.6
N Colorado,4-1-0,80.0%,20.0%,+14.6
UAB,4-1-1,80.0%,20.0%,+7.2
N Arizona,4-1-0,80.0%,20.0%,+7.0
Indiana St,4-1-0,80.0%,20.0%,+9.9
Auburn,4-1-0,80.0%,20.0%,+1.4
Yale,4-1-0,80.0%,20.0%,+13.3
E Carolina,4-1-0,80.0%,20.0%,+5.7
Northeastrn,4-1-0,80.0%,20.0%,+1.2
Coppin St,4-1-0,80.0%,20.0%,+5.2
Wm & Mary,4-1-0,80.0%,20.0%,+3.0
Jksnville St,4-1-0,80.0%,20.0%,+12.2
BYU,4-1-0,80.0%,20.0%,+1.9
Texas,4-1-2,80.0%,20.0%,+7.4
Winthrop,4-1-0,80.0%,20.0%,+19.7
St Fran (PA),4-1-0,80.0%,20.0%,+6.7
Alab A&M,4-1-0,80.0%,20.0%,+4.5
Utah Tech,4-1-0,80.0%,20.0%,+3.5
Holy Cross,4-1-1,80.0%,20.0%,+5.7
Oklahoma St,3-1-0,75.0%,25.0%,+6.4
Stetson,3-1-0,75.0%,25.0%,+3.9
Oklahoma,3-1-0,75.0%,25.0%,+13.3
TN Martin,3-1-0,75.0%,25.0%,+36.8
N Alabama,6-2-0,75.0%,25.0%,+8.3
E Kentucky,3-1-0,75.0%,25.0%,+2.8
San Diego St,3-1-0,75.0%,25.0%,+7.8
Cornell,3-1-1,75.0%,25.0%,+8.6
Miami (OH),3-1-0,75.0%,25.0%,+8.4
Albany,6-2-0,75.0%,25.0%,+6.1
Texas Tech,3-1-0,75.0%,25.0%,+2.5
Army,3-1-0,75.0%,25.0%,+12.1
Cal Poly,6-2-0,75.0%,25.0%,+12.1
Loyola-MD,3-1-0,75.0%,25.0%,0.0
Delaware,3-1-0,75.0%,25.0%,+6.9
Rob Morris,6-2-0,75.0%,25.0%,+4.6
N Dakota St,3-1-0,75.0%,25.0%,+7.6
Texas St,3-1-0,75.0%,25.0%,+3.4
San Jose St,3-1-0,75.0%,25.0%,+1.5
N Florida,3-1-0,75.0%,25.0%,+8.8
UCSD,3-1-0,75.0%,25.0%,+5.6
Connecticut,5-2-1,71.4%,28.6%,+8.2
Boston Col,5-2-0,71.4%,28.6%,+4.3
Belmont,5-2-0,71.4%,28.6%,+5.4
E Washingtn,5-2-0,71.4%,28.6%,+2.6
