Team,Over Record,Over %,Under %,Total +/-
Idaho St,1-0-0,100.0%,0.0%,+19.0
American,1-0-0,100.0%,0.0%,+5.0
SE Missouri St,1-0-0,100.0%,0.0%,+15.5
UL Monroe,2-0-0,100.0%,0.0%,+2.8
N Texas,1-0-0,100.0%,0.0%,+0.5
Columbia,1-0-0,100.0%,0.0%,+2.5
La Salle,1-0-0,100.0%,0.0%,+6.5
TCU,1-0-0,100.0%,0.0%,+14.0
UC Riverside,1-0-0,100.0%,0.0%,+1.5
Dartmouth,2-0-0,100.0%,0.0%,+14.3
Bellarmine,1-0-0,100.0%,0.0%,+0.5
Elon,1-0-0,100.0%,0.0%,+24.5
Dayton,1-0-0,100.0%,0.0%,+24.5
Campbell,1-0-1,100.0%,0.0%,+10.3
Lehigh,1-0-0,100.0%,0.0%,+20.5
Hofstra,1-0-0,100.0%,0.0%,+10.0
Boise St,1-0-0,100.0%,0.0%,+27.0
Boston U,1-0-0,100.0%,0.0%,+37.5
S Utah,2-0-0,100.0%,0.0%,+9.8
Charleston So,1-0-0,100.0%,0.0%,+4.0
UNLV,2-0-0,100.0%,0.0%,+10.5
Denver,1-0-1,100.0%,0.0%,+0.8
Longwood,1-0-0,100.0%,0.0%,+4.0
J Madison,1-0-0,100.0%,0.0%,+18.5
UT Rio Grande,1-0-0,100.0%,0.0%,+7.5
Lafayette,2-0-0,100.0%,0.0%,+10.0
Southern,1-0-0,100.0%,0.0%,+26.0
Robert Morris,1-0-0,100.0%,0.0%,+9.0
Kentucky,1-0-0,100.0%,0.0%,+3.5
Hawai'i,1-0-0,100.0%,0.0%,+27.5
Binghamton,2-0-0,100.0%,0.0%,+18.8
Arkansas St,1-0-0,100.0%,0.0%,+19.0
N Florida,1-0-0,100.0%,0.0%,+9.5
Villanova,1-0-0,100.0%,0.0%,+17.0
Saint Peter's,1-0-0,100.0%,0.0%,+37.0
Murray St,1-0-0,100.0%,0.0%,+20.0
The Citadel,2-0-0,100.0%,0.0%,+39.5
CS Northridge,2-0-0,100.0%,0.0%,+21.0
Providence,1-0-0,100.0%,0.0%,+14.5
Memphis,1-0-0,100.0%,0.0%,+6.0
Maryland,1-0-0,100.0%,0.0%,+1.0
Texas St,1-0-0,100.0%,0.0%,+1.5
Portland St,1-0-0,100.0%,0.0%,+31.5
FGCU,2-0-0,100.0%,0.0%,+18.5
Youngstown St,1-0-0,100.0%,0.0%,+18.5
DePaul,1-0-0,100.0%,0.0%,+13.5
Gardner-Webb,2-0-0,100.0%,0.0%,+17.8
UTSA,2-0-0,100.0%,0.0%,+8.0
CS Bakersfield,1-0-0,100.0%,0.0%,+31.5
Purdue FW,1-0-0,100.0%,0.0%,+2.5
Charlotte,1-0-0,100.0%,0.0%,+14.5
S Illinois,1-0-0,100.0%,0.0%,+23.5
Florida Intl,1-0-0,100.0%,0.0%,+20.5
Bethune,1-0-0,100.0%,0.0%,+7.0
N Dakota St,2-0-0,100.0%,0.0%,+3.5
App State,1-0-0,100.0%,0.0%,+21.5
Seattle,1-0-0,100.0%,0.0%,+12.5
Texas,1-0-0,100.0%,0.0%,+3.0
Troy,1-0-0,100.0%,0.0%,+23.0
Morgan St,1-0-0,100.0%,0.0%,+11.5
Lamar,1-0-0,100.0%,0.0%,+4.5
Wofford,2-0-0,100.0%,0.0%,+17.8
Lindenwood,1-0-0,100.0%,0.0%,+4.0
Montana,1-0-0,100.0%,0.0%,+38.0
Chattanooga,2-0-0,100.0%,0.0%,+13.3
Cleveland St,2-0-0,100.0%,0.0%,+19.0
Wake Forest,1-0-0,100.0%,0.0%,+19.5
Georgia So,1-0-0,100.0%,0.0%,+19.5
Detroit Mercy,1-0-0,100.0%,0.0%,+24.0
