Team,Over Record,Over %,Under %,Total +/-
Penn,2-0-1,100.0%,0.0%,+11.7
Sam Houston,3-0-0,100.0%,0.0%,+15.3
Texas A&M-CC,3-0-0,100.0%,0.0%,+14.3
Manhattan,4-0-0,100.0%,0.0%,+14.0
Tennessee St,6-0-0,100.0%,0.0%,+11.8
Idaho,7-1-0,87.5%,12.5%,+7.4
Morgan St,7-1-0,87.5%,12.5%,+18.4
UT Martin,6-1-0,85.7%,14.3%,+28.4
N Colorado,5-1-0,83.3%,16.7%,+13.9
North Dakota,5-1-0,83.3%,16.7%,+8.8
Texas St,10-2-0,83.3%,16.7%,+14.6
Yale,4-1-0,80.0%,20.0%,+13.3
Jacksonville St,4-1-0,80.0%,20.0%,+12.2
Sacred Heart,4-1-0,80.0%,20.0%,+12.1
Coppin St,4-1-0,80.0%,20.0%,+5.2
William & Mary,8-2-0,80.0%,20.0%,+6.6
Utah Tech,4-1-0,80.0%,20.0%,+3.5
Saint Peter's,4-1-0,80.0%,20.0%,+5.1
Alabama A&M,4-1-0,80.0%,20.0%,+4.5
Northeastern,7-2-0,77.8%,22.2%,+1.4
Albany,7-2-0,77.8%,22.2%,+7.2
Bellarmine,7-2-0,77.8%,22.2%,+7.8
C Arkansas,9-3-0,75.0%,25.0%,+6.6
San Diego,6-2-0,75.0%,25.0%,+4.8
Cornell,3-1-1,75.0%,25.0%,+8.6
Winthrop,12-4-0,75.0%,25.0%,+13.7
Cal Poly,6-2-0,75.0%,25.0%,+12.1
Niagara,3-1-0,75.0%,25.0%,+6.3
Auburn,15-5-0,75.0%,25.0%,+4.4
Northwestern,15-5-0,75.0%,25.0%,+2.8
UCSD,3-1-0,75.0%,25.0%,+5.6
Texas,15-5-2,75.0%,25.0%,+5.1
Delaware,3-1-0,75.0%,25.0%,+6.9
USC,15-5-0,75.0%,25.0%,+4.3
Illinois St,14-5-2,73.7%,26.3%,+6.2
Maryland,15-6-0,71.4%,28.6%,+4.4
St Francis PA,5-2-0,71.4%,28.6%,+3.9
Temple,12-5-0,70.6%,29.4%,+6.9
San Jose St,11-5-0,68.8%,31.3%,+4.0
Nebraska,11-5-0,68.8%,31.3%,+10.0
Purdue FW,13-6-0,68.4%,31.6%,+10.7
Loyola MD,13-6-0,68.4%,31.6%,+0.6
Holy Cross,13-6-2,68.4%,31.6%,+6.3
Oklahoma,12-6-0,66.7%,33.3%,+5.8
N Arizona,4-2-0,66.7%,33.3%,+3.6
Liberty,2-1-0,66.7%,33.3%,+6.7
