Team,Over Record,Over %,Under %,Total +/-
Iona,2-0-0,100.0%,0.0%,+7.5
Wake Forest,2-0-0,100.0%,0.0%,+20.0
UCLA,2-0-0,100.0%,0.0%,+12.5
Southern Miss,2-0-0,100.0%,0.0%,+7.0
Tulane,4-0-0,100.0%,0.0%,+7.6
Wisconsin,4-0-0,100.0%,0.0%,+12.0
American,2-0-0,100.0%,0.0%,+12.8
Army,1-0-0,100.0%,0.0%,+7.5
Chicago St,4-0-0,100.0%,0.0%,+9.4
W Illinois,1-0-0,100.0%,0.0%,+3.0
Wagner,4-0-0,100.0%,0.0%,+20.3
Kent St,2-0-0,100.0%,0.0%,+44.5
Southern,3-0-0,100.0%,0.0%,+15.2
Troy,2-0-0,100.0%,0.0%,+44.5
Gardner-Webb,2-0-0,100.0%,0.0%,+13.0
Lipscomb,2-0-0,100.0%,0.0%,+11.0
Campbell,3-0-0,100.0%,0.0%,+11.3
Elon,2-0-0,100.0%,0.0%,+11.0
NC Greensboro,3-0-0,100.0%,0.0%,+22.5
Georgia So,1-0-0,100.0%,0.0%,+29.5
Furman,2-0-0,100.0%,0.0%,+22.8
William & Mary,1-0-1,100.0%,0.0%,+0.3
Drexel,2-0-0,100.0%,0.0%,+6.0
Coppin St,2-0-0,100.0%,0.0%,+20.3
Boston U,2-0-0,100.0%,0.0%,+23.0
Wyoming,2-0-0,100.0%,0.0%,+17.5
E Washington,3-0-0,100.0%,0.0%,+10.7
Montana St,2-0-0,100.0%,0.0%,+15.0
New Mexico St,2-0-0,100.0%,0.0%,+11.8
Denver,4-0-0,100.0%,0.0%,+19.0
Arkansas St,1-0-0,100.0%,0.0%,+15.5
E Kentucky,2-0-0,100.0%,0.0%,+7.8
Providence,3-0-0,100.0%,0.0%,+29.0
Georgetown,5-0-0,100.0%,0.0%,+16.3
Tulsa,2-0-0,100.0%,0.0%,+11.5
Rice,1-0-0,100.0%,0.0%,+15.0
High Point,2-0-0,100.0%,0.0%,+10.0
Charleston So,1-0-0,100.0%,0.0%,+18.5
Radford,1-0-0,100.0%,0.0%,+3.0
Cleveland St,3-0-0,100.0%,0.0%,+25.8
Yale,2-0-0,100.0%,0.0%,+10.8
Princeton,1-0-0,100.0%,0.0%,+16.5
Purdue FW,2-0-0,100.0%,0.0%,+18.3
Sam Houston,1-0-0,100.0%,0.0%,+5.0
NW State,4-0-0,100.0%,0.0%,+12.5
Georgia,3-0-0,100.0%,0.0%,+26.7
NC Central,1-0-0,100.0%,0.0%,+35.0
FGCU,2-0-0,100.0%,0.0%,+22.5
SC Upstate,1-0-0,100.0%,0.0%,+10.0
Omaha,2-0-0,100.0%,0.0%,+14.5
Tarleton St,1-0-0,100.0%,0.0%,+27.0
N Kentucky,1-0-0,100.0%,0.0%,+13.0
Lindenwood,2-0-0,100.0%,0.0%,+14.0
Arizona,4-1-0,80.0%,20.0%,+7.1
Oregon,4-1-0,80.0%,20.0%,+1.6
Colorado St,4-1-0,80.0%,20.0%,+9.8
Colorado,4-1-0,80.0%,20.0%,+21.1
Auburn,4-1-0,80.0%,20.0%,+6.7
Manhattan,3-1-0,75.0%,25.0%,+24.3
Virginia,3-1-0,75.0%,25.0%,+2.6
TCU,3-1-0,75.0%,25.0%,+4.0
Ohio St,3-1-0,75.0%,25.0%,+13.3
Lafayette,3-1-0,75.0%,25.0%,+10.5
Akron,3-1-0,75.0%,25.0%,+8.8
Ohio,3-1-0,75.0%,25.0%,+9.3
Alcorn St,3-1-0,75.0%,25.0%,+5.8
UCF,3-1-0,75.0%,25.0%,+20.0
Florida Atlantic,3-1-0,75.0%,25.0%,+5.4
New Mexico,3-1-0,75.0%,25.0%,+9.4
Florida Intl,3-1-0,75.0%,25.0%,+10.0
Texas,3-1-0,75.0%,25.0%,+2.4
Iowa St,3-1-0,75.0%,25.0%,+13.0
San Jose St,3-1-0,75.0%,25.0%,+8.0
Queens,3-1-0,75.0%,25.0%,+14.4
LIU,3-1-0,75.0%,25.0%,+9.4
Maryland,2-1-0,66.7%,33.3%,-2.5
Northwestern,2-1-0,66.7%,33.3%,-3.2
UCSB,2-1-0,66.7%,33.3%,+6.5
UC Riverside,2-1-0,66.7%,33.3%,+0.2
Cal Poly,2-1-0,66.7%,33.3%,+3.3
Oakland,2-1-0,66.7%,33.3%,+19.2
C Michigan,4-2-0,66.7%,33.3%,+3.5
N Illinois,2-1-0,66.7%,33.3%,+11.2
Miami OH,2-1-0,66.7%,33.3%,+3.2
Buffalo,2-1-0,66.7%,33.3%,+3.0
La Salle,2-1-0,66.7%,33.3%,-2.3
Mercer,2-1-0,66.7%,33.3%,+6.2
App State,2-1-0,66.7%,33.3%,+7.7
W Carolina,2-1-0,66.7%,33.3%,+4.8
Wofford,2-1-0,66.7%,33.3%,+4.8
Davidson,2-1-0,66.7%,33.3%,-3.2
Hofstra,2-1-0,66.7%,33.3%,+4.3
Old Dominion,2-1-1,66.7%,33.3%,-3.9
Morgan St,2-1-0,66.7%,33.3%,+3.2
Stony Brook,2-1-0,66.7%,33.3%,+7.3
Vermont,2-1-0,66.7%,33.3%,+11.0
UNLV,2-1-0,66.7%,33.3%,+3.8
N Arizona,2-1-0,66.7%,33.3%,+2.5
Idaho St,2-1-0,66.7%,33.3%,+10.7
New Orleans,2-1-0,66.7%,33.3%,-1.2
Texas A&M,2-1-0,66.7%,33.3%,+2.8
Samford,2-1-0,66.7%,33.3%,+5.8
Tennessee St,2-1-0,66.7%,33.3%,+0.7
