Team,ATS Record,Cover %,MOV,ATS +/-
Oakland,2-0-0,100.0%,14.7,+26.8
S Car State,5-0-0,100.0%,30.4,+29.3
Mt St Marys,4-0-0,100.0%,8.4,+8.0
Texas St,2-0-1,100.0%,22.8,+7.8
Hsn Christian,5-0-0,100.0%,1.4,+5.3
Bucknell,5-0-0,100.0%,-6.8,+4.2
IL-Chicago,4-0-0,100.0%,20.3,+10.6
SIU Edward,1-0-0,100.0%,45.0,+22.5
San Jose St,3-0-0,100.0%,17.4,+11.7
IU Indy,4-0-0,100.0%,23.3,+15.8
Middle Tenn,3-0-0,100.0%,23.2,+7.3
Tulane,5-0-0,100.0%,20.6,+7.3
Delaware,5-0-0,100.0%,6.9,+5.6
NC A&T,3-0-0,100.0%,13.8,+8.0
TX El Paso,3-0-0,100.0%,17.0,+10.8
Vanderbilt,4-0-0,100.0%,34.0,+12.4
F Dickinson,3-0-0,100.0%,23.8,+8.8
Pittsburgh,4-0-0,100.0%,22.3,+8.8
S Carolina,2-0-0,100.0%,24.0,+14.8
Toledo,2-0-0,100.0%,16.3,+3.0
Marquette,1-0-0,100.0%,35.0,+0.5
North Dakota,2-0-0,100.0%,16.0,+1.3
Missouri St,1-0-0,100.0%,15.3,+8.5
Ste F Austin,2-0-0,100.0%,13.2,+6.0
Dartmouth,4-0-0,100.0%,24.7,+8.9
Monmouth,3-0-0,100.0%,7.3,+15.0
Illinois St,4-0-0,100.0%,11.8,+6.0
Coastal Car,3-0-0,100.0%,17.6,+11.8
Hampton,2-0-0,100.0%,24.0,+10.3
IPFW,3-0-0,100.0%,30.0,+4.5
St Bonavent,4-0-0,100.0%,12.0,+7.1
Lipscomb,2-0-0,100.0%,38.0,+17.3
Old Dominion,3-0-0,100.0%,9.4,+3.2
Le Moyne,3-0-0,100.0%,26.3,+19.3
Baylor,2-0-1,100.0%,29.5,+10.7
Mercer,1-0-0,100.0%,47.7,+2.5
LIU,4-0-0,100.0%,16.3,+6.6
St. Thomas,1-0-0,100.0%,33.5,+2.0
Xavier,5-1-0,83.3%,22.3,+9.7
Mississippi,5-1-0,83.3%,22.8,+5.3
UL Monroe,4-1-0,80.0%,17.5,+10.7
Central Ark,4-1-0,80.0%,2.1,+3.8
Coppin St,4-1-0,80.0%,-11.8,+9.5
CS Bakersfld,4-1-0,80.0%,25.7,+12.5
Alcorn St,4-1-0,80.0%,-10.0,+7.0
BYU,4-1-0,80.0%,36.4,+7.6
Jackson St,4-1-0,80.0%,-10.6,+9.3
Youngs St,4-1-0,80.0%,19.0,+6.3
Elon,4-1-0,80.0%,22.5,+12.5
Geo Mason,4-1-0,80.0%,23.2,+12.3
Incar Word,4-1-0,80.0%,16.8,+4.9
Radford,3-1-0,75.0%,20.8,+3.9
Evansville,3-1-0,75.0%,10.8,+9.9
Texas Tech,3-1-0,75.0%,37.5,+11.0
Oregon St,3-1-0,75.0%,15.6,+1.0
North Texas,3-1-0,75.0%,14.0,+2.4
Rob Morris,3-1-0,75.0%,9.0,+1.8
