Team,ATS Record,Cover %,MOV,ATS +/-
Neb Omaha,2-0-0,100.0%,12.5,+10.8
Hampton,2-0-0,100.0%,13.5,+9.0
Denver,2-0-0,100.0%,19.0,+12.0
SE Louisiana,1-0-0,100.0%,3.0,+1.0
Jackson St,1-0-0,100.0%,3.0,+0.5
Delaware St,1-0-0,100.0%,12.0,+7.0
Oral Roberts,1-0-0,100.0%,7.0,+2.5
SE Missouri,1-0-0,100.0%,7.0,+2.5
Florida A&M,1-0-0,100.0%,42.0,+3.5
Kennesaw St,3-0-0,100.0%,12.0,+8.7
Utah Tech,1-0-0,100.0%,14.0,+11.5
Detroit,1-0-0,100.0%,6.0,+4.5
S Mississippi,2-0-0,100.0%,13.0,+8.3
Idaho St,1-0-0,100.0%,16.0,+10.5
Hsn Christian,1-0-0,100.0%,4.0,+1.0
Beth-Cook,2-0-0,100.0%,10.0,+6.0
St Bonavent,10-1-0,90.9%,14.6,+5.5
S Car State,7-1-0,87.5%,25.8,+19.1
SIU Edward,6-1-0,85.7%,12.6,+5.1
Wyoming,5-1-0,83.3%,13.5,+4.8
CS Bakersfld,5-1-0,83.3%,16.2,+9.6
W Kentucky,5-1-3,83.3%,9.7,+1.3
Wash State,9-2-0,81.8%,13.5,+3.8
Florida St,9-2-0,81.8%,15.2,+5.6
Troy,8-2-0,80.0%,14.0,+3.8
UC Davis,4-1-0,80.0%,1.8,-2.8
Middle Tenn,4-1-0,80.0%,2.6,-2.0
Texas St,4-1-0,80.0%,11.2,+4.8
Col Charlestn,8-2-0,80.0%,8.5,+2.2
Cal St Nrdge,8-2-0,80.0%,13.6,+7.2
Queens,4-1-0,80.0%,11.2,+7.1
Mt St Marys,4-1-0,80.0%,4.6,-0.5
Florida,11-3-0,78.6%,24.4,+7.5
N Alabama,7-2-0,77.8%,17.9,+4.9
Furman,7-2-0,77.8%,10.8,+3.7
Elon,7-2-0,77.8%,16.7,+9.4
Kent St,7-2-0,77.8%,10.6,+1.8
Vanderbilt,10-3-0,76.9%,20.9,+4.0
Yale,6-2-0,75.0%,14.3,+5.6
Jksnville St,3-1-0,75.0%,9.5,+6.6
Oregon St,9-3-0,75.0%,16.6,+5.9
UC Irvine,9-3-0,75.0%,10.3,+2.6
Jacksonville,3-1-0,75.0%,10.8,+5.1
Radford,3-1-1,75.0%,8.6,+2.0
Merrimack,3-1-0,75.0%,10.5,+5.4
St. Thomas,6-2-0,75.0%,13.6,+6.8
N Iowa,8-3-0,72.7%,13.7,+5.0
Norfolk St,5-2-0,71.4%,8.7,+1.4
