Team,Over Record,Over %,Under %,Total +/-
USC,8-0-0,100.0%,0.0%,+9.5
Northwestern,9-1-0,90.0%,10.0%,+5.2
Oregon St,8-1-0,88.9%,11.1%,+7.5
Yale,8-1-1,88.9%,11.1%,+12.3
UCF,7-1-0,87.5%,12.5%,+20.8
Indiana St,11-2-0,84.6%,15.4%,+12.9
Murray St,9-2-1,81.8%,18.2%,+9.2
San Jose St,9-2-0,81.8%,18.2%,+9.6
High Point,8-2-0,80.0%,20.0%,+11.4
Northeastern,11-3-0,78.6%,21.4%,+6.0
VCU,7-2-0,77.8%,22.2%,+3.9
Virginia,7-2-0,77.8%,22.2%,+10.3
Robert Morris,10-3-0,76.9%,23.1%,+4.9
Maryland,6-2-0,75.0%,25.0%,+6.3
Missouri,6-2-0,75.0%,25.0%,+6.5
Cal Poly,12-4-0,75.0%,25.0%,+8.2
NJIT,12-4-0,75.0%,25.0%,+4.7
Duquesne,6-2-0,75.0%,25.0%,+6.1
IU Indy,11-4-0,73.3%,26.7%,+7.3
Illinois St,8-3-1,72.7%,27.3%,+5.2
UNLV,8-3-0,72.7%,27.3%,-2.1
Temple,8-3-0,72.7%,27.3%,+4.4
E Kentucky,10-4-0,71.4%,28.6%,+3.5
South Dakota,10-4-0,71.4%,28.6%,+7.0
Dayton,5-2-0,71.4%,28.6%,+4.2
Boston College,5-2-0,71.4%,28.6%,+12.2
W Carolina,10-4-0,71.4%,28.6%,-1.3
UMBC,10-4-0,71.4%,28.6%,+5.7
Fresno St,10-4-0,71.4%,28.6%,+5.1
W Illinois,10-4-0,71.4%,28.6%,+1.9
N Florida,12-5-0,70.6%,29.4%,+4.7
UTEP,7-3-0,70.0%,30.0%,+4.3
Alabama,7-3-0,70.0%,30.0%,+11.6
Old Dominion,7-3-1,70.0%,30.0%,+3.8
Long Beach St,9-4-0,69.2%,30.8%,+3.4
Morgan St,9-4-0,69.2%,30.8%,+7.7
Weber St,9-4-0,69.2%,30.8%,+3.2
Montana,9-4-0,69.2%,30.8%,+8.0
Abl Christian,9-4-0,69.2%,30.8%,+1.2
Idaho St,8-4-1,66.7%,33.3%,+4.4
Delaware,8-4-0,66.7%,33.3%,+3.0
NC Central,8-4-0,66.7%,33.3%,+4.4
Ohio,8-4-0,66.7%,33.3%,+2.7
E Carolina,6-3-0,66.7%,33.3%,+11.3
Idaho,10-5-0,66.7%,33.3%,+5.6
Valparaiso,8-4-0,66.7%,33.3%,+1.1
UT Rio Grande,8-4-1,66.7%,33.3%,+6.1
Butler,6-3-0,66.7%,33.3%,+1.4
UConn,6-3-1,66.7%,33.3%,+2.5
Loyola MD,10-5-0,66.7%,33.3%,+0.6
C Arkansas,10-5-0,66.7%,33.3%,+4.0
Wisconsin,6-3-0,66.7%,33.3%,+3.1
Air Force,8-4-0,66.7%,33.3%,-0.5
Canisius,10-5-0,66.7%,33.3%,+7.4
Tulane,6-3-0,66.7%,33.3%,+0.3
CS Northridge,10-5-0,66.7%,33.3%,+5.4
BYU,6-3-0,66.7%,33.3%,+6.7
Gardner-Webb,10-5-0,66.7%,33.3%,+5.7
Syracuse,6-3-0,66.7%,33.3%,+4.9
NC A&T,10-5-0,66.7%,33.3%,+1.2
NC Asheville,8-4-2,66.7%,33.3%,+5.1
Le Moyne,10-5-0,66.7%,33.3%,+6.0
North Dakota,8-4-0,66.7%,33.3%,+3.7
St Thomas,10-5-0,66.7%,33.3%,+4.7
St Francis PA,11-6-0,64.7%,35.3%,+2.9
W Georgia,11-6-0,64.7%,35.3%,+1.9
Oral Roberts,9-5-0,64.3%,35.7%,+3.0
N Arizona,9-5-0,64.3%,35.7%,-5.2
American,9-5-0,64.3%,35.7%,+1.7
Texas A&M-CC,9-5-0,64.3%,35.7%,+2.0
Sacred Heart,9-5-0,64.3%,35.7%,+8.4
UTSA,9-5-0,64.3%,35.7%,+4.0
Lafayette,9-5-1,64.3%,35.7%,+2.5
Bucknell,9-5-0,64.3%,35.7%,+15.8
Pepperdine,7-4-1,63.6%,36.4%,+7.0
Ball St,7-4-0,63.6%,36.4%,+4.0
Miami OH,7-4-0,63.6%,36.4%,+1.2
Longwood,7-4-0,63.6%,36.4%,+7.0
FGCU,10-6-0,62.5%,37.5%,+4.3
Green Bay,10-6-1,62.5%,37.5%,+3.0
Hawai'i,5-3-1,62.5%,37.5%,+7.9
UCLA,5-3-0,62.5%,37.5%,+2.8
Iowa,5-3-0,62.5%,37.5%,+7.1
NC State,5-3-0,62.5%,37.5%,+7.2
San Diego St,5-3-0,62.5%,37.5%,-1.3
Auburn,5-3-0,62.5%,37.5%,+5.3
UAB,5-3-0,62.5%,37.5%,+5.1
Colgate,10-6-0,62.5%,37.5%,+5.1
Merrimack,10-6-0,62.5%,37.5%,0.0
Delaware St,8-5-0,61.5%,38.5%,+6.4
N Colorado,8-5-0,61.5%,38.5%,-0.1
Cornell,8-5-0,61.5%,38.5%,+2.7
W Michigan,8-5-1,61.5%,38.5%,+4.3
