Team,Over Record,Over %,Under %,Total +/-
Ark Pine Bl,1-0-0,100.0%,0.0%,+10.5
UL Monroe,4-0-0,100.0%,0.0%,+26.0
Austin Peay,4-0-0,100.0%,0.0%,+15.3
Hsn Christian,3-0-0,100.0%,0.0%,+14.8
Idaho,4-0-0,100.0%,0.0%,+10.1
N Florida,11-0-0,100.0%,0.0%,+17.1
Mercyhurst,2-0-0,100.0%,0.0%,+24.0
TX A&M-Com,1-0-0,100.0%,0.0%,+10.5
Alab A&M,4-0-0,100.0%,0.0%,+17.3
Stony Brook,1-0-0,100.0%,0.0%,+17.0
South Dakota,11-1-0,91.7%,8.3%,+9.3
Howard,7-1-0,87.5%,12.5%,+19.0
Fordham,7-1-0,87.5%,12.5%,+18.5
TN State,7-1-0,87.5%,12.5%,+11.3
Jackson St,6-1-0,85.7%,14.3%,+10.8
IL-Chicago,6-1-0,85.7%,14.3%,+12.6
Wyoming,6-1-0,85.7%,14.3%,+5.2
Le Moyne,5-1-0,83.3%,16.7%,+17.8
North Dakota,5-1-0,83.3%,16.7%,+8.3
VA Tech,5-1-0,83.3%,16.7%,+0.7
Lindenwood,5-1-0,83.3%,16.7%,+5.0
VMI,4-1-0,80.0%,20.0%,+2.6
Central Ark,4-1-0,80.0%,20.0%,+2.5
E Michigan,4-1-0,80.0%,20.0%,+17.1
Hampton,4-1-0,80.0%,20.0%,+1.0
Belmont,11-3-0,78.6%,21.4%,+9.3
Maryland BC,7-2-0,77.8%,22.2%,+5.1
American,7-2-0,77.8%,22.2%,+6.8
Winthrop,14-4-0,77.8%,22.2%,+14.1
Charl South,3-1-0,75.0%,25.0%,+3.1
IU Indy,3-1-0,75.0%,25.0%,+11.3
Florida A&M,3-1-0,75.0%,25.0%,+16.3
Delaware,6-2-0,75.0%,25.0%,+8.1
Stetson,3-1-0,75.0%,25.0%,+8.5
NC Central,6-2-0,75.0%,25.0%,+13.8
Siena,6-2-0,75.0%,25.0%,+12.4
Bellarmine,3-1-0,75.0%,25.0%,+5.1
Miami,9-3-0,75.0%,25.0%,+9.9
N Dakota St,11-4-0,73.3%,26.7%,+6.6
Colgate,11-4-0,73.3%,26.7%,+7.8
USC,8-3-0,72.7%,27.3%,+5.0
S Car State,8-3-0,72.7%,27.3%,+5.5
Temple,8-3-0,72.7%,27.3%,+11.4
Utah Valley,8-3-0,72.7%,27.3%,+4.8
St. Thomas,10-4-1,71.4%,28.6%,+8.5
N Colorado,10-4-0,71.4%,28.6%,+7.1
UTSA,5-2-0,71.4%,28.6%,+4.3
Idaho St,5-2-1,71.4%,28.6%,+4.4
Rhode Island,12-5-0,70.6%,29.4%,+3.2
LSU,7-3-0,70.0%,30.0%,+7.5
N Arizona,7-3-0,70.0%,30.0%,+3.6
Loyola Mymt,7-3-0,70.0%,30.0%,+1.7
Washington,7-3-0,70.0%,30.0%,+3.0
California,9-4-0,69.2%,30.8%,+8.8
Miami (OH),9-4-0,69.2%,30.8%,+6.0
Dayton,11-5-0,68.8%,31.3%,+1.1
Villanova,11-5-1,68.8%,31.3%,+2.2
Ohio,11-5-1,68.8%,31.3%,+5.2
Florida Intl,4-2-0,66.7%,33.3%,+2.3
San Jose St,6-3-0,66.7%,33.3%,+9.6
IPFW,12-6-0,66.7%,33.3%,+9.4
VCU,14-7-0,66.7%,33.3%,-0.3
GA Southern,6-3-0,66.7%,33.3%,+5.7
Manhattan,4-2-0,66.7%,33.3%,+11.1
U Penn,4-2-0,66.7%,33.3%,+6.8
Sam Hous St,6-3-0,66.7%,33.3%,+3.1
Citadel,2-1-0,66.7%,33.3%,+2.3
NC-Wilmgton,12-6-0,66.7%,33.3%,+4.1
CS Bakersfld,6-3-0,66.7%,33.3%,+2.3
St Fran (PA),4-2-0,66.7%,33.3%,+5.1
Denver,2-1-0,66.7%,33.3%,+13.8
SE Missouri,6-3-0,66.7%,33.3%,+6.5
Portland,4-2-0,66.7%,33.3%,+13.5
UCSD,10-5-1,66.7%,33.3%,+2.9
Gard-Webb,6-3-1,66.7%,33.3%,-4.8
W Carolina,2-1-0,66.7%,33.3%,-1.8
Arizona,13-7-0,65.0%,35.0%,+1.3
Yale,9-5-1,64.3%,35.7%,+8.6
Oklahoma,9-5-0,64.3%,35.7%,+4.0
Radford,7-4-0,63.6%,36.4%,+0.8
Oklahoma St,7-4-0,63.6%,36.4%,+3.3
Maine,7-4-1,63.6%,36.4%,+0.6
Central Mich,7-4-0,63.6%,36.4%,+6.1
DePaul,7-4-0,63.6%,36.4%,+2.8
U Mass,7-4-0,63.6%,36.4%,+0.6
La Salle,7-4-0,63.6%,36.4%,+3.5
UCF,7-4-0,63.6%,36.4%,+5.5
Col Charlestn,12-7-0,63.2%,36.8%,+5.7
Purdue,12-7-0,63.2%,36.8%,+2.0
Navy,5-3-0,62.5%,37.5%,+7.4
Charlotte,5-3-0,62.5%,37.5%,+1.1
Wash State,10-6-0,62.5%,37.5%,+7.6
Boston Col,5-3-0,62.5%,37.5%,+6.1
Davidson,8-5-0,61.5%,38.5%,+4.7
Northwestern,8-5-0,61.5%,38.5%,+2.2
Oregon,11-7-0,61.1%,38.9%,+1.4
E Washingtn,3-2-0,60.0%,40.0%,+1.8
Baylor,9-6-0,60.0%,40.0%,+2.9
Georgia St,6-4-0,60.0%,40.0%,+2.9
Bradley,12-8-0,60.0%,40.0%,+2.8
Akron,9-6-0,60.0%,40.0%,+5.0
Army,6-4-0,60.0%,40.0%,-0.9
Virginia,6-4-0,60.0%,40.0%,-0.6
Maryland,12-8-0,60.0%,40.0%,+4.2
Pittsburgh,9-6-3,60.0%,40.0%,+1.9
Illinois,12-8-0,60.0%,40.0%,+0.6
S Methodist,12-8-0,60.0%,40.0%,+3.5
Cal Poly,3-2-0,60.0%,40.0%,+0.3
Cornell,6-4-2,60.0%,40.0%,+10.1
Gonzaga,15-10-0,60.0%,40.0%,+1.3
Furman,9-6-0,60.0%,40.0%,-0.6
Brown,6-4-0,60.0%,40.0%,+4.6
Ball St,6-4-0,60.0%,40.0%,+5.1
GA Tech,6-4-0,60.0%,40.0%,+6.0
Kansas City,6-4-0,60.0%,40.0%,+1.0
Cal St Nrdge,9-6-0,60.0%,40.0%,+6.6
North Texas,9-6-0,60.0%,40.0%,-1.1
Memphis,10-7-0,58.8%,41.2%,+0.1
Montana,7-5-0,58.3%,41.7%,+0.4
Alabama St,7-5-0,58.3%,41.7%,+4.3
Wofford,7-5-1,58.3%,41.7%,-1.0
High Point,14-10-0,58.3%,41.7%,+4.9
New Mexico,11-8-0,57.9%,42.1%,+1.6
Texas Tech,11-8-1,57.9%,42.1%,-0.8
Richmond,4-3-0,57.1%,42.9%,+2.6
SE Louisiana,4-3-0,57.1%,42.9%,+7.0
Auburn,12-9-0,57.1%,42.9%,+2.2
Valparaiso,4-3-0,57.1%,42.9%,+8.1
Northeastrn,8-6-0,57.1%,42.9%,-1.5
Oregon St,9-7-0,56.3%,43.8%,+1.7
Vermont,9-7-0,56.3%,43.8%,-2.2
Rutgers,5-4-1,55.6%,44.4%,+6.5
Weber St,5-4-0,55.6%,44.4%,+1.9
Connecticut,10-8-0,55.6%,44.4%,+3.9
Pepperdine,5-4-0,55.6%,44.4%,+1.6
Sacred Hrt,5-4-0,55.6%,44.4%,+7.9
McNeese St,11-9-1,55.0%,45.0%,+0.7
Miss State,11-9-0,55.0%,45.0%,+2.1
Michigan,11-9-0,55.0%,45.0%,-0.5
Boise St,11-9-0,55.0%,45.0%,-0.7
Rice,6-5-0,54.6%,45.5%,-3.7
Wright St,6-5-0,54.6%,45.5%,-1.8
E Kentucky,6-5-0,54.6%,45.5%,+2.2
TX El Paso,6-5-1,54.6%,45.5%,+1.7
Loyola-MD,6-5-0,54.6%,45.5%,-0.1
Texas St,6-5-0,54.6%,45.5%,+5.2
Stonehill,6-5-0,54.6%,45.5%,+2.8
Wm & Mary,7-6-0,53.9%,46.2%,+3.4
Murray St,8-7-0,53.3%,46.7%,-0.4
Vanderbilt,8-7-0,53.3%,46.7%,+2.6
WI-Milwkee,8-7-0,53.3%,46.7%,-3.6
Quinnipiac,8-7-0,53.3%,46.7%,0.0
TX A&M-CC,8-7-0,53.3%,46.7%,-3.2
Georgia,8-7-0,53.3%,46.7%,0.0
Texas,8-7-2,53.3%,46.7%,-2.1
Nebraska,8-7-0,53.3%,46.7%,-2.1
Liberty,9-8-0,52.9%,47.1%,+2.7
Chattanooga,9-8-0,52.9%,47.1%,+5.9
UAB,9-8-1,52.9%,47.1%,+5.4
San Francisco,9-8-1,52.9%,47.1%,+0.5
N Alabama,9-8-0,52.9%,47.1%,+1.1
Utah St,10-9-0,52.6%,47.4%,+3.0
Santa Clara,10-9-0,52.6%,47.4%,+0.3
Dartmouth,3-3-0,50.0%,50.0%,+1.2
Detroit,1-1-0,50.0%,50.0%,+0.8
New Orleans,1-1-0,50.0%,50.0%,+0.3
Rob Morris,6-6-0,50.0%,50.0%,-0.4
San Diego St,6-6-0,50.0%,50.0%,-2.3
Incar Word,5-5-1,50.0%,50.0%,+3.6
Buffalo,1-1-0,50.0%,50.0%,+0.5
Wagner,5-5-1,50.0%,50.0%,+2.2
Kansas St,6-6-0,50.0%,50.0%,+2.7
Arizona St,4-4-0,50.0%,50.0%,+0.8
NJIT,1-1-0,50.0%,50.0%,+2.8
Oral Roberts,1-1-0,50.0%,50.0%,+2.8
Kentucky,9-9-0,50.0%,50.0%,+2.0
Marquette,9-9-1,50.0%,50.0%,-0.9
Morgan St,2-2-0,50.0%,50.0%,-3.1
Stanford,8-8-0,50.0%,50.0%,+2.2
Norfolk St,6-6-0,50.0%,50.0%,+1.6
Colorado St,7-7-0,50.0%,50.0%,-0.5
Troy,9-9-0,50.0%,50.0%,-0.3
E Illinois,2-2-0,50.0%,50.0%,+2.3
Oakland,5-5-0,50.0%,50.0%,+7.0
Cal Baptist,8-8-0,50.0%,50.0%,-1.2
Sac State,2-2-0,50.0%,50.0%,+1.8
E Carolina,7-7-0,50.0%,50.0%,+1.0
Hofstra,6-6-0,50.0%,50.0%,+1.2
LIU,5-5-0,50.0%,50.0%,-1.1
Bryant,8-8-1,50.0%,50.0%,+0.9
Holy Cross,2-2-0,50.0%,50.0%,-0.6
Geo Mason,10-10-0,50.0%,50.0%,-3.1
NC A&T,1-1-0,50.0%,50.0%,+2.0
Illinois St,5-5-1,50.0%,50.0%,+4.3
Nicholls,4-4-0,50.0%,50.0%,-1.8
W Illinois,3-3-0,50.0%,50.0%,+3.3
Fla Atlantic,8-8-0,50.0%,50.0%,+0.1
NC-Grnsboro,7-7-1,50.0%,50.0%,-3.1
Fairfield,3-3-0,50.0%,50.0%,-3.3
SIU Edward,7-7-0,50.0%,50.0%,-2.3
Geo Wshgtn,7-7-1,50.0%,50.0%,-3.2
Bucknell,6-6-0,50.0%,50.0%,+9.1
Columbia,7-7-0,50.0%,50.0%,+5.0
Harvard,3-3-0,50.0%,50.0%,-0.1
Delaware St,2-2-0,50.0%,50.0%,-1.6
Syracuse,4-4-0,50.0%,50.0%,+8.4
Ohio St,7-7-0,50.0%,50.0%,+3.7
Queens,5-5-0,50.0%,50.0%,-5.7
Lg Beach St,2-2-0,50.0%,50.0%,-2.4
St Marys,10-11-1,47.6%,52.4%,-0.8
BYU,10-11-0,47.6%,52.4%,+0.4
Clemson,9-10-0,47.4%,52.6%,+1.4
UC Irvine,9-10-0,47.4%,52.6%,+1.8
UCSB,9-10-0,47.4%,52.6%,-1.1
Wisconsin,8-9-0,47.1%,52.9%,-3.2
St Bonavent,8-9-0,47.1%,52.9%,-4.2
Missouri,7-8-0,46.7%,53.3%,+2.1
Iowa,7-8-0,46.7%,53.3%,-1.3
Hawaii,7-8-0,46.7%,53.3%,+2.7
Longwood,7-8-0,46.7%,53.3%,-0.7
LA Tech,7-8-0,46.7%,53.3%,-1.0
Notre Dame,6-7-1,46.2%,53.9%,-0.4
Indiana,6-7-0,46.2%,53.9%,-1.7
Marshall,6-7-0,46.2%,53.9%,+0.8
W Kentucky,6-7-0,46.2%,53.9%,-0.6
UC Riverside,5-6-0,45.5%,54.6%,-1.0
NC State,5-6-0,45.5%,54.6%,-1.0
Butler,5-6-0,45.5%,54.6%,0.0
Duke,10-12-0,45.5%,54.6%,-1.6
Southern,5-6-0,45.5%,54.6%,-0.2
Grd Canyon,9-11-0,45.0%,55.0%,-0.4
Indiana St,4-5-0,44.4%,55.6%,-1.8
