Team,Over Record,Over %,Under %,Total +/-
N Alabama,4-0-0,100.0%,0.0%,+11.8
Loyola-Chi,1-0-0,100.0%,0.0%,+1.0
Murray St,2-0-0,100.0%,0.0%,+5.0
San Jose St,1-0-0,100.0%,0.0%,+16.0
Citadel,1-0-0,100.0%,0.0%,+9.0
Lehigh,2-0-0,100.0%,0.0%,+17.3
Valparaiso,2-0-0,100.0%,0.0%,+10.5
Arizona,1-0-0,100.0%,0.0%,+8.0
Brown,1-0-0,100.0%,0.0%,+10.5
Villanova,2-0-0,100.0%,0.0%,+14.5
W Michigan,2-0-0,100.0%,0.0%,+17.0
UCF,1-0-0,100.0%,0.0%,+63.5
Rutgers,1-0-0,100.0%,0.0%,+23.0
North Dakota,8-0-0,100.0%,0.0%,+7.4
Nevada,1-0-0,100.0%,0.0%,+23.0
Alab A&M,5-0-0,100.0%,0.0%,+26.9
NC State,1-0-0,100.0%,0.0%,+3.5
IU Indy,3-0-0,100.0%,0.0%,+18.2
Geo Mason,1-0-0,100.0%,0.0%,+1.0
Minnesota,1-0-0,100.0%,0.0%,+10.5
Miami,1-0-0,100.0%,0.0%,+1.0
Georgia,1-0-0,100.0%,0.0%,+8.5
Oklahoma St,1-0-0,100.0%,0.0%,+23.0
Saint Louis,1-0-0,100.0%,0.0%,+21.0
Central Mich,1-0-0,100.0%,0.0%,+1.0
Georgia St,4-0-0,100.0%,0.0%,+18.0
Howard,3-0-0,100.0%,0.0%,+14.3
UTSA,2-0-0,100.0%,0.0%,+17.5
Army,1-0-0,100.0%,0.0%,+20.0
Nebraska,1-0-0,100.0%,0.0%,+6.5
Missouri,1-0-0,100.0%,0.0%,+17.0
Longwood,3-0-0,100.0%,0.0%,+10.3
W Carolina,1-0-0,100.0%,0.0%,+0.5
Bradley,1-0-0,100.0%,0.0%,+4.5
LSU,1-0-0,100.0%,0.0%,+63.5
Vanderbilt,1-0-0,100.0%,0.0%,+9.0
Wisconsin,1-0-0,100.0%,0.0%,+8.5
Furman,1-0-0,100.0%,0.0%,+2.0
Charl South,1-0-0,100.0%,0.0%,+14.5
N Kentucky,1-0-0,100.0%,0.0%,+30.0
Drake,1-0-0,100.0%,0.0%,+9.0
Arizona St,1-0-0,100.0%,0.0%,+11.5
VCU,1-0-0,100.0%,0.0%,+1.0
Air Force,1-0-0,100.0%,0.0%,+1.5
Belmont,1-0-0,100.0%,0.0%,+4.0
Baylor,1-0-0,100.0%,0.0%,+18.0
SC Upstate,2-0-0,100.0%,0.0%,+16.8
Le Moyne,6-0-0,100.0%,0.0%,+11.4
Portland,6-1-0,85.7%,14.3%,+8.3
Prairie View,5-1-0,83.3%,16.7%,+9.2
N Dakota St,5-1-0,83.3%,16.7%,+5.3
Iona,5-1-0,83.3%,16.7%,+3.8
Nicholls,5-1-0,83.3%,16.7%,+7.2
Hampton,4-1-0,80.0%,20.0%,+8.8
Denver,4-1-0,80.0%,20.0%,+2.1
Weber St,4-1-0,80.0%,20.0%,+10.4
San Francisco,4-1-1,80.0%,20.0%,+11.3
Santa Clara,4-1-0,80.0%,20.0%,+15.6
LA Tech,4-1-0,80.0%,20.0%,+6.7
Lindenwood,6-2-0,75.0%,25.0%,+3.8
Idaho St,6-2-0,75.0%,25.0%,+10.9
Utah Valley,3-1-0,75.0%,25.0%,+11.4
TN State,6-2-0,75.0%,25.0%,+9.8
Ark Pine Bl,3-1-0,75.0%,25.0%,+4.9
N Florida,6-2-0,75.0%,25.0%,+8.9
Oral Roberts,3-1-0,75.0%,25.0%,+5.3
NC-Asheville,3-1-0,75.0%,25.0%,+19.1
CS Fullerton,5-2-0,71.4%,28.6%,+8.1
TX-Pan Am,5-2-1,71.4%,28.6%,+2.8
W Illinois,5-2-0,71.4%,28.6%,+1.9
Col Charlestn,5-2-0,71.4%,28.6%,+5.0
N Arizona,5-2-0,71.4%,28.6%,-4.5
CS Bakersfld,5-2-0,71.4%,28.6%,+10.6
Mercyhurst,5-2-0,71.4%,28.6%,+6.5
Lg Beach St,5-2-0,71.4%,28.6%,+5.0
E Kentucky,4-2-0,66.7%,33.3%,+4.5
South Dakota,6-3-0,66.7%,33.3%,+6.7
TX Southern,2-1-1,66.7%,33.3%,+0.9
Rob Morris,2-1-0,66.7%,33.3%,+6.3
St Marys,2-1-0,66.7%,33.3%,0.0
Bucknell,2-1-0,66.7%,33.3%,+5.5
Stony Brook,4-2-0,66.7%,33.3%,+4.1
Niagara,4-2-0,66.7%,33.3%,+7.8
Oregon St,4-2-0,66.7%,33.3%,+0.8
Cornell,2-1-0,66.7%,33.3%,+0.5
U Penn,2-1-0,66.7%,33.3%,-6.2
NC-Wilmgton,4-2-0,66.7%,33.3%,+2.8
Loyola Mymt,4-2-1,66.7%,33.3%,+4.4
Jackson St,4-2-0,66.7%,33.3%,+15.5
Ste F Austin,4-2-0,66.7%,33.3%,+9.3
Abl Christian,2-1-0,66.7%,33.3%,+0.5
Colgate,2-1-0,66.7%,33.3%,+13.0
St. Thomas,4-2-0,66.7%,33.3%,+1.8
Quinnipiac,5-3-0,62.5%,37.5%,+0.8
