Team,Over Record,Over %,Under %,Total +/-
New Orleans,51-27-0,65.4%,34.6%,+4.8
Queens,24-13-0,64.9%,35.1%,+0.8
E Texas A&M,11-6-0,64.7%,35.3%,+10.7
Oral Roberts,55-31-0,64.0%,36.1%,+2.9
N Colorado,40-24-0,62.5%,37.5%,+4.9
Prairie View,26-16-1,61.9%,38.1%,+4.7
Northeastern,40-25-0,61.5%,38.5%,+2.5
Utah Tech,16-10-0,61.5%,38.5%,+3.9
St Francis PA,47-31-0,60.3%,39.7%,+3.0
Morgan St,33-22-0,60.0%,40.0%,+3.5
Bellarmine,30-20-0,60.0%,40.0%,+2.3
Niagara,44-30-0,59.5%,40.5%,+5.1
Youngstown St,58-40-0,59.2%,40.8%,+3.7
Winthrop,70-49-2,58.8%,41.2%,+4.6
Milwaukee,50-35-0,58.8%,41.2%,+5.4
S Dakota St,57-40-1,58.8%,41.2%,+4.5
Grand Canyon,37-26-1,58.7%,41.3%,+0.4
Pacific,38-27-1,58.5%,41.5%,+2.6
UL Monroe,43-31-0,58.1%,41.9%,+2.3
AR-Pine Bluff,29-21-1,58.0%,42.0%,+6.5
Wake Forest,117-85-4,57.9%,42.1%,+1.7
E Washington,34-25-0,57.6%,42.4%,+1.7
Penn,27-20-2,57.5%,42.6%,+3.2
Oakland,48-36-1,57.1%,42.9%,+4.4
Oregon St,61-46-0,57.0%,43.0%,+0.5
Hou Christian,49-37-1,57.0%,43.0%,+5.7
North Dakota,45-34-0,57.0%,43.0%,+2.4
Delaware,33-25-1,56.9%,43.1%,+0.8
Yale,33-25-1,56.9%,43.1%,+3.1
Cornell,29-22-1,56.9%,43.1%,+4.3
Auburn,129-99-1,56.6%,43.4%,+1.9
Loyola MD,82-63-2,56.6%,43.5%,+0.3
Cal Poly,39-30-1,56.5%,43.5%,+3.2
S Utah,35-27-2,56.5%,43.6%,+1.8
NJIT,62-48-1,56.4%,43.6%,+0.7
S Carolina St,36-28-0,56.3%,43.8%,+2.3
Kennesaw St,45-35-0,56.3%,43.8%,+2.4
Nebraska,102-80-3,56.0%,44.0%,+2.6
Purdue FW,71-56-0,55.9%,44.1%,+0.9
Florida St,101-80-5,55.8%,44.2%,+0.8
J Madison,49-39-1,55.7%,44.3%,+3.7
Denver,54-43-1,55.7%,44.3%,+2.6
N Dakota St,40-32-0,55.6%,44.4%,+3.3
Fresno St,114-92-0,55.3%,44.7%,+2.8
Green Bay,52-42-1,55.3%,44.7%,+2.5
NC Asheville,58-47-1,55.2%,44.8%,+1.9
South Dakota,58-47-2,55.2%,44.8%,+2.2
Wyoming,111-90-3,55.2%,44.8%,+2.5
Coppin St,32-26-0,55.2%,44.8%,+0.4
Wofford,86-70-5,55.1%,44.9%,+1.6
McNeese,43-35-0,55.1%,44.9%,+1.1
South Carolina,120-98-6,55.1%,45.0%,+1.6
UNLV,116-95-1,55.0%,45.0%,+2.3
Illinois,106-87-3,54.9%,45.1%,+1.9
Iowa,112-92-2,54.9%,45.1%,+3.7
Tulane,90-74-3,54.9%,45.1%,+1.4
W Kentucky,45-37-4,54.9%,45.1%,+1.0
Holy Cross,79-65-4,54.9%,45.1%,+0.9
SC Upstate,69-57-0,54.8%,45.2%,+1.2
Idaho,35-29-1,54.7%,45.3%,+0.6
F Dickinson,41-34-2,54.7%,45.3%,+3.8
Bowling Green,117-97-1,54.7%,45.3%,+0.9
Long Beach St,47-39-2,54.7%,45.4%,+2.4
Lafayette,77-64-3,54.6%,45.4%,+0.2
Providence,113-94-5,54.6%,45.4%,+1.9
Delaware St,30-25-1,54.6%,45.5%,+3.0
Princeton,36-30-1,54.6%,45.5%,+2.4
Drake,104-87-1,54.5%,45.6%,+3.4
Navy,86-72-2,54.4%,45.6%,+0.4
Arizona St,68-57-0,54.4%,45.6%,+2.7
Weber St,31-26-1,54.4%,45.6%,+3.2
Boston College,107-90-3,54.3%,45.7%,+1.7
Purdue,104-88-0,54.2%,45.8%,+1.1
Utah Valley,39-33-0,54.2%,45.8%,+2.4
Dayton,105-89-4,54.1%,45.9%,+1.0
Kentucky,125-106-0,54.1%,45.9%,+2.2
Illinois Chicago,73-62-0,54.1%,45.9%,+2.0
American,87-74-0,54.0%,46.0%,+1.4
Georgia So,34-29-1,54.0%,46.0%,+0.3
Coastal Car,34-29-0,54.0%,46.0%,+2.5
Indiana St,109-93-2,54.0%,46.0%,+1.3
Syracuse,103-88-2,53.9%,46.1%,+2.4
LSU,119-102-3,53.9%,46.2%,+1.6
UConn,106-91-2,53.8%,46.2%,+2.8
Abl Christian,50-43-1,53.8%,46.2%,+2.2
Michigan,108-93-0,53.7%,46.3%,+0.4
Mississippi St,123-106-1,53.7%,46.3%,+1.2
Hofstra,44-38-0,53.7%,46.3%,+2.2
George Mason,110-95-0,53.7%,46.3%,+0.5
Omaha,52-45-1,53.6%,46.4%,+3.3
UT Rio Grande,30-26-2,53.6%,46.4%,+2.7
Xavier,113-98-4,53.6%,46.5%,+1.7
Duquesne,106-92-3,53.5%,46.5%,+1.6
App State,38-33-0,53.5%,46.5%,+3.9
Elon,38-33-1,53.5%,46.5%,+1.7
Montana,31-27-0,53.5%,46.6%,+1.8
Missouri St,110-96-2,53.4%,46.6%,+1.0
Colorado St,105-92-1,53.3%,46.7%,+1.5
Furman,89-78-3,53.3%,46.7%,-0.1
Incarnate Word,41-36-1,53.3%,46.8%,+2.3
BYU,58-51-1,53.2%,46.8%,+2.4
Stonehill,17-15-1,53.1%,46.9%,+3.9
Gardner-Webb,60-53-0,53.1%,46.9%,+0.8
Boston U,88-78-2,53.0%,47.0%,-0.1
DePaul,107-95-1,53.0%,47.0%,+0.4
Virginia Tech,99-88-1,52.9%,47.1%,+1.8
SMU,100-89-1,52.9%,47.1%,+1.2
Air Force,101-90-2,52.9%,47.1%,+2.4
New Mexico,101-90-1,52.9%,47.1%,+1.9
Saint Peter's,46-41-2,52.9%,47.1%,+0.1
N Florida,46-41-3,52.9%,47.1%,+1.4
Butler,102-91-8,52.9%,47.2%,+1.7
UTSA,48-43-0,52.8%,47.3%,+1.9
Murray St,58-52-1,52.7%,47.3%,+0.7
Mississippi,126-113-3,52.7%,47.3%,+2.0
Louisiana Tech,39-35-0,52.7%,47.3%,+0.9
North Carolina,90-81-0,52.6%,47.4%,+1.9
Sam Houston,50-45-0,52.6%,47.4%,+3.0
Ohio St,113-102-2,52.6%,47.4%,+0.9
Texas So,31-28-1,52.5%,47.5%,+2.5
Iowa St,94-85-3,52.5%,47.5%,+1.1
NC A&T,42-38-0,52.5%,47.5%,+1.7
Nicholls,42-38-1,52.5%,47.5%,+2.3
N Kentucky,54-49-1,52.4%,47.6%,+1.6
UCLA,65-59-2,52.4%,47.6%,+1.0
Utah,65-59-2,52.4%,47.6%,+2.3
Temple,99-90-4,52.4%,47.6%,+1.4
Le Moyne,11-10-0,52.4%,47.6%,+2.3
