Team,Over Record,Over %,Under %,Total +/-
S Indiana,22-12-0,64.7%,35.3%,+4.3
Miss Valley St,25-15-1,62.5%,37.5%,+1.7
New Orleans,98-63-2,60.9%,39.1%,+3.3
Holy Cross,68-44-3,60.7%,39.3%,+0.7
UT Rio Grande,53-38-3,58.2%,41.8%,-0.1
Hou Christian,46-33-2,58.2%,41.8%,+3.8
E Washington,181-133-2,57.6%,42.4%,+3.2
Santa Clara,191-143-3,57.2%,42.8%,+2.8
Oral Roberts,134-101-2,57.0%,43.0%,+3.4
E Illinois,122-92-5,57.0%,43.0%,+2.5
Wake Forest,229-173-4,57.0%,43.0%,+2.8
Oakland,160-122-4,56.7%,43.3%,+2.8
Radford,90-69-1,56.6%,43.4%,+2.4
South Dakota,113-87-5,56.5%,43.5%,+3.8
Denver,150-116-2,56.4%,43.6%,+1.5
Bucknell,89-69-3,56.3%,43.7%,+2.8
Kennesaw St,58-45-2,56.3%,43.7%,+1.2
Longwood,75-59-4,56.0%,44.0%,+1.4
Montana St,167-132-0,55.9%,44.2%,+2.2
Lindenwood,24-19-1,55.8%,44.2%,+2.1
Abl Christian,78-62-2,55.7%,44.3%,+1.7
Ball St,158-126-3,55.6%,44.4%,+2.1
Mercyhurst,10-8-0,55.6%,44.4%,+1.1
Florida Atlantic,147-118-2,55.5%,44.5%,+2.1
San Jose St,102-82-2,55.4%,44.6%,+2.2
Lafayette,62-50-4,55.4%,44.6%,+1.2
McNeese,75-61-1,55.2%,44.9%,+1.5
Idaho,129-105-0,55.1%,44.9%,+0.7
Howard,60-49-0,55.1%,45.0%,+1.9
Prairie View,63-52-2,54.8%,45.2%,+0.5
Weber St,203-168-4,54.7%,45.3%,+1.4
VMI,66-55-1,54.6%,45.5%,+1.6
N Dakota St,150-126-3,54.4%,45.7%,+1.6
NW State,63-53-3,54.3%,45.7%,+3.1
Campbell,77-65-1,54.2%,45.8%,+1.2
N Colorado,148-125-5,54.2%,45.8%,+1.8
Stetson,60-51-2,54.1%,46.0%,+2.4
St Thomas,41-35-1,54.0%,46.1%,+2.3
North Dakota,96-82-2,53.9%,46.1%,+2.1
Gardner-Webb,76-65-2,53.9%,46.1%,+0.9
Chicago St,28-24-0,53.9%,46.2%,+2.0
W Georgia,7-6-0,53.9%,46.2%,-1.7
SE Missouri St,127-109-2,53.8%,46.2%,+2.5
Auburn,203-175-1,53.7%,46.3%,+1.1
Queens,29-25-0,53.7%,46.3%,+0.5
Pepperdine,131-113-4,53.7%,46.3%,+1.9
Providence,207-179-5,53.6%,46.4%,+1.6
High Point,83-72-3,53.6%,46.5%,+1.9
IU Indy,85-74-0,53.5%,46.5%,+3.4
Omaha,86-75-3,53.4%,46.6%,+2.1
W Carolina,142-124-1,53.4%,46.6%,+1.9
W Michigan,163-143-2,53.3%,46.7%,+1.9
Charlotte,173-152-8,53.2%,46.8%,+1.4
Purdue FW,132-116-4,53.2%,46.8%,+1.0
Delaware,149-131-2,53.2%,46.8%,+1.4
Oregon St,152-134-1,53.2%,46.9%,+0.6
Iowa St,211-186-5,53.2%,46.9%,+1.6
Dayton,246-217-4,53.1%,46.9%,+0.1
Wofford,187-165-3,53.1%,46.9%,+0.3
Coastal Car,86-76-1,53.1%,46.9%,+2.1
Green Bay,164-145-4,53.1%,46.9%,+1.5
