Team,Over Record,Over %,Under %,Total +/-
W Georgia,14-7-0,66.7%,33.3%,+1.7
New Orleans,127-76-4,62.6%,37.4%,+3.3
North Dakota,176-124-3,58.7%,41.3%,+3.1
South Dakota,172-122-4,58.5%,41.5%,+3.8
Oral Roberts,169-122-2,58.1%,41.9%,+2.4
Denver,167-127-2,56.8%,43.2%,+2.3
Grd Canyon,138-107-2,56.3%,43.7%,+1.2
Morgan St,108-84-3,56.3%,43.8%,+2.6
Hsn Christian,114-89-2,56.2%,43.8%,+4.2
UCSD,65-51-4,56.0%,44.0%,+2.9
E Washingtn,178-140-2,56.0%,44.0%,+2.8
N Colorado,166-131-4,55.9%,44.1%,+2.5
NC-Asheville,121-96-5,55.8%,44.2%,+1.6
Wofford,170-135-5,55.7%,44.3%,+1.8
Queens,44-35-2,55.7%,44.3%,+0.6
Wake Forest,177-141-6,55.7%,44.3%,+1.7
Stetson,123-98-3,55.7%,44.3%,+2.4
Samford,161-129-2,55.5%,44.5%,+3.4
Iowa,187-150-6,55.5%,44.5%,+2.8
Wyoming,174-140-6,55.4%,44.6%,+2.5
McNeese St,108-87-2,55.4%,44.6%,+2.0
Howard,114-92-3,55.3%,44.7%,+2.8
Gard-Webb,130-105-2,55.3%,44.7%,+1.8
Columbia,126-102-6,55.3%,44.7%,+2.2
Oregon St,181-147-1,55.2%,44.8%,+0.8
Neb Omaha,167-136-3,55.1%,44.9%,+2.2
S Utah,163-133-6,55.1%,44.9%,+1.9
SC Upstate,121-99-0,55.0%,45.0%,+0.9
Florida St,182-149-7,55.0%,45.0%,+1.3
Gonzaga,202-166-1,54.9%,45.1%,+1.5
Youngs St,165-136-1,54.8%,45.2%,+2.6
Boston Col,172-142-6,54.8%,45.2%,+1.7
CS Bakersfld,127-106-0,54.5%,45.5%,+1.1
Rice,165-138-1,54.5%,45.5%,+1.9
WI-Milwkee,171-143-0,54.5%,45.5%,+2.0
Hampton,122-102-2,54.5%,45.5%,+2.4
Montana,171-143-1,54.5%,45.5%,+2.1
UNLV,178-149-1,54.4%,45.6%,+2.0
UTSA,156-131-2,54.4%,45.6%,+2.3
Indiana St,170-143-2,54.3%,45.7%,+1.7
Bowling Grn,165-139-2,54.3%,45.7%,+1.7
Loyola-MD,115-97-2,54.3%,45.8%,+0.9
Weber St,160-135-5,54.2%,45.8%,+1.6
WI-Grn Bay,170-144-5,54.1%,45.9%,+1.8
