Team,Over Record,Over %,Under %,Total +/-
Maryland,2-0-0,100.0%,0.0%,+14.0
Florida,1-0-0,100.0%,0.0%,+40.0
Bradley,2-0-0,100.0%,0.0%,+11.8
Marist,4-0-0,100.0%,0.0%,+7.0
Rob Morris,8-0-0,100.0%,0.0%,+14.2
Columbia,1-0-1,100.0%,0.0%,+11.5
Indiana St,8-0-0,100.0%,0.0%,+17.8
Iowa St,1-0-0,100.0%,0.0%,+18.5
Loyola-MD,7-0-0,100.0%,0.0%,+6.4
E Carolina,4-0-0,100.0%,0.0%,+7.4
Longwood,4-0-0,100.0%,0.0%,+15.4
BYU,1-0-0,100.0%,0.0%,+7.5
Iowa,3-0-0,100.0%,0.0%,+18.2
Wisconsin,4-0-0,100.0%,0.0%,+18.5
Nevada,1-0-0,100.0%,0.0%,+12.0
Auburn,2-0-0,100.0%,0.0%,+8.5
Ohio,2-0-0,100.0%,0.0%,+9.8
TX-Pan Am,3-0-0,100.0%,0.0%,+17.3
Manhattan,9-1-0,90.0%,10.0%,+17.6
Illinois St,7-1-1,87.5%,12.5%,+10.8
Portland St,6-1-0,85.7%,14.3%,+7.4
Sam Hous St,5-1-0,83.3%,16.7%,+16.0
Abl Christian,5-1-0,83.3%,16.7%,+0.8
Northeastrn,5-1-0,83.3%,16.7%,+2.3
Montana St,5-1-0,83.3%,16.7%,+5.6
TX A&M-CC,4-1-0,80.0%,20.0%,+9.8
UTSA,4-1-0,80.0%,20.0%,+0.8
Northwestern,4-1-0,80.0%,20.0%,+5.1
N Arizona,4-1-0,80.0%,20.0%,+2.0
Elon,4-1-0,80.0%,20.0%,+9.0
NC-Asheville,4-1-2,80.0%,20.0%,+8.8
Gard-Webb,7-2-0,77.8%,22.2%,+6.9
W Illinois,7-2-0,77.8%,22.2%,+2.8
Air Force,7-2-0,77.8%,22.2%,+1.5
TN State,7-2-0,77.8%,22.2%,+7.9
Ark Pine Bl,10-3-0,76.9%,23.1%,+9.8
Fresno St,10-3-0,76.9%,23.1%,+6.8
Florida St,3-1-0,75.0%,25.0%,+3.9
Oklahoma,3-1-0,75.0%,25.0%,+7.6
Yale,3-1-0,75.0%,25.0%,+5.4
Cornell,3-1-0,75.0%,25.0%,+2.6
TX El Paso,3-1-0,75.0%,25.0%,+1.4
Valparaiso,6-2-0,75.0%,25.0%,+4.4
Purdue,3-1-0,75.0%,25.0%,-2.4
Dayton,3-1-0,75.0%,25.0%,+12.1
Morgan St,9-3-0,75.0%,25.0%,+10.3
Miami (OH),3-1-0,75.0%,25.0%,+1.5
Mass Lowell,3-1-0,75.0%,25.0%,+9.3
North Dakota,8-3-0,72.7%,27.3%,+5.9
N Dakota St,5-2-0,71.4%,28.6%,+8.9
Weber St,5-2-0,71.4%,28.6%,+8.5
N Florida,5-2-0,71.4%,28.6%,+8.0
Texas St,5-2-1,71.4%,28.6%,+7.4
Jksnville St,5-2-0,71.4%,28.6%,+8.9
St. Thomas,5-2-0,71.4%,28.6%,+4.2
Buffalo,7-3-0,70.0%,30.0%,+4.4
NC A&T,9-4-0,69.2%,30.8%,+0.1
Oregon St,2-1-0,66.7%,33.3%,+1.8
Arkansas St,2-1-0,66.7%,33.3%,+9.3
Delaware,6-3-0,66.7%,33.3%,+4.1
Illinois,2-1-0,66.7%,33.3%,+10.3
Murray St,4-2-1,66.7%,33.3%,-1.4
Hawaii,2-1-0,66.7%,33.3%,-1.8
Cal Poly,8-4-0,66.7%,33.3%,+11.3
CS Bakersfld,6-3-0,66.7%,33.3%,+6.3
Butler,6-3-0,66.7%,33.3%,+3.2
IL-Chicago,8-4-0,66.7%,33.3%,+9.3
Loyola-Chi,2-1-0,66.7%,33.3%,+2.8
Minnesota,4-2-0,66.7%,33.3%,+10.2
USC,4-2-0,66.7%,33.3%,-6.8
S Dakota St,4-2-0,66.7%,33.3%,+6.3
E Kentucky,6-3-0,66.7%,33.3%,+4.1
Colorado,4-2-0,66.7%,33.3%,+1.8
S Methodist,2-1-0,66.7%,33.3%,-3.0
Geo Wshgtn,2-1-0,66.7%,33.3%,-1.3
S Illinois,6-3-0,66.7%,33.3%,+10.1
N Alabama,4-2-0,66.7%,33.3%,+5.8
Wm & Mary,4-2-0,66.7%,33.3%,+1.3
Iona,6-3-0,66.7%,33.3%,+4.3
DePaul,4-2-0,66.7%,33.3%,+7.9
Bryant,4-2-0,66.7%,33.3%,+5.0
Temple,4-2-0,66.7%,33.3%,+3.1
San Jose St,6-3-1,66.7%,33.3%,+2.0
Fla Gulf Cst,6-3-0,66.7%,33.3%,+1.1
SC Upstate,9-5-0,64.3%,35.7%,+1.8
Charl South,9-5-0,64.3%,35.7%,+1.6
NC Central,7-4-0,63.6%,36.4%,+0.5
Bellarmine,7-4-0,63.6%,36.4%,+6.5
Seton Hall,5-3-0,62.5%,37.5%,+7.9
Army,5-3-0,62.5%,37.5%,+15.1
Maryland BC,5-3-0,62.5%,37.5%,+6.1
Middle Tenn,5-3-0,62.5%,37.5%,+5.1
Montana,5-3-0,62.5%,37.5%,+5.9
Charlotte,5-3-0,62.5%,37.5%,+8.0
Mt St Marys,5-3-0,62.5%,37.5%,-0.1
Canisius,8-5-0,61.5%,38.5%,+6.0
St Fran (PA),8-5-0,61.5%,38.5%,+3.3
Idaho,8-5-0,61.5%,38.5%,+2.8
W Georgia,8-5-0,61.5%,38.5%,0.0
South Dakota,3-2-0,60.0%,40.0%,+2.7
Akron,3-2-0,60.0%,40.0%,+4.9
Mississippi,3-2-0,60.0%,40.0%,+6.5
Albany,6-4-0,60.0%,40.0%,+3.7
Merrimack,6-4-0,60.0%,40.0%,-1.6
N Carolina,3-2-0,60.0%,40.0%,+1.0
Stanford,3-2-0,60.0%,40.0%,+3.5
S Florida,3-2-0,60.0%,40.0%,+7.2
NC-Grnsboro,3-2-0,60.0%,40.0%,-0.9
Utah,3-2-0,60.0%,40.0%,+0.1
Fla Atlantic,3-2-0,60.0%,40.0%,+20.2
Drake,3-2-0,60.0%,40.0%,+2.6
UCF,3-2-0,60.0%,40.0%,+14.4
Belmont,3-2-0,60.0%,40.0%,-2.2
Rutgers,3-2-0,60.0%,40.0%,+1.3
San Diego St,3-2-0,60.0%,40.0%,+2.5
E Michigan,6-4-0,60.0%,40.0%,+4.0
Lg Beach St,7-5-0,58.3%,41.7%,+1.7
Le Moyne,7-5-0,58.3%,41.7%,+2.0
