Team,ATS Record,Cover %,MOV,ATS +/-
TX-Pan Am,1-0-0,100.0%,35.0,+3.5
NW State,2-0-0,100.0%,-18.5,+11.3
Alcorn St,2-0-1,100.0%,-15.8,+8.3
NC-Wilmgton,8-0-0,100.0%,6.3,+6.3
UC Irvine,2-0-0,100.0%,12.0,+7.5
Brown,3-0-0,100.0%,9.3,+9.7
Alabama St,2-0-0,100.0%,0.0,+14.0
W Kentucky,5-0-2,100.0%,14.5,+5.3
Cal St Nrdge,3-0-0,100.0%,12.3,+5.7
Fla Gulf Cst,7-1-0,87.5%,4.1,+6.6
Mercyhurst,6-1-1,85.7%,6.1,+6.0
Central Conn,6-1-0,85.7%,12.3,+8.2
UC Riverside,5-1-0,83.3%,0.5,+7.0
Queens,10-2-0,83.3%,6.5,+5.7
E Kentucky,4-1-0,80.0%,1.0,+8.5
Florida A&M,4-1-0,80.0%,1.8,+0.2
Jksnville St,4-1-0,80.0%,4.0,+7.8
Yale,4-1-0,80.0%,4.8,+3.3
Binghamton,4-1-0,80.0%,5.0,+3.4
LA Tech,4-1-0,80.0%,3.2,+1.2
South Dakota,4-1-1,80.0%,13.6,+3.0
Drexel,7-2-0,77.8%,-2.3,+2.3
F Dickinson,7-2-0,77.8%,-1.3,+3.9
Denver,7-2-0,77.8%,1.2,+5.4
VCU,10-3-0,76.9%,16.1,+5.4
Rob Morris,13-4-0,76.5%,2.9,+1.7
Manhattan,3-1-0,75.0%,-1.5,+4.5
Norfolk St,6-2-0,75.0%,7.0,+8.4
Elon,3-1-0,75.0%,0.5,+0.3
Middle Tenn,3-1-1,75.0%,4.2,-1.6
Hsn Christian,3-1-0,75.0%,-10.2,+2.0
SE Missouri,6-2-0,75.0%,7.4,+4.1
Maine,3-1-0,75.0%,9.3,+7.8
Siena,6-2-0,75.0%,0.3,+4.4
Purdue,14-5-0,73.7%,10.6,+4.7
IPFW,14-5-0,73.7%,7.2,+2.6
Florida,13-5-0,72.2%,18.6,+6.6
Portland,5-2-0,71.4%,-12.6,+0.4
SIU Edward,5-2-0,71.4%,8.1,+4.6
San Jose St,9-4-1,69.2%,-7.1,-0.6
Indiana,11-5-0,68.8%,2.6,+1.1
Illinois St,13-6-0,68.4%,3.6,+2.8
Chattanooga,13-6-0,68.4%,10.7,+3.4
Creighton,13-6-0,68.4%,9.4,+1.5
Neb Omaha,6-3-0,66.7%,7.0,+6.9
Arizona,8-4-0,66.7%,12.4,+4.5
Oregon St,4-2-0,66.7%,8.3,+0.2
N Iowa,12-6-0,66.7%,5.9,+1.0
UC Davis,2-1-0,66.7%,-8.0,-4.2
Iowa St,8-4-0,66.7%,16.2,+2.4
CS Bakersfld,2-1-0,66.7%,22.5,+5.0
Beth-Cook,4-2-1,66.7%,-7.3,+5.3
VMI,12-6-0,66.7%,1.0,+1.4
Youngs St,8-4-0,66.7%,11.0,+5.0
St. Thomas,6-3-0,66.7%,5.8,+2.1
Cleveland St,10-5-1,66.7%,6.5,+1.8
Wisconsin,12-6-0,66.7%,7.7,+2.8
Iona,4-2-0,66.7%,3.0,+0.3
Michigan St,10-5-1,66.7%,11.3,+2.8
Kansas St,10-5-0,66.7%,-0.1,+2.3
Maryland ES,4-2-0,66.7%,-9.9,+1.1
Southern,2-1-0,66.7%,13.2,+3.7
Kennesaw St,4-2-0,66.7%,2.3,+1.2
Auburn,10-5-1,66.7%,14.6,+1.8
Louisiana,6-3-0,66.7%,-3.3,-1.3
TX A&M-Com,2-1-0,66.7%,-9.0,-1.5
Boise St,9-5-0,64.3%,11.8,+1.8
S Alabama,7-4-0,63.6%,6.0,+3.4
UAB,7-4-0,63.6%,15.8,+0.9
Albany,5-3-0,62.5%,1.6,+4.8
Oakland,5-3-0,62.5%,3.4,+4.1
Duke,10-6-0,62.5%,21.8,+4.7
Cal Poly,5-3-0,62.5%,3.3,+5.1
Wash State,5-3-0,62.5%,3.8,+0.5
St Johns,10-6-1,62.5%,10.1,+2.4
San Francisco,5-3-1,62.5%,12.0,+3.2
Missouri,10-6-0,62.5%,13.2,+4.8
Louisville,10-6-0,62.5%,10.4,+3.3
Arkansas St,8-5-1,61.5%,6.6,+2.8
N Alabama,8-5-0,61.5%,8.0,+1.7
Texas,11-7-1,61.1%,11.1,+1.9
Tennessee,11-7-0,61.1%,11.0,+0.9
Syracuse,11-7-1,61.1%,-3.8,+0.4
Furman,12-8-1,60.0%,2.5,-0.4
TX-Arlington,3-2-0,60.0%,0.8,+3.0
TN State,3-2-0,60.0%,16.9,+5.7
Rice,9-6-1,60.0%,1.7,+1.9
Utah Tech,3-2-0,60.0%,-0.4,+0.1
Xavier,12-8-0,60.0%,5.6,+0.8
Cornell,3-2-0,60.0%,6.2,+4.0
Grambling St,3-2-0,60.0%,-15.6,-1.5
Quinnipiac,3-2-0,60.0%,7.3,+0.9
Army,10-7-0,58.8%,2.9,+1.0
IL-Chicago,10-7-0,58.8%,4.0,+2.1
Georgetown,10-7-1,58.8%,6.1,+3.8
NC-Asheville,7-5-0,58.3%,13.1,+2.9
Maryland,11-8-1,57.9%,16.7,+5.8
Geo Mason,11-8-0,57.9%,10.8,+4.5
Northeastrn,4-3-0,57.1%,7.3,+5.7
Detroit,8-6-0,57.1%,-9.3,+2.9
North Texas,4-3-2,57.1%,9.5,+2.1
N Florida,4-3-0,57.1%,6.8,+1.1
Loyola Mymt,4-3-0,57.1%,1.4,+4.6
Texas A&M,8-6-2,57.1%,6.4,+0.4
Gard-Webb,8-6-0,57.1%,-3.8,+0.2
St Fran (PA),4-3-0,57.1%,0.2,+0.6
N Dakota St,4-3-0,57.1%,3.9,+2.4
California,12-9-0,57.1%,0.7,-0.9
Duquesne,8-6-0,57.1%,2.2,+3.0
NC-Grnsboro,9-7-0,56.3%,10.1,+2.3
Davidson,9-7-0,56.3%,2.1,-0.8
Missouri St,9-7-1,56.3%,-2.5,-0.1
American,9-7-0,56.3%,-4.3,-1.2
UTSA,9-7-1,56.3%,-0.1,+1.1
Toledo,9-7-0,56.3%,0.6,-1.0
Wm & Mary,5-4-0,55.6%,-1.0,+2.1
Lafayette,10-8-0,55.6%,-0.1,-1.0
Clemson,10-8-0,55.6%,11.1,+1.4
S Car State,5-4-0,55.6%,-0.1,+7.2
Navy,10-8-0,55.6%,1.1,+1.6
Bucknell,10-8-0,55.6%,0.8,+0.9
UCLA,10-8-0,55.6%,10.1,+1.7
Kansas City,5-4-0,55.6%,5.2,+1.1
AR Lit Rock,5-4-0,55.6%,-3.1,+1.3
Arizona St,10-8-0,55.6%,0.9,+2.8
Stonehill,5-4-0,55.6%,-0.4,+4.6
Kentucky,11-9-0,55.0%,7.8,+1.3
Charl South,12-10-0,54.6%,-4.5,+2.8
Kent St,6-5-2,54.6%,8.6,-0.7
E Michigan,8-7-1,53.3%,-2.4,+0.5
St Josephs,8-7-0,53.3%,8.4,+3.3
E Carolina,8-7-1,53.3%,1.2,-1.8
High Point,8-7-0,53.3%,16.6,+2.2
Nebraska,8-7-0,53.3%,1.2,-0.9
Nevada,8-7-0,53.3%,6.0,-0.4
Penn St,9-8-0,52.9%,3.2,-1.0
Colorado St,9-8-0,52.9%,6.5,+1.6
UNLV,9-8-0,52.9%,1.4,+0.9
Indiana St,9-8-1,52.9%,0.2,-2.2
Geo Wshgtn,9-8-0,52.9%,5.4,+2.6
New Mexico,10-9-0,52.6%,11.4,+1.2
St Bonavent,10-9-0,52.6%,5.0,-0.3
Ohio St,10-9-0,52.6%,9.2,+3.4
North Dakota,3-3-0,50.0%,-7.2,-0.4
E Tenn St,10-10-2,50.0%,3.7,+1.3
Columbia,2-2-1,50.0%,18.7,+1.6
Col Charlestn,3-3-0,50.0%,-0.8,-7.3
Lg Beach St,3-3-0,50.0%,-2.8,-0.2
N Mex State,2-2-0,50.0%,6.2,+4.6
Morgan St,4-4-0,50.0%,2.8,-5.8
Pittsburgh,8-8-1,50.0%,7.8,-0.1
TX El Paso,1-1-0,50.0%,7.7,+1.3
Dartmouth,4-4-0,50.0%,-5.8,-1.4
Rider,4-4-0,50.0%,-1.6,+1.8
S Illinois,9-9-1,50.0%,0.7,+1.9
Troy,6-6-0,50.0%,7.1,+1.3
Marshall,3-3-1,50.0%,2.9,+3.2
Tulane,8-8-1,50.0%,5.6,+2.3
Lehigh,8-8-0,50.0%,-2.7,+0.7
St Marys,6-6-0,50.0%,16.0,+2.0
Rhode Island,8-8-0,50.0%,4.0,-1.0
Ohio,8-8-0,50.0%,2.6,-1.5
Alabama,9-9-0,50.0%,7.0,-2.3
BYU,9-9-0,50.0%,4.6,-1.2
Central Mich,8-8-1,50.0%,-1.6,+0.2
Fairfield,4-4-0,50.0%,1.4,-2.3
Mt St Marys,4-4-0,50.0%,-5.1,+0.2
Idaho St,1-1-0,50.0%,8.7,-1.3
Marist,2-2-0,50.0%,6.5,+0.1
Lamar,1-1-0,50.0%,-20.0,-8.8
SE Louisiana,1-1-1,50.0%,6.0,+2.3
Wyoming,9-9-0,50.0%,-6.5,-1.7
Central Ark,5-5-0,50.0%,-9.1,-2.1
Liberty,1-1-0,50.0%,37.4,+4.0
Boston Col,7-7-0,50.0%,-7.1,-2.3
Delaware St,3-3-0,50.0%,7.3,+2.7
Winthrop,8-8-0,50.0%,5.6,-0.8
Utah Valley,3-3-0,50.0%,3.5,+1.0
Hofstra,4-4-0,50.0%,-2.6,+1.9
Texas Tech,8-8-0,50.0%,8.6,+2.3
Pacific,4-4-0,50.0%,-9.0,-4.3
LIU,4-4-0,50.0%,-4.2,-2.3
Incar Word,2-2-0,50.0%,12.0,-0.5
Miami (OH),8-8-1,50.0%,3.6,+0.9
