Team,Over Record,Over %,Under %,Total +/-
UTSA,1-0-0,100.0%,0.0%,+1.5
La Salle,1-0-0,100.0%,0.0%,+4.0
W Michigan,1-0-0,100.0%,0.0%,+20.5
Gardner-Webb,2-0-0,100.0%,0.0%,+6.3
Pacific,1-0-0,100.0%,0.0%,+15.0
Ohio,1-0-0,100.0%,0.0%,+5.5
William & Mary,2-0-0,100.0%,0.0%,+6.3
Coastal Car,1-0-0,100.0%,0.0%,+1.5
SE Missouri St,2-0-0,100.0%,0.0%,+11.0
Washington St,1-0-0,100.0%,0.0%,+0.5
Dartmouth,1-0-0,100.0%,0.0%,+7.0
UL Monroe,2-0-0,100.0%,0.0%,+19.0
Duke,1-0-0,100.0%,0.0%,+19.5
American,2-0-0,100.0%,0.0%,+22.0
Yale,2-0-0,100.0%,0.0%,+9.0
Lafayette,2-0-0,100.0%,0.0%,+12.5
Murray St,1-0-0,100.0%,0.0%,+28.5
W Kentucky,1-0-0,100.0%,0.0%,+3.0
UCSB,1-0-0,100.0%,0.0%,+18.5
Vermont,1-0-0,100.0%,0.0%,+42.5
UAB,1-0-0,100.0%,0.0%,+1.5
Colgate,1-0-0,100.0%,0.0%,+4.5
Detroit Mercy,2-0-0,100.0%,0.0%,+21.8
Campbell,1-0-1,100.0%,0.0%,+4.5
CS Bakersfield,1-0-0,100.0%,0.0%,+0.5
Jackson St,2-0-0,100.0%,0.0%,+11.0
Manhattan,1-0-0,100.0%,0.0%,+42.0
SF Austin,1-0-0,100.0%,0.0%,+1.0
Chattanooga,2-0-0,100.0%,0.0%,+11.3
Charleston So,2-0-0,100.0%,0.0%,+27.5
Southern,2-0-0,100.0%,0.0%,+31.3
Stetson,2-0-0,100.0%,0.0%,+1.8
Southern Miss,2-0-0,100.0%,0.0%,+12.3
Alabama A&M,1-0-0,100.0%,0.0%,+1.5
Memphis,1-0-0,100.0%,0.0%,+8.5
Tulsa,1-0-0,100.0%,0.0%,+15.5
Montana,2-0-0,100.0%,0.0%,+23.8
FGCU,1-0-0,100.0%,0.0%,+22.5
Army,1-0-0,100.0%,0.0%,+7.5
E Michigan,1-0-0,100.0%,0.0%,+3.0
Sam Houston,1-0-0,100.0%,0.0%,+17.5
Illinois Chicago,1-0-0,100.0%,0.0%,+2.0
NC Greensboro,2-0-0,100.0%,0.0%,+14.3
Chicago St,3-0-0,100.0%,0.0%,+18.3
Robert Morris,2-0-0,100.0%,0.0%,+21.3
UCSD,1-0-0,100.0%,0.0%,+2.5
Santa Clara,1-0-0,100.0%,0.0%,+0.5
J Madison,2-0-0,100.0%,0.0%,+3.0
Hofstra,2-0-0,100.0%,0.0%,+14.8
Charleston,1-0-0,100.0%,0.0%,+19.5
Iona,1-0-0,100.0%,0.0%,+40.0
Vanderbilt,1-0-0,100.0%,0.0%,+31.5
UT Martin,2-0-0,100.0%,0.0%,+10.5
Brown,1-0-0,100.0%,0.0%,+37.5
Valparaiso,1-0-0,100.0%,0.0%,+9.0
Lindenwood,2-0-0,100.0%,0.0%,+10.8
NC Wilmington,1-0-0,100.0%,0.0%,+6.5
Utah Valley,1-0-0,100.0%,0.0%,+27.0
Bethune,2-0-0,100.0%,0.0%,+19.3
Drexel,2-0-0,100.0%,0.0%,+15.5
Quinnipiac,1-0-0,100.0%,0.0%,+26.0
St Francis PA,2-0-0,100.0%,0.0%,+16.5
S Illinois,1-0-0,100.0%,0.0%,+15.5
Cleveland St,2-0-0,100.0%,0.0%,+24.8
Kentucky,1-0-0,100.0%,0.0%,+11.0
E Carolina,1-0-0,100.0%,0.0%,+16.5
Kansas City,1-0-0,100.0%,0.0%,+37.5
Morgan St,1-0-0,100.0%,0.0%,+2.5
Princeton,1-0-0,100.0%,0.0%,+16.5
Milwaukee,2-0-0,100.0%,0.0%,+8.5
Penn,2-0-0,100.0%,0.0%,+9.8
San Jose St,2-0-0,100.0%,0.0%,+12.8
Florida Intl,1-0-0,100.0%,0.0%,+5.5
Old Dominion,1-0-0,100.0%,0.0%,+8.0
Elon,2-0-0,100.0%,0.0%,+34.0
Tennessee St,1-0-0,100.0%,0.0%,+8.5
Boston College,1-0-0,100.0%,0.0%,+12.0
Kansas,1-0-0,100.0%,0.0%,+3.0
Florida Atlantic,1-0-0,100.0%,0.0%,+4.5
NC A&T,1-0-0,100.0%,0.0%,+19.5
Georgia So,2-0-0,100.0%,0.0%,+27.5
Queens,2-0-0,100.0%,0.0%,+11.8
Bellarmine,2-0-0,100.0%,0.0%,+7.0
Incarnate Word,1-0-0,100.0%,0.0%,+13.5
Denver,2-0-1,100.0%,0.0%,+7.2
Middle Tenn,1-0-0,100.0%,0.0%,+9.5
UMass Lowell,1-0-0,100.0%,0.0%,+5.0
Samford,2-0-0,100.0%,0.0%,+16.0
Tarleton St,2-0-0,100.0%,0.0%,+16.8
E Washington,3-1-0,75.0%,25.0%,+10.5
Alcorn St,3-1-0,75.0%,25.0%,+6.5
Coppin St,2-1-0,66.7%,33.3%,+0.8
Miss Valley St,2-1-0,66.7%,33.3%,+5.2
UT Rio Grande,2-1-0,66.7%,33.3%,+5.8
LIU,2-1-0,66.7%,33.3%,+9.0
Purdue FW,2-1-0,66.7%,33.3%,0.0
CS Northridge,2-1-0,66.7%,33.3%,+3.8
