Team,Over Record,Over %,Under %,Total +/-
Queens,30-15-2,66.7%,33.3%,+3.6
Le Moyne,25-13-0,65.8%,34.2%,+3.6
NC Asheville,68-41-2,62.4%,37.6%,+2.9
Idaho St,203-125-6,61.9%,38.1%,+3.6
Grand Canyon,49-31-0,61.3%,38.8%,+3.4
Buffalo,145-97-4,59.9%,40.1%,+4.4
North Dakota,120-82-1,59.4%,40.6%,+3.0
Incarnate Word,74-51-2,59.2%,40.8%,+3.3
Omaha,115-82-0,58.4%,41.6%,+3.3
Belmont,60-43-1,58.3%,41.8%,+3.7
C Arkansas,88-64-2,57.9%,42.1%,+3.1
S Dakota St,75-55-1,57.7%,42.3%,+3.1
Youngstown St,180-133-1,57.5%,42.5%,+4.0
Samford,151-112-2,57.4%,42.6%,+2.9
SIU Edward,124-93-2,57.1%,42.9%,+1.6
Harvard,113-85-1,57.1%,42.9%,+3.1
Bellarmine,45-34-1,57.0%,43.0%,+2.5
UTSA,118-90-2,56.7%,43.3%,+2.3
Portland St,142-110-2,56.4%,43.7%,+2.7
N Florida,71-55-4,56.4%,43.7%,+2.0
Kentucky,107-83-2,56.3%,43.7%,+0.9
Delaware St,94-73-1,56.3%,43.7%,+2.7
Lipscomb,63-49-2,56.3%,43.8%,+4.4
E Tennessee St,81-63-2,56.3%,43.8%,+0.6
E Texas A&M,36-28-0,56.3%,43.8%,+4.7
Mercyhurst,9-7-0,56.3%,43.8%,+3.8
W Georgia,14-11-0,56.0%,44.0%,+1.7
New Orleans,122-96-2,56.0%,44.0%,+2.5
N Colorado,123-97-2,55.9%,44.1%,+3.5
Northeastern,148-117-4,55.9%,44.2%,+0.9
Loyola MD,134-106-6,55.8%,44.2%,+2.2
Boise St,125-99-4,55.8%,44.2%,+3.0
SE Missouri St,174-139-6,55.6%,44.4%,+2.9
Gardner-Webb,70-56-2,55.6%,44.4%,+3.0
UCSD,30-24-1,55.6%,44.4%,+4.5
Auburn,151-121-3,55.5%,44.5%,+2.2
Weber St,119-96-3,55.4%,44.7%,+1.9
Oakland,109-88-2,55.3%,44.7%,+3.2
Maine,83-67-2,55.3%,44.7%,+0.7
Nevada,120-97-2,55.3%,44.7%,+2.1
Milwaukee,157-127-2,55.3%,44.7%,+1.4
North Carolina,122-99-1,55.2%,44.8%,+2.6
Utah Valley,59-48-1,55.1%,44.9%,+0.2
Missouri St,157-128-2,55.1%,44.9%,+1.8
Hampton,76-62-2,55.1%,44.9%,+0.6
BYU,106-87-3,54.9%,45.1%,+2.3
CS Bakersfield,73-60-0,54.9%,45.1%,+2.9
SC Upstate,90-74-0,54.9%,45.1%,+0.7
UMass,170-140-3,54.8%,45.2%,+2.0
Wofford,125-104-4,54.6%,45.4%,+2.0
Troy,150-125-7,54.6%,45.5%,+1.9
Texas So,67-56-4,54.5%,45.5%,+2.9
Montana,105-88-3,54.4%,45.6%,+2.5
Florida Intl,175-147-2,54.4%,45.7%,+1.3
NJIT,75-63-0,54.4%,45.7%,+0.4
Drake,139-117-6,54.3%,45.7%,+1.6
Arkansas St,153-129-2,54.3%,45.7%,+3.0
S Utah,134-113-3,54.3%,45.8%,+1.6
Baylor,118-100-3,54.1%,45.9%,+2.1
Wyoming,171-145-4,54.1%,45.9%,+1.4
Mississippi,158-134-6,54.1%,45.9%,+2.8
George Mason,137-117-0,53.9%,46.1%,+1.4
Oral Roberts,97-83-1,53.9%,46.1%,+0.5
Delaware,164-141-2,53.8%,46.2%,+1.5
Providence,157-135-3,53.8%,46.2%,+2.2
Boston College,180-155-4,53.7%,46.3%,+1.7
Colorado St,145-125-4,53.7%,46.3%,+2.2
Dayton,118-102-4,53.6%,46.4%,+2.3
West Virginia,141-122-5,53.6%,46.4%,+2.1
Alcorn St,72-63-0,53.3%,46.7%,+2.5
Richmond,144-126-2,53.3%,46.7%,+1.2
Lafayette,73-64-2,53.3%,46.7%,0.0
Ohio,131-115-5,53.3%,46.8%,+2.2
Duquesne,166-146-3,53.2%,46.8%,+2.2
Rhode Island,149-131-2,53.2%,46.8%,+1.1
Illinois Chicago,183-161-0,53.2%,46.8%,+1.7
Texas St,85-75-5,53.1%,46.9%,+0.1
Iowa St,146-129-7,53.1%,46.9%,+1.5
Austin Peay,146-129-7,53.1%,46.9%,+3.6
Green Bay,155-137-3,53.1%,46.9%,+1.3
South Carolina,162-144-7,52.9%,47.1%,+0.8
Marquette,129-115-1,52.9%,47.1%,+2.4
Morgan St,74-66-0,52.9%,47.1%,+0.9
VCU,94-84-2,52.8%,47.2%,+0.8
Utah Tech,47-42-0,52.8%,47.2%,+1.4
Hofstra,124-111-4,52.8%,47.2%,+1.6
Mississippi St,143-128-6,52.8%,47.2%,+1.4
Navy,67-60-1,52.8%,47.2%,-1.3
Bowling Green,164-147-3,52.7%,47.3%,+1.0
Quinnipiac,88-79-1,52.7%,47.3%,+4.2
Nicholls,49-44-0,52.7%,47.3%,+2.3
Murray St,89-80-1,52.7%,47.3%,+1.1
Purdue FW,91-82-5,52.6%,47.4%,+2.0
Xavier,114-103-3,52.5%,47.5%,+1.1
W Michigan,160-145-4,52.5%,47.5%,+0.3
N Texas,119-108-5,52.4%,47.6%,+1.3
W Kentucky,119-108-7,52.4%,47.6%,+1.9
Iowa,152-138-6,52.4%,47.6%,+1.5
Hawai'i,132-120-4,52.4%,47.6%,+1.0
CS Northridge,168-153-5,52.3%,47.7%,+2.3
Portland,180-164-4,52.3%,47.7%,+0.1
Stetson,80-73-1,52.3%,47.7%,+1.1
Tennessee St,152-139-2,52.2%,47.8%,+0.8
Columbia,129-118-3,52.2%,47.8%,+2.3
S Alabama,131-120-2,52.2%,47.8%,+1.6
UNLV,134-123-2,52.1%,47.9%,+0.8
Denver,161-148-5,52.1%,47.9%,+0.7
Oregon St,187-172-2,52.1%,47.9%,+0.8
Indiana St,154-142-3,52.0%,48.0%,+1.2
Iona,129-119-2,52.0%,48.0%,-0.2
Arkansas,130-120-1,52.0%,48.0%,+0.8
N Iowa,120-111-1,52.0%,48.1%,+1.4
Minnesota,174-161-3,51.9%,48.1%,+1.0
Brown,122-113-2,51.9%,48.1%,+2.0
Tenn Tech,153-142-0,51.9%,48.1%,+1.6
F Dickinson,72-67-2,51.8%,48.2%,+2.4
Air Force,173-161-2,51.8%,48.2%,+0.6
