Team,Over Record,Over %,Under %,Total +/-
W Georgia,4-0-0,100.0%,0.0%,+6.6
Mercyhurst,3-0-0,100.0%,0.0%,+11.7
Bellarmine,17-8-0,68.0%,32.0%,+2.7
Hou Christian,28-14-0,66.7%,33.3%,+6.7
Lipscomb,30-17-1,63.8%,36.2%,+4.5
S Carolina St,29-17-0,63.0%,37.0%,+6.9
Missouri St,83-49-1,62.9%,37.1%,+5.8
N Colorado,64-40-2,61.5%,38.5%,+5.0
Georgia So,68-43-1,61.3%,38.7%,+4.9
E Washington,71-45-2,61.2%,38.8%,+4.9
South Dakota,53-34-1,60.9%,39.1%,+4.4
Robert Morris,28-18-1,60.9%,39.1%,+3.5
Morgan St,31-20-1,60.8%,39.2%,+3.3
NC Wilmington,77-50-0,60.6%,39.4%,+4.3
Pacific,66-43-1,60.6%,39.5%,+2.9
Chicago St,30-20-0,60.0%,40.0%,+4.7
Youngstown St,69-46-3,60.0%,40.0%,+4.5
Denver,74-50-2,59.7%,40.3%,+2.3
Delaware,72-49-1,59.5%,40.5%,+3.9
Grand Canyon,35-24-1,59.3%,40.7%,+3.1
The Citadel,56-39-2,59.0%,41.1%,+3.2
SF Austin,33-23-2,58.9%,41.1%,+2.6
Omaha,50-35-1,58.8%,41.2%,+2.5
Lindenwood,10-7-0,58.8%,41.2%,-0.9
N Dakota St,67-47-1,58.8%,41.2%,+3.8
Longwood,31-22-1,58.5%,41.5%,+1.0
W Illinois,49-35-1,58.3%,41.7%,+3.1
Purdue FW,46-33-3,58.2%,41.8%,+2.5
Belmont,61-44-2,58.1%,41.9%,+1.8
BYU,74-54-2,57.8%,42.2%,+3.4
Prairie View,26-19-0,57.8%,42.2%,+2.5
Bucknell,30-22-1,57.7%,42.3%,+3.4
Stony Brook,34-25-0,57.6%,42.4%,+5.0
NC Asheville,38-28-0,57.6%,42.4%,+3.2
Jacksonville,27-20-0,57.5%,42.6%,+1.9
N Arizona,58-43-2,57.4%,42.6%,+2.8
Green Bay,79-59-1,57.3%,42.8%,+3.2
Oral Roberts,48-36-0,57.1%,42.9%,+3.5
Little Rock,68-51-0,57.1%,42.9%,+2.2
UCSD,12-9-1,57.1%,42.9%,+1.0
Campbell,25-19-2,56.8%,43.2%,+4.4
N Florida,25-19-1,56.8%,43.2%,+5.1
N Alabama,21-16-0,56.8%,43.2%,+1.6
Mercer,34-26-2,56.7%,43.3%,+2.5
UMass Lowell,26-20-0,56.5%,43.5%,+3.4
Texas So,35-27-1,56.5%,43.6%,+3.4
St Thomas,9-7-0,56.3%,43.8%,+3.4
Buffalo,82-64-3,56.2%,43.8%,+2.6
Oregon St,78-61-1,56.1%,43.9%,+1.6
Illinois St,74-58-1,56.1%,43.9%,+1.8
Washington,88-69-1,56.1%,44.0%,+2.8
California,79-62-1,56.0%,44.0%,+1.6
Jacksonville St,56-44-2,56.0%,44.0%,+0.8
NC State,106-84-2,55.8%,44.2%,+1.0
Saint Joseph's,93-74-3,55.7%,44.3%,+1.2
Michigan,115-92-1,55.6%,44.4%,+2.6
Hampton,30-24-0,55.6%,44.4%,+3.9
Radford,30-24-0,55.6%,44.4%,+2.6
Dayton,97-78-2,55.4%,44.6%,+1.9
Alcorn St,31-25-0,55.4%,44.6%,+2.1
S Utah,47-38-3,55.3%,44.7%,+3.0
Colgate,37-30-0,55.2%,44.8%,+0.5
Wake Forest,124-101-4,55.1%,44.9%,+1.3
Oakland,54-44-1,55.1%,44.9%,+1.8
USC,82-67-2,55.0%,45.0%,+2.2
Marquette,121-99-4,55.0%,45.0%,+2.1
Tenn Tech,61-50-1,55.0%,45.1%,+4.3
Gardner-Webb,28-23-0,54.9%,45.1%,+0.7
Notre Dame,113-93-5,54.9%,45.2%,+2.0
Northeastern,57-47-4,54.8%,45.2%,+1.3
UTSA,40-33-0,54.8%,45.2%,+2.5
Lafayette,23-19-2,54.8%,45.2%,+1.1
W Michigan,69-57-1,54.8%,45.2%,+2.2
UT Martin,58-48-2,54.7%,45.3%,+4.3
St John's,106-88-4,54.6%,45.4%,+1.9
Bradley,77-64-2,54.6%,45.4%,+2.8
Boston College,103-86-3,54.5%,45.5%,+0.4
Portland,63-53-4,54.3%,45.7%,+1.5
Duquesne,89-75-0,54.3%,45.7%,+2.7
Liberty,45-38-0,54.2%,45.8%,+0.7
Troy,58-49-5,54.2%,45.8%,+1.9
Air Force,71-60-2,54.2%,45.8%,+0.7
Loyola Mymt,59-50-3,54.1%,45.9%,+1.2
Louisiana Tech,54-46-2,54.0%,46.0%,+0.4
W Kentucky,62-53-3,53.9%,46.1%,+1.4
San Jose St,85-73-0,53.8%,46.2%,+2.0
Brown,36-31-0,53.7%,46.3%,+0.5
Long Beach St,65-56-0,53.7%,46.3%,+2.3
Duke,109-94-4,53.7%,46.3%,+1.9
Harvard,44-38-0,53.7%,46.3%,+0.1
CS Northridge,68-59-2,53.5%,46.5%,+2.3
Wichita St,93-81-3,53.5%,46.6%,+1.1
Northwestern,101-88-10,53.4%,46.6%,+1.8
Iowa,109-95-3,53.4%,46.6%,+1.0
Santa Clara,63-55-0,53.4%,46.6%,+1.4
Pepperdine,56-49-1,53.3%,46.7%,+2.1
Queens,8-7-0,53.3%,46.7%,+0.8
North Carolina,122-107-4,53.3%,46.7%,+0.4
UMass,90-79-2,53.3%,46.8%,+1.4
Illinois Chicago,75-66-1,53.2%,46.8%,+1.7
Indiana St,76-67-2,53.2%,46.9%,+0.6
Utah Valley,34-30-0,53.1%,46.9%,-1.7
C Michigan,69-61-2,53.1%,46.9%,+1.1
Lehigh,26-23-0,53.1%,46.9%,-0.5
Mississippi St,78-69-2,53.1%,46.9%,+1.0
Baylor,80-71-2,53.0%,47.0%,+0.2
San Francisco,64-57-3,52.9%,47.1%,+1.2
George Mason,74-66-1,52.9%,47.1%,+1.5
Auburn,66-59-1,52.8%,47.2%,+1.7
Wyoming,76-68-1,52.8%,47.2%,+2.6
Manhattan,87-78-1,52.7%,47.3%,+2.3
E Carolina,78-70-0,52.7%,47.3%,+0.9
Wisconsin,109-98-4,52.7%,47.3%,+0.5
Utah St,80-72-4,52.6%,47.4%,+2.9
UCF,72-65-3,52.6%,47.5%,+0.3
Army,21-19-0,52.5%,47.5%,+1.9
Providence,95-86-3,52.5%,47.5%,+1.5
Miami,106-96-2,52.5%,47.5%,+0.5
Texas Tech,85-77-4,52.5%,47.5%,+1.8
Hofstra,64-58-2,52.5%,47.5%,+0.1
Florida,96-87-1,52.5%,47.5%,+0.3
Georgetown,120-109-2,52.4%,47.6%,+1.6
Austin Peay,45-41-3,52.3%,47.7%,+3.3
Penn St,106-97-4,52.2%,47.8%,+1.2
E Michigan,59-54-0,52.2%,47.8%,+0.4
Abl Christian,24-22-1,52.2%,47.8%,+1.4
Temple,97-89-2,52.2%,47.9%,+1.8
Charleston So,26-24-2,52.0%,48.0%,+1.6
Penn,53-49-2,52.0%,48.0%,+1.8
Delaware St,27-25-0,51.9%,48.1%,0.0
Montana St,55-51-0,51.9%,48.1%,-1.4
Arkansas St,56-52-2,51.9%,48.2%,+2.0
VMI,28-26-0,51.9%,48.2%,+2.7
William & Mary,44-41-1,51.8%,48.2%,+2.8
Florida Intl,59-55-2,51.8%,48.3%,+1.5
Maryland,124-116-5,51.7%,48.3%,+1.7
St Bonaventure,78-73-2,51.7%,48.3%,+1.5
Charleston,63-59-0,51.6%,48.4%,+0.4
S Alabama,63-59-2,51.6%,48.4%,+0.2
Weber St,64-60-2,51.6%,48.4%,+1.5
Georgia,85-80-0,51.5%,48.5%,+0.2
Idaho St,52-49-0,51.5%,48.5%,-1.0
Sacred Heart,18-17-0,51.4%,48.6%,+4.7
Furman,57-54-1,51.4%,48.7%,+0.5
Colorado St,76-72-3,51.4%,48.7%,+0.5
Boise St,79-75-0,51.3%,48.7%,-0.3
Richmond,81-77-1,51.3%,48.7%,+0.3
Pittsburgh,101-96-2,51.3%,48.7%,+1.0
Kent St,82-78-7,51.3%,48.8%,+1.1
Marist,83-79-2,51.2%,48.8%,+0.9
Charlotte,67-64-2,51.2%,48.9%,+1.5
Oklahoma St,89-85-1,51.2%,48.9%,+1.7
Stetson,23-22-0,51.1%,48.9%,-0.1
E Illinois,47-45-0,51.1%,48.9%,-1.2
NJIT,24-23-0,51.1%,48.9%,+1.9
Indiana,121-116-4,51.1%,49.0%,+1.2
High Point,25-24-1,51.0%,49.0%,+0.6
Samford,51-49-0,51.0%,49.0%,+2.8
Gonzaga,79-76-1,51.0%,49.0%,+1.0
G Washington,80-77-3,51.0%,49.0%,+0.3
Portland St,56-54-0,50.9%,49.1%,-0.4
Iona,89-86-3,50.9%,49.1%,+0.7
Tulane,74-72-0,50.7%,49.3%,+0.2
UNLV,79-77-3,50.6%,49.4%,+0.5
Utah,79-77-2,50.6%,49.4%,+1.0
Nevada,83-81-1,50.6%,49.4%,0.0
Rhode Island,84-82-1,50.6%,49.4%,+0.4
UL Monroe,43-42-1,50.6%,49.4%,+2.9
Tennessee,87-85-5,50.6%,49.4%,+1.3
Loyola MD,51-50-5,50.5%,49.5%,+0.5
New Mexico St,51-50-1,50.5%,49.5%,+0.5
San Diego,55-54-2,50.5%,49.5%,-0.7
Arkansas,66-65-2,50.4%,49.6%,+0.5
Toledo,69-68-2,50.4%,49.6%,+2.1
Akron,76-75-2,50.3%,49.7%,+1.0
Xavier,93-92-3,50.3%,49.7%,+2.0
Davidson,93-92-3,50.3%,49.7%,+1.1
UConn,109-108-2,50.2%,49.8%,+1.5
Louisville,104-104-0,50.0%,50.0%,+0.8
UCSB,67-67-3,50.0%,50.0%,+1.2
Ohio,63-63-2,50.0%,50.0%,+1.0
La Salle,59-59-0,50.0%,50.0%,-0.1
Howard,26-26-2,50.0%,50.0%,+1.9
N Texas,55-55-0,50.0%,50.0%,+1.9
Cornell,32-32-3,50.0%,50.0%,+3.0
Columbia,32-32-0,50.0%,50.0%,-1.7
Vanderbilt,75-75-3,50.0%,50.0%,+0.5
South Carolina,72-72-6,50.0%,50.0%,+0.7
