Team,Over Record,Over %,Under %,Total +/-
Mercyhurst,5-2-0,71.4%,28.6%,+3.8
C Arkansas,40-17-1,70.2%,29.8%,+8.3
SC Upstate,36-18-0,66.7%,33.3%,+3.6
N Kentucky,39-20-1,66.1%,33.9%,+5.2
Holy Cross,35-18-1,66.0%,34.0%,+4.1
New Orleans,49-26-3,65.3%,34.7%,+4.1
North Dakota,49-26-1,65.3%,34.7%,+4.8
Le Moyne,14-8-0,63.6%,36.4%,+8.9
Stonehill,17-10-0,63.0%,37.0%,+2.6
Milwaukee,86-51-0,62.8%,37.2%,+3.6
Lamar,32-19-0,62.8%,37.3%,+0.3
McNeese,31-19-1,62.0%,38.0%,+3.4
NC A&T,37-24-0,60.7%,39.3%,+3.7
Stetson,30-20-2,60.0%,40.0%,+2.7
Oral Roberts,65-44-2,59.6%,40.4%,+2.0
St Thomas,19-13-1,59.4%,40.6%,+4.4
Marshall,71-49-2,59.2%,40.8%,+4.5
Queens,13-9-1,59.1%,40.9%,+3.5
Portland St,62-43-3,59.1%,41.0%,+4.0
Purdue FW,59-41-0,59.0%,41.0%,+5.1
South Dakota,56-39-1,59.0%,41.1%,+1.6
Tulane,70-49-4,58.8%,41.2%,+2.6
Evansville,79-56-0,58.5%,41.5%,+2.7
Providence,123-88-5,58.3%,41.7%,+3.2
Winthrop,32-23-1,58.2%,41.8%,+2.9
NW State,29-21-3,58.0%,42.0%,+4.5
UTSA,30-22-0,57.7%,42.3%,+4.0
Iowa St,80-59-1,57.6%,42.5%,+2.3
Idaho,58-43-3,57.4%,42.6%,+1.2
Rhode Island,89-66-2,57.4%,42.6%,+2.1
Ball St,60-45-3,57.1%,42.9%,+3.2
Wake Forest,129-97-2,57.1%,42.9%,+2.2
S Dakota St,53-40-1,57.0%,43.0%,+3.6
Utah Tech,21-16-0,56.8%,43.2%,+2.8
Yale,38-29-0,56.7%,43.3%,+2.3
Syracuse,115-88-2,56.7%,43.4%,+3.7
IU Indy,52-40-1,56.5%,43.5%,+3.1
Weber St,48-37-1,56.5%,43.5%,-0.6
Maine,35-27-0,56.5%,43.6%,+1.3
S Alabama,63-49-2,56.3%,43.8%,+2.7
Abl Christian,27-21-0,56.3%,43.8%,+3.7
San Diego,73-57-0,56.2%,43.9%,+0.6
Buffalo,65-51-1,56.0%,44.0%,+3.4
Denver,85-67-0,55.9%,44.1%,+1.5
Troy,57-45-1,55.9%,44.1%,+2.7
SE Missouri St,57-45-1,55.9%,44.1%,+1.6
Lafayette,25-20-0,55.6%,44.4%,+0.2
Tulsa,86-69-1,55.5%,44.5%,+2.1
Murray St,56-45-1,55.5%,44.6%,+2.7
Kent St,63-51-2,55.3%,44.7%,+0.9
J Madison,63-51-4,55.3%,44.7%,+2.7
Wofford,58-47-2,55.2%,44.8%,+3.1
Niagara,75-61-1,55.2%,44.9%,+4.7
Kansas City,43-35-1,55.1%,44.9%,+1.4
Boston College,108-88-6,55.1%,44.9%,+2.3
CS Bakersfield,27-22-0,55.1%,44.9%,+2.3
Villanova,114-93-6,55.1%,44.9%,+1.2
Montana,60-49-0,55.1%,45.0%,-0.3
N Dakota St,44-36-0,55.0%,45.0%,+2.7
NJIT,33-27-0,55.0%,45.0%,-0.1
Virginia Tech,91-75-4,54.8%,45.2%,+2.3
NC Asheville,23-19-0,54.8%,45.2%,+0.6
Pacific,58-48-1,54.7%,45.3%,+2.4
Delaware St,35-29-1,54.7%,45.3%,+4.2
Sacramento St,60-50-1,54.6%,45.5%,+1.4
Mt St Mary's,31-26-1,54.4%,45.6%,+1.7
Fairfield,81-68-5,54.4%,45.6%,+0.7
Cal Poly,50-42-0,54.4%,45.7%,+2.7
Alabama A&M,25-21-1,54.4%,45.7%,-1.7
Mississippi,75-63-3,54.4%,45.7%,+2.0
Oakland,57-48-1,54.3%,45.7%,+3.5
