Team,Over Record,Over %,Under %,Total +/-
W Georgia,3-1-0,75.0%,25.0%,+4.0
Lindenwood,16-7-1,69.6%,30.4%,+5.7
Queens,18-9-0,66.7%,33.3%,+5.8
Wofford,80-40-1,66.7%,33.3%,+6.9
Hsn Christian,49-25-1,66.2%,33.8%,+11.4
F Dickinson,53-29-3,64.6%,35.4%,+6.5
UCSD,31-17-0,64.6%,35.4%,+6.8
CS Bakersfld,50-28-0,64.1%,35.9%,+4.4
McNeese St,44-25-2,63.8%,36.2%,+3.8
SE Louisiana,42-24-0,63.6%,36.4%,+3.5
TX Southern,49-29-2,62.8%,37.2%,+5.9
WI-Milwkee,82-49-0,62.6%,37.4%,+4.9
Neb Omaha,65-39-3,62.5%,37.5%,+5.4
Florida St,97-59-4,62.2%,37.8%,+3.8
Gard-Webb,47-29-0,61.8%,38.2%,+3.8
UL Monroe,77-48-3,61.6%,38.4%,+4.2
Loyola Mymt,88-55-2,61.5%,38.5%,+3.2
Air Force,86-54-1,61.4%,38.6%,+3.8
E Washingtn,68-43-0,61.3%,38.7%,+6.5
Oral Roberts,63-40-0,61.2%,38.8%,+3.2
Loyola-MD,47-30-1,61.0%,39.0%,+2.3
New Orleans,42-27-1,60.9%,39.1%,+3.4
E Illinois,71-46-2,60.7%,39.3%,+4.7
Yale,52-34-0,60.5%,39.5%,+4.5
Wyoming,87-57-2,60.4%,39.6%,+3.9
North Dakota,67-44-2,60.4%,39.6%,+2.4
N Colorado,70-46-2,60.3%,39.7%,+5.1
Iowa,100-66-4,60.2%,39.8%,+4.5
Wake Forest,93-62-2,60.0%,40.0%,+2.4
South Dakota,67-45-1,59.8%,40.2%,+3.8
S Car State,37-25-0,59.7%,40.3%,+4.8
Denver,71-48-1,59.7%,40.3%,+4.5
Oakland,75-51-0,59.5%,40.5%,+4.7
TX A&M-Com,16-11-0,59.3%,40.7%,+7.7
Howard,42-29-1,59.2%,40.9%,+5.3
Boston U,60-42-2,58.8%,41.2%,+3.9
Auburn,92-65-1,58.6%,41.4%,+3.8
E Tenn St,75-53-1,58.6%,41.4%,+3.0
Samford,69-49-1,58.5%,41.5%,+5.2
S Utah,69-49-0,58.5%,41.5%,+3.0
SE Missouri,64-46-2,58.2%,41.8%,+3.7
Colorado St,82-59-3,58.2%,41.8%,+4.3
Radford,47-34-1,58.0%,42.0%,+1.6
W Illinois,63-46-0,57.8%,42.2%,+2.1
Wm & Mary,64-47-1,57.7%,42.3%,+4.2
Towson,65-48-0,57.5%,42.5%,+3.5
Norfolk St,35-26-0,57.4%,42.6%,+3.4
Brown,59-44-0,57.3%,42.7%,+3.0
Arkansas St,72-54-0,57.1%,42.9%,+3.7
Rice,76-57-0,57.1%,42.9%,+2.9
W Michigan,70-53-3,56.9%,43.1%,+4.0
Beth-Cook,33-25-0,56.9%,43.1%,+3.7
California,99-75-4,56.9%,43.1%,+1.7
Cincinnati,94-72-3,56.6%,43.4%,+3.9
NC-Asheville,43-33-1,56.6%,43.4%,+0.9
N Dakota St,61-47-2,56.5%,43.5%,+3.0
Lipscomb,61-47-1,56.5%,43.5%,+4.2
Xavier,98-76-4,56.3%,43.7%,+1.7
N Arizona,63-49-3,56.3%,43.8%,+1.4
Colgate,55-43-1,56.1%,43.9%,0.0
Drake,75-59-0,56.0%,44.0%,+3.7
Wisconsin,94-74-3,56.0%,44.1%,+1.3
Kent St,73-58-2,55.7%,44.3%,+3.7
Princeton,54-43-0,55.7%,44.3%,+3.0
Youngs St,70-56-1,55.6%,44.4%,+4.1
Presbyterian,40-32-0,55.6%,44.4%,+4.3
Niagara,67-54-2,55.4%,44.6%,+3.9
IPFW,68-55-3,55.3%,44.7%,+2.7
Bowling Grn,74-60-2,55.2%,44.8%,+1.8
North Texas,74-60-2,55.2%,44.8%,+1.6
Kennesaw St,48-39-2,55.2%,44.8%,+1.3
Lafayette,49-40-1,55.1%,44.9%,+1.4
W Kentucky,72-59-6,55.0%,45.0%,+3.1
N Florida,50-41-1,55.0%,45.1%,+2.0
Lehigh,50-41-0,55.0%,45.1%,+2.7
Minnesota,95-78-2,54.9%,45.1%,+1.7
Idaho St,56-46-1,54.9%,45.1%,+2.6
Tulane,73-60-3,54.9%,45.1%,+3.0
Elon,63-52-0,54.8%,45.2%,+3.4
Binghamton,46-38-1,54.8%,45.2%,+1.6
Stetson,46-38-0,54.8%,45.2%,+3.4
Belmont,71-59-2,54.6%,45.4%,+1.2
Hofstra,65-54-1,54.6%,45.4%,+2.2
S Methodist,84-70-3,54.6%,45.5%,+1.5
St Bonavent,72-60-1,54.6%,45.5%,+3.0
Boston Col,84-70-2,54.6%,45.5%,+1.9
Utah,91-76-2,54.5%,45.5%,+2.7
Pacific,74-62-1,54.4%,45.6%,+2.4
Miss Val St,31-26-0,54.4%,45.6%,+0.6
DePaul,94-79-1,54.3%,45.7%,+2.2
Geo Wshgtn,82-69-1,54.3%,45.7%,+3.5
U Mass,83-70-0,54.3%,45.8%,+1.7
Gonzaga,84-71-0,54.2%,45.8%,+0.3
Ball St,72-61-0,54.1%,45.9%,+1.5
Richmond,80-68-2,54.1%,46.0%,+1.3
Utah St,74-63-1,54.0%,46.0%,+1.6
Austin Peay,61-52-2,54.0%,46.0%,+3.1
Temple,75-64-1,54.0%,46.0%,+2.6
Montana St,63-54-0,53.9%,46.2%,+0.9
Grd Canyon,63-54-1,53.9%,46.2%,+0.3
Arkansas,92-79-5,53.8%,46.2%,+0.6
Ste F Austin,43-37-1,53.8%,46.3%,+2.3
Stanford,87-75-1,53.7%,46.3%,+1.9
WI-Grn Bay,67-58-3,53.6%,46.4%,+1.6
Indiana,98-85-0,53.6%,46.5%,+0.8
Purdue,83-72-2,53.6%,46.5%,+1.9
La Salle,76-66-1,53.5%,46.5%,+1.0
Central Mich,63-55-2,53.4%,46.6%,+2.2
Kentucky,97-85-1,53.3%,46.7%,+3.1
San Francisco,81-71-2,53.3%,46.7%,+2.1
Utah Valley,49-43-1,53.3%,46.7%,+2.2
N Carolina,82-72-3,53.3%,46.8%,+1.8
UC Irvine,58-51-1,53.2%,46.8%,+2.4
Florida Intl,67-59-3,53.2%,46.8%,+2.1
SC Upstate,42-37-0,53.2%,46.8%,+1.0
Kansas,84-74-2,53.2%,46.8%,+2.8
Furman,61-54-2,53.0%,47.0%,-0.1
Rider,61-54-0,53.0%,47.0%,+0.7
Sac State,61-54-1,53.0%,47.0%,+3.0
Geo Mason,79-70-1,53.0%,47.0%,+0.6
Longwood,44-39-0,53.0%,47.0%,+2.8
Texas Tech,90-80-1,52.9%,47.1%,+0.8
Ohio,72-64-2,52.9%,47.1%,+2.3
Montana,64-57-1,52.9%,47.1%,+1.0
Connecticut,83-74-1,52.9%,47.1%,+1.3
Incar Word,37-33-1,52.9%,47.1%,0.0
Georgia St,66-59-0,52.8%,47.2%,+2.2
Nevada,78-70-1,52.7%,47.3%,+0.9
S Alabama,71-64-2,52.6%,47.4%,+2.1
S Mississippi,61-55-0,52.6%,47.4%,+2.3
Pepperdine,73-66-3,52.5%,47.5%,0.0
