Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,1-0-0,100.0%,-28.0,+2.0
S Carolina St,15-5-1,75.0%,-4.0,+3.2
Incarnate Word,9-3-0,75.0%,4.8,+4.1
CS Northridge,28-12-0,70.0%,2.2,+5.1
UMBC,7-3-1,70.0%,-0.5,+0.9
Prairie View,9-4-0,69.2%,-5.7,+3.5
Utah Tech,9-4-0,69.2%,-1.3,+2.8
St Thomas,9-4-0,69.2%,2.8,+4.2
Memphis,40-18-1,69.0%,6.4,+3.0
San Jose St,17-8-0,68.0%,0.5,+3.3
E Tennessee St,25-12-1,67.6%,1.4,+2.4
NC A&T,14-7-1,66.7%,-5.5,+2.3
Boston U,16-8-1,66.7%,-1.0,+0.2
New Hampshire,6-3-2,66.7%,-8.1,-2.8
Gonzaga,52-26-1,66.7%,8.4,+1.5
SIU Edward,10-5-0,66.7%,0.4,+4.5
Stonehill,2-1-0,66.7%,1.3,+8.8
Manhattan,25-13-3,65.8%,-0.5,+2.6
Alabama St,15-8-1,65.2%,-4.4,+2.3
Richmond,31-17-1,64.6%,2.6,+3.4
Colgate,9-5-1,64.3%,2.0,+0.6
Utah St,45-25-0,64.3%,7.5,+2.9
Iowa St,34-19-0,64.2%,6.3,+3.9
NC Wilmington,34-20-2,63.0%,2.6,+3.1
Oakland,27-16-1,62.8%,1.6,+0.6
NC State,32-19-1,62.8%,2.1,+2.8
NW State,15-9-0,62.5%,-8.3,+0.3
Tennessee St,13-8-0,61.9%,-2.4,-0.5
Green Bay,34-21-1,61.8%,2.7,+3.0
Mt St Mary's,8-5-0,61.5%,-2.0,+4.0
UCSD,8-5-0,61.5%,2.8,+3.4
CS Bakersfield,16-10-0,61.5%,3.4,+2.1
Drake,35-22-4,61.4%,4.1,+2.1
E Carolina,19-12-0,61.3%,-1.2,+2.3
Ohio St,30-19-0,61.2%,4.4,+3.4
Sacred Heart,11-7-0,61.1%,0.4,+5.4
SE Louisiana,11-7-0,61.1%,0.0,+0.7
Buffalo,21-14-1,60.0%,0.7,-0.7
San Diego St,39-26-0,60.0%,4.9,+2.6
Sacramento St,15-10-1,60.0%,-6.4,+1.2
Jacksonville St,15-10-1,60.0%,1.3,+0.5
Radford,15-10-0,60.0%,2.0,+1.4
UTSA,18-12-0,60.0%,3.4,+3.2
E Texas A&M,3-2-0,60.0%,-0.8,+0.6
Grand Canyon,15-10-1,60.0%,4.6,+1.7
Lindenwood,3-2-0,60.0%,-2.0,+4.8
Virginia Tech,25-17-2,59.5%,-1.4,+0.8
