Team,ATS Record,Cover %,MOV,ATS +/-
W Georgia,3-1-0,75.0%,-12.3,+3.5
Merrimack,28-12-2,70.0%,-1.9,+2.8
TX A&M-CC,37-16-1,69.8%,-3.3,+3.0
Utah Tech,20-10-0,66.7%,-5.0,+2.5
Mercyhurst,2-1-1,66.7%,-21.2,+1.5
SC Upstate,31-18-3,63.3%,-6.1,+1.5
TX-Arlington,42-25-2,62.7%,0.0,+2.0
Boston U,42-25-1,62.7%,-0.6,+1.9
Weber St,56-34-4,62.2%,2.7,+2.5
LIU,18-11-0,62.1%,-6.0,+2.9
Florida A&M,31-19-0,62.0%,-10.4,+3.1
Sam Hous St,43-27-3,61.4%,0.0,+1.8
South Dakota,55-35-3,61.1%,0.1,+2.0
Michigan St,160-103-4,60.8%,11.3,+1.8
NW State,32-21-1,60.4%,-7.1,+0.4
Norfolk St,35-23-5,60.3%,-4.7,+1.5
Middle Tenn,74-51-3,59.2%,0.8,+1.3
Baylor,96-67-5,58.9%,7.2,+1.9
Beth-Cook,27-19-1,58.7%,-7.4,+1.0
Kansas City,44-31-1,58.7%,-3.7,+1.8
VCU,101-72-1,58.4%,6.1,+2.0
Iowa St,96-69-2,58.2%,5.3,+1.9
TX-Pan Am,29-21-0,58.0%,-7.4,+2.2
Cal Poly,62-45-2,57.9%,-4.8,+0.7
TX A&M-Com,11-8-0,57.9%,-9.7,+1.4
Delaware,59-43-2,57.8%,0.8,0.0
Lipscomb,41-30-0,57.8%,-0.4,+2.2
Troy,56-41-2,57.7%,0.3,+0.9
Winthrop,30-22-1,57.7%,2.4,+1.3
NC-Wilmgton,72-53-4,57.6%,-0.1,+1.2
Arizona,89-66-3,57.4%,12.0,+1.7
Southern,31-23-0,57.4%,-6.1,+1.5
Gard-Webb,31-23-0,57.4%,-3.9,+1.8
Longwood,24-18-0,57.1%,-9.2,+1.6
S Dakota St,52-39-2,57.1%,-0.8,+1.4
Auburn,96-72-8,57.1%,6.7,+2.0
Maine,33-25-2,56.9%,-5.4,-0.6
Hofstra,58-44-2,56.9%,1.9,+1.7
New Mexico,112-85-4,56.9%,5.2,+1.0
VMI,38-29-4,56.7%,-8.0,+0.1
NC Central,34-26-2,56.7%,-5.9,+1.0
N Colorado,64-49-1,56.6%,-4.3,+1.2
TX Christian,99-76-4,56.6%,3.9,+2.1
Drexel,69-53-5,56.6%,1.3,+1.4
Seton Hall,134-103-3,56.5%,3.4,+1.3
Liberty,26-20-1,56.5%,-0.7,-0.3
Villanova,139-107-0,56.5%,6.6,+0.8
N Florida,35-27-0,56.5%,-7.1,+0.8
Wright St,89-69-3,56.3%,0.5,+0.8
Kent St,85-66-3,56.3%,4.1,+0.8
Incar Word,18-14-1,56.3%,-10.0,-0.2
S Florida,127-99-7,56.2%,-0.3,+0.8
NJIT,32-25-0,56.1%,-6.2,+0.2
N Arizona,70-55-1,56.0%,-2.1,+1.3
IPFW,57-45-1,55.9%,-4.0,+0.5
Holy Cross,29-23-0,55.8%,-1.2,+1.2
S Mississippi,70-56-4,55.6%,-0.9,+0.2
Arkansas St,90-72-3,55.6%,-0.9,+1.3
Rob Morris,30-24-0,55.6%,-2.6,-0.3
E Kentucky,56-45-2,55.5%,-1.9,+0.1
Yale,46-37-1,55.4%,0.3,+2.2
Abl Christian,26-21-0,55.3%,-2.9,+1.6
Coastal Car,21-17-2,55.3%,-1.7,+1.6
Florida,112-91-4,55.2%,12.0,+1.9
Maryland BC,27-22-0,55.1%,-4.5,+1.0
Prairie View,27-22-2,55.1%,-12.6,+1.6
Utah St,92-75-2,55.1%,5.8,+1.4
E Tenn St,49-40-2,55.1%,1.9,+1.4
Portland St,67-55-2,54.9%,-0.7,+1.9
Binghamton,28-23-0,54.9%,-5.9,+1.8
UL Monroe,57-47-0,54.8%,-5.2,+0.1
Utah Valley,23-19-0,54.8%,-0.1,+2.0
Penn St,124-103-4,54.6%,-0.1,+0.9
Xavier,125-104-8,54.6%,6.7,+0.8
Purdue,125-104-5,54.6%,7.1,+1.4
CS Bakersfld,24-20-2,54.6%,-4.3,+1.6
Belmont,42-35-1,54.6%,3.5,+0.1
Loyola-Chi,90-75-3,54.6%,1.8,+1.0
Georgia St,48-40-1,54.6%,1.4,+1.2
Miami (OH),85-71-3,54.5%,1.1,+0.8
UC Davis,55-46-1,54.5%,-4.2,+0.7
SE Louisiana,25-21-1,54.4%,-6.9,-0.3
Saint Louis,108-91-0,54.3%,2.9,+1.6
Manhattan,102-86-4,54.3%,-0.5,+0.5
Colgate,32-27-0,54.2%,-2.4,+0.5
Mass Lowell,32-27-1,54.2%,-3.3,-0.2
Kansas,110-93-4,54.2%,13.9,+1.3
Santa Clara,91-77-7,54.2%,0.4,+0.6
Fairfield,98-83-4,54.1%,0.0,+0.9
St Peters,85-72-5,54.1%,-3.9,-0.2
Miss State,93-79-7,54.1%,5.4,+0.6
Harvard,56-48-2,53.9%,0.8,+0.8
N Alabama,21-18-1,53.9%,-7.8,+0.5
Jacksonville,28-24-0,53.9%,-4.0,+0.6
Boise St,91-78-7,53.9%,5.1,+1.5
Oregon,85-73-4,53.8%,7.7,+0.9
Valparaiso,65-56-5,53.7%,2.0,+0.2
Youngs St,66-57-5,53.7%,-3.3,+0.6
Toledo,74-64-3,53.6%,-0.4,-0.9
Idaho,67-58-1,53.6%,-5.9,+1.2
SIU Edward,38-33-0,53.5%,-9.5,+2.3
Alabama St,23-20-0,53.5%,-8.4,-0.9
Indiana St,92-80-2,53.5%,-0.6,+0.7
Army,23-20-0,53.5%,-5.3,-0.3
Fla Atlantic,54-47-4,53.5%,-3.8,+0.6
Stony Brook,31-27-3,53.5%,-1.5,+0.4
Houston,109-95-3,53.4%,6.0,+1.6
Dartmouth,39-34-3,53.4%,-5.6,+0.6
Oklahoma,79-69-4,53.4%,6.7,+1.2
WI-Grn Bay,81-71-2,53.3%,-1.3,+0.1
UCLA,82-72-3,53.3%,9.4,+1.3
Maryland ES,33-29-0,53.2%,-12.0,-1.7
Samford,58-51-3,53.2%,-1.8,+1.0
Temple,128-113-3,53.1%,3.4,+0.7
WI-Milwkee,87-77-3,53.1%,-2.3,-0.6
Oklahoma St,106-94-4,53.0%,5.6,+1.0
UCSD,18-16-1,52.9%,-11.0,+0.9
Gonzaga,90-80-6,52.9%,13.1,+0.9
Providence,136-121-4,52.9%,3.0,+1.4
Ohio St,128-114-4,52.9%,8.6,+1.2
BYU,101-90-2,52.9%,6.5,0.0
Vermont,37-33-1,52.9%,4.7,+0.4
UNLV,105-94-1,52.8%,4.2,+0.6
Vanderbilt,96-86-3,52.8%,4.5,+1.2
Quinnipiac,49-44-4,52.7%,-0.5,+1.4
Nevada,79-71-3,52.7%,4.0,+1.9
Creighton,99-89-3,52.7%,7.1,+1.0
Nebraska,109-98-4,52.7%,1.0,+0.5
GA Tech,120-108-1,52.6%,1.7,+0.1
E Washingtn,70-63-0,52.6%,-3.3,+1.0
Wichita St,102-92-5,52.6%,5.9,+1.1
S Alabama,75-68-1,52.5%,0.1,+0.1
S Illinois,88-80-2,52.4%,2.8,+0.1
Lafayette,22-20-1,52.4%,-4.0,-1.7
W Kentucky,91-83-3,52.3%,3.7,+0.9
Kentucky,103-94-7,52.3%,11.3,+1.0
Kansas St,92-84-1,52.3%,3.3,+0.8
Montana,70-64-0,52.2%,0.4,-0.2
UAB,82-75-3,52.2%,5.5,+0.7
Illinois St,83-76-3,52.2%,2.8,+0.6
Princeton,61-56-0,52.1%,3.6,+0.7
Morehead St,73-67-0,52.1%,-2.3,+0.2
Clemson,102-94-5,52.0%,4.6,+0.1
Wash State,77-71-2,52.0%,0.7,+0.4
UC Riverside,66-61-6,52.0%,-5.8,0.0
Montana St,68-63-6,51.9%,-3.4,-0.9
Bowling Grn,82-76-2,51.9%,0.2,+0.7
N Dakota St,41-38-0,51.9%,-2.0,+1.0
Tulsa,96-89-3,51.9%,4.1,+0.3
LA Tech,70-65-1,51.9%,2.1,-0.6
Lg Beach St,86-80-2,51.8%,-4.9,-0.2
S Carolina,102-95-4,51.8%,2.0,+0.6
Northeastrn,44-41-1,51.8%,0.1,+1.3
Citadel,60-56-1,51.7%,-10.8,-0.8
Loyola Mymt,75-70-6,51.7%,-3.3,+0.3
N Iowa,76-71-4,51.7%,1.4,+0.2
North Texas,61-57-3,51.7%,0.3,+1.1
Wyoming,93-87-2,51.7%,0.9,-0.2
Denver,96-90-6,51.6%,-3.6,-0.3
Michigan,132-124-2,51.6%,3.8,+0.1
Duke,149-140-7,51.6%,14.3,+0.1
Alabama,83-78-4,51.6%,6.4,+0.5
Maryland,118-111-6,51.5%,8.3,0.0
Coppin St,34-32-2,51.5%,-13.2,-0.8
IL-Chicago,86-81-4,51.5%,-2.5,-0.9
Notre Dame,122-115-6,51.5%,5.3,-0.1
Loyola-MD,70-66-1,51.5%,-4.8,+0.1
Akron,76-72-1,51.4%,3.9,+0.5
Pittsburgh,118-112-4,51.3%,5.8,+0.6
W Michigan,80-76-7,51.3%,-0.3,+0.6
Colorado,100-95-4,51.3%,4.3,+1.3
W Carolina,61-58-6,51.3%,-5.1,+0.3
TX El Paso,63-60-3,51.2%,3.0,+0.2
Cal St Nrdge,65-62-4,51.2%,-3.2,-1.0
Washington,89-85-3,51.2%,4.6,+0.3
Texas,90-86-4,51.1%,7.9,+0.1
Northwestern,113-108-6,51.1%,0.3,+0.4
Texas Tech,96-92-1,51.1%,4.6,0.0
Illinois,124-119-6,51.0%,4.9,+0.3
Mt St Marys,25-24-0,51.0%,-5.2,-0.4
N Carolina,138-133-2,50.9%,10.8,+0.5
N Kentucky,28-27-0,50.9%,1.4,+1.9
NC State,123-119-5,50.8%,4.2,+0.3
New Orleans,62-60-2,50.8%,-6.0,-0.4
Geo Mason,93-90-1,50.8%,2.1,+0.3
Rhode Island,101-98-3,50.8%,1.1,+0.3
Miami,106-103-5,50.7%,4.1,-0.1
VA Tech,110-107-3,50.7%,2.5,+0.7
Rice,76-74-3,50.7%,-2.1,+0.1
UC Irvine,76-74-4,50.7%,-0.1,+0.4
Towson,51-50-2,50.5%,-3.5,+0.4
Marquette,104-102-6,50.5%,4.7,-0.4
Butler,107-105-4,50.5%,3.6,-0.3
Col Charlestn,64-63-1,50.4%,4.1,+0.3
Evansville,80-79-6,50.3%,-2.9,-0.9
San Diego St,96-95-8,50.3%,3.7,-0.4
Lehigh,23-23-0,50.0%,-1.8,+1.2
U Mass,102-102-3,50.0%,0.3,0.0
Campbell,21-21-1,50.0%,-4.0,+1.2
NC-Asheville,20-20-0,50.0%,-4.5,-1.5
Central Conn,21-21-0,50.0%,-2.7,-1.3
Lamar,27-27-1,50.0%,-2.7,-0.1
Alcorn St,22-22-2,50.0%,-11.0,-0.4
Nicholls,20-20-2,50.0%,-8.4,+1.0
Bellarmine,10-10-1,50.0%,-11.0,+1.3
Connecticut,112-112-2,50.0%,9.5,+0.3
St Fran (PA),19-19-1,50.0%,-6.6,-2.5
Rutgers,122-122-6,50.0%,-1.1,-0.4
NC A&T,29-29-0,50.0%,-8.8,+0.6
Chattanooga,71-71-1,50.0%,-0.7,0.0
Utah,77-77-4,50.0%,5.3,-0.4
S Indiana,5-5-1,50.0%,-6.2,-0.5
Virginia,108-109-3,49.8%,5.7,-0.2
St Bonavent,93-94-5,49.7%,0.6,-0.2
Stanford,89-90-4,49.7%,5.0,+0.4
Drake,80-81-3,49.7%,-0.5,+0.4
Niagara,78-79-5,49.7%,-1.8,-0.3
San Diego,76-77-2,49.7%,-1.2,+0.6
Texas A&M,71-72-2,49.7%,3.2,-0.2
Old Dominion,69-70-4,49.6%,3.1,-0.1
Wisconsin,132-134-6,49.6%,7.0,+0.7
St Josephs,104-106-4,49.5%,2.4,+1.0
Iona,102-104-4,49.5%,3.9,+0.6
S Utah,46-47-0,49.5%,-4.5,-0.4
St Marys,75-77-2,49.3%,6.6,+0.4
Seattle,35-36-0,49.3%,-2.8,+1.3
Tennessee,101-104-4,49.3%,7.1,+0.7
S Car State,33-34-1,49.3%,-8.4,-0.2
Morgan St,33-34-0,49.3%,-6.4,-2.5
TN State,64-66-2,49.2%,-7.4,-1.6
TX Southern,31-32-4,49.2%,-8.0,-0.3
Murray St,56-58-2,49.1%,6.6,+1.8
Cal Baptist,28-29-1,49.1%,-0.6,+1.1
Davidson,81-84-3,49.1%,4.1,-0.3
Cornell,53-55-2,49.1%,-3.7,-0.3
Grambling St,25-26-1,49.0%,-11.6,-0.1
Mississippi,74-77-3,49.0%,5.1,-0.9
Indiana,122-127-3,49.0%,3.1,-0.6
Stetson,24-25-1,49.0%,-7.0,-1.0
Hawaii,72-75-3,49.0%,3.2,+0.3
Bucknell,23-24-1,48.9%,1.7,-1.3
Dayton,102-107-6,48.8%,5.0,-0.2
TN Martin,59-62-2,48.8%,-5.0,-1.2
CS Fullerton,58-61-4,48.7%,-2.4,-0.7
Air Force,77-81-2,48.7%,-0.9,+0.5
Ohio,75-79-1,48.7%,0.4,-1.0
App State,74-78-3,48.7%,-1.4,-0.7
Georgetown,92-97-6,48.7%,4.3,0.0
Colorado St,90-95-4,48.7%,2.0,0.0
Cincinnati,117-124-6,48.6%,8.5,+0.6
Louisiana,66-70-5,48.5%,0.4,-0.3
Texas St,29-31-2,48.3%,-3.7,0.0
Oral Roberts,52-56-2,48.2%,1.3,+1.2
E Illinois,52-56-0,48.2%,-4.3,+0.3
St. Thomas,13-14-0,48.2%,-2.3,-0.3
Fordham,103-111-2,48.1%,-4.7,-0.1
Missouri,89-96-9,48.1%,5.6,+0.3
Wake Forest,114-123-3,48.1%,2.2,-0.6
Ball St,63-68-2,48.1%,-1.0,0.0
Buffalo,74-80-3,48.1%,-1.1,+0.2
W Virginia,98-106-0,48.0%,1.9,-0.4
Oregon St,61-66-8,48.0%,0.7,-1.3
Georgia,96-104-2,48.0%,1.3,-0.4
N Mex State,71-77-2,48.0%,1.8,+0.2
Syracuse,106-115-5,48.0%,7.3,+0.4
Marist,82-89-3,48.0%,-2.9,-0.2
Bryant,23-25-1,47.9%,-3.9,+0.5
Detroit,91-99-3,47.9%,-1.5,-0.8
Arizona St,67-73-4,47.9%,5.0,-0.3
American,32-35-0,47.8%,-4.2,-2.1
Furman,62-68-4,47.7%,-1.6,0.0
St Johns,111-122-4,47.6%,0.9,-0.9
Delaware St,30-33-0,47.6%,-7.5,-1.3
TN Tech,50-55-6,47.6%,-3.1,-0.1
Austin Peay,60-66-5,47.6%,-2.8,-0.3
Duquesne,85-94-3,47.5%,-2.0,-0.5
Rider,85-94-5,47.5%,-0.4,-0.5
James Mad,66-73-6,47.5%,-1.4,-1.0
High Point,28-31-2,47.5%,-2.7,-1.1
Richmond,89-99-11,47.3%,1.1,0.0
Memphis,115-128-8,47.3%,7.8,+0.4
Bradley,69-77-6,47.3%,-1.8,-0.9
La Salle,103-115-6,47.3%,-2.1,-0.2
Chicago St,42-47-1,47.2%,-11.8,-0.6
Hampton,32-36-0,47.1%,-3.4,+0.7
Missouri St,78-88-7,47.0%,1.1,-0.2
Albany,30-34-0,46.9%,-2.2,-1.0
San Jose St,89-101-3,46.8%,-7.5,-0.3
Arkansas,80-91-5,46.8%,6.3,-0.8
Tulane,65-74-2,46.8%,-1.4,-0.8
Minnesota,122-139-6,46.7%,1.5,-0.5
Canisius,71-81-4,46.7%,-4.4,-1.5
Kennesaw St,21-24-1,46.7%,-10.4,-1.5
Boston Col,111-127-4,46.6%,-0.9,-0.9
Elon,55-63-4,46.6%,-6.3,+0.7
Iowa,116-133-8,46.6%,4.1,-0.9
Charlotte,74-85-4,46.5%,1.7,-0.1
USC,73-84-1,46.5%,3.2,-0.7
DePaul,110-127-1,46.4%,-3.3,-0.5
Geo Wshgtn,96-111-5,46.4%,0.9,-0.4
Ark Pine Bl,25-29-0,46.3%,-16.2,-1.0
Miss Val St,25-29-0,46.3%,-15.1,-1.6
Siena,92-107-4,46.2%,-0.1,-0.8
Louisville,114-133-5,46.2%,6.9,-0.2
N Illinois,66-77-1,46.2%,-4.2,-0.5
Mercer,30-35-0,46.2%,-1.3,-1.0
San Francisco,77-90-5,46.1%,0.2,-0.4
California,65-76-0,46.1%,1.1,-0.6
Charl South,23-27-1,46.0%,-9.1,-0.9
Oakland,46-54-1,46.0%,-3.2,-1.6
SE Missouri,51-60-6,46.0%,-6.0,-1.1
Portland,66-78-4,45.8%,-4.5,-1.2
Cleveland St,82-97-4,45.8%,-2.4,-0.8
Monmouth,43-51-1,45.7%,-3.5,-1.2
LSU,83-99-2,45.6%,3.2,-1.1
Sac State,62-74-2,45.6%,-8.6,-0.9
Pepperdine,71-85-5,45.5%,-2.2,0.0
Florida St,114-137-1,45.4%,3.2,-0.9
Fla Gulf Cst,19-23-1,45.2%,-4.6,-1.8
AR Lit Rock,66-80-5,45.2%,-3.9,-1.4
