Team,ATS Record,Cover %,MOV,ATS +/-
Miss Valley St,1-0-0,100.0%,9.0,+7.5
Utah Tech,17-7-1,70.8%,6.6,+2.4
Queens,24-12-2,66.7%,6.9,+2.2
Mercyhurst,2-1-0,66.7%,6.3,+3.5
UCSD,39-21-0,65.0%,9.5,+1.9
Yale,109-68-5,61.6%,10.5,+2.5
St Thomas,39-25-0,60.9%,7.6,+1.5
Maryland ES,16-11-1,59.3%,5.7,+0.7
Sam Houston,69-48-3,59.0%,9.0,+2.0
New Orleans,43-30-1,58.9%,5.7,+1.5
Hampton,31-22-1,58.5%,6.4,+1.9
Utah Valley,74-53-1,58.3%,8.8,+1.7
NC Central,65-48-2,57.5%,8.3,+1.3
Nevada,138-102-5,57.5%,9.5,+1.3
Southern Miss,47-35-3,57.3%,5.1,-0.1
Utah,117-88-5,57.1%,13.3,+2.2
Furman,122-92-3,57.0%,10.3,+1.4
Davidson,124-95-1,56.6%,9.1,+1.1
Auburn,133-102-7,56.6%,11.7,+1.7
Michigan St,159-122-2,56.6%,11.9,+0.8
Tarleton St,26-20-1,56.5%,7.4,+0.8
Green Bay,65-50-2,56.5%,6.7,+0.4
VCU,148-114-5,56.5%,10.7,+1.1
Utah St,124-96-3,56.4%,11.2,+1.7
Villanova,179-139-3,56.3%,12.2,+0.8
Marshall,109-85-3,56.2%,7.7,+0.8
Abl Christian,66-52-2,55.9%,9.0,+1.3
Middle Tenn,90-71-3,55.9%,7.7,+0.9
South Dakota,81-64-3,55.9%,6.7,+0.6
Houston,162-128-7,55.9%,14.7,+2.2
St Francis PA,44-35-2,55.7%,4.8,-0.3
Texas A&M-CC,60-48-3,55.6%,6.7,+0.3
N Texas,96-77-6,55.5%,8.7,+0.7
BYU,145-117-5,55.3%,11.7,+1.2
UCF,91-74-3,55.2%,9.3,+1.2
Baylor,135-110-6,55.1%,12.3,+0.9
Alabama A&M,22-18-0,55.0%,7.0,+0.4
UC Irvine,132-108-9,55.0%,8.8,+0.7
Lamar,39-32-0,54.9%,6.4,+0.9
VMI,28-23-0,54.9%,5.5,+0.4
San Jose St,28-23-2,54.9%,5.5,+0.3
Creighton,135-111-3,54.9%,11.3,+0.9
Saint Mary's,154-127-6,54.8%,12.9,+1.4
N Alabama,40-33-0,54.8%,7.3,+0.4
Iowa St,110-91-2,54.7%,12.2,+0.9
Navy,64-53-2,54.7%,4.8,-0.4
UConn,136-113-4,54.6%,12.6,+1.1
Indiana St,90-75-5,54.6%,7.7,+0.7
Penn,66-55-1,54.6%,6.1,-0.2
St Bonaventure,110-92-6,54.5%,7.8,+0.6
Iowa,117-98-5,54.4%,12.2,+0.9
USC,124-104-0,54.4%,10.0,+0.5
Nebraska,75-63-2,54.4%,10.1,+0.4
Bradley,92-78-8,54.1%,8.6,+1.6
Virginia,152-129-6,54.1%,11.2,+0.1
S Dakota St,127-108-2,54.0%,10.0,+1.2
S Illinois,87-74-6,54.0%,6.8,+0.4
Stony Brook,55-47-6,53.9%,6.0,-0.6
Butler,104-89-3,53.9%,11.0,+1.4
Georgia Tech,63-54-1,53.9%,9.1,+0.2
Robert Morris,50-43-0,53.8%,5.4,-0.2
E Washington,94-81-2,53.7%,8.0,+1.2
LIU,30-26-2,53.6%,5.4,+0.1
Louisiana,98-85-4,53.6%,6.5,-0.1
North Carolina,167-145-9,53.5%,11.4,+0.6
Seattle,84-73-1,53.5%,9.4,+1.5
Longwood,62-54-1,53.5%,6.2,-0.2
NW State,31-27-4,53.5%,5.6,+0.9
Samford,78-68-0,53.4%,8.6,+1.1
N Iowa,103-90-9,53.4%,6.8,-0.3
Vermont,103-90-5,53.4%,11.1,+0.4
Clemson,112-98-2,53.3%,9.4,+0.9
Bucknell,66-58-0,53.2%,6.1,+0.5
SE Missouri St,42-37-1,53.2%,4.8,+0.4
Belmont,135-119-6,53.2%,10.1,+0.3
Purdue,153-135-9,53.1%,12.2,+1.2
Duke,178-157-6,53.1%,14.1,+0.3
Norfolk St,69-61-4,53.1%,9.5,+1.6
Vanderbilt,78-69-2,53.1%,11.1,+0.9
Louisiana Tech,114-101-2,53.0%,8.2,-0.6
Mississippi St,107-95-4,53.0%,9.8,+0.6
Hou Christian,18-16-0,52.9%,3.6,-0.5
Valparaiso,81-72-2,52.9%,8.0,+0.2
Alcorn St,37-33-2,52.9%,7.0,+1.0
UT Martin,56-50-1,52.8%,4.2,-0.8
AR-Pine Bluff,19-17-0,52.8%,8.0,+2.6
Jacksonville,49-44-2,52.7%,7.5,+1.1
West Virginia,119-107-2,52.7%,11.0,+0.7
William & Mary,70-63-3,52.6%,4.2,-0.9
Florida,135-122-4,52.5%,10.4,+0.5
Drake,96-87-3,52.5%,9.2,+0.9
Georgia St,108-98-4,52.4%,6.0,-0.2
Monmouth,87-79-4,52.4%,6.1,-0.1
Indiana,111-101-3,52.4%,11.1,0.0
Wake Forest,78-71-6,52.4%,9.8,+0.8
CS Northridge,45-41-3,52.3%,4.9,-0.8
Kennesaw St,34-31-3,52.3%,6.3,+0.4
Liberty,103-94-4,52.3%,10.7,-0.1
Virginia Tech,95-87-1,52.2%,10.9,+0.5
Stanford,95-87-3,52.2%,8.4,-0.2
South Carolina,85-78-2,52.2%,8.2,-0.3
Colorado St,97-89-3,52.2%,9.6,+1.1
Gonzaga,183-168-9,52.1%,18.7,+1.6
Illinois,113-104-8,52.1%,10.9,+0.5
Marquette,115-106-2,52.0%,10.8,+0.4
Kansas,166-153-4,52.0%,11.3,+0.5
San Diego St,141-130-9,52.0%,10.3,+0.6
Oregon,143-132-3,52.0%,9.9,+0.3
Colgate,93-86-1,52.0%,9.1,+0.6
Wofford,95-88-3,51.9%,8.9,+0.9
Northwestern,82-76-4,51.9%,10.7,+0.6
Arizona,165-153-7,51.9%,13.2,+0.8
Michigan,130-121-1,51.8%,10.0,+0.2
Stetson,29-27-1,51.8%,5.3,+0.1
Boise St,116-108-4,51.8%,10.2,+1.1
Arkansas,121-113-4,51.7%,10.8,+0.7
S Carolina St,31-29-2,51.7%,6.7,+0.8
Colorado,117-110-6,51.5%,9.4,+0.4
E Michigan,53-50-1,51.5%,5.7,+0.4
Tulsa,72-68-5,51.4%,7.9,-0.3
St John's,92-87-6,51.4%,10.4,+0.3
Saint Joseph's,74-70-1,51.4%,6.8,-0.2
Minnesota,74-70-4,51.4%,9.9,0.0
NC Asheville,56-53-2,51.4%,5.2,-0.5
Illinois Chicago,56-53-3,51.4%,5.5,-0.2
Buffalo,94-89-4,51.4%,8.3,+0.5
New Mexico,95-90-2,51.4%,8.6,-0.2
SMU,119-113-6,51.3%,10.8,+0.7
Morehead St,80-76-4,51.3%,6.2,-0.4
Kent St,101-96-12,51.3%,6.2,-0.7
Texas A&M,103-98-4,51.2%,8.8,-0.6
Texas St,83-79-5,51.2%,5.7,+0.1
C Michigan,63-60-3,51.2%,5.8,+0.4
Arkansas St,63-60-2,51.2%,5.2,-1.1
Portland,48-46-2,51.1%,5.0,-0.9
Merrimack,48-46-0,51.1%,5.5,0.0
Sacred Heart,52-50-1,51.0%,5.0,-0.1
Montana,108-104-11,50.9%,7.4,+0.2
UT Arlington,85-82-4,50.9%,5.6,-0.9
Alabama,118-114-6,50.9%,9.6,+0.7
UCLA,126-122-7,50.8%,11.3,+0.5
Bryant,63-61-1,50.8%,7.2,+0.2
UCSB,104-101-7,50.7%,7.0,-0.5
New Mexico St,79-77-4,50.6%,8.6,+0.1
Ohio St,118-115-3,50.6%,11.5,+0.5
NC Wilmington,84-82-3,50.6%,6.7,+0.1
Saint Louis,85-83-2,50.6%,7.0,-0.8
Hawai'i,92-90-1,50.6%,6.7,-0.4
Southern,58-57-0,50.4%,7.0,+0.7
High Point,61-60-0,50.4%,6.8,-0.5
Xavier,122-120-3,50.4%,9.8,+0.1
E Tennessee St,98-97-6,50.3%,8.1,-0.1
Texas Tech,119-118-2,50.2%,12.8,+1.0
Toledo,124-123-0,50.2%,7.5,-0.2
Akron,110-110-3,50.0%,8.5,+0.9
Oral Roberts,64-64-2,50.0%,8.0,+0.7
Coppin St,16-16-1,50.0%,1.9,-3.2
UC Davis,72-72-7,50.0%,4.4,-0.9
Maine,23-23-0,50.0%,3.5,-1.3
Grand Canyon,87-87-3,50.0%,11.2,+0.8
Le Moyne,9-9-0,50.0%,8.8,+3.9
W Carolina,46-46-3,50.0%,6.6,+0.7
UC Riverside,55-55-1,50.0%,5.0,-0.7
UL Monroe,45-45-1,50.0%,5.6,+0.5
SIU Edward,44-44-2,50.0%,4.4,-0.6
Florida Atlantic,79-79-3,50.0%,7.8,+0.7
Wisconsin,124-124-5,50.0%,9.7,-0.5
Drexel,57-57-4,50.0%,5.7,0.0
Cornell,43-43-0,50.0%,6.1,-0.2
S Alabama,71-71-2,50.0%,4.9,-0.7
Ohio,96-96-2,50.0%,6.9,-0.3
Idaho St,33-33-1,50.0%,5.0,+0.9
Stonehill,13-13-0,50.0%,2.7,-1.3
Tennessee,129-130-3,49.8%,11.1,+0.2
Wichita St,119-120-7,49.8%,10.7,-0.1
Loyola Chi,115-116-3,49.8%,9.0,+0.2
W Kentucky,103-104-5,49.8%,6.2,-1.0
Princeton,87-88-2,49.7%,7.8,+0.5
J Madison,78-79-3,49.7%,6.7,-0.5
Pepperdine,69-70-3,49.6%,5.6,-0.8
UAB,113-115-5,49.6%,7.9,-1.1
Murray St,112-114-2,49.6%,8.7,-0.1
Hofstra,112-114-2,49.6%,6.3,-0.7
Florida St,110-112-7,49.6%,8.6,-0.8
DePaul,50-51-1,49.5%,8.6,-0.2
Louisville,100-102-6,49.5%,11.0,-0.2
Syracuse,96-98-2,49.5%,8.5,-0.3
LSU,94-96-4,49.5%,10.8,+0.4
Kansas City,44-45-0,49.4%,3.7,-1.8
N Colorado,85-87-4,49.4%,5.9,-0.4
SE Louisiana,41-42-3,49.4%,4.6,-0.6
Mercer,76-78-3,49.4%,5.9,-0.3
Lafayette,38-39-0,49.4%,2.8,-1.9
C Connecticut,37-38-0,49.3%,3.7,-1.8
Charleston,109-112-5,49.3%,7.5,-0.4
Oregon St,69-71-1,49.3%,8.2,-0.3
Little Rock,66-68-3,49.3%,6.1,+0.1
Georgia So,66-68-8,49.3%,5.5,0.0
Memphis,111-115-4,49.1%,9.8,+0.2
Purdue FW,82-85-1,49.1%,5.9,-0.6
Towson,81-84-4,49.1%,5.9,-0.2
UMBC,53-55-1,49.1%,5.8,-0.1
Rhode Island,102-106-1,49.0%,7.3,-0.3
N Florida,49-51-1,49.0%,6.2,-0.8
E Carolina,48-50-2,49.0%,5.5,-1.0
N Dakota St,93-97-2,49.0%,6.6,+0.4
Chattanooga,89-93-6,48.9%,7.5,-0.2
Charleston So,22-23-0,48.9%,6.6,-0.1
Kentucky,149-156-5,48.9%,12.7,-0.1
FGCU,64-67-1,48.9%,5.1,-1.2
Detroit Mercy,42-44-1,48.8%,6.0,+0.5
Tenn Tech,41-43-3,48.8%,3.0,-1.8
Tennessee St,61-64-1,48.8%,4.7,-0.4
Binghamton,20-21-0,48.8%,3.5,-1.2
Saint Peter's,79-83-1,48.8%,4.6,-0.4
Austin Peay,57-60-5,48.7%,6.6,-0.1
Washington,75-79-2,48.7%,9.1,0.0
Oakland,92-97-3,48.7%,5.7,-1.2
Wagner,53-56-1,48.6%,4.9,-1.8
Rice,49-52-3,48.5%,6.4,-0.3
Cincinnati,129-137-6,48.5%,11.7,+0.6
Oklahoma St,80-85-4,48.5%,8.4,-0.5
Wright St,111-118-3,48.5%,7.5,+0.1
Dayton,126-134-4,48.5%,9.7,+0.1
Seton Hall,91-97-5,48.4%,8.9,0.0
Maryland,106-113-5,48.4%,10.7,-0.2
Santa Clara,75-80-2,48.4%,8.7,+0.6
UNLV,90-96-3,48.4%,7.9,-0.3
N Kentucky,88-94-2,48.4%,7.0,-0.4
Washington St,73-78-1,48.3%,9.4,+0.5
Northeastern,87-93-4,48.3%,6.1,+0.1
Elon,43-46-1,48.3%,5.1,+0.1
Jackson St,43-46-0,48.3%,6.3,-0.4
Jacksonville St,71-76-2,48.3%,5.6,-0.8
Montana St,71-76-4,48.3%,5.8,-0.1
NC Greensboro,99-106-3,48.3%,8.7,+0.3
Mississippi,93-100-4,48.2%,7.2,-2.4
Penn St,78-84-5,48.2%,8.7,-0.2
San Francisco,104-112-4,48.2%,10.1,+0.9
TCU,91-98-3,48.2%,9.9,+0.1
Richmond,88-95-5,48.1%,6.8,-0.5
CS Fullerton,49-53-2,48.0%,4.9,-0.1
Fresno St,73-79-3,48.0%,7.9,-0.3
Rutgers,61-66-5,48.0%,9.0,-0.7
Kansas St,85-92-4,48.0%,7.8,-0.9
UMass Lowell,57-62-3,47.9%,6.3,-1.0
Missouri St,80-87-5,47.9%,6.3,-0.6
Winthrop,78-85-2,47.9%,8.2,-0.3
Iona,115-126-5,47.7%,6.7,-0.4
UTEP,73-80-2,47.7%,5.3,-1.1
CS Bakersfield,41-45-1,47.7%,7.5,+1.0
Omaha,51-56-0,47.7%,4.5,-0.3
Pittsburgh,78-86-2,47.6%,9.7,-0.3
Rider,73-81-2,47.4%,5.1,-0.4
Charlotte,63-70-2,47.4%,5.7,-0.5
Georgia,72-80-2,47.4%,8.4,-0.6
Boston College,44-49-0,47.3%,7.5,-1.5
Bethune,33-37-1,47.1%,3.3,-1.3
Evansville,49-55-3,47.1%,5.4,-0.3
New Hampshire,39-44-3,47.0%,3.4,-2.1
Manhattan,45-51-2,46.9%,3.2,-1.4
Youngstown St,60-68-3,46.9%,5.4,-0.7
Florida A&M,22-25-0,46.8%,4.9,-1.8
S Utah,57-65-1,46.7%,5.2,-0.4
Grambling,42-48-1,46.7%,5.5,-0.8
UTSA,41-47-2,46.6%,3.3,-1.5
George Mason,74-85-3,46.5%,6.3,-0.6
Nicholls,47-54-2,46.5%,6.8,-0.3
Troy,60-69-1,46.5%,4.9,-1.4
Boston U,60-69-3,46.5%,3.5,-1.8
Cleveland St,60-69-5,46.5%,6.4,-0.2
UMass,69-80-5,46.3%,4.7,-1.8
Prairie View,43-50-5,46.2%,7.2,-0.6
Coastal Car,48-56-2,46.2%,4.7,-0.8
Campbell,46-54-1,46.0%,4.8,-0.6
Providence,86-101-3,46.0%,8.4,-0.6
Loyola Mymt,62-73-2,45.9%,6.3,-0.9
Lipscomb,72-85-1,45.9%,7.1,-1.1
Bowling Green,66-78-5,45.8%,4.1,-2.0
Denver,44-52-2,45.8%,3.4,-1.7
Wyoming,59-70-3,45.7%,7.1,-0.5
Old Dominion,91-108-4,45.7%,6.3,-0.6
Missouri,64-76-4,45.7%,9.6,-0.8
C Arkansas,16-19-2,45.7%,2.2,-1.6
Portland St,58-69-3,45.7%,3.7,-1.4
Siena,63-75-4,45.7%,4.5,-1.0
N Illinois,41-49-0,45.6%,3.9,-1.2
Brown,41-49-4,45.6%,4.1,-1.5
Sacramento St,41-49-3,45.6%,3.6,-1.3
NC State,87-104-3,45.6%,9.7,-0.3
Miami OH,46-55-3,45.5%,4.8,-1.0
Niagara,44-53-0,45.4%,2.4,-1.9
Weber St,87-105-4,45.3%,5.6,-1.2
Florida Intl,48-58-1,45.3%,3.4,-1.4
Presbyterian,24-29-3,45.3%,3.9,-1.5
Oklahoma,91-110-2,45.3%,10.2,-0.3
Temple,76-92-4,45.2%,5.5,-1.4
S Florida,50-61-3,45.1%,5.6,-1.4
Army,50-61-2,45.1%,2.2,-2.4
F Dickinson,41-50-1,45.1%,4.1,-0.5
California,59-72-4,45.0%,6.8,-1.9
Duquesne,72-88-1,45.0%,5.2,-1.9
The Citadel,18-22-1,45.0%,2.6,-2.6
Long Beach St,58-71-3,45.0%,4.4,-1.2
Fairfield,58-71-3,45.0%,2.8,-1.4
Mt St Mary's,44-54-2,44.9%,3.8,-0.9
Radford,60-74-2,44.8%,4.3,-1.6
Idaho,34-42-0,44.7%,4.2,-0.9
NJIT,34-42-1,44.7%,1.9,-3.3
Texas So,63-78-6,44.7%,7.4,-1.0
UT Rio Grande,25-31-1,44.6%,4.4,-1.6
App State,58-72-2,44.6%,4.8,-1.2
W Illinois,33-41-2,44.6%,3.6,-1.7
Miami,90-112-5,44.6%,7.9,-1.9
Tulane,53-66-1,44.5%,5.8,-1.5
Lehigh,44-55-1,44.4%,3.2,-1.9
E Kentucky,67-84-4,44.4%,4.3,-1.8
Texas,97-122-3,44.3%,10.1,-0.9
Delaware,54-68-4,44.3%,4.3,-1.5
Air Force,41-52-0,44.1%,4.4,-1.5
McNeese,44-56-0,44.0%,8.5,-0.7
North Dakota,40-51-1,44.0%,4.3,-0.3
Illinois St,69-88-2,44.0%,5.6,-0.7
La Salle,54-69-3,43.9%,3.7,-2.1
Fordham,43-55-1,43.9%,5.6,-1.2
Canisius,50-64-2,43.9%,2.9,-2.2
Gardner-Webb,53-68-2,43.8%,5.5,-0.5
SF Austin,62-80-4,43.7%,7.4,-0.8
Arizona St,74-96-4,43.5%,8.3,-0.5
Notre Dame,80-104-4,43.5%,7.8,-1.9
Quinnipiac,63-82-6,43.5%,3.8,-1.3
G Washington,61-80-1,43.3%,5.8,-1.3
Alabama St,30-40-0,42.9%,4.5,-1.4
Cal Baptist,47-63-0,42.7%,6.9,-0.5
Dartmouth,26-35-1,42.6%,3.7,-0.8
San Diego,46-62-3,42.6%,4.5,-1.6
American,43-58-1,42.6%,3.7,-1.4
W Michigan,37-50-2,42.5%,3.1,-2.6
Bellarmine,19-26-2,42.2%,2.2,-2.9
Georgetown,62-85-3,42.2%,9.0,-1.2
