Team,Over Record,Over %,Under %,Total +/-
E Texas A&M,12-6-0,66.7%,33.3%,+10.2
New Orleans,85-46-1,64.9%,35.1%,+5.0
Queens,24-13-0,64.9%,35.1%,+0.8
Utah Tech,18-11-0,62.1%,37.9%,+3.9
Morgan St,42-26-0,61.8%,38.2%,+4.4
Oral Roberts,75-50-0,60.0%,40.0%,+1.9
Winthrop,83-56-2,59.7%,40.3%,+5.3
Grand Canyon,39-27-1,59.1%,40.9%,+0.2
Weber St,74-53-2,58.3%,41.7%,+2.0
Bellarmine,30-22-0,57.7%,42.3%,+2.0
Purdue FW,94-69-2,57.7%,42.3%,+2.0
Northeastern,126-93-4,57.5%,42.5%,+2.3
St Francis PA,50-37-0,57.5%,42.5%,+2.1
Prairie View,27-20-1,57.5%,42.6%,+2.2
Hou Christian,56-42-1,57.1%,42.9%,+5.9
South Dakota,76-57-2,57.1%,42.9%,+3.2
Delaware,133-101-2,56.8%,43.2%,+2.1
North Dakota,54-41-1,56.8%,43.2%,+2.1
Yale,46-35-1,56.8%,43.2%,+3.4
Portland St,66-51-1,56.4%,43.6%,+2.3
Providence,236-183-5,56.3%,43.7%,+2.4
UL Monroe,69-54-3,56.1%,43.9%,+2.3
NC Asheville,70-55-1,56.0%,44.0%,+2.4
Oregon St,109-86-0,55.9%,44.1%,+1.4
Coastal Car,44-35-0,55.7%,44.3%,+2.5
N Colorado,59-47-1,55.7%,44.3%,+1.9
Omaha,64-51-1,55.7%,44.4%,+3.3
Kennesaw St,50-40-0,55.6%,44.4%,+2.4
N Dakota St,50-40-0,55.6%,44.4%,+2.9
NJIT,65-52-1,55.6%,44.4%,+0.3
S Dakota St,71-57-2,55.5%,44.5%,+3.0
SC Upstate,82-66-0,55.4%,44.6%,+0.7
Hofstra,139-112-3,55.4%,44.6%,+2.4
Auburn,249-201-1,55.3%,44.7%,+1.9
E Washington,73-59-1,55.3%,44.7%,+2.2
Mississippi St,246-201-6,55.0%,45.0%,+1.9
Wake Forest,269-220-8,55.0%,45.0%,+1.3
Niagara,94-77-2,55.0%,45.0%,+3.1
Oakland,73-60-1,54.9%,45.1%,+3.0
Boston College,230-189-9,54.9%,45.1%,+1.5
Coppin St,40-33-0,54.8%,45.2%,+1.8
Buffalo,226-187-8,54.7%,45.3%,+1.9
Cornell,41-34-1,54.7%,45.3%,+2.5
Mississippi,254-211-6,54.6%,45.4%,+2.3
Lafayette,89-74-4,54.6%,45.4%,+0.7
S Carolina St,42-35-0,54.6%,45.5%,+1.6
Milwaukee,120-100-0,54.6%,45.5%,+2.4
