Team,ATS Record,Cover %,MOV,ATS +/-
Charleston So,1-0-0,100.0%,10.0,+7.0
Buffalo,2-0-0,100.0%,6.5,+2.8
Memphis,1-0-0,100.0%,6.0,+4.0
La Salle,2-0-0,100.0%,20.5,+9.0
N Illinois,1-0-0,100.0%,20.0,+13.0
VMI,1-0-0,100.0%,4.0,+1.5
Princeton,1-0-0,100.0%,10.0,+5.5
Saint Peter's,1-0-0,100.0%,10.0,+4.0
New Haven,1-0-0,100.0%,13.0,+11.5
SF Austin,1-0-0,100.0%,10.0,+3.5
Saint Mary's,4-0-0,100.0%,27.0,+11.9
S Dakota St,1-0-0,100.0%,9.0,+2.5
Bucknell,1-0-0,100.0%,8.0,+5.5
Columbia,2-0-0,100.0%,16.0,+5.3
Bryant,1-0-0,100.0%,7.0,+5.5
Niagara,1-0-0,100.0%,11.0,+5.0
Akron,2-0-0,100.0%,24.5,+14.0
Tarleton St,2-0-0,100.0%,11.0,+6.8
NC State,3-0-0,100.0%,39.3,+12.2
William & Mary,1-0-0,100.0%,3.0,+1.0
Stony Brook,1-0-0,100.0%,11.0,+7.5
Cornell,1-0-0,100.0%,19.0,+14.5
McNeese,1-0-0,100.0%,26.0,+10.0
Miami OH,2-0-0,100.0%,15.0,+6.0
C Michigan,2-0-0,100.0%,19.5,+13.8
Louisiana,1-0-0,100.0%,6.0,+2.5
Louisiana Tech,1-0-0,100.0%,17.0,+8.5
Florida St,2-0-0,100.0%,34.5,+8.5
CS Northridge,1-0-0,100.0%,8.0,+2.0
Mercer,1-0-0,100.0%,15.0,+10.5
American,1-0-0,100.0%,6.0,+5.0
Hou Christian,1-0-0,100.0%,11.0,+2.0
N Dakota St,2-0-0,100.0%,47.5,+43.0
Grambling,1-0-0,100.0%,5.0,+3.0
Wichita St,3-0-0,100.0%,27.0,+16.5
Wofford,1-0-0,100.0%,8.0,+4.5
App State,1-0-0,100.0%,22.0,+11.0
Duke,4-0-0,100.0%,37.3,+7.6
Quinnipiac,1-0-0,100.0%,22.0,+13.0
W Georgia,1-0-0,100.0%,8.0,+1.5
Iowa St,3-0-0,100.0%,31.3,+5.8
S Illinois,1-0-0,100.0%,23.0,+10.5
Liberty,2-0-0,100.0%,17.5,+8.5
Florida Atlantic,2-0-0,100.0%,11.0,+7.0
Jacksonville,1-0-0,100.0%,2.0,+1.0
UT Rio Grande,1-0-0,100.0%,23.0,+21.5
Butler,3-0-0,100.0%,31.3,+7.8
NC A&T,1-0-0,100.0%,23.0,+20.5
Siena,2-0-0,100.0%,16.0,+9.0
S Florida,2-0-0,100.0%,42.5,+12.5
Austin Peay,1-0-0,100.0%,20.0,+18.0
Kennesaw St,1-0-0,100.0%,20.0,+9.0
UT Arlington,1-0-0,100.0%,18.0,+14.5
Hofstra,1-0-0,100.0%,6.0,+2.0
NJIT,1-0-0,100.0%,12.0,+9.5
Arizona St,1-0-1,100.0%,16.0,+1.3
Virginia Tech,2-0-0,100.0%,33.0,+18.0
Charleston,1-0-0,100.0%,27.0,+8.5
Murray St,3-0-0,100.0%,25.3,+5.7
Santa Clara,2-0-0,100.0%,13.5,+7.5
St John's,2-0-0,100.0%,33.5,+6.3
CS Bakersfield,1-0-0,100.0%,16.0,+9.0
W Michigan,1-0-0,100.0%,5.0,+3.0
N Colorado,1-0-0,100.0%,7.0,+5.5
Navy,1-0-0,100.0%,21.0,+18.5
UCSD,2-0-0,100.0%,13.0,+6.8
Bowling Green,2-0-0,100.0%,29.0,+20.8
N Texas,1-0-0,100.0%,27.0,+15.5
Syracuse,3-0-0,100.0%,36.0,+16.2
USC,3-0-0,100.0%,27.0,+4.2
Illinois St,1-0-0,100.0%,11.0,+3.5
Montana,1-0-0,100.0%,8.0,+0.5
Texas St,2-0-0,100.0%,10.5,+6.5
Indiana,3-0-0,100.0%,33.7,+14.3
Lindenwood,1-0-0,100.0%,6.0,+3.0
Queens,1-0-0,100.0%,17.0,+12.5
Saint Louis,3-1-0,75.0%,26.0,+5.6
Illinois,3-1-0,75.0%,31.0,+8.1
Rhode Island,3-1-0,75.0%,14.0,+0.6
Gonzaga,3-1-0,75.0%,27.3,+11.1
North Carolina,3-1-0,75.0%,28.0,+6.0
Georgia,3-1-0,75.0%,38.5,+13.1
Nebraska,3-1-0,75.0%,22.0,+1.6
Virginia,3-1-0,75.0%,29.3,+3.0
Missouri,3-1-0,75.0%,21.8,+2.8
Vanderbilt,3-1-0,75.0%,28.8,+2.1
Miami,2-1-0,66.7%,32.7,+9.2
Winthrop,2-1-0,66.7%,12.3,+9.3
Boise St,2-1-0,66.7%,16.0,+0.8
Wisconsin,2-1-0,66.7%,29.3,+3.8
LSU,2-1-0,66.7%,29.3,+10.7
Iowa,2-1-0,66.7%,23.3,+0.5
Minnesota,2-1-0,66.7%,26.3,-1.2
Notre Dame,2-1-0,66.7%,24.7,+4.8
Cincinnati,2-1-0,66.7%,17.7,-1.5
Villanova,2-1-0,66.7%,21.3,+5.3
California,2-1-0,66.7%,21.7,+3.7
Loyola Mymt,2-1-0,66.7%,13.7,+2.3
Pittsburgh,2-1-0,66.7%,15.0,0.0
Washington,2-1-0,66.7%,23.3,-0.2
Auburn,2-1-0,66.7%,24.7,-0.5
Colorado St,2-1-0,66.7%,23.7,+9.3
Temple,2-1-0,66.7%,13.3,+4.2
High Point,2-1-0,66.7%,10.0,+2.5
N Iowa,2-1-0,66.7%,17.3,+7.5
Grand Canyon,2-1-0,66.7%,13.0,-4.3
Yale,2-1-0,66.7%,24.3,+13.3
G Washington,2-1-0,66.7%,27.7,+10.5
Texas,2-1-0,66.7%,29.3,-0.2
Clemson,2-1-0,66.7%,38.3,+9.2
Kansas,2-1-0,66.7%,31.0,+4.8
Arkansas,2-1-0,66.7%,24.3,-4.7
Utah St,2-1-0,66.7%,12.3,-1.5
Wyoming,2-1-0,66.7%,20.3,+9.3
Kentucky,2-1-0,66.7%,40.0,+7.0
St Thomas,2-1-0,66.7%,12.7,+1.2
Northwestern,2-2-0,50.0%,24.0,+5.9
Creighton,1-1-0,50.0%,27.5,-4.0
UCF,1-1-0,50.0%,20.5,+4.3
Loyola MD,1-1-0,50.0%,4.5,-4.0
Portland,1-1-0,50.0%,6.5,-0.5
Richmond,1-1-0,50.0%,9.5,+2.3
Ohio,1-1-0,50.0%,0.0,-2.3
Ball St,1-1-0,50.0%,2.5,-0.8
Pacific,1-1-0,50.0%,7.5,-1.8
UCSB,1-1-0,50.0%,8.0,-0.3
Hawai'i,2-2-0,50.0%,23.5,+0.3
Samford,1-1-0,50.0%,6.5,-2.0
Mt St Mary's,1-1-0,50.0%,-1.5,-5.5
W Kentucky,1-1-0,50.0%,10.0,+2.3
Texas A&M,2-2-0,50.0%,7.0,-9.1
Seton Hall,2-2-0,50.0%,17.3,+1.0
LIU,1-1-0,50.0%,6.5,+2.5
Penn St,2-2-0,50.0%,18.8,+5.3
Louisville,2-2-0,50.0%,32.0,+4.0
UAB,1-1-0,50.0%,24.0,-3.3
Washington St,1-1-0,50.0%,4.0,-0.8
Oklahoma,1-1-0,50.0%,31.0,-3.8
Valparaiso,1-1-0,50.0%,4.0,-0.3
Howard,1-1-0,50.0%,2.5,-2.8
Boston College,1-1-0,50.0%,14.0,-3.0
Saint Joseph's,1-1-0,50.0%,10.0,-1.3
Bradley,1-1-0,50.0%,10.0,-2.5
Belmont,1-1-1,50.0%,15.7,+3.3
Colgate,1-1-0,50.0%,2.0,-2.3
Fairfield,1-1-0,50.0%,11.5,+4.8
San Diego St,1-1-0,50.0%,24.0,+1.0
E Michigan,1-1-0,50.0%,7.5,+3.5
San Francisco,1-1-0,50.0%,10.5,-0.5
Davidson,1-1-0,50.0%,10.0,+5.5
Mercyhurst,1-1-0,50.0%,5.5,+1.3
Boston U,1-1-0,50.0%,0.5,-2.5
Iona,1-1-0,50.0%,9.5,+4.3
Marquette,2-2-0,50.0%,19.5,0.0
Illinois Chicago,1-1-0,50.0%,12.0,+2.0
Oklahoma St,1-1-0,50.0%,25.5,-0.3
South Dakota,1-1-0,50.0%,6.5,+1.8
E Tennessee St,1-1-0,50.0%,4.0,-2.3
Kent St,2-2-0,50.0%,4.5,-1.4
West Virginia,2-2-0,50.0%,17.0,+2.4
VCU,1-1-0,50.0%,23.0,-1.0
Harvard,1-1-0,50.0%,3.0,-3.5
Towson,1-1-0,50.0%,10.5,-0.8
Stanford,1-2-0,33.3%,14.0,+1.7
Rutgers,1-2-0,33.3%,17.3,-1.0
Nevada,1-2-0,33.3%,11.0,-0.3
Providence,1-2-0,33.3%,9.7,-5.2
TCU,1-2-0,33.3%,16.7,-6.2
Texas Tech,1-2-0,33.3%,25.3,-4.0
