Team,Over Record,Over %,Under %,Total +/-
Mercyhurst,3-0-0,100.0%,0.0%,+11.7
W Georgia,4-0-0,100.0%,0.0%,+6.6
Hou Christian,28-11-0,71.8%,28.2%,+7.7
Bellarmine,15-8-0,65.2%,34.8%,+2.3
Florida Intl,32-18-2,64.0%,36.0%,+4.7
N Colorado,39-22-1,63.9%,36.1%,+5.5
Northeastern,33-19-1,63.5%,36.5%,+3.9
S Carolina St,24-14-0,63.2%,36.8%,+8.0
Denver,41-24-1,63.1%,36.9%,+3.6
Youngstown St,39-23-1,62.9%,37.1%,+3.7
South Dakota,47-28-1,62.7%,37.3%,+4.7
Prairie View,25-15-0,62.5%,37.5%,+4.7
E Washington,38-23-0,62.3%,37.7%,+5.6
The Citadel,28-17-1,62.2%,37.8%,+5.3
Morgan St,23-14-1,62.2%,37.8%,+4.7
N Arizona,31-19-2,62.0%,38.0%,+3.7
Yale,24-15-0,61.5%,38.5%,+4.0
W Illinois,40-25-1,61.5%,38.5%,+2.8
NC Wilmington,38-24-0,61.3%,38.7%,+4.0
Robert Morris,22-14-1,61.1%,38.9%,+5.3
Illinois St,39-25-1,60.9%,39.1%,+3.0
Delaware,39-25-0,60.9%,39.1%,+4.6
UMass,48-31-0,60.8%,39.2%,+3.3
Belmont,43-28-2,60.6%,39.4%,+1.9
Lipscomb,23-15-0,60.5%,39.5%,+3.5
Wisconsin,61-40-3,60.4%,39.6%,+3.0
Jacksonville,21-14-0,60.0%,40.0%,+2.9
UCSD,12-8-1,60.0%,40.0%,+1.5
Indiana St,43-29-1,59.7%,40.3%,+2.8
North Carolina,62-42-3,59.6%,40.4%,+1.7
Penn,28-19-0,59.6%,40.4%,+2.9
Georgia So,35-24-1,59.3%,40.7%,+3.1
Bradley,42-29-0,59.2%,40.9%,+4.0
Hampton,26-18-0,59.1%,40.9%,+4.4
UMass Lowell,26-18-0,59.1%,40.9%,+3.6
Oral Roberts,36-25-0,59.0%,41.0%,+4.3
California,46-32-1,59.0%,41.0%,+1.4
Grand Canyon,33-23-1,58.9%,41.1%,+3.3
Loyola MD,20-14-1,58.8%,41.2%,+1.1
Wake Forest,54-38-1,58.7%,41.3%,+2.3
Chicago St,27-19-0,58.7%,41.3%,+3.9
Missouri St,34-24-0,58.6%,41.4%,+5.6
Baylor,52-37-1,58.4%,41.6%,+1.4
Georgetown,53-38-0,58.2%,41.8%,+4.7
Texas So,32-23-1,58.2%,41.8%,+3.4
Boston College,47-34-2,58.0%,42.0%,+2.0
Pacific,33-24-1,57.9%,42.1%,+2.7
Omaha,44-32-1,57.9%,42.1%,+2.2
Bucknell,26-19-0,57.8%,42.2%,+3.7
Mercer,27-20-1,57.5%,42.6%,+3.3
Air Force,43-32-2,57.3%,42.7%,+1.0
Oregon St,47-35-0,57.3%,42.7%,+1.5
Pepperdine,32-24-0,57.1%,42.9%,+5.1
Michigan,57-43-1,57.0%,43.0%,+3.2
S Utah,37-28-3,56.9%,43.1%,+4.1
SF Austin,29-22-2,56.9%,43.1%,+1.9
USC,50-38-2,56.8%,43.2%,+2.8
Louisiana Tech,25-19-0,56.8%,43.2%,+1.2
N Florida,21-16-1,56.8%,43.2%,+5.8
N Dakota St,47-36-1,56.6%,43.4%,+2.9
E Michigan,30-23-0,56.6%,43.4%,+2.3
S Alabama,30-23-0,56.6%,43.4%,+2.7
BYU,30-23-0,56.6%,43.4%,+3.1
Stony Brook,26-20-0,56.5%,43.5%,+4.0
Colgate,35-27-0,56.5%,43.6%,+1.0
Lindenwood,9-7-0,56.3%,43.8%,-1.2
St Thomas,9-7-0,56.3%,43.8%,+3.4
Saint Joseph's,46-36-1,56.1%,43.9%,-0.4
Columbia,23-18-0,56.1%,43.9%,-0.1
Longwood,28-22-1,56.0%,44.0%,+0.4
Idaho,28-22-0,56.0%,44.0%,+0.7
Green Bay,39-31-1,55.7%,44.3%,+4.1
Wyoming,44-35-1,55.7%,44.3%,+3.9
Delaware St,25-20-0,55.6%,44.4%,+1.3
William & Mary,25-20-0,55.6%,44.4%,+4.3
N Alabama,20-16-0,55.6%,44.4%,+1.5
NC Asheville,30-24-0,55.6%,44.4%,+2.7
Gardner-Webb,25-20-0,55.6%,44.4%,0.0
Utah Valley,31-25-0,55.4%,44.6%,-1.1
Santa Clara,31-25-0,55.4%,44.6%,+2.0
Utah St,47-38-2,55.3%,44.7%,+3.1
NC State,47-38-0,55.3%,44.7%,+0.7
Miami,53-43-0,55.2%,44.8%,+2.1
Colorado St,43-35-1,55.1%,44.9%,+1.4
