Team,Over Record,Over %,Under %,Total +/-
W Georgia,11-6-0,64.7%,35.3%,+1.9
Syracuse,73-40-0,64.6%,35.4%,+5.2
Delaware St,75-43-1,63.6%,36.4%,+5.5
NJIT,79-46-1,63.2%,36.8%,+3.5
New Orleans,69-41-2,62.7%,37.3%,+3.4
S Dakota St,85-51-1,62.5%,37.5%,+5.4
Santa Clara,68-42-4,61.8%,38.2%,+3.0
C Arkansas,79-50-2,61.2%,38.8%,+4.1
Northeastern,90-58-1,60.8%,39.2%,+2.8
Sacred Heart,80-52-0,60.6%,39.4%,+5.1
Fresno St,82-54-1,60.3%,39.7%,+2.4
Weber St,85-56-1,60.3%,39.7%,+2.7
Oregon St,71-47-0,60.2%,39.8%,+0.6
NC Asheville,66-45-4,59.5%,40.5%,+3.7
Oral Roberts,94-65-2,59.1%,40.9%,+2.6
UNLV,72-50-0,59.0%,41.0%,+3.5
UTSA,82-57-2,59.0%,41.0%,+5.3
Columbia,69-48-3,59.0%,41.0%,+2.8
Wright St,86-60-0,58.9%,41.1%,+3.4
South Dakota,81-57-3,58.7%,41.3%,+4.6
Indiana St,78-55-2,58.7%,41.4%,+4.7
Long Beach St,93-66-0,58.5%,41.5%,+4.8
Illinois St,77-55-2,58.3%,41.7%,+2.7
Le Moyne,21-15-0,58.3%,41.7%,+2.1
Michigan,67-48-0,58.3%,41.7%,+1.8
North Dakota,92-66-1,58.2%,41.8%,+4.2
LSU,65-47-2,58.0%,42.0%,+3.2
Morgan St,64-47-1,57.7%,42.3%,+2.1
Toledo,87-64-1,57.6%,42.4%,+4.3
Denver,84-62-1,57.5%,42.5%,+1.6
Tulane,65-48-0,57.5%,42.5%,+2.7
Providence,65-48-4,57.5%,42.5%,+0.7
S Indiana,27-20-0,57.5%,42.6%,+4.2
Iowa St,66-49-1,57.4%,42.6%,+3.7
Georgetown,67-50-0,57.3%,42.7%,+3.3
Old Dominion,76-57-2,57.1%,42.9%,+2.2
Seattle,60-45-2,57.1%,42.9%,+1.9
Youngstown St,89-67-0,57.1%,43.0%,+2.1
Charlotte,74-56-5,56.9%,43.1%,+2.1
Saint Joseph's,75-57-0,56.8%,43.2%,+3.0
Nebraska,71-54-1,56.8%,43.2%,+2.4
Boston College,63-48-4,56.8%,43.2%,+1.5
Holy Cross,68-52-3,56.7%,43.3%,+1.5
San Diego,73-56-1,56.6%,43.4%,+2.3
Alcorn St,78-60-0,56.5%,43.5%,+2.8
San Jose St,76-59-1,56.3%,43.7%,+3.3
Hampton,63-49-0,56.3%,43.8%,+2.7
Florida St,63-49-3,56.3%,43.8%,+1.0
E Kentucky,86-67-1,56.2%,43.8%,+2.1
Stetson,68-53-3,56.2%,43.8%,+2.0
Arizona,65-51-0,56.0%,44.0%,+3.8
Cornell,75-59-1,56.0%,44.0%,+3.2
Montana,89-70-0,56.0%,44.0%,+3.2
E Carolina,61-48-3,56.0%,44.0%,+1.3
NC A&T,66-52-0,55.9%,44.1%,+2.2
Mercyhurst,10-8-0,55.6%,44.4%,+2.7
Bowling Green,80-64-0,55.6%,44.4%,+2.2
E Washington,98-79-2,55.4%,44.6%,+1.6
Mercer,83-67-2,55.3%,44.7%,+2.5
Green Bay,94-76-2,55.3%,44.7%,+2.2
Detroit Mercy,94-76-4,55.3%,44.7%,+3.8
Marshall,80-65-2,55.2%,44.8%,+2.1
Louisiana,80-65-2,55.2%,44.8%,+1.1
Duquesne,59-48-1,55.1%,44.9%,+2.8
Norfolk St,65-53-0,55.1%,44.9%,+0.2
Idaho St,87-71-3,55.1%,44.9%,+1.5
Buffalo,77-63-1,55.0%,45.0%,+2.4
NC Wilmington,77-63-2,55.0%,45.0%,+2.8
Bucknell,72-59-2,55.0%,45.0%,+2.9
Dayton,61-50-3,55.0%,45.1%,+1.0
NC State,62-51-0,54.9%,45.1%,+2.1
Rhode Island,68-56-1,54.8%,45.2%,+0.4
USC,64-53-1,54.7%,45.3%,+1.3
UMass,65-54-0,54.6%,45.4%,+1.4
VMI,79-66-2,54.5%,45.5%,+1.8
Baylor,61-51-2,54.5%,45.5%,+1.4
Abl Christian,55-46-1,54.5%,45.5%,+1.4
Omaha,93-78-0,54.4%,45.6%,+2.1
BYU,62-52-2,54.4%,45.6%,+3.5
High Point,57-48-1,54.3%,45.7%,+1.1
Gonzaga,57-48-0,54.3%,45.7%,+2.9
American,70-59-0,54.3%,45.7%,+1.5
Texas A&M,58-49-1,54.2%,45.8%,+1.0
SC Upstate,71-60-0,54.2%,45.8%,+0.4
Georgia,65-55-0,54.2%,45.8%,+1.6
Hawai'i,52-44-4,54.2%,45.8%,+2.1
Manhattan,79-67-2,54.1%,45.9%,+1.6
New Mexico,66-56-0,54.1%,45.9%,+3.4
Wake Forest,66-56-4,54.1%,45.9%,+1.3
SIU Edward,81-69-6,54.0%,46.0%,+1.2
E Michigan,82-70-0,54.0%,46.1%,+1.8
Northwestern,62-53-3,53.9%,46.1%,+0.7
Louisville,62-53-1,53.9%,46.1%,+2.3
Sam Houston,64-55-0,53.8%,46.2%,+0.5
UT Rio Grande,57-49-3,53.8%,46.2%,+1.6
Murray St,73-63-3,53.7%,46.3%,-0.3
West Virginia,59-51-2,53.6%,46.4%,+1.9
Grand Canyon,45-39-0,53.6%,46.4%,+1.2
NC Greensboro,75-65-4,53.6%,46.4%,+1.7
Georgia Tech,68-59-1,53.5%,46.5%,+1.6
Texas A&M-CC,61-53-2,53.5%,46.5%,+0.6
La Salle,69-60-0,53.5%,46.5%,+1.4
Winthrop,62-54-0,53.5%,46.6%,+2.1
Memphis,62-54-1,53.5%,46.6%,+4.4
Alabama,64-56-3,53.3%,46.7%,+2.3
Prairie View,72-63-1,53.3%,46.7%,+1.7
Samford,80-70-1,53.3%,46.7%,+2.8
Cleveland St,83-73-3,53.2%,46.8%,+1.9
Bryant,67-59-1,53.2%,46.8%,+1.8
UCSB,76-67-4,53.2%,46.9%,+2.2
Delaware,76-67-0,53.2%,46.9%,+1.6
Oregon,60-53-1,53.1%,46.9%,+0.6
Michigan St,60-53-1,53.1%,46.9%,+0.3
N Iowa,69-61-0,53.1%,46.9%,+1.9
Wichita St,61-54-1,53.0%,47.0%,-0.4
AR-Pine Bluff,80-71-2,53.0%,47.0%,+1.5
N Colorado,80-71-2,53.0%,47.0%,+1.1
Penn,64-57-3,52.9%,47.1%,+1.2
Howard,56-50-2,52.8%,47.2%,+0.8
Purdue FW,84-75-1,52.8%,47.2%,+0.8
Richmond,66-59-2,52.8%,47.2%,+2.0
Loyola MD,68-61-1,52.7%,47.3%,+0.6
Harvard,69-62-1,52.7%,47.3%,+0.5
Nicholls,60-54-1,52.6%,47.4%,+3.1
Mississippi St,60-54-0,52.6%,47.4%,+1.6
Bellarmine,40-36-1,52.6%,47.4%,+1.5
Robert Morris,70-63-3,52.6%,47.4%,+0.5
South Carolina,61-55-4,52.6%,47.4%,+0.2
St Thomas,31-28-1,52.5%,47.5%,+0.8
Rice,73-66-1,52.5%,47.5%,+0.9
Coastal Car,63-57-1,52.5%,47.5%,+3.8
SMU,63-57-0,52.5%,47.5%,+1.3
Iona,74-67-1,52.5%,47.5%,+1.4
NW State,64-58-1,52.5%,47.5%,+1.7
UCSD,32-29-3,52.5%,47.5%,+2.1
UTEP,64-58-2,52.5%,47.5%,+1.8
Wyoming,65-59-4,52.4%,47.6%,+1.1
Idaho,76-69-2,52.4%,47.6%,+1.2
Boise St,68-62-2,52.3%,47.7%,+1.0
Belmont,81-74-1,52.3%,47.7%,+1.7
TCU,58-53-3,52.3%,47.8%,+3.4
Maine,70-64-1,52.2%,47.8%,-0.8
