Team,Over Record,Over %,Under %,Total +/-
Mercyhurst,5-2-0,71.4%,28.6%,+3.8
C Arkansas,41-19-1,68.3%,31.7%,+7.8
Holy Cross,36-18-1,66.7%,33.3%,+4.1
N Kentucky,42-21-1,66.7%,33.3%,+5.6
SC Upstate,36-19-0,65.5%,34.6%,+3.4
New Orleans,50-27-3,64.9%,35.1%,+4.0
North Dakota,49-27-1,64.5%,35.5%,+4.6
McNeese,33-19-1,63.5%,36.5%,+3.9
Milwaukee,87-51-0,63.0%,37.0%,+3.8
Stonehill,18-11-0,62.1%,37.9%,+2.3
Lamar,34-21-0,61.8%,38.2%,0.0
Le Moyne,14-9-0,60.9%,39.1%,+8.0
Queens,14-9-1,60.9%,39.1%,+4.1
NC A&T,37-24-0,60.7%,39.3%,+3.7
Oral Roberts,66-44-2,60.0%,40.0%,+2.2
Purdue FW,62-42-0,59.6%,40.4%,+5.4
Portland St,62-43-3,59.1%,41.0%,+4.0
Tulane,72-50-4,59.0%,41.0%,+2.5
Marshall,72-50-2,59.0%,41.0%,+4.4
Evansville,80-56-0,58.8%,41.2%,+2.8
NW State,30-21-3,58.8%,41.2%,+4.6
South Dakota,57-40-1,58.8%,41.2%,+1.6
Providence,125-89-5,58.4%,41.6%,+3.4
Winthrop,33-24-1,57.9%,42.1%,+3.2
St Thomas,19-14-1,57.6%,42.4%,+4.0
Utah Tech,23-17-0,57.5%,42.5%,+2.9
Yale,39-29-0,57.4%,42.7%,+2.7
Idaho,59-44-3,57.3%,42.7%,+1.1
Wake Forest,130-97-2,57.3%,42.7%,+2.2
Rhode Island,89-67-2,57.1%,43.0%,+2.0
Denver,89-67-0,57.1%,43.0%,+2.0
Iowa St,80-61-1,56.7%,43.3%,+2.0
S Alabama,64-49-2,56.6%,43.4%,+2.8
Stetson,30-23-2,56.6%,43.4%,+1.9
American,26-20-0,56.5%,43.5%,+3.7
Syracuse,115-89-2,56.4%,43.6%,+3.6
Weber St,49-38-1,56.3%,43.7%,-0.9
Abl Christian,27-21-0,56.3%,43.8%,+3.7
Troy,59-46-1,56.2%,43.8%,+2.9
San Diego,73-57-0,56.2%,43.9%,+0.6
N Dakota St,46-36-1,56.1%,43.9%,+3.3
Ball St,60-47-3,56.1%,43.9%,+2.8
Tulsa,88-69-1,56.1%,44.0%,+2.3
Kent St,65-51-2,56.0%,44.0%,+1.2
IU Indy,52-41-1,55.9%,44.1%,+2.9
NC Asheville,24-19-0,55.8%,44.2%,+1.0
S Dakota St,53-42-1,55.8%,44.2%,+3.1
Wofford,59-47-2,55.7%,44.3%,+3.1
Lafayette,25-20-0,55.6%,44.4%,+0.2
Buffalo,65-52-1,55.6%,44.4%,+3.2
UTSA,30-24-0,55.6%,44.4%,+3.8
Villanova,116-93-6,55.5%,44.5%,+1.2
Murray St,56-45-1,55.5%,44.6%,+2.7
Maine,36-29-0,55.4%,44.6%,+1.2
J Madison,64-52-4,55.2%,44.8%,+2.8
Niagara,75-61-1,55.2%,44.9%,+4.7
Oakland,59-48-1,55.1%,44.9%,+3.9
Montana,60-49-0,55.1%,45.0%,-0.3
Boston College,109-89-6,55.1%,45.0%,+2.2
Sacramento St,61-50-1,55.0%,45.1%,+1.8
NJIT,34-28-0,54.8%,45.2%,-0.4
Virginia Tech,91-75-4,54.8%,45.2%,+2.3
