Team,Over Record,Over %,Under %,Total +/-
Fla Gulf Cst,3-0-0,100.0%,0.0%,+4.0
TX El Paso,3-0-0,100.0%,0.0%,+13.7
Army,4-0-0,100.0%,0.0%,+25.6
Mercer,1-0-0,100.0%,0.0%,+13.5
Mercyhurst,2-0-0,100.0%,0.0%,+7.5
Stanford,1-0-0,100.0%,0.0%,+6.5
Weber St,1-0-0,100.0%,0.0%,+8.0
NC A&T,3-0-0,100.0%,0.0%,+6.3
Missouri St,3-0-0,100.0%,0.0%,+39.0
E Washingtn,3-0-0,100.0%,0.0%,+9.7
IPFW,6-0-0,100.0%,0.0%,+23.6
Colorado St,3-0-0,100.0%,0.0%,+7.0
N Florida,2-0-0,100.0%,0.0%,+19.5
Marquette,2-0-0,100.0%,0.0%,+15.5
South Dakota,3-0-0,100.0%,0.0%,+24.0
UCSD,2-0-0,100.0%,0.0%,+9.8
Florida Intl,3-0-0,100.0%,0.0%,+8.0
W Georgia,4-0-0,100.0%,0.0%,+6.6
Texas Tech,3-0-1,100.0%,0.0%,+6.0
VMI,2-0-0,100.0%,0.0%,+8.0
Illinois St,4-0-0,100.0%,0.0%,+18.6
Denver,3-0-0,100.0%,0.0%,+17.0
Miami,6-1-0,85.7%,14.3%,+12.4
Air Force,5-1-0,83.3%,16.7%,+3.5
E Michigan,5-1-0,83.3%,16.7%,+20.6
Maryland,5-1-0,83.3%,16.7%,+9.8
W Carolina,5-1-0,83.3%,16.7%,+1.8
E Kentucky,5-1-0,83.3%,16.7%,+6.5
N Alabama,5-1-0,83.3%,16.7%,+9.3
UTSA,5-1-0,83.3%,16.7%,+3.3
Lindenwood,5-1-0,83.3%,16.7%,+5.7
Ark Pine Bl,4-1-0,80.0%,20.0%,+4.0
Manhattan,4-1-0,80.0%,20.0%,+18.8
S Car State,4-1-0,80.0%,20.0%,+9.0
Idaho,4-1-0,80.0%,20.0%,+3.3
Gard-Webb,4-1-0,80.0%,20.0%,+3.0
Neb Omaha,4-1-0,80.0%,20.0%,+8.2
Maryland BC,4-1-0,80.0%,20.0%,+12.4
Boston Col,4-1-0,80.0%,20.0%,+5.9
Central Ark,4-1-0,80.0%,20.0%,+7.0
N Colorado,4-1-0,80.0%,20.0%,+2.9
Cal Poly,4-1-0,80.0%,20.0%,+22.5
Akron,4-1-0,80.0%,20.0%,+8.3
N Dakota St,4-1-0,80.0%,20.0%,+3.4
Ohio,4-1-0,80.0%,20.0%,+12.1
Bellarmine,4-1-0,80.0%,20.0%,+11.2
Notre Dame,7-2-1,77.8%,22.2%,+9.0
Oregon St,3-1-0,75.0%,25.0%,+7.3
Dayton,3-1-0,75.0%,25.0%,+6.6
W Illinois,3-1-0,75.0%,25.0%,+3.3
James Mad,3-1-0,75.0%,25.0%,+7.5
Boise St,3-1-0,75.0%,25.0%,+2.6
Cal St Nrdge,3-1-0,75.0%,25.0%,+5.8
N Arizona,3-1-0,75.0%,25.0%,+1.6
Maine,3-1-0,75.0%,25.0%,+5.0
Charl South,3-1-0,75.0%,25.0%,+3.4
NC-Grnsboro,3-1-0,75.0%,25.0%,-0.8
St Bonavent,3-1-0,75.0%,25.0%,+4.0
Columbia,3-1-0,75.0%,25.0%,+4.4
Morgan St,3-1-0,75.0%,25.0%,+3.4
TN Martin,3-1-0,75.0%,25.0%,+28.1
Queens,3-1-0,75.0%,25.0%,+7.0
Le Moyne,3-1-0,75.0%,25.0%,+3.0
Indiana St,3-1-0,75.0%,25.0%,+8.6
Grd Canyon,3-1-0,75.0%,25.0%,+3.0
Cornell,3-1-1,75.0%,25.0%,+25.7
Jacksonville,3-1-0,75.0%,25.0%,+8.1
NC-Asheville,3-1-0,75.0%,25.0%,+15.4
Iowa,6-2-0,75.0%,25.0%,+10.3
Norfolk St,3-1-0,75.0%,25.0%,+3.0
U Mass,3-1-0,75.0%,25.0%,+5.4
Villanova,3-1-0,75.0%,25.0%,+12.9
N Mex State,3-1-0,75.0%,25.0%,+8.0
USC,6-2-0,75.0%,25.0%,+5.1
Wm & Mary,3-1-0,75.0%,25.0%,+5.0
Northwestern,5-2-0,71.4%,28.6%,+1.8
Loyola-MD,5-2-0,71.4%,28.6%,+3.1
Belmont,5-2-0,71.4%,28.6%,+6.7
Santa Clara,4-2-0,66.7%,33.3%,+5.1
Rutgers,4-2-1,66.7%,33.3%,+2.5
Alabama,2-1-0,66.7%,33.3%,+9.5
Miss Val St,2-1-0,66.7%,33.3%,+8.0
Stetson,2-1-0,66.7%,33.3%,+10.8
Bucknell,4-2-0,66.7%,33.3%,+10.9
N Hampshire,2-1-0,66.7%,33.3%,+13.3
Citadel,2-1-0,66.7%,33.3%,+0.7
Arizona,4-2-0,66.7%,33.3%,+2.5
Butler,2-1-0,66.7%,33.3%,+3.0
California,2-1-0,66.7%,33.3%,+1.0
Portland St,2-1-0,66.7%,33.3%,-2.3
SC Upstate,2-1-0,66.7%,33.3%,+4.7
North Texas,4-2-0,66.7%,33.3%,+0.8
Abl Christian,2-1-0,66.7%,33.3%,+3.5
CS Bakersfld,4-2-0,66.7%,33.3%,+0.5
Iona,2-1-0,66.7%,33.3%,+3.7
Washington,4-2-0,66.7%,33.3%,+2.2
Lamar,2-1-0,66.7%,33.3%,+1.7
Northeastrn,4-2-0,66.7%,33.3%,0.0
NC Central,4-2-0,66.7%,33.3%,+6.2
Idaho St,2-1-0,66.7%,33.3%,+8.0
TX A&M-CC,2-1-0,66.7%,33.3%,+2.0
Delaware,4-2-0,66.7%,33.3%,+0.3
Tulsa,4-2-0,66.7%,33.3%,+3.1
N Illinois,2-1-1,66.7%,33.3%,+10.3
Alcorn St,4-2-0,66.7%,33.3%,-4.2
Old Dominion,2-1-1,66.7%,33.3%,+2.0
Purdue,2-1-0,66.7%,33.3%,-7.3
Ball St,2-1-0,66.7%,33.3%,-0.3
E Carolina,5-3-0,62.5%,37.5%,+2.0
St Marys,5-3-0,62.5%,37.5%,-0.2
TX Southern,5-3-0,62.5%,37.5%,+6.9
Indiana,5-3-0,62.5%,37.5%,+2.7
Howard,3-2-0,60.0%,40.0%,+6.8
Geo Mason,3-2-0,60.0%,40.0%,-1.4
St Josephs,3-2-0,60.0%,40.0%,+5.6
Princeton,3-2-0,60.0%,40.0%,+3.7
Navy,3-2-0,60.0%,40.0%,+9.5
TN State,3-2-0,60.0%,40.0%,-0.5
Hawaii,3-2-0,60.0%,40.0%,+1.4
SE Missouri,3-2-0,60.0%,40.0%,+4.4
Montana St,3-2-0,60.0%,40.0%,-2.3
Loyola-Chi,3-2-1,60.0%,40.0%,+0.8
Gonzaga,3-2-0,60.0%,40.0%,+4.3
Oral Roberts,3-2-0,60.0%,40.0%,+3.8
Connecticut,3-2-0,60.0%,40.0%,+8.5
Utah Valley,3-2-0,60.0%,40.0%,+0.1
W Kentucky,3-2-0,60.0%,40.0%,+6.3
Memphis,3-2-0,60.0%,40.0%,-3.2
Cal Baptist,3-2-0,60.0%,40.0%,+6.3
IU Indy,3-2-0,60.0%,40.0%,+4.1
Harvard,3-2-0,60.0%,40.0%,-6.5
Rob Morris,3-2-0,60.0%,40.0%,+6.2
Central Conn,3-2-0,60.0%,40.0%,+1.1
Louisville,3-2-0,60.0%,40.0%,+7.2
S Methodist,3-2-0,60.0%,40.0%,+0.4
Murray St,3-2-0,60.0%,40.0%,-1.0
Baylor,3-2-0,60.0%,40.0%,-1.5
Liberty,4-3-0,57.1%,42.9%,+5.1
Minnesota,4-3-0,57.1%,42.9%,+4.4
Sac State,4-3-0,57.1%,42.9%,-1.9
Wisconsin,4-3-0,57.1%,42.9%,+3.3
Fresno St,4-3-0,57.1%,42.9%,-0.3
Siena,4-3-0,57.1%,42.9%,+2.4
Col Charlestn,4-3-0,57.1%,42.9%,+6.6
Bowling Grn,5-4-0,55.6%,44.4%,+5.8
TN Tech,4-4-0,50.0%,50.0%,+6.1
Kentucky,4-4-0,50.0%,50.0%,-0.1
N Carolina,2-2-0,50.0%,50.0%,-3.6
La Salle,1-1-0,50.0%,50.0%,+4.8
Ste F Austin,1-1-0,50.0%,50.0%,-5.3
Grambling St,2-2-0,50.0%,50.0%,-4.1
E Tenn St,3-3-0,50.0%,50.0%,-0.6
San Francisco,2-2-0,50.0%,50.0%,-0.4
Temple,2-2-0,50.0%,50.0%,+3.9
W Virginia,3-3-1,50.0%,50.0%,-4.1
Dartmouth,2-2-0,50.0%,50.0%,+5.5
GA Tech,3-3-0,50.0%,50.0%,+4.8
Wyoming,3-3-0,50.0%,50.0%,-4.6
S Alabama,2-2-0,50.0%,50.0%,-0.6
TX-Pan Am,2-2-0,50.0%,50.0%,+2.6
Louisiana,2-2-0,50.0%,50.0%,-4.9
Rice,2-2-0,50.0%,50.0%,+3.9
Seattle,2-2-0,50.0%,50.0%,+5.5
Samford,2-2-0,50.0%,50.0%,+8.6
Albany,1-1-0,50.0%,50.0%,+1.0
Seton Hall,2-2-0,50.0%,50.0%,+5.0
UCLA,4-4-0,50.0%,50.0%,+3.7
Providence,3-3-1,50.0%,50.0%,+4.8
Utah,3-3-0,50.0%,50.0%,-2.3
Hofstra,2-2-0,50.0%,50.0%,-16.4
Hampton,1-1-0,50.0%,50.0%,-11.5
Michigan,4-4-0,50.0%,50.0%,-0.3
Richmond,2-2-0,50.0%,50.0%,-2.0
App State,3-3-0,50.0%,50.0%,-3.0
Vanderbilt,2-2-0,50.0%,50.0%,-0.1
Mass Lowell,2-2-0,50.0%,50.0%,+2.0
Clemson,2-2-0,50.0%,50.0%,+2.4
Rhode Island,3-3-0,50.0%,50.0%,-4.7
NW State,3-3-0,50.0%,50.0%,-1.1
NC-Wilmgton,3-3-0,50.0%,50.0%,+4.0
Arkansas,4-4-0,50.0%,50.0%,-2.0
North Dakota,1-1-0,50.0%,50.0%,+2.5
Buffalo,4-4-0,50.0%,50.0%,-1.4
Lafayette,2-2-0,50.0%,50.0%,-2.4
Campbell,2-2-0,50.0%,50.0%,+3.3
Tennessee,2-2-0,50.0%,50.0%,-5.1
Colgate,2-2-0,50.0%,50.0%,-2.9
Troy,2-2-0,50.0%,50.0%,-4.3
Prairie View,3-3-0,50.0%,50.0%,-4.8
S Dakota St,2-2-0,50.0%,50.0%,+3.9
Missouri,2-2-0,50.0%,50.0%,+0.1
Delaware St,3-3-0,50.0%,50.0%,+6.5
Illinois,3-3-0,50.0%,50.0%,+2.2
DePaul,2-2-0,50.0%,50.0%,-3.1
Longwood,3-3-0,50.0%,50.0%,+1.4
Pittsburgh,2-2-1,50.0%,50.0%,+9.7
Stonehill,2-2-0,50.0%,50.0%,-10.8
High Point,1-1-0,50.0%,50.0%,-4.3
Boston U,2-2-0,50.0%,50.0%,+1.9
Mt St Marys,2-2-0,50.0%,50.0%,+6.0
NJIT,2-2-0,50.0%,50.0%,-8.4
Portland,2-2-0,50.0%,50.0%,+8.8
Wake Forest,2-2-0,50.0%,50.0%,-6.8
Kent St,4-4-0,50.0%,50.0%,+1.6
Alab A&M,1-1-0,50.0%,50.0%,+4.0
Kennesaw St,1-1-0,50.0%,50.0%,+5.0
Montana,2-2-0,50.0%,50.0%,+7.4
Bradley,2-2-0,50.0%,50.0%,+1.0
SIU Edward,1-1-0,50.0%,50.0%,-2.0
St. Thomas,1-1-0,50.0%,50.0%,+8.5
Incar Word,2-2-1,50.0%,50.0%,-4.4
Marist,4-5-0,44.4%,55.6%,-0.9
St Johns,4-5-0,44.4%,55.6%,-1.3
Nebraska,4-5-0,44.4%,55.6%,+0.2
LSU,3-4-0,42.9%,57.1%,-1.4
Geo Wshgtn,3-4-0,42.9%,57.1%,-6.6
Winthrop,3-4-0,42.9%,57.1%,+5.8
