Team,Over Record,Over %,Under %,Total +/-
W Georgia,3-0-0,100.0%,0.0%,+8.8
S Indiana,19-10-0,65.5%,34.5%,+3.3
Hsn Christian,43-26-2,62.3%,37.7%,+4.6
Holy Cross,64-40-3,61.5%,38.5%,+0.9
New Orleans,95-61-2,60.9%,39.1%,+3.2
Miss Val St,23-15-1,60.5%,39.5%,+1.5
TX-Pan Am,50-34-2,59.5%,40.5%,+0.6
Howard,56-40-0,58.3%,41.7%,+3.3
McNeese St,64-46-1,58.2%,41.8%,+1.8
Kennesaw St,51-37-2,58.0%,42.1%,+1.8
South Dakota,107-78-5,57.8%,42.2%,+4.4
Oral Roberts,132-97-2,57.6%,42.4%,+3.7
E Washingtn,177-131-2,57.5%,42.5%,+3.1
Bucknell,82-61-3,57.3%,42.7%,+2.1
Wake Forest,220-164-4,57.3%,42.7%,+3.0
E Illinois,118-88-4,57.3%,42.7%,+2.8
Santa Clara,178-133-3,57.2%,42.8%,+2.9
Idaho,123-96-0,56.2%,43.8%,+0.9
Radford,82-64-1,56.2%,43.8%,+2.2
San Jose St,97-76-2,56.1%,43.9%,+2.2
Oakland,149-117-4,56.0%,44.0%,+2.4
Ball St,154-121-3,56.0%,44.0%,+2.1
Campbell,71-56-1,55.9%,44.1%,+1.5
North Dakota,92-73-2,55.8%,44.2%,+2.3
Abl Christian,69-55-2,55.7%,44.4%,+1.6
Montana St,157-126-0,55.5%,44.5%,+2.4
UCSD,31-25-2,55.4%,44.6%,+1.0
Fla Atlantic,137-111-2,55.2%,44.8%,+2.1
VMI,59-48-1,55.1%,44.9%,+1.9
Denver,140-114-2,55.1%,44.9%,+1.1
High Point,71-58-3,55.0%,45.0%,+2.1
Lafayette,56-46-4,54.9%,45.1%,+1.2
NW State,57-47-3,54.8%,45.2%,+3.5
Gard-Webb,74-61-2,54.8%,45.2%,+1.2
Weber St,197-163-3,54.7%,45.3%,+1.3
Longwood,66-55-4,54.6%,45.5%,+0.8
Prairie View,60-50-2,54.6%,45.5%,+0.2
SE Missouri,118-99-2,54.4%,45.6%,+2.8
Boston Col,170-143-9,54.3%,45.7%,+0.9
Pepperdine,127-107-3,54.3%,45.7%,+1.9
Morgan St,58-49-5,54.2%,45.8%,+2.3
UTSA,78-67-1,53.8%,46.2%,+2.4
N Dakota St,139-120-3,53.7%,46.3%,+1.2
IU Indy,81-70-0,53.6%,46.4%,+3.3
SC Upstate,52-45-0,53.6%,46.4%,+1.0
Coastal Car,82-71-0,53.6%,46.4%,+2.4
W Michigan,157-136-2,53.6%,46.4%,+2.1
W Carolina,138-120-1,53.5%,46.5%,+1.9
IPFW,125-109-4,53.4%,46.6%,+1.1
N Colorado,135-118-5,53.4%,46.6%,+1.7
Grd Canyon,90-79-2,53.3%,46.8%,-0.3
Chicago St,25-22-0,53.2%,46.8%,+2.5
Charlotte,167-147-8,53.2%,46.8%,+1.4
Dayton,234-206-4,53.2%,46.8%,+0.1
Delaware,143-126-2,53.2%,46.8%,+1.5
N Alabama,44-39-1,53.0%,47.0%,+1.4
Iowa,221-196-5,53.0%,47.0%,+2.0
Toledo,180-160-1,52.9%,47.1%,+1.9
Bradley,172-153-3,52.9%,47.1%,0.0
Iowa St,197-176-5,52.8%,47.2%,+1.4
Providence,198-177-5,52.8%,47.2%,+1.1
Auburn,186-167-1,52.7%,47.3%,+1.0
TX El Paso,188-169-3,52.7%,47.3%,+1.1
St. Thomas,30-27-1,52.6%,47.4%,+1.7
UNLV,226-204-6,52.6%,47.4%,+1.2
GA Southern,145-131-2,52.5%,47.5%,+0.5
N Arizona,125-113-1,52.5%,47.5%,+2.2
TX Southern,84-76-0,52.5%,47.5%,+2.5
WI-Grn Bay,158-143-4,52.5%,47.5%,+1.2
California,192-174-4,52.5%,47.5%,+1.3
Liberty,97-88-3,52.4%,47.6%,+1.6
Neb Omaha,76-69-3,52.4%,47.6%,+2.0
S Mississippi,149-136-5,52.3%,47.7%,+1.1
Pittsburgh,222-203-8,52.2%,47.8%,+0.4
N Florida,70-64-0,52.2%,47.8%,+2.3
Indiana St,163-149-5,52.2%,47.8%,+0.5
Florida St,212-194-13,52.2%,47.8%,+0.7
Oregon St,142-130-1,52.2%,47.8%,+0.5
Gonzaga,323-296-4,52.2%,47.8%,+0.8
Lg Beach St,169-155-1,52.2%,47.8%,+2.6
Fresno St,170-156-4,52.2%,47.9%,+0.8
Montana,195-179-4,52.1%,47.9%,+0.9
Jksnville St,122-112-4,52.1%,47.9%,+0.7
NC-Asheville,73-67-1,52.1%,47.9%,+1.3
Purdue,261-240-5,52.1%,47.9%,+1.0
NC State,218-201-7,52.0%,48.0%,+0.4
Baylor,206-190-4,52.0%,48.0%,+1.2
Hofstra,185-171-2,52.0%,48.0%,+1.5
Stetson,53-49-2,52.0%,48.0%,+1.8
Wofford,173-160-3,52.0%,48.1%,-0.1
Detroit,133-123-5,52.0%,48.1%,+1.6
Nevada,222-206-3,51.9%,48.1%,+0.6
New Mexico,210-195-5,51.9%,48.2%,+1.3
Geo Wshgtn,168-156-3,51.9%,48.2%,+1.0
Lindenwood,14-13-1,51.9%,48.2%,+0.4
Kansas City,71-66-2,51.8%,48.2%,+0.2
Utah St,229-213-6,51.8%,48.2%,+1.2
Niagara,145-135-7,51.8%,48.2%,+2.6
Colgate,87-81-1,51.8%,48.2%,+0.1
Bowling Grn,148-138-2,51.8%,48.3%,+0.9
Youngs St,121-113-3,51.7%,48.3%,+0.9
LSU,198-185-4,51.7%,48.3%,+1.1
CS Bakersfld,61-57-0,51.7%,48.3%,-0.7
Marshall,155-145-5,51.7%,48.3%,+1.7
Colorado St,173-162-5,51.6%,48.4%,+0.7
Vanderbilt,190-178-4,51.6%,48.4%,+0.6
Missouri,196-184-3,51.6%,48.4%,+1.1
Buffalo,182-171-5,51.6%,48.4%,+0.6
Austin Peay,153-144-5,51.5%,48.5%,+2.3
Lehigh,69-65-0,51.5%,48.5%,+2.2
UL Monroe,94-89-3,51.4%,48.6%,+2.1
Wright St,189-179-6,51.4%,48.6%,-0.2
Cornell,113-107-4,51.4%,48.6%,+1.3
San Diego,135-128-3,51.3%,48.7%,-0.2
Ste F Austin,78-74-2,51.3%,48.7%,+0.4
Temple,220-209-9,51.3%,48.7%,+0.8
La Salle,141-134-2,51.3%,48.7%,+0.5
Central Mich,125-119-4,51.2%,48.8%,+0.3
Boston U,84-80-3,51.2%,48.8%,-0.4
Chattanooga,170-162-5,51.2%,48.8%,+0.2
DePaul,129-123-2,51.2%,48.8%,+0.7
Norfolk St,86-82-1,51.2%,48.8%,-1.4
S Utah,88-84-3,51.2%,48.8%,+0.4
Tulsa,177-169-7,51.2%,48.8%,+0.1
NC-Wilmgton,156-149-2,51.2%,48.9%,+0.7
Siena,156-149-8,51.2%,48.9%,+1.6
Washington,208-199-1,51.1%,48.9%,+0.2
BYU,238-228-5,51.1%,48.9%,+1.6
Brown,100-96-4,51.0%,49.0%,+0.1
Cleveland St,154-148-6,51.0%,49.0%,+0.2
Bellarmine,26-25-1,51.0%,49.0%,+1.6
Pacific,158-152-5,51.0%,49.0%,+0.8
Seton Hall,186-179-5,51.0%,49.0%,+0.6
Marquette,226-218-4,50.9%,49.1%,+0.5
Lipscomb,86-83-1,50.9%,49.1%,-0.2
Yale,145-140-4,50.9%,49.1%,+1.1
Army,60-58-0,50.9%,49.2%,+0.2
Geo Mason,184-178-6,50.8%,49.2%,+0.2
Wm & Mary,124-120-3,50.8%,49.2%,+1.3
Michigan,230-223-7,50.8%,49.2%,+0.4
Sac State,101-98-2,50.8%,49.3%,+1.4
Maryland BC,70-68-0,50.7%,49.3%,+0.3
Rhode Island,179-174-2,50.7%,49.3%,+0.1
Florida Intl,109-106-4,50.7%,49.3%,+0.5
Ark Pine Bl,36-35-1,50.7%,49.3%,+0.7
Florida,260-253-7,50.7%,49.3%,0.0
Wyoming,154-150-6,50.7%,49.3%,+1.6
WI-Milwkee,163-159-1,50.6%,49.4%,+1.1
Manhattan,137-134-2,50.6%,49.5%,+1.5
Colorado,190-186-3,50.5%,49.5%,+1.6
Beth-Cook,48-47-0,50.5%,49.5%,-0.6
S Dakota St,148-145-2,50.5%,49.5%,+1.4
Lamar,50-49-0,50.5%,49.5%,+0.2
Miss State,199-195-5,50.5%,49.5%,+0.5
Villanova,266-261-11,50.5%,49.5%,+0.3
Jacksonville,57-56-1,50.4%,49.6%,-0.1
American,58-57-0,50.4%,49.6%,-0.6
Oregon,242-238-7,50.4%,49.6%,+1.1
TN State,124-122-1,50.4%,49.6%,+1.1
Xavier,256-252-9,50.4%,49.6%,+1.0
Col Charlestn,196-193-2,50.4%,49.6%,+0.4
Valparaiso,150-148-2,50.3%,49.7%,+1.1
TX Christian,154-152-3,50.3%,49.7%,+0.4
Sam Hous St,79-78-0,50.3%,49.7%,+0.7
N Carolina,321-317-6,50.3%,49.7%,+0.1
Arkansas,204-202-7,50.3%,49.8%,+0.5
Arizona,298-295-8,50.3%,49.8%,+1.1
Utah,204-202-5,50.3%,49.8%,+0.2
Kent St,207-205-9,50.2%,49.8%,+0.9
Towson,126-125-5,50.2%,49.8%,+0.6
U Penn,133-132-2,50.2%,49.8%,+0.9
F Dickinson,51-51-2,50.0%,50.0%,+0.7
TX A&M-CC,66-66-4,50.0%,50.0%,0.0
E Kentucky,150-150-8,50.0%,50.0%,+1.2
AR Lit Rock,144-144-3,50.0%,50.0%,-0.2
Indiana,217-217-8,50.0%,50.0%,+0.3
CS Fullerton,143-143-3,50.0%,50.0%,+2.0
SE Louisiana,55-55-1,50.0%,50.0%,+0.5
Rob Morris,63-63-4,50.0%,50.0%,-0.7
Mercyhurst,3-3-0,50.0%,50.0%,-3.5
St Fran (PA),49-49-0,50.0%,50.0%,-0.4
IL-Chicago,132-133-2,49.8%,50.2%,+0.6
E Carolina,113-114-0,49.8%,50.2%,+0.2
Mercer,97-98-2,49.7%,50.3%,-0.8
Texas Tech,183-185-6,49.7%,50.3%,+0.1
Columbia,84-85-5,49.7%,50.3%,-0.2
Ohio St,255-259-6,49.6%,50.4%,+0.2
Iona,178-181-3,49.6%,50.4%,+1.1
Portland,113-115-2,49.6%,50.4%,+1.2
Stanford,219-223-3,49.6%,50.5%,+0.6
S Methodist,157-160-8,49.5%,50.5%,+0.3
Akron,208-212-2,49.5%,50.5%,+0.9
St Bonavent,155-158-2,49.5%,50.5%,+1.5
Belmont,152-155-1,49.5%,50.5%,+0.2
Georgetown,193-197-3,49.5%,50.5%,+1.2
Northeastrn,143-146-3,49.5%,50.5%,+0.4
Texas St,94-96-2,49.5%,50.5%,-0.1
Ohio,179-183-5,49.5%,50.6%,+0.5
San Francisco,167-171-1,49.4%,50.6%,+0.9
Loyola-Chi,166-170-2,49.4%,50.6%,-0.5
Evansville,123-126-2,49.4%,50.6%,-0.9
Georgia,161-165-1,49.4%,50.6%,-0.1
Boise St,191-196-3,49.4%,50.7%,-0.1
Furman,152-156-2,49.4%,50.7%,-0.3
Notre Dame,210-216-7,49.3%,50.7%,+0.7
Portland St,136-140-5,49.3%,50.7%,+1.0
Fla Gulf Cst,68-70-0,49.3%,50.7%,+1.3
LA Tech,172-177-4,49.3%,50.7%,-1.0
Clemson,194-200-4,49.2%,50.8%,+0.4
Illinois St,158-163-6,49.2%,50.8%,+0.1
Alabama,210-217-6,49.2%,50.8%,+0.2
Murray St,205-212-6,49.2%,50.8%,-0.3
Georgia St,142-147-1,49.1%,50.9%,+0.4
Vermont,110-114-2,49.1%,50.9%,0.0
U Mass,166-172-2,49.1%,50.9%,+0.1
Princeton,152-158-5,49.0%,51.0%,+1.2
W Illinois,73-76-3,49.0%,51.0%,+0.4
Butler,214-223-9,49.0%,51.0%,+0.2
VA Tech,167-174-5,49.0%,51.0%,+0.1
Canisius,117-122-5,49.0%,51.1%,+0.9
Texas,234-244-8,49.0%,51.1%,+0.2
Monmouth,89-93-2,48.9%,51.1%,+1.3
Connecticut,262-274-7,48.9%,51.1%,+0.3
