Team,Over Record,Over %,Under %,Total +/-
Queens,29-14-2,67.4%,32.6%,+4.1
Le Moyne,23-12-0,65.7%,34.3%,+3.5
Kentucky,56-32-0,63.6%,36.4%,+3.9
Grand Canyon,45-28-0,61.6%,38.4%,+3.8
NC Asheville,55-35-2,61.1%,38.9%,+2.4
Loyola MD,77-49-2,61.1%,38.9%,+3.2
Samford,74-48-1,60.7%,39.3%,+5.6
North Dakota,93-61-1,60.4%,39.6%,+3.4
Delaware St,89-59-1,60.1%,39.9%,+3.7
Weber St,66-44-3,60.0%,40.0%,+2.5
New Orleans,73-49-1,59.8%,40.2%,+3.1
Incarnate Word,74-50-2,59.7%,40.3%,+3.4
Texas St,65-44-4,59.6%,40.4%,+2.8
Oregon,57-39-0,59.4%,40.6%,+2.1
Tulane,93-64-2,59.2%,40.8%,+3.6
South Carolina,74-51-4,59.2%,40.8%,+3.2
Richmond,79-55-1,59.0%,41.0%,+1.6
Belmont,43-30-1,58.9%,41.1%,+3.4
Idaho St,93-65-4,58.9%,41.1%,+2.6
Omaha,93-65-0,58.9%,41.1%,+3.4
Oregon St,97-68-1,58.8%,41.2%,+2.5
George Mason,75-53-0,58.6%,41.4%,+2.1
C Arkansas,83-59-2,58.5%,41.6%,+3.3
Milwaukee,87-62-0,58.4%,41.6%,+2.6
Northeastern,81-58-1,58.3%,41.7%,+2.1
Drake,61-44-1,58.1%,41.9%,+3.9
E Tennessee St,58-42-2,58.0%,42.0%,+1.0
Wyoming,91-66-1,58.0%,42.0%,+2.8
Dayton,51-37-2,58.0%,42.1%,+3.5
Auburn,55-40-1,57.9%,42.1%,+2.8
Baylor,51-38-0,57.3%,42.7%,+3.2
SIU Edward,95-71-2,57.2%,42.8%,+1.8
UTSA,92-69-1,57.1%,42.9%,+2.5
Missouri St,80-60-1,57.1%,42.9%,+2.3
Mercyhurst,8-6-0,57.1%,42.9%,+4.0
UC Irvine,49-37-2,57.0%,43.0%,+3.6
Denver,94-71-2,57.0%,43.0%,+2.4
Youngstown St,78-59-0,56.9%,43.1%,+4.8
J Madison,70-53-0,56.9%,43.1%,+2.9
Navy,59-45-1,56.7%,43.3%,-0.3
BYU,55-42-0,56.7%,43.3%,+3.4
Lipscomb,51-39-1,56.7%,43.3%,+4.0
SC Upstate,77-59-0,56.6%,43.4%,+1.1
Montana,56-43-0,56.6%,43.4%,+3.4
E Texas A&M,35-27-0,56.5%,43.6%,+4.6
CS Bakersfield,67-52-0,56.3%,43.7%,+3.2
Brown,65-51-0,56.0%,44.0%,+2.5
Hampton,70-55-2,56.0%,44.0%,+1.2
Air Force,104-82-2,55.9%,44.1%,+1.9
E Carolina,86-68-2,55.8%,44.2%,+1.9
Bellarmine,43-34-1,55.8%,44.2%,+2.4
Gardner-Webb,58-46-1,55.8%,44.2%,+2.6
Harvard,58-46-0,55.8%,44.2%,+1.7
UCSD,30-24-1,55.6%,44.4%,+4.5
Columbia,75-60-1,55.6%,44.4%,+3.7
Alcorn St,61-49-0,55.5%,44.6%,+2.8
S Dakota St,46-37-0,55.4%,44.6%,+2.8
Maine,72-58-1,55.4%,44.6%,+1.3
Rice,83-67-1,55.3%,44.7%,+1.8
Delaware,78-63-2,55.3%,44.7%,+1.7
NJIT,74-60-0,55.2%,44.8%,+0.9
UNLV,75-61-0,55.2%,44.9%,+3.1
Texas So,59-48-3,55.1%,44.9%,+2.8
Ohio,65-53-2,55.1%,44.9%,+2.3
SE Louisiana,60-49-1,55.1%,45.0%,+1.8
Wofford,61-50-2,55.0%,45.1%,+2.9
W Carolina,85-70-1,54.8%,45.2%,+1.1
Minnesota,85-70-1,54.8%,45.2%,+1.6
Purdue FW,63-52-2,54.8%,45.2%,+2.7
Long Beach St,82-68-2,54.7%,45.3%,+1.8
Boston College,94-78-3,54.7%,45.4%,+1.6
Tennessee St,71-59-1,54.6%,45.4%,+1.2
N Colorado,66-55-2,54.6%,45.5%,+1.3
VCU,48-40-2,54.6%,45.5%,+0.3
Stetson,67-56-1,54.5%,45.5%,+1.9
Wright St,55-46-1,54.5%,45.5%,+2.0
Utah Valley,49-41-1,54.4%,45.6%,+0.4
Arkansas St,74-62-1,54.4%,45.6%,+3.2
UAB,50-42-2,54.4%,45.7%,+2.0
West Virginia,69-58-2,54.3%,45.7%,+2.2
Towson,63-53-1,54.3%,45.7%,+3.5
Howard,63-53-3,54.3%,45.7%,+2.2
Saint Joseph's,83-70-2,54.3%,45.8%,+1.6
W Georgia,13-11-0,54.2%,45.8%,0.0
South Dakota,65-55-0,54.2%,45.8%,+2.2
N Florida,59-50-3,54.1%,45.9%,+1.0
Furman,46-39-2,54.1%,45.9%,+1.4
North Carolina,53-45-0,54.1%,45.9%,+2.9
UCSB,53-45-2,54.1%,45.9%,-0.3
NC Greensboro,48-41-1,53.9%,46.1%,-0.1
Mississippi St,69-59-1,53.9%,46.1%,+1.1
Binghamton,63-54-1,53.9%,46.2%,+1.0
SMU,56-48-0,53.9%,46.2%,+1.1
Xavier,57-49-1,53.8%,46.2%,+1.8
Tenn Tech,87-75-0,53.7%,46.3%,+1.4
Boston U,59-51-0,53.6%,46.4%,-0.1
UMass,82-71-0,53.6%,46.4%,+1.4
Alabama,60-52-2,53.6%,46.4%,+1.6
N Texas,60-52-3,53.6%,46.4%,+1.3
Boise St,53-46-1,53.5%,46.5%,+3.9
Colorado St,61-53-1,53.5%,46.5%,+2.7
Green Bay,92-80-1,53.5%,46.5%,+1.0
Utah Tech,46-40-0,53.5%,46.5%,+1.5
Syracuse,70-61-2,53.4%,46.6%,+2.3
Oral Roberts,70-61-1,53.4%,46.6%,+0.4
NC Central,47-41-0,53.4%,46.6%,+0.8
Iowa,64-56-1,53.3%,46.7%,+2.6
Nicholls,40-35-0,53.3%,46.7%,+2.1
S Utah,81-71-3,53.3%,46.7%,+2.0
Michigan,58-51-1,53.2%,46.8%,+0.8
Penn,58-51-4,53.2%,46.8%,+0.7
