Team,Over Record,Over %,Under %,Total +/-
Utah Tech,16-8-0,66.7%,33.3%,+4.7
New Orleans,82-44-1,65.1%,34.9%,+4.9
Morgan St,39-22-0,63.9%,36.1%,+5.0
Queens,19-11-0,63.3%,36.7%,+0.4
TX A&M-Com,10-6-0,62.5%,37.5%,+9.7
Oral Roberts,73-44-0,62.4%,37.6%,+2.6
Weber St,72-48-2,60.0%,40.0%,+2.3
Winthrop,77-53-2,59.2%,40.8%,+5.0
Prairie View,26-18-1,59.1%,40.9%,+2.4
North Dakota,52-36-1,59.1%,40.9%,+2.6
Grd Canyon,36-25-1,59.0%,41.0%,+0.2
Bellarmine,27-19-0,58.7%,41.3%,+1.6
South Dakota,70-50-2,58.3%,41.7%,+3.4
Northeastrn,124-89-4,58.2%,41.8%,+2.4
N Dakota St,50-36-0,58.1%,41.9%,+3.4
St Fran (PA),47-34-0,58.0%,42.0%,+2.6
IPFW,89-65-2,57.8%,42.2%,+2.1
Delaware,132-98-2,57.4%,42.6%,+2.3
NC-Asheville,67-50-1,57.3%,42.7%,+2.6
Hsn Christian,54-41-1,56.8%,43.2%,+5.7
Jacksonville,52-40-0,56.5%,43.5%,+2.6
Portland St,65-50-1,56.5%,43.5%,+2.5
Neb Omaha,61-47-1,56.5%,43.5%,+3.6
NJIT,62-48-1,56.4%,43.6%,+0.6
N Colorado,58-45-1,56.3%,43.7%,+2.2
Providence,228-177-5,56.3%,43.7%,+2.3
SC Upstate,77-60-0,56.2%,43.8%,+0.9
S Dakota St,65-51-2,56.0%,44.0%,+3.1
St. Thomas,14-11-1,56.0%,44.0%,+4.1
W Georgia,5-4-0,55.6%,44.4%,-3.8
Stonehill,15-12-1,55.6%,44.4%,+6.0
Yale,41-33-1,55.4%,44.6%,+3.0
Boston Col,224-181-9,55.3%,44.7%,+1.8
NC A&T,47-38-0,55.3%,44.7%,+2.5
Hofstra,136-110-3,55.3%,44.7%,+2.2
Wake Forest,264-214-8,55.2%,44.8%,+1.4
Buffalo,221-180-8,55.1%,44.9%,+2.0
Radford,71-58-0,55.0%,45.0%,+0.4
Niagara,93-76-2,55.0%,45.0%,+3.1
Bowling Grn,230-189-2,54.9%,45.1%,+1.9
Coastal Car,40-33-0,54.8%,45.2%,+2.6
Oregon St,103-85-0,54.8%,45.2%,+1.3
Alab A&M,23-19-0,54.8%,45.2%,+1.0
Youngs St,116-96-0,54.7%,45.3%,+3.1
Ark Pine Bl,29-24-1,54.7%,45.3%,+5.1
WI-Milwkee,119-99-0,54.6%,45.4%,+2.4
Miss State,238-198-5,54.6%,45.4%,+1.8
Auburn,240-200-1,54.6%,45.5%,+1.8
Gard-Webb,66-55-1,54.6%,45.5%,+1.7
Abl Christian,49-41-1,54.4%,45.6%,+2.7
S Car State,37-31-0,54.4%,45.6%,+1.7
Drake,212-178-7,54.4%,45.6%,+2.3
E Washingtn,70-59-1,54.3%,45.7%,+1.8
Colorado St,205-173-6,54.2%,45.8%,+2.2
Delaware St,33-28-1,54.1%,45.9%,+2.5
San Diego,73-62-2,54.1%,45.9%,+0.5
F Dickinson,40-34-2,54.1%,46.0%,+3.3
WI-Grn Bay,107-91-1,54.0%,46.0%,+1.6
Kennesaw St,47-40-0,54.0%,46.0%,+1.9
Mississippi,245-209-6,54.0%,46.0%,+2.3
Towson,126-108-5,53.9%,46.2%,+1.7
Coppin St,35-30-0,53.9%,46.2%,+1.8
Nevada,169-145-4,53.8%,46.2%,+1.2
IL-Chicago,149-128-2,53.8%,46.2%,+1.7
Duquesne,214-184-5,53.8%,46.2%,+1.7
Xavier,236-203-6,53.8%,46.2%,+1.5
Lg Beach St,93-80-2,53.8%,46.2%,+2.3
UTSA,58-50-0,53.7%,46.3%,+1.7
Rider,109-94-3,53.7%,46.3%,+1.6
N Florida,51-44-3,53.7%,46.3%,+1.5
W Michigan,221-192-5,53.5%,46.5%,+1.3
N Carolina,236-205-1,53.5%,46.5%,+1.0
Holy Cross,85-74-4,53.5%,46.5%,+0.8
NC State,241-210-8,53.4%,46.6%,+1.0
McNeese St,47-41-0,53.4%,46.6%,+0.8
Indiana St,220-192-6,53.4%,46.6%,+1.4
North Texas,73-64-1,53.3%,46.7%,+1.0
Oakland,66-58-1,53.2%,46.8%,+2.2
American,92-81-0,53.2%,46.8%,+0.8
Iona,95-84-2,53.1%,46.9%,+1.0
Lamar,52-46-1,53.1%,46.9%,+0.7
Fresno St,174-154-3,53.1%,47.0%,+2.2
Dayton,220-195-7,53.0%,47.0%,+0.5
UCLA,134-119-2,53.0%,47.0%,+1.2
Lafayette,82-73-3,52.9%,47.1%,+0.5
TN State,73-65-0,52.9%,47.1%,+0.9
Liberty,55-49-1,52.9%,47.1%,+0.2
TX Southern,37-33-1,52.9%,47.1%,+3.1
Cornell,38-34-1,52.8%,47.2%,+2.0
Denver,97-87-0,52.7%,47.3%,+1.2
Charlotte,156-140-6,52.7%,47.3%,+1.8
UL Monroe,59-53-3,52.7%,47.3%,+1.2
Ball St,226-203-8,52.7%,47.3%,+1.4
Iowa,228-205-7,52.7%,47.3%,+2.0
Stetson,50-45-1,52.6%,47.4%,+2.1
Incar Word,40-36-1,52.6%,47.4%,+2.1
Pacific,81-73-1,52.6%,47.4%,+0.8
Iowa St,202-182-8,52.6%,47.4%,+1.5
Howard,31-28-1,52.5%,47.5%,+1.9
Geo Mason,197-178-3,52.5%,47.5%,+0.5
TN Tech,73-66-1,52.5%,47.5%,+1.4
Old Dominion,126-114-2,52.5%,47.5%,+0.5
Vermont,74-67-1,52.5%,47.5%,+0.3
Wofford,121-110-5,52.4%,47.6%,+1.0
Ste F Austin,55-50-1,52.4%,47.6%,+0.3
Wright St,122-111-2,52.4%,47.6%,+1.2
Navy,89-81-2,52.4%,47.7%,-0.2
NW State,45-41-2,52.3%,47.7%,+1.0
Oklahoma St,191-174-4,52.3%,47.7%,+1.1
U Penn,71-65-2,52.2%,47.8%,+1.3
Baylor,182-167-3,52.2%,47.9%,+1.7
Rhode Island,220-203-3,52.0%,48.0%,+0.7
New Mexico,198-183-5,52.0%,48.0%,+1.6
BYU,132-122-4,52.0%,48.0%,+2.2
Missouri St,219-203-4,51.9%,48.1%,+0.9
UNLV,221-205-2,51.9%,48.1%,+1.1
Wyoming,196-182-7,51.9%,48.2%,+0.7
Geo Wshgtn,198-184-5,51.8%,48.2%,+1.4
Idaho,71-66-1,51.8%,48.2%,+0.2
Murray St,101-94-2,51.8%,48.2%,+0.6
Santa Clara,73-68-0,51.8%,48.2%,+1.5
Grambling St,30-28-0,51.7%,48.3%,+0.4
TX-Pan Am,30-28-2,51.7%,48.3%,+1.9
Valparaiso,136-128-1,51.5%,48.5%,+1.1
VA Tech,187-176-5,51.5%,48.5%,+1.4
Wichita St,206-194-2,51.5%,48.5%,+1.3
N Kentucky,52-49-1,51.5%,48.5%,+1.3
Canisius,89-84-3,51.5%,48.6%,+2.5
Cal St Nrdge,94-89-1,51.4%,48.6%,+2.4
Utah,150-142-3,51.4%,48.6%,+1.0
NC-Grnsboro,132-125-5,51.4%,48.6%,+0.6
E Carolina,190-180-5,51.4%,48.7%,+0.9
VMI,78-74-1,51.3%,48.7%,+0.1
U Mass,224-213-5,51.3%,48.7%,+0.6
Toledo,223-212-3,51.3%,48.7%,+0.6
Temple,225-214-9,51.3%,48.8%,+1.5
Tulane,184-175-8,51.3%,48.8%,+1.1
Michigan,220-210-2,51.2%,48.8%,+0.3
Purdue,225-215-2,51.1%,48.9%,+0.5
Pepperdine,69-66-2,51.1%,48.9%,+0.2
Princeton,69-66-1,51.1%,48.9%,+1.5
Notre Dame,193-185-3,51.1%,48.9%,+1.8
N Mex State,72-69-3,51.1%,48.9%,+0.5
Missouri,219-210-4,51.1%,49.0%,+0.6
IU Indy,74-71-2,51.0%,49.0%,+1.1
S Carolina,226-217-7,51.0%,49.0%,+0.5
Furman,125-120-4,51.0%,49.0%,-0.2
Indiana,225-216-8,51.0%,49.0%,+0.6
Connecticut,203-195-4,51.0%,49.0%,+0.9
Marquette,204-196-4,51.0%,49.0%,+1.4
Central Ark,51-49-3,51.0%,49.0%,+2.4
Evansville,211-203-2,51.0%,49.0%,+1.2
N Iowa,213-205-3,51.0%,49.0%,+1.0
Sam Hous St,54-52-0,50.9%,49.1%,+2.8
Arkansas,223-215-5,50.9%,49.1%,+0.4
Loyola-Chi,167-161-2,50.9%,49.1%,+0.5
Loyola-MD,117-113-7,50.9%,49.1%,-0.2
Bradley,235-227-3,50.9%,49.1%,+1.3
Marshall,146-141-4,50.9%,49.1%,+0.9
TN Martin,60-58-4,50.9%,49.2%,+3.1
NC Central,30-29-0,50.9%,49.2%,+0.1
Florida St,186-180-8,50.8%,49.2%,+0.2
Richmond,218-211-5,50.8%,49.2%,+0.9
S Mississippi,125-121-1,50.8%,49.2%,+0.9
Belmont,72-70-1,50.7%,49.3%,+0.9
Oregon,110-107-3,50.7%,49.3%,+1.6
Brown,39-38-2,50.7%,49.4%,-1.5
Utah Valley,39-38-0,50.7%,49.4%,+0.5
S Illinois,218-213-5,50.6%,49.4%,0.0
Boston U,93-91-3,50.5%,49.5%,-0.8
Samford,101-99-2,50.5%,49.5%,+0.9
Campbell,54-53-2,50.5%,49.5%,0.0
UCF,172-169-5,50.4%,49.6%,+0.9
High Point,63-62-2,50.4%,49.6%,+1.6
Pittsburgh,194-191-8,50.4%,49.6%,-0.1
Nebraska,201-198-6,50.4%,49.6%,+0.6
AR Lit Rock,72-71-0,50.4%,49.7%,+0.5
Col Charlestn,92-91-0,50.3%,49.7%,-0.2
Manhattan,97-96-3,50.3%,49.7%,+1.2
Arizona St,113-112-1,50.2%,49.8%,+0.8
Chattanooga,112-111-2,50.2%,49.8%,+0.8
VCU,188-187-3,50.1%,49.9%,+0.7
Montana,58-58-1,50.0%,50.0%,-0.3
Nicholls,44-44-1,50.0%,50.0%,+1.8
Le Moyne,8-8-0,50.0%,50.0%,+2.5
SE Missouri,73-73-2,50.0%,50.0%,+1.9
Kentucky,257-257-9,50.0%,50.0%,+0.3
Colgate,75-75-0,50.0%,50.0%,+0.3
App State,81-81-2,50.0%,50.0%,+1.2
Mt St Marys,40-40-5,50.0%,50.0%,-0.4
Butler,170-170-9,50.0%,50.0%,+0.9
S Utah,41-41-2,50.0%,50.0%,+0.1
Sacred Hrt,38-38-1,50.0%,50.0%,+3.2
CS Bakersfld,27-27-0,50.0%,50.0%,-0.8
LSU,219-219-4,50.0%,50.0%,+1.1
Marist,95-95-2,50.0%,50.0%,+2.1
