Team,Over Record,Over %,Under %,Total +/-
New Orleans,81-40-2,66.9%,33.1%,+4.3
Iowa,76-46-0,62.3%,37.7%,+4.7
Miss Val St,76-48-0,61.3%,38.7%,+4.5
Le Moyne,14-9-0,60.9%,39.1%,-0.7
Samford,104-70-2,59.8%,40.2%,+3.6
TX A&M-Com,31-21-0,59.6%,40.4%,+4.2
Queens,26-18-1,59.1%,40.9%,+0.2
North Dakota,108-75-1,59.0%,41.0%,+2.9
Wright St,107-75-0,58.8%,41.2%,+1.6
UCSD,36-26-2,58.1%,41.9%,+6.5
Kennesaw St,77-56-2,57.9%,42.1%,+1.8
Nebraska,67-50-2,57.3%,42.7%,+2.3
UNLV,88-66-0,57.1%,42.9%,+2.1
Howard,64-48-1,57.1%,42.9%,+2.3
Purdue,89-67-2,57.1%,43.0%,+1.9
Arizona St,102-77-1,57.0%,43.0%,+2.4
Norfolk St,67-51-0,56.8%,43.2%,+1.1
SE Louisiana,67-51-0,56.8%,43.2%,+3.7
Rice,108-83-1,56.5%,43.5%,+2.2
NC State,91-70-2,56.5%,43.5%,+1.8
Gard-Webb,83-64-1,56.5%,43.5%,+2.9
High Point,75-58-2,56.4%,43.6%,+3.5
Dartmouth,75-58-2,56.4%,43.6%,+2.7
SIU Edward,106-82-4,56.4%,43.6%,+0.4
Grd Canyon,80-62-0,56.3%,43.7%,+1.1
Coppin St,67-52-1,56.3%,43.7%,+1.5
NC-Asheville,72-56-5,56.3%,43.8%,+1.8
S Indiana,27-21-0,56.3%,43.8%,+2.3
Geo Mason,87-68-0,56.1%,43.9%,+0.9
Dayton,92-72-2,56.1%,43.9%,+1.7
Lehigh,74-58-0,56.1%,43.9%,+3.6
Morgan St,56-44-2,56.0%,44.0%,+3.2
Lg Beach St,98-77-2,56.0%,44.0%,+2.3
Texas St,108-85-3,56.0%,44.0%,+1.5
Oregon St,104-82-0,55.9%,44.1%,+1.0
E Washingtn,114-90-1,55.9%,44.1%,+2.8
Fresno St,84-67-2,55.6%,44.4%,+1.4
American,80-64-0,55.6%,44.4%,+1.2
W Virginia,106-85-2,55.5%,44.5%,+1.9
Oakland,101-81-1,55.5%,44.5%,+1.9
CS Bakersfld,76-61-0,55.5%,44.5%,+1.2
Columbia,77-62-3,55.4%,44.6%,+2.1
Loyola-MD,72-58-1,55.4%,44.6%,+2.5
Wofford,109-88-1,55.3%,44.7%,+1.1
South Dakota,78-63-2,55.3%,44.7%,+4.6
Lipscomb,84-68-1,55.3%,44.7%,+1.7
Bowling Grn,105-85-1,55.3%,44.7%,+2.1
Neb Omaha,85-69-1,55.2%,44.8%,+1.7
Charlotte,104-85-9,55.0%,45.0%,+2.3
Gonzaga,126-103-1,55.0%,45.0%,+1.3
Indiana St,99-81-1,55.0%,45.0%,+2.1
S Utah,94-77-2,55.0%,45.0%,+2.0
Miss State,106-87-0,54.9%,45.1%,+2.0
TX El Paso,112-92-4,54.9%,45.1%,+1.4
McNeese St,62-51-0,54.9%,45.1%,+0.7
Ark Pine Bl,68-56-3,54.8%,45.2%,+1.7
Stetson,74-61-1,54.8%,45.2%,+2.6
Hawaii,80-66-6,54.8%,45.2%,+0.5
Alcorn St,63-52-2,54.8%,45.2%,+1.5
N Colorado,98-81-3,54.8%,45.3%,+2.1
Kentucky,104-86-1,54.7%,45.3%,+3.1
Montana,110-91-1,54.7%,45.3%,+2.5
VA Tech,81-67-1,54.7%,45.3%,+3.2
LSU,99-82-3,54.7%,45.3%,+2.3
Auburn,106-88-1,54.6%,45.4%,+2.2
Nevada,95-79-2,54.6%,45.4%,+1.9
Toledo,109-91-1,54.5%,45.5%,+1.9
U Mass,85-71-0,54.5%,45.5%,+2.3
F Dickinson,73-61-2,54.5%,45.5%,+3.7
Alabama,104-87-5,54.5%,45.6%,+1.6
St Johns,74-62-3,54.4%,45.6%,+3.3
SE Missouri,99-83-4,54.4%,45.6%,+3.0
S Dakota St,93-78-0,54.4%,45.6%,+2.4
WI-Grn Bay,94-79-2,54.3%,45.7%,+0.9
Wyoming,88-74-2,54.3%,45.7%,+1.3
Idaho St,97-82-3,54.2%,45.8%,+2.1
Pepperdine,104-88-3,54.2%,45.8%,+1.5
CS Fullerton,85-72-3,54.1%,45.9%,+3.5
Oral Roberts,79-67-0,54.1%,45.9%,+1.7
TX-Pan Am,66-56-1,54.1%,45.9%,+1.1
Loyola Mymt,99-84-2,54.1%,45.9%,+0.4
Boston U,81-69-2,54.0%,46.0%,-0.3
Lafayette,75-64-2,54.0%,46.0%,+0.4
Chattanooga,103-88-4,53.9%,46.1%,+1.1
S Methodist,62-53-1,53.9%,46.1%,+0.4
SC Upstate,70-60-0,53.9%,46.2%,+0.2
TX-Arlington,106-91-2,53.8%,46.2%,+1.1
Duquesne,78-67-1,53.8%,46.2%,+2.1
Florida St,78-67-2,53.8%,46.2%,+0.7
Detroit,93-80-3,53.8%,46.2%,+2.8
Montana St,108-93-0,53.7%,46.3%,+2.3
VMI,94-81-1,53.7%,46.3%,+2.2
WI-Milwkee,95-82-0,53.7%,46.3%,+1.6
Colorado St,81-70-2,53.6%,46.4%,+2.0
