Team,ATS Record,Cover %,MOV,ATS +/-
Philadelphia,248-207-7,54.5%,2.4,+0.6
Okla City,239-205-10,53.8%,5.0,+1.3
Memphis,239-210-7,53.2%,2.5,+0.9
Boston,255-233-11,52.3%,6.4,+0.4
Indiana,227-208-15,52.2%,3.3,+0.8
Golden State,259-238-13,52.1%,7.7,+0.3
Utah,230-212-13,52.0%,4.5,+0.8
San Antonio,229-215-3,51.6%,3.5,+0.3
New Orleans,223-218-5,50.6%,1.2,0.0
Atlanta,232-230-2,50.2%,1.6,-0.4
Toronto,234-232-7,50.2%,4.1,0.0
Portland,223-223-10,50.0%,1.5,+0.1
Detroit,212-212-10,50.0%,-0.7,+0.2
LA Clippers,231-232-2,49.9%,5.0,-0.1
Milwaukee,227-229-13,49.8%,5.4,0.0
Denver,224-231-10,49.2%,5.1,+0.3
Dallas,220-228-11,49.1%,2.9,+0.1
Washington,216-224-7,49.1%,0.0,-0.1
LA Lakers,216-225-6,49.0%,0.9,+0.2
Houston,223-235-9,48.7%,3.0,-0.1
Cleveland,231-244-9,48.6%,3.5,-0.2
Chicago,212-228-6,48.2%,-0.8,-1.4
Charlotte,206-222-6,48.1%,-0.7,-0.3
New York,212-229-7,48.1%,-0.2,-0.2
Miami,218-236-15,48.0%,2.7,-0.6
Orlando,203-221-9,47.9%,-1.4,-0.6
Phoenix,216-240-3,47.4%,0.7,-1.1
Brooklyn,199-237-10,45.6%,-0.9,-0.8
Sacramento,193-230-14,45.6%,-0.9,-1.4
Minnesota,196-245-8,44.4%,1.1,-0.6
