Team,Over Record,Over %,Under %,Total +/-
Weber St,1-0-0,100.0%,0.0%,+8.0
Mercer,1-0-0,100.0%,0.0%,+13.5
Dayton,3-0-0,100.0%,0.0%,+11.5
Denver,3-0-0,100.0%,0.0%,+17.0
Texas Tech,3-0-1,100.0%,0.0%,+6.0
Army,4-0-0,100.0%,0.0%,+25.6
South Dakota,3-0-0,100.0%,0.0%,+24.0
NC A&T,3-0-0,100.0%,0.0%,+6.3
UCSD,2-0-0,100.0%,0.0%,+9.8
Mercyhurst,2-0-0,100.0%,0.0%,+7.5
N Arizona,3-0-0,100.0%,0.0%,+8.2
IPFW,4-0-0,100.0%,0.0%,+14.6
Stanford,1-0-0,100.0%,0.0%,+6.5
E Washingtn,3-0-0,100.0%,0.0%,+9.7
W Georgia,4-0-0,100.0%,0.0%,+6.6
Florida Intl,3-0-0,100.0%,0.0%,+8.0
TX El Paso,3-0-0,100.0%,0.0%,+13.7
VMI,2-0-0,100.0%,0.0%,+8.0
Missouri St,2-0-0,100.0%,0.0%,+52.3
Cal Poly,4-0-0,100.0%,0.0%,+29.5
Fla Gulf Cst,3-0-0,100.0%,0.0%,+4.0
Marquette,2-0-0,100.0%,0.0%,+15.5
Akron,4-0-0,100.0%,0.0%,+13.5
Morgan St,3-0-0,100.0%,0.0%,+7.2
Colorado St,3-0-0,100.0%,0.0%,+7.0
N Florida,2-0-0,100.0%,0.0%,+19.5
Illinois St,4-0-0,100.0%,0.0%,+18.6
Manhattan,4-0-0,100.0%,0.0%,+25.0
Old Dominion,2-0-1,100.0%,0.0%,+5.0
St. Thomas,1-0-0,100.0%,0.0%,+33.5
Notre Dame,6-1-1,85.7%,14.3%,+10.4
N Alabama,5-1-0,83.3%,16.7%,+9.3
Miami,5-1-0,83.3%,16.7%,+8.6
Maryland,5-1-0,83.3%,16.7%,+9.8
W Carolina,5-1-0,83.3%,16.7%,+1.8
E Michigan,5-1-0,83.3%,16.7%,+20.6
Loyola-MD,5-1-0,83.3%,16.7%,+4.8
E Kentucky,5-1-0,83.3%,16.7%,+6.5
Northeastrn,4-1-0,80.0%,20.0%,+0.8
Ark Pine Bl,4-1-0,80.0%,20.0%,+4.0
UTSA,4-1-0,80.0%,20.0%,+1.9
Idaho,4-1-0,80.0%,20.0%,+3.3
Fresno St,4-1-0,80.0%,20.0%,+3.1
Air Force,4-1-0,80.0%,20.0%,-0.4
Central Ark,4-1-0,80.0%,20.0%,+7.0
S Car State,4-1-0,80.0%,20.0%,+9.0
Gard-Webb,4-1-0,80.0%,20.0%,+3.0
Lindenwood,4-1-0,80.0%,20.0%,+4.7
Bellarmine,4-1-0,80.0%,20.0%,+11.2
N Mex State,3-1-0,75.0%,25.0%,+8.0
Iowa,6-2-0,75.0%,25.0%,+10.3
NC-Asheville,3-1-0,75.0%,25.0%,+15.4
Oregon St,3-1-0,75.0%,25.0%,+7.3
St Bonavent,3-1-0,75.0%,25.0%,+4.0
Cornell,3-1-1,75.0%,25.0%,+25.7
N Dakota St,3-1-0,75.0%,25.0%,+2.0
N Colorado,3-1-0,75.0%,25.0%,+3.5
Columbia,3-1-0,75.0%,25.0%,+4.4
Indiana St,3-1-0,75.0%,25.0%,+8.6
Wm & Mary,3-1-0,75.0%,25.0%,+5.0
Boston Col,3-1-0,75.0%,25.0%,+4.3
Jacksonville,3-1-0,75.0%,25.0%,+8.1
W Illinois,3-1-0,75.0%,25.0%,+3.3
Norfolk St,3-1-0,75.0%,25.0%,+3.0
Tulsa,3-1-0,75.0%,25.0%,+8.3
SE Missouri,3-1-0,75.0%,25.0%,+5.9
Neb Omaha,3-1-0,75.0%,25.0%,+7.1
Queens,3-1-0,75.0%,25.0%,+7.0
Maine,3-1-0,75.0%,25.0%,+5.0
U Mass,3-1-0,75.0%,25.0%,+5.4
IU Indy,3-1-0,75.0%,25.0%,+5.9
Ohio,3-1-0,75.0%,25.0%,+8.4
NC-Grnsboro,3-1-0,75.0%,25.0%,-0.8
Maryland BC,3-1-0,75.0%,25.0%,+14.9
Le Moyne,3-1-0,75.0%,25.0%,+3.0
E Carolina,5-2-0,71.4%,28.6%,+5.6
USC,5-2-0,71.4%,28.6%,+4.8
St Marys,5-2-0,71.4%,28.6%,+2.1
Cal St Nrdge,2-1-0,66.7%,33.3%,+2.5
Rutgers,4-2-1,66.7%,33.3%,+2.5
Stetson,2-1-0,66.7%,33.3%,+10.8
TN Martin,2-1-0,66.7%,33.3%,+27.7
Santa Clara,4-2-0,66.7%,33.3%,+5.1
NC Central,4-2-0,66.7%,33.3%,+6.2
Minnesota,4-2-0,66.7%,33.3%,+7.0
Idaho St,2-1-0,66.7%,33.3%,+8.0
California,2-1-0,66.7%,33.3%,+1.0
Alabama,2-1-0,66.7%,33.3%,+9.5
Grambling St,2-1-0,66.7%,33.3%,-2.0
Miss Val St,2-1-0,66.7%,33.3%,+8.0
SC Upstate,2-1-0,66.7%,33.3%,+4.7
Arizona,4-2-0,66.7%,33.3%,+2.5
N Hampshire,2-1-0,66.7%,33.3%,+13.3
Citadel,2-1-0,66.7%,33.3%,+0.7
Villanova,2-1-0,66.7%,33.3%,+10.8
Charl South,2-1-0,66.7%,33.3%,-8.7
Boise St,2-1-0,66.7%,33.3%,+1.2
Samford,2-1-0,66.7%,33.3%,+16.8
Wisconsin,4-2-0,66.7%,33.3%,+5.8
Abl Christian,2-1-0,66.7%,33.3%,+3.5
Lamar,2-1-0,66.7%,33.3%,+1.7
TX A&M-CC,2-1-0,66.7%,33.3%,+2.0
Ball St,2-1-0,66.7%,33.3%,-0.3
James Mad,2-1-0,66.7%,33.3%,+3.8
Rice,2-1-0,66.7%,33.3%,+5.7
Connecticut,2-1-0,66.7%,33.3%,+16.8
Purdue,2-1-0,66.7%,33.3%,-7.3
N Illinois,2-1-1,66.7%,33.3%,+10.3
Portland St,2-1-0,66.7%,33.3%,-2.3
Alcorn St,4-2-0,66.7%,33.3%,-4.2
Belmont,4-2-0,66.7%,33.3%,+4.3
St Josephs,2-1-0,66.7%,33.3%,+10.5
Grd Canyon,2-1-0,66.7%,33.3%,+3.5
DePaul,2-1-0,66.7%,33.3%,+3.2
Mass Lowell,2-1-0,66.7%,33.3%,+7.8
TX Southern,5-3-0,62.5%,37.5%,+6.9
Bucknell,3-2-0,60.0%,40.0%,+4.8
Northwestern,3-2-0,60.0%,40.0%,-0.4
Memphis,3-2-0,60.0%,40.0%,-3.2
Navy,3-2-0,60.0%,40.0%,+9.5
W Kentucky,3-2-0,60.0%,40.0%,+6.3
Illinois,3-2-0,60.0%,40.0%,+3.0
Cal Baptist,3-2-0,60.0%,40.0%,+6.3
Princeton,3-2-0,60.0%,40.0%,+3.7
Utah Valley,3-2-0,60.0%,40.0%,+0.1
Delaware,3-2-0,60.0%,40.0%,-3.8
Geo Mason,3-2-0,60.0%,40.0%,-1.4
TN State,3-2-0,60.0%,40.0%,-0.5
Rhode Island,3-2-0,60.0%,40.0%,-1.1
Murray St,3-2-0,60.0%,40.0%,-1.0
NW State,3-2-0,60.0%,40.0%,+0.6
Montana St,3-2-0,60.0%,40.0%,-2.3
CS Bakersfld,3-2-0,60.0%,40.0%,-2.4
S Methodist,3-2-0,60.0%,40.0%,+0.4
Hawaii,3-2-0,60.0%,40.0%,+1.4
North Texas,3-2-0,60.0%,40.0%,-1.6
Oral Roberts,3-2-0,60.0%,40.0%,+3.8
Howard,3-2-0,60.0%,40.0%,+6.8
Col Charlestn,3-2-0,60.0%,40.0%,+11.7
Harvard,3-2-0,60.0%,40.0%,-6.5
Loyola-Chi,3-2-1,60.0%,40.0%,+0.8
Rob Morris,3-2-0,60.0%,40.0%,+6.2
Washington,3-2-0,60.0%,40.0%,+1.1
Kentucky,4-3-0,57.1%,42.9%,+2.9
Liberty,4-3-0,57.1%,42.9%,+5.1
Sac State,4-3-0,57.1%,42.9%,-1.9
Bowling Grn,5-4-0,55.6%,44.4%,+5.8
Vanderbilt,2-2-0,50.0%,50.0%,-0.1
NJIT,2-2-0,50.0%,50.0%,-8.4
Lafayette,2-2-0,50.0%,50.0%,-2.4
Maryland ES,2-2-0,50.0%,50.0%,+4.6
Seattle,2-2-0,50.0%,50.0%,+5.5
Hofstra,2-2-0,50.0%,50.0%,-16.4
Louisville,2-2-0,50.0%,50.0%,+4.4
Geo Wshgtn,3-3-0,50.0%,50.0%,-4.4
Utah,3-3-0,50.0%,50.0%,-2.3
Indiana,3-3-0,50.0%,50.0%,+0.8
N Carolina,2-2-0,50.0%,50.0%,-3.6
Fordham,2-2-0,50.0%,50.0%,+5.3
Butler,1-1-0,50.0%,50.0%,-3.5
Winthrop,3-3-0,50.0%,50.0%,+9.3
TX-Arlington,2-2-0,50.0%,50.0%,-1.0
UCF,1-1-0,50.0%,50.0%,-6.8
Ste F Austin,1-1-0,50.0%,50.0%,-5.3
S Alabama,2-2-0,50.0%,50.0%,-0.6
NC State,2-2-0,50.0%,50.0%,+3.5
LSU,3-3-0,50.0%,50.0%,+0.8
App State,3-3-0,50.0%,50.0%,-3.0
Arkansas,4-4-0,50.0%,50.0%,-2.0
Pepperdine,1-1-0,50.0%,50.0%,+1.5
St Johns,4-4-0,50.0%,50.0%,-0.3
Delaware St,3-3-0,50.0%,50.0%,+6.5
Seton Hall,2-2-0,50.0%,50.0%,+5.0
North Dakota,1-1-0,50.0%,50.0%,+2.5
San Jose St,2-2-0,50.0%,50.0%,-3.9
Wake Forest,2-2-0,50.0%,50.0%,-6.8
S Dakota St,2-2-0,50.0%,50.0%,+3.9
Kennesaw St,1-1-0,50.0%,50.0%,+5.0
Drexel,2-2-0,50.0%,50.0%,-8.9
Wofford,3-3-0,50.0%,50.0%,+2.7
NC-Wilmgton,3-3-0,50.0%,50.0%,+4.0
Iona,1-1-0,50.0%,50.0%,+4.5
Wyoming,3-3-0,50.0%,50.0%,-4.6
TX-Pan Am,2-2-0,50.0%,50.0%,+2.6
Louisiana,2-2-0,50.0%,50.0%,-4.9
San Francisco,2-2-0,50.0%,50.0%,-0.4
Texas,2-2-0,50.0%,50.0%,+3.3
Kent St,4-4-0,50.0%,50.0%,+1.6
Gonzaga,2-2-0,50.0%,50.0%,+4.1
Buffalo,4-4-0,50.0%,50.0%,-1.4
Siena,3-3-0,50.0%,50.0%,-1.3
Incar Word,2-2-1,50.0%,50.0%,-4.4
Pittsburgh,2-2-0,50.0%,50.0%,+12.1
Bradley,2-2-0,50.0%,50.0%,+1.0
Prairie View,3-3-0,50.0%,50.0%,-4.8
Mt St Marys,2-2-0,50.0%,50.0%,+6.0
Albany,1-1-0,50.0%,50.0%,+1.0
Central Conn,2-2-0,50.0%,50.0%,-5.3
Montana,2-2-0,50.0%,50.0%,+7.4
Tennessee,2-2-0,50.0%,50.0%,-5.1
Campbell,2-2-0,50.0%,50.0%,+3.3
Auburn,2-2-0,50.0%,50.0%,+3.1
Hampton,1-1-0,50.0%,50.0%,-11.5
Dartmouth,2-2-0,50.0%,50.0%,+5.5
High Point,1-1-0,50.0%,50.0%,-4.3
Temple,2-2-0,50.0%,50.0%,+3.9
La Salle,1-1-0,50.0%,50.0%,+4.8
SIU Edward,1-1-0,50.0%,50.0%,-2.0
Troy,2-2-0,50.0%,50.0%,-4.3
Boston U,2-2-0,50.0%,50.0%,+1.9
Penn St,3-3-1,50.0%,50.0%,+4.9
E Tenn St,2-2-0,50.0%,50.0%,+0.8
Baylor,2-2-0,50.0%,50.0%,-3.8
Marist,4-5-0,44.4%,55.6%,-0.9
Lg Beach St,3-4-0,42.9%,57.1%,+0.1
Brown,3-4-0,42.9%,57.1%,+0.6
Charlotte,3-4-0,42.9%,57.1%,-2.3
Xavier,3-4-0,42.9%,57.1%,+1.4
S Illinois,3-4-0,42.9%,57.1%,+2.4
Florida St,3-4-0,42.9%,57.1%,+0.4
VA Tech,3-4-0,42.9%,57.1%,-1.4
Houston,3-4-0,42.9%,57.1%,-4.8
Cleveland St,3-4-0,42.9%,57.1%,+2.4
Beth-Cook,2-3-0,40.0%,60.0%,-6.9
Arizona St,2-3-0,40.0%,60.0%,-4.9
Central Mich,2-3-0,40.0%,60.0%,-1.0
Providence,2-3-1,40.0%,60.0%,+4.3
W Virginia,2-3-1,40.0%,60.0%,-5.1
Creighton,2-3-0,40.0%,60.0%,-3.1
Georgia,2-3-0,40.0%,60.0%,-2.0
Morehead St,2-3-0,40.0%,60.0%,-0.2
BYU,2-3-0,40.0%,60.0%,-3.5
Miss State,2-3-0,40.0%,60.0%,-1.9
UL Monroe,2-3-0,40.0%,60.0%,+8.9
Georgetown,2-3-0,40.0%,60.0%,-3.3
E Illinois,2-3-0,40.0%,60.0%,-2.2
Elon,2-3-0,40.0%,60.0%,+11.7
U Penn,2-3-0,40.0%,60.0%,-2.8
GA Tech,2-3-0,40.0%,60.0%,+1.2
UCSB,2-3-0,40.0%,60.0%,-2.6
Davidson,2-3-0,40.0%,60.0%,-3.7
St Peters,2-3-0,40.0%,60.0%,-8.2
IL-Chicago,2-3-0,40.0%,60.0%,-2.8
Radford,2-3-0,40.0%,60.0%,+1.1
Miami (OH),2-3-0,40.0%,60.0%,-3.8
UAB,2-3-0,40.0%,60.0%,-1.0
Tulane,2-3-0,40.0%,60.0%,-7.7
Canisius,2-3-0,40.0%,60.0%,+5.3
Yale,2-3-0,40.0%,60.0%,-6.2
