Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,7-4-0,63.6%,1.8,+3.5
NC Central,58-35-3,62.4%,0.1,+1.9
SE Louisiana,68-42-2,61.8%,-2.2,+0.8
Kansas,92-64-4,59.0%,12.5,+2.4
TX-Arlington,95-68-6,58.3%,0.2,+1.7
St. Thomas,25-18-2,58.1%,5.9,+2.6
Cornell,161-118-5,57.7%,-1.8,+1.5
Utah Valley,61-45-1,57.6%,4.2,+2.5
S Dakota St,76-58-1,56.7%,2.3,+2.2
Florida A&M,86-66-0,56.6%,-7.8,+1.3
Michigan St,129-99-3,56.6%,8.7,+1.1
Colgate,48-37-2,56.5%,-0.5,+0.5
Stony Brook,66-51-3,56.4%,-1.1,+1.0
Miss State,176-137-8,56.2%,1.2,+0.8
N Carolina,129-101-9,56.1%,8.0,+1.2
Valparaiso,131-103-5,56.0%,1.6,+0.6
E Tenn St,94-74-7,56.0%,3.3,+0.7
Campbell,62-49-1,55.9%,-3.3,+1.5
Ohio,178-141-5,55.8%,2.7,+0.6
TX A&M-CC,59-47-3,55.7%,0.4,+0.9
Boston U,74-59-0,55.6%,0.4,+0.2
Presbyterian,80-64-4,55.6%,-4.3,+0.4
Norfolk St,55-44-0,55.6%,-1.8,+1.7
UCSD,30-24-1,55.6%,1.2,+1.0
Le Moyne,15-12-1,55.6%,3.2,+3.8
Gonzaga,71-57-2,55.5%,14.9,+1.8
Nevada,139-112-4,55.4%,1.7,+1.2
Rob Morris,78-63-2,55.3%,-0.8,+0.2
NC-Asheville,59-48-2,55.1%,-1.9,+0.1
UAB,148-121-4,55.0%,5.4,+0.9
Central Ark,78-64-4,54.9%,-6.2,-0.3
Wofford,151-124-3,54.9%,2.2,+0.4
Hsn Christian,76-63-3,54.7%,-5.2,+0.3
Akron,135-112-8,54.7%,5.8,+0.4
UC Davis,131-109-4,54.6%,-1.9,+0.4
NW State,66-55-3,54.6%,-4.0,+0.1
Auburn,168-141-13,54.4%,0.4,+0.9
W Kentucky,156-131-6,54.4%,2.6,+0.3
Boise St,160-135-4,54.2%,4.2,+1.1
Yale,121-103-4,54.0%,1.6,+1.2
Stetson,75-64-5,54.0%,-4.9,-0.1
Maryland,145-124-5,53.9%,5.3,+0.3
BYU,134-115-7,53.8%,6.1,+1.5
Maine,78-67-2,53.8%,-3.6,+0.6
UC Irvine,161-139-6,53.7%,2.7,+0.8
Mass Lowell,52-45-1,53.6%,1.0,+1.3
Tarleton St,30-26-0,53.6%,2.8,+1.0
Dayton,139-121-11,53.5%,5.8,+1.1
Syracuse,139-121-5,53.5%,4.4,+0.7
Geo Mason,165-144-6,53.4%,2.6,+0.9
Binghamton,72-63-3,53.3%,-4.7,+1.1
Hampton,72-63-2,53.3%,-1.3,+0.4
S Car State,81-71-4,53.3%,-5.2,+0.3
Tennessee,146-128-3,53.3%,4.7,+0.4
Maryland BC,57-50-2,53.3%,-3.5,+1.0
Texas,147-129-5,53.3%,5.4,+0.2
Kentucky,107-94-3,53.2%,9.3,+0.8
Davidson,116-102-5,53.2%,6.2,+0.6
E Washingtn,161-142-6,53.1%,0.5,+1.2
Texas A&M,171-151-9,53.1%,-1.7,-1.0
Delaware,173-153-7,53.1%,-1.5,+0.3
Stonehill,27-24-0,52.9%,-3.6,+1.8
Morehead St,145-129-12,52.9%,1.4,+0.6
Col Charlestn,121-108-1,52.8%,4.2,+1.1
IPFW,93-83-4,52.8%,0.3,-0.3
Beth-Cook,57-51-5,52.8%,-4.1,-0.2
Vanderbilt,182-163-11,52.8%,0.9,+0.3
UC Riverside,183-164-10,52.7%,-2.7,+0.3
Utah Tech,39-35-2,52.7%,-4.1,+0.8
Siena,169-152-5,52.7%,-0.8,+0.7
Lehigh,60-54-1,52.6%,-0.7,-0.1
Creighton,131-118-4,52.6%,5.2,+0.6
Kent St,132-119-9,52.6%,4.6,+0.4
U Penn,148-134-7,52.5%,-0.7,+0.4
Cal Baptist,43-39-2,52.4%,3.4,+0.8
Arkansas St,173-157-9,52.4%,1.6,+0.1
Seattle,77-70-0,52.4%,2.1,+1.6
Alabama,155-141-7,52.4%,3.8,+0.5
GA Tech,201-183-4,52.3%,-0.2,+0.1
Florida St,169-154-10,52.3%,0.9,-0.3
New Mexico,147-134-3,52.3%,2.3,-0.8
Arizona,113-103-1,52.3%,8.2,+1.4
S Alabama,163-149-5,52.2%,0.9,0.0
Purdue,142-130-8,52.2%,5.3,+1.1
Wright St,155-142-9,52.2%,2.4,+0.5
Baylor,148-136-9,52.1%,0.5,+0.2
App State,156-144-8,52.0%,1.6,+0.7
Michigan,170-157-4,52.0%,2.1,+0.5
Duke,79-73-2,52.0%,13.3,+0.9
Albany,69-64-1,51.9%,-0.7,+1.0
Miss Val St,111-103-1,51.9%,-12.4,-0.6
F Dickinson,70-65-0,51.9%,-4.5,+0.3
Princeton,112-104-4,51.9%,1.7,-0.5
St Marys,128-119-1,51.8%,2.6,0.0
Middle Tenn,144-134-4,51.8%,0.7,-0.1
Memphis,116-108-5,51.8%,6.5,+0.3
WI-Milwkee,178-166-10,51.7%,-1.4,0.0
Temple,164-153-9,51.7%,2.4,+0.2
Miami (OH),194-181-10,51.7%,0.3,+0.3
Ohio St,135-126-6,51.7%,4.1,0.0
IL-Chicago,212-198-7,51.7%,-2.3,-0.1
South Dakota,92-86-3,51.7%,1.6,+0.9
Army,62-58-3,51.7%,-3.8,-0.3
Sam Hous St,49-46-1,51.6%,5.9,+0.1
Murray St,100-94-4,51.6%,7.1,+0.8
USC,184-173-5,51.5%,0.5,+0.3
Manhattan,172-162-9,51.5%,-1.4,-0.3
NC A&T,70-66-2,51.5%,-7.1,0.0
Niagara,175-165-6,51.5%,-1.1,+0.1
Oklahoma St,159-150-6,51.5%,2.5,+0.7
VCU,124-117-5,51.5%,5.3,+0.8
Washington,181-171-8,51.4%,-0.7,-0.1
Furman,146-138-4,51.4%,0.8,+0.3
Radford,55-52-2,51.4%,0.2,+0.7
Queens,19-18-3,51.4%,-0.6,+0.1
UNLV,135-128-6,51.3%,3.8,+0.1
Marquette,139-132-7,51.3%,4.5,0.0
Lg Beach St,187-178-10,51.2%,-3.1,-0.4
San Diego St,126-120-9,51.2%,3.2,+0.2
Illinois,147-140-9,51.2%,3.9,+0.3
Florida,127-121-4,51.2%,7.6,+0.5
Nebraska,190-181-7,51.2%,-1.6,+0.2
Fresno St,175-167-6,51.2%,1.6,+0.3
WI-Grn Bay,182-174-13,51.1%,-0.9,+0.2
Idaho,206-197-4,51.1%,-3.0,+0.3
UCF,116-111-6,51.1%,1.5,+0.2
Bucknell,70-67-2,51.1%,-0.1,+0.2
Monmouth,94-90-5,51.1%,-4.3,-0.4
Elon,165-158-5,51.1%,-3.5,+0.1
Saint Louis,166-159-6,51.1%,0.7,-0.1
Weber St,122-117-3,51.1%,4.5,+0.1
Columbia,155-149-1,51.0%,-2.1,-0.3
Belmont,54-52-1,50.9%,3.2,+1.7
Hofstra,136-131-10,50.9%,1.5,+0.4
Clemson,164-158-5,50.9%,1.2,-0.2
Lipscomb,56-54-2,50.9%,1.4,-0.8
TX A&M-Com,28-27-0,50.9%,-4.1,+0.1
Buffalo,171-165-6,50.9%,-1.5,0.0
St Josephs,176-170-10,50.9%,0.2,+0.2
High Point,60-58-1,50.9%,0.1,-0.4
TX Southern,60-58-4,50.9%,-4.8,+1.0
N Kentucky,60-58-0,50.9%,2.3,+0.9
Sacred Hrt,61-59-0,50.8%,-3.3,+0.5
