Team,ATS Record,Cover %,MOV,ATS +/-
Toledo,33-9-1,78.6%,5.7,+4.8
Dartmouth,14-6-1,70.0%,-2.6,+3.0
NJIT,23-11-2,67.7%,-3.5,+2.7
S Carolina,33-17-2,66.0%,9.9,+3.1
Penn St,30-17-1,63.8%,7.6,+3.0
Boston U,14-8-0,63.6%,0.8,+4.2
St. Thomas,18-11-2,62.1%,3.6,+1.5
VCU,53-33-2,61.6%,6.8,+1.9
Maine,16-10-0,61.5%,-0.5,+2.3
Utah Valley,35-22-0,61.4%,5.5,+2.3
Purdue,36-23-0,61.0%,11.4,+3.1
Hsn Christian,25-16-1,61.0%,-3.5,+2.8
Alcorn St,48-31-3,60.8%,-3.1,+1.0
Nicholls,23-15-0,60.5%,-2.3,+2.4
Nebraska,26-17-0,60.5%,8.1,+4.0
TX A&M-CC,32-21-1,60.4%,-0.4,+0.1
South Dakota,54-36-1,60.0%,1.7,+1.4
Rob Morris,42-28-0,60.0%,0.7,+0.7
Tarleton St,18-12-0,60.0%,3.1,+2.1
SC Upstate,21-14-0,60.0%,-1.6,-0.6
Vanderbilt,34-23-0,59.7%,9.8,+1.3
Merrimack,31-21-1,59.6%,3.3,+3.1
Portland St,106-73-8,59.2%,1.2,+1.8
Florida,42-29-2,59.2%,13.6,+1.4
Norfolk St,46-32-0,59.0%,3.8,+1.4
Mass Lowell,20-14-1,58.8%,-0.8,-0.1
Miss State,27-19-4,58.7%,12.5,+2.9
Ball St,24-17-2,58.5%,4.4,+0.9
Seton Hall,49-35-1,58.3%,5.0,+0.8
N Kentucky,39-28-1,58.2%,2.6,+0.6
W Virginia,57-41-1,58.2%,4.0,+1.2
F Dickinson,40-29-1,58.0%,-2.0,+2.2
Bradley,26-19-2,57.8%,1.8,+1.4
S Dakota St,60-44-1,57.7%,5.8,+1.9
Stetson,30-22-1,57.7%,-2.3,+1.7
Miss Val St,49-36-0,57.7%,-5.9,+0.7
Brown,19-14-1,57.6%,-0.9,+0.7
Cornell,23-17-1,57.5%,0.3,+1.2
Sam Hous St,23-17-1,57.5%,5.2,+1.3
Lipscomb,39-29-1,57.4%,0.4,+1.4
Ohio St,33-25-1,56.9%,11.6,+1.4
Geo Mason,64-49-5,56.6%,6.1,+1.9
Missouri,39-30-3,56.5%,5.8,+1.5
St Johns,35-27-4,56.5%,5.2,+2.1
Arkansas St,123-95-6,56.4%,1.9,+1.2
Gard-Webb,22-17-0,56.4%,0.0,+2.1
Baylor,45-35-3,56.3%,8.8,+1.9
Samford,90-70-1,56.3%,2.7,+0.8
Loyola-MD,59-46-2,56.2%,-4.3,+0.5
Santa Clara,119-93-3,56.1%,0.1,+1.1
App State,102-80-9,56.0%,3.0,+0.5
Southern,42-33-1,56.0%,0.9,+2.6
Butler,84-66-5,56.0%,8.1,+1.7
California,109-86-3,55.9%,1.8,+0.5
S Methodist,57-45-1,55.9%,5.7,+0.9
Rutgers,29-23-2,55.8%,5.6,+0.4
Liberty,29-23-2,55.8%,2.1,-0.4
Maryland BC,20-16-1,55.6%,-1.5,+2.7
TX-Pan Am,36-29-0,55.4%,-5.9,-0.5
Fordham,21-17-1,55.3%,-4.3,+1.2
Wichita St,37-30-2,55.2%,5.0,+1.7
N Carolina,64-52-6,55.2%,10.0,+0.5
Bellarmine,16-13-0,55.2%,-2.2,+1.8
Florida A&M,38-31-0,55.1%,-6.2,+0.4
Geo Wshgtn,22-18-0,55.0%,1.8,-1.0
Middle Tenn,106-87-1,54.9%,3.3,+1.0
Memphis,45-37-3,54.9%,8.1,+0.9
Mercer,34-28-0,54.8%,1.2,+0.9
Miami (OH),35-29-2,54.7%,3.3,+1.0
Towson,71-59-3,54.6%,-1.3,+0.5
Elon,89-74-4,54.6%,-0.3,+1.7
SE Louisiana,24-20-2,54.6%,-2.7,+0.8
Oklahoma,49-41-2,54.4%,3.0,+0.6
Cal St Nrdge,86-72-4,54.4%,-0.8,+0.1
Nevada,62-52-2,54.4%,3.0,+1.4
IL-Chicago,93-78-5,54.4%,-1.4,-0.7
St Peters,88-74-3,54.3%,-2.0,+1.1
Northwestern,19-16-0,54.3%,4.7,-0.3
UNLV,38-32-0,54.3%,6.1,+1.2
North Dakota,51-43-2,54.3%,1.6,+1.8
E Washingtn,109-92-5,54.2%,2.3,+1.3
Washington,116-98-2,54.2%,1.6,+0.9
USC,116-98-3,54.2%,2.5,+1.0
Akron,39-33-2,54.2%,6.0,+1.6
Binghamton,13-11-0,54.2%,-5.6,+0.6
Wofford,85-72-2,54.1%,4.6,+1.4
