Team,Over Record,Over %,Under %,Total +/-
Queens,30-15-2,66.7%,33.3%,+3.6
Le Moyne,24-13-0,64.9%,35.1%,+3.6
NC Asheville,68-41-2,62.4%,37.6%,+2.9
Idaho St,203-124-6,62.1%,37.9%,+3.7
Grand Canyon,49-31-0,61.3%,38.8%,+3.4
Buffalo,145-97-4,59.9%,40.1%,+4.4
North Dakota,120-82-1,59.4%,40.6%,+3.0
Incarnate Word,74-51-2,59.2%,40.8%,+3.3
Omaha,115-82-0,58.4%,41.6%,+3.3
Belmont,60-43-1,58.3%,41.8%,+3.7
S Dakota St,75-55-1,57.7%,42.3%,+3.1
C Arkansas,87-64-2,57.6%,42.4%,+3.0
Youngstown St,179-133-1,57.4%,42.6%,+4.0
Samford,150-112-2,57.3%,42.8%,+2.9
SIU Edward,124-93-2,57.1%,42.9%,+1.6
Harvard,113-85-1,57.1%,42.9%,+3.1
UTSA,118-90-2,56.7%,43.3%,+2.3
Bellarmine,44-34-1,56.4%,43.6%,+2.3
N Florida,71-55-4,56.4%,43.7%,+2.0
Kentucky,107-83-2,56.3%,43.7%,+0.9
Delaware St,94-73-1,56.3%,43.7%,+2.7
Lipscomb,63-49-2,56.3%,43.8%,+4.4
E Texas A&M,36-28-0,56.3%,43.8%,+4.7
E Tennessee St,81-63-2,56.3%,43.8%,+0.6
Mercyhurst,9-7-0,56.3%,43.8%,+3.8
Portland St,141-110-2,56.2%,43.8%,+2.6
Gardner-Webb,70-55-2,56.0%,44.0%,+3.0
W Georgia,14-11-0,56.0%,44.0%,+1.7
New Orleans,122-96-2,56.0%,44.0%,+2.5
N Colorado,123-97-2,55.9%,44.1%,+3.5
Northeastern,148-117-4,55.9%,44.2%,+0.9
Boise St,125-99-4,55.8%,44.2%,+3.0
Loyola MD,133-106-6,55.7%,44.4%,+2.1
UCSD,30-24-1,55.6%,44.4%,+4.5
Hampton,76-61-2,55.5%,44.5%,+0.7
SE Missouri St,173-139-6,55.5%,44.6%,+2.8
Maine,82-66-2,55.4%,44.6%,+0.7
Auburn,150-121-3,55.4%,44.7%,+2.2
Oakland,109-88-2,55.3%,44.7%,+3.2
Milwaukee,157-127-2,55.3%,44.7%,+1.4
North Carolina,122-99-1,55.2%,44.8%,+2.6
Weber St,118-96-3,55.1%,44.9%,+1.9
Missouri St,157-128-2,55.1%,44.9%,+1.8
Nevada,119-97-2,55.1%,44.9%,+2.1
BYU,106-87-3,54.9%,45.1%,+2.3
UMass,170-140-3,54.8%,45.2%,+2.0
Utah Valley,58-48-1,54.7%,45.3%,+0.2
SC Upstate,89-74-0,54.6%,45.4%,+0.5
Wofford,125-104-4,54.6%,45.4%,+2.0
CS Bakersfield,72-60-0,54.6%,45.5%,+2.6
Drake,139-116-6,54.5%,45.5%,+1.7
Texas So,67-56-4,54.5%,45.5%,+2.9
Montana,105-88-3,54.4%,45.6%,+2.5
NJIT,75-63-0,54.4%,45.7%,+0.4
Florida Intl,175-147-2,54.4%,45.7%,+1.3
Arkansas St,153-129-2,54.3%,45.7%,+3.0
Troy,148-125-7,54.2%,45.8%,+1.5
Baylor,118-100-3,54.1%,45.9%,+2.1
Mississippi,158-134-6,54.1%,45.9%,+2.8
Wyoming,171-145-4,54.1%,45.9%,+1.4
George Mason,137-117-0,53.9%,46.1%,+1.4
Oral Roberts,97-83-1,53.9%,46.1%,+0.5
S Utah,132-113-3,53.9%,46.1%,+1.5
Boston College,180-155-4,53.7%,46.3%,+1.7
Colorado St,145-125-4,53.7%,46.3%,+2.2
Dayton,118-102-4,53.6%,46.4%,+2.3
Delaware,163-141-2,53.6%,46.4%,+1.4
Providence,156-135-3,53.6%,46.4%,+2.2
West Virginia,141-122-5,53.6%,46.4%,+2.1
Ohio,131-114-5,53.5%,46.5%,+2.3
Richmond,144-126-2,53.3%,46.7%,+1.2
Morgan St,74-65-0,53.2%,46.8%,+0.9
Rhode Island,149-131-2,53.2%,46.8%,+1.1
