Team,Over Record,Over %,Under %,Total +/-
Auburn,1-0-0,100.0%,0.0%,+7.5
Utah St,1-0-1,100.0%,0.0%,+8.8
Iowa St,2-0-0,100.0%,0.0%,+33.5
North Texas,3-0-0,100.0%,0.0%,+12.7
NC-Asheville,3-0-1,100.0%,0.0%,+14.5
Michigan St,2-0-0,100.0%,0.0%,+16.8
North Dakota,11-1-0,91.7%,8.3%,+11.1
Gard-Webb,11-1-0,91.7%,8.3%,+10.4
NC Central,9-1-0,90.0%,10.0%,+10.8
Illinois St,8-1-0,88.9%,11.1%,+13.4
South Dakota,7-1-0,87.5%,12.5%,+6.0
Howard,7-1-0,87.5%,12.5%,+12.5
Wm & Mary,6-1-0,85.7%,14.3%,+11.1
Indiana,6-1-0,85.7%,14.3%,+5.9
USC,6-1-0,85.7%,14.3%,+0.4
Temple,6-1-0,85.7%,14.3%,+12.8
UCF,5-1-0,83.3%,16.7%,+22.6
Weber St,10-2-0,83.3%,16.7%,+11.5
Gonzaga,5-1-0,83.3%,16.7%,+12.6
Illinois,5-1-0,83.3%,16.7%,-0.3
TN Tech,8-2-0,80.0%,20.0%,+10.8
Columbia,4-1-0,80.0%,20.0%,+14.0
Maryland,4-1-0,80.0%,20.0%,+6.1
N Dakota St,4-1-0,80.0%,20.0%,+21.4
Geo Mason,4-1-0,80.0%,20.0%,+6.5
Texas,4-1-1,80.0%,20.0%,+1.1
Pittsburgh,4-1-1,80.0%,20.0%,+6.8
Yale,4-1-0,80.0%,20.0%,+7.3
San Diego St,4-1-0,80.0%,20.0%,+6.4
CS Bakersfld,8-2-0,80.0%,20.0%,+9.0
St. Thomas,4-1-0,80.0%,20.0%,+12.4
Maryland BC,7-2-0,77.8%,22.2%,+10.4
Miami (OH),3-1-0,75.0%,25.0%,+12.0
Oklahoma,3-1-0,75.0%,25.0%,+0.4
Northwestern,6-2-0,75.0%,25.0%,+5.0
VCU,3-1-0,75.0%,25.0%,+0.4
SE Missouri,6-2-0,75.0%,25.0%,-1.1
Oregon,3-1-0,75.0%,25.0%,+2.9
Wisconsin,3-1-0,75.0%,25.0%,+5.9
Memphis,3-1-0,75.0%,25.0%,+7.9
Butler,8-3-0,72.7%,27.3%,+4.8
W Carolina,8-3-1,72.7%,27.3%,+1.8
Idaho,8-3-0,72.7%,27.3%,+5.0
Sam Hous St,8-3-0,72.7%,27.3%,+1.5
DePaul,8-3-0,72.7%,27.3%,+7.2
Virginia,8-3-0,72.7%,27.3%,+1.9
IPFW,5-2-0,71.4%,28.6%,+8.9
SC Upstate,10-4-0,71.4%,28.6%,+2.8
Dayton,5-2-0,71.4%,28.6%,+6.9
Ohio,5-2-1,71.4%,28.6%,+3.9
