Team,Over Record,Over %,Under %,Total +/-
Boston Col,1-0-0,100.0%,0.0%,+3.0
TX El Paso,3-0-0,100.0%,0.0%,+6.8
Wisconsin,2-0-0,100.0%,0.0%,+12.8
Connecticut,1-0-1,100.0%,0.0%,+4.8
BYU,1-0-0,100.0%,0.0%,+3.5
St Josephs,1-0-0,100.0%,0.0%,+6.5
Iowa,1-0-0,100.0%,0.0%,+9.0
Arizona,1-0-0,100.0%,0.0%,+40.0
Geo Wshgtn,1-0-1,100.0%,0.0%,+4.5
San Jose St,3-0-0,100.0%,0.0%,+11.7
Auburn,1-0-0,100.0%,0.0%,+15.5
E Carolina,1-0-0,100.0%,0.0%,+8.5
Wichita St,2-0-0,100.0%,0.0%,+17.0
San Diego St,1-0-0,100.0%,0.0%,+3.5
TX-Pan Am,3-0-0,100.0%,0.0%,+17.3
UCLA,1-0-0,100.0%,0.0%,+6.5
Northwestern,2-0-0,100.0%,0.0%,+6.0
Belmont,3-0-0,100.0%,0.0%,+14.2
High Point,2-0-0,100.0%,0.0%,+15.0
Boise St,1-0-0,100.0%,0.0%,+12.0
Rhode Island,1-0-0,100.0%,0.0%,+13.5
Michigan St,1-0-0,100.0%,0.0%,+30.5
Louisville,2-0-0,100.0%,0.0%,+15.5
Murray St,3-0-1,100.0%,0.0%,+5.8
N Carolina,2-0-0,100.0%,0.0%,+12.3
Florida,1-0-0,100.0%,0.0%,+3.0
Villanova,2-0-0,100.0%,0.0%,+20.0
Illinois St,2-0-0,100.0%,0.0%,+25.3
Rob Morris,5-0-0,100.0%,0.0%,+8.1
Missouri,1-0-0,100.0%,0.0%,+3.5
Akron,2-0-0,100.0%,0.0%,+12.5
Indiana St,3-0-0,100.0%,0.0%,+16.3
Minnesota,1-0-0,100.0%,0.0%,+8.0
Hawaii,2-0-0,100.0%,0.0%,+10.0
Maryland,1-0-0,100.0%,0.0%,+16.5
Baylor,2-0-0,100.0%,0.0%,+5.0
Florida St,2-0-0,100.0%,0.0%,+10.0
Iowa St,1-0-0,100.0%,0.0%,+8.0
Arizona St,1-0-0,100.0%,0.0%,+11.5
USC,1-0-0,100.0%,0.0%,+4.5
Kennesaw St,4-0-0,100.0%,0.0%,+7.0
NC A&T,8-1-0,88.9%,11.1%,+6.3
N Florida,7-1-0,87.5%,12.5%,+9.9
South Dakota,6-1-0,85.7%,14.3%,+11.9
Montana St,6-1-0,85.7%,14.3%,+7.1
Sam Hous St,6-1-0,85.7%,14.3%,+12.4
Yale,5-1-0,83.3%,16.7%,+10.3
Portland St,5-1-0,83.3%,16.7%,+7.8
IU Indy,5-1-0,83.3%,16.7%,+7.2
Lafayette,5-1-1,83.3%,16.7%,+7.0
N Arizona,5-1-0,83.3%,16.7%,+2.9
Manhattan,5-1-0,83.3%,16.7%,+10.4
E Kentucky,4-1-0,80.0%,20.0%,+2.4
NC-Asheville,4-1-2,80.0%,20.0%,+7.0
Air Force,4-1-0,80.0%,20.0%,+4.1
Jksnville St,4-1-0,80.0%,20.0%,+8.9
Northeastrn,4-1-0,80.0%,20.0%,+0.3
UTSA,4-1-0,80.0%,20.0%,+5.8
Marist,4-1-0,80.0%,20.0%,+8.9
Weber St,4-1-0,80.0%,20.0%,+1.6
Army,4-1-0,80.0%,20.0%,+25.4
Cal Poly,7-2-0,77.8%,22.2%,+13.1
Charl South,6-2-0,75.0%,25.0%,+4.7
App State,3-1-0,75.0%,25.0%,+2.6
TX A&M-CC,3-1-0,75.0%,25.0%,+7.0
Fla Atlantic,3-1-0,75.0%,25.0%,+29.0
Richmond,3-1-0,75.0%,25.0%,+5.0
Wm & Mary,3-1-0,75.0%,25.0%,+4.0
Gard-Webb,6-2-0,75.0%,25.0%,+6.1
Incar Word,3-1-0,75.0%,25.0%,+1.0
NJIT,6-2-0,75.0%,25.0%,+0.4
Bowling Grn,3-1-0,75.0%,25.0%,+6.0
Ball St,3-1-0,75.0%,25.0%,+7.5
Columbia,3-1-0,75.0%,25.0%,+10.5
Ohio,3-1-0,75.0%,25.0%,+6.5
Miami (OH),3-1-0,75.0%,25.0%,+1.5
Cal St Nrdge,5-2-0,71.4%,28.6%,+5.6
Idaho,5-2-0,71.4%,28.6%,+5.8
Albany,5-2-0,71.4%,28.6%,+8.6
Mt St Marys,5-2-0,71.4%,28.6%,+2.7
WI-Grn Bay,5-2-1,71.4%,28.6%,+8.5
Bellarmine,5-2-0,71.4%,28.6%,+7.9
Prairie View,7-3-0,70.0%,30.0%,+15.0
Ark Pine Bl,7-3-0,70.0%,30.0%,+9.3
S Mississippi,2-1-1,66.7%,33.3%,+9.8
Arkansas St,2-1-0,66.7%,33.3%,+9.3
Maine,6-3-0,66.7%,33.3%,+3.9
Fla Gulf Cst,4-2-0,66.7%,33.3%,-0.7
Morgan St,4-2-0,66.7%,33.3%,+10.0
Jacksonville,4-2-0,66.7%,33.3%,+2.2
LA Tech,2-1-0,66.7%,33.3%,+1.3
IL-Chicago,2-1-0,66.7%,33.3%,+4.5
Delaware St,4-2-0,66.7%,33.3%,+4.1
Alabama,2-1-0,66.7%,33.3%,+5.7
Samford,4-2-0,66.7%,33.3%,+9.9
CS Bakersfld,4-2-0,66.7%,33.3%,+6.3
W Illinois,4-2-0,66.7%,33.3%,-2.9
Citadel,2-1-0,66.7%,33.3%,+3.0
Bucknell,4-2-0,66.7%,33.3%,+9.4
Seattle,4-2-0,66.7%,33.3%,+9.1
Buffalo,4-2-0,66.7%,33.3%,+1.6
