Team,Over Record,Over %,Under %,Total +/-
Miss Valley St,17-8-0,68.0%,32.0%,+3.8
W Georgia,4-2-0,66.7%,33.3%,+4.1
New Orleans,55-31-2,64.0%,36.1%,+3.8
Holy Cross,49-29-2,62.8%,37.2%,+0.9
S Indiana,20-12-0,62.5%,37.5%,+3.5
Denver,68-43-0,61.3%,38.7%,+2.8
San Jose St,54-37-2,59.3%,40.7%,+2.7
UT Rio Grande,48-33-3,59.3%,40.7%,+1.1
Oral Roberts,81-56-1,59.1%,40.9%,+3.5
Morgan St,49-34-3,59.0%,41.0%,+2.8
South Dakota,92-64-4,59.0%,41.0%,+4.6
E Illinois,66-46-3,58.9%,41.1%,+3.5
Hou Christian,40-28-2,58.8%,41.2%,+3.3
Santa Clara,98-69-3,58.7%,41.3%,+3.4
Bucknell,69-49-2,58.5%,41.5%,+2.6
N Colorado,96-69-2,58.2%,41.8%,+3.1
Iowa,113-82-4,58.0%,42.1%,+3.4
Cornell,62-45-2,57.9%,42.1%,+3.1
Wake Forest,89-65-2,57.8%,42.2%,+2.7
E Washington,101-74-1,57.7%,42.3%,+4.0
Chicago St,23-17-0,57.5%,42.5%,+2.8
Ball St,89-66-1,57.4%,42.6%,+1.8
Bowling Green,83-62-1,57.2%,42.8%,+1.6
N Dakota St,99-74-2,57.2%,42.8%,+2.8
N Arizona,56-42-0,57.1%,42.9%,+2.5
Mercyhurst,8-6-0,57.1%,42.9%,+2.3
Lehigh,61-46-0,57.0%,43.0%,+2.9
S Utah,74-56-3,56.9%,43.1%,+1.3
W Illinois,58-44-1,56.9%,43.1%,+1.9
Lafayette,50-38-2,56.8%,43.2%,+1.1
Pepperdine,67-51-2,56.8%,43.2%,+3.3
Florida St,110-84-6,56.7%,43.3%,+1.2
Niagara,69-53-2,56.6%,43.4%,+4.3
McNeese,62-48-1,56.4%,43.6%,+1.4
UTEP,79-62-1,56.0%,44.0%,+1.3
Montana St,94-74-0,56.0%,44.1%,+2.6
Wofford,99-78-3,55.9%,44.1%,+1.6
Howard,52-41-0,55.9%,44.1%,+3.1
Longwood,68-54-4,55.7%,44.3%,+1.2
Penn,69-55-0,55.7%,44.4%,+2.6
Radford,75-60-1,55.6%,44.4%,+1.7
Stetson,55-44-2,55.6%,44.4%,+2.4
Montana,110-88-1,55.6%,44.4%,+1.5
Lindenwood,20-16-1,55.6%,44.4%,+1.8
Long Beach St,79-64-0,55.2%,44.8%,+3.2
Oregon St,78-64-0,54.9%,45.1%,+0.1
Boston College,67-55-2,54.9%,45.1%,+1.6
Kennesaw St,51-42-2,54.8%,45.2%,+1.1
Campbell,68-56-1,54.8%,45.2%,+1.0
Delaware,80-66-0,54.8%,45.2%,+1.8
Norfolk St,82-68-0,54.7%,45.3%,-0.1
Indiana St,88-73-2,54.7%,45.3%,+1.3
Grand Canyon,94-78-2,54.7%,45.4%,-0.1
Prairie View,53-44-1,54.6%,45.4%,-0.2
UL Monroe,60-50-1,54.6%,45.5%,+4.0
La Salle,67-56-0,54.5%,45.5%,-0.3
St Francis PA,55-46-0,54.5%,45.5%,+0.2
G Washington,81-68-1,54.4%,45.6%,+3.6
Florida Atlantic,89-75-1,54.3%,45.7%,+1.7
Furman,109-92-1,54.2%,45.8%,+0.5
Purdue,137-116-3,54.2%,45.9%,+1.8
Abl Christian,72-61-2,54.1%,45.9%,+1.3
E Kentucky,79-67-4,54.1%,45.9%,+1.6
Green Bay,67-57-3,54.0%,46.0%,+2.7
Youngstown St,81-69-1,54.0%,46.0%,+1.1
Austin Peay,82-70-0,54.0%,46.1%,+3.8
NC Wilmington,97-83-2,53.9%,46.1%,+2.2
Purdue FW,90-77-2,53.9%,46.1%,+1.2
SC Upstate,42-36-0,53.9%,46.2%,+2.1
Temple,85-73-4,53.8%,46.2%,+1.9
Fresno St,85-73-0,53.8%,46.2%,+0.7
Rice,71-61-0,53.8%,46.2%,+1.8
American,57-49-0,53.8%,46.2%,+1.0
Missouri,80-69-1,53.7%,46.3%,+1.4
Utah St,110-95-2,53.7%,46.3%,+1.6
Utah,96-83-3,53.6%,46.4%,+2.5
High Point,67-58-3,53.6%,46.4%,+2.5
Rhode Island,90-78-1,53.6%,46.4%,+0.1
North Dakota,69-60-1,53.5%,46.5%,+2.0
Florida,115-100-2,53.5%,46.5%,+0.8
Georgetown,71-62-0,53.4%,46.6%,+2.3
IU Indy,49-43-0,53.3%,46.7%,+3.1
Charlotte,67-59-6,53.2%,46.8%,+1.2
Gonzaga,160-141-1,53.2%,46.8%,+0.9
Tulsa,77-68-3,53.1%,46.9%,+1.0
Idaho,60-53-0,53.1%,46.9%,+1.1
Columbia,43-38-5,53.1%,46.9%,+0.3
Vanderbilt,78-69-2,53.1%,46.9%,+1.2
Winthrop,87-77-2,53.1%,47.0%,+2.2
Florida Intl,61-54-2,53.0%,47.0%,+1.8
Ohio St,106-94-1,53.0%,47.0%,+2.3
Colorado St,98-87-3,53.0%,47.0%,+0.3
Yale,90-80-2,52.9%,47.1%,+2.3
Illinois Chicago,73-65-0,52.9%,47.1%,+0.8
Gardner-Webb,64-57-0,52.9%,47.1%,+0.6
Portland,55-49-2,52.9%,47.1%,+2.4
Oakland,92-82-1,52.9%,47.1%,+1.1
VMI,47-42-1,52.8%,47.2%,+1.1
Dayton,115-103-2,52.8%,47.3%,0.0
Syracuse,97-87-1,52.7%,47.3%,+1.1
Wright St,107-96-0,52.7%,47.3%,+1.1
Charleston,109-98-2,52.7%,47.3%,+1.0
Detroit Mercy,50-45-3,52.6%,47.4%,+3.5
Arizona,131-118-4,52.6%,47.4%,+1.8
Wisconsin,114-103-4,52.5%,47.5%,+0.9
SF Austin,73-66-1,52.5%,47.5%,+1.0
Georgia,84-76-0,52.5%,47.5%,+0.4
Colgate,85-77-1,52.5%,47.5%,+1.0
TCU,97-88-1,52.4%,47.6%,+0.9
Georgia St,87-79-0,52.4%,47.6%,+1.7
Cleveland St,78-71-3,52.4%,47.7%,+1.8
Louisville,89-81-5,52.4%,47.7%,+1.3
Washington,82-75-2,52.2%,47.8%,+0.6
St Thomas,36-33-1,52.2%,47.8%,+1.9
Sam Houston,73-67-0,52.1%,47.9%,+0.9
