Team,ATS Record,Cover %,MOV,ATS +/-
W Georgia,3-1-0,75.0%,-12.5,+3.5
Mercyhurst,3-1-1,75.0%,-16.8,+3.1
Hofstra,27-11-1,71.1%,7.2,+5.4
Merrimack,28-12-2,70.0%,-1.9,+2.8
TX A&M-CC,33-15-0,68.8%,-1.9,+2.9
NC-Wilmgton,34-17-2,66.7%,2.0,+2.5
Utah Tech,20-10-0,66.7%,-3.7,+2.5
Arkansas St,37-19-1,66.1%,-1.2,+2.5
Weber St,25-13-1,65.8%,4.0,+3.1
Utah St,55-30-1,64.7%,8.1,+3.9
Florida A&M,28-16-0,63.6%,-12.0,+3.4
E Kentucky,31-18-1,63.3%,-3.1,+0.5
S Illinois,41-24-1,63.1%,3.0,+1.3
Villanova,61-36-0,62.9%,9.6,+1.7
Michigan St,71-42-2,62.8%,11.3,+1.6
W Kentucky,35-21-2,62.5%,3.9,+1.7
Yale,25-15-1,62.5%,5.0,+3.3
Sam Hous St,38-23-3,62.3%,1.2,+2.2
Boston U,33-20-1,62.3%,-0.9,+1.6
Gard-Webb,28-17-0,62.2%,0.3,+3.2
LIU,18-11-0,62.1%,-6.0,+2.9
TX Christian,44-27-3,62.0%,4.8,+3.1
TX-Arlington,34-21-1,61.8%,0.2,+2.2
N Arizona,30-19-0,61.2%,-4.7,+1.8
Samford,33-21-2,61.1%,-1.3,+2.5
NW State,25-16-1,61.0%,-9.4,+0.3
Norfolk St,31-20-4,60.8%,-2.1,+1.8
Kansas,43-28-1,60.6%,11.1,+1.1
S Dakota St,43-28-2,60.6%,4.5,+2.2
Citadel,23-15-0,60.5%,-9.8,-1.0
Maine,32-21-2,60.4%,-9.1,-0.3
Cal Poly,32-21-1,60.4%,-7.4,+0.3
Morehead St,38-25-0,60.3%,-2.0,+1.0
Wichita St,60-40-3,60.0%,9.2,+2.3
Indiana St,37-25-1,59.7%,1.7,+1.0
Portland St,31-21-1,59.6%,-1.3,+2.5
South Dakota,46-32-3,59.0%,0.3,+1.7
Nevada,43-30-0,58.9%,7.6,+3.3
NC Central,30-21-2,58.8%,-2.4,+0.7
Clemson,44-31-1,58.7%,4.9,+1.4
Liberty,24-17-0,58.5%,3.6,+0.5
SC Upstate,24-17-1,58.5%,-6.8,+0.1
Lipscomb,38-27-0,58.5%,0.3,+2.6
VCU,43-31-0,58.1%,6.9,+1.5
Boise St,43-31-3,58.1%,9.4,+3.7
