Team,Over Record,Over %,Under %,Total +/-
Queens,31-15-2,67.4%,32.6%,+3.6
Le Moyne,25-14-0,64.1%,35.9%,+3.2
Kentucky,57-33-0,63.3%,36.7%,+3.6
Grand Canyon,46-29-0,61.3%,38.7%,+3.6
Loyola MD,78-51-2,60.5%,39.5%,+3.1
Texas St,67-44-4,60.4%,39.6%,+2.9
Samford,76-50-1,60.3%,39.7%,+5.5
North Dakota,95-63-1,60.1%,39.9%,+3.3
Incarnate Word,75-50-2,60.0%,40.0%,+3.5
Tulane,95-64-2,59.8%,40.3%,+3.9
NC Asheville,56-38-2,59.6%,40.4%,+1.9
Oregon,58-40-0,59.2%,40.8%,+2.3
Oregon St,100-69-1,59.2%,40.8%,+2.5
South Carolina,75-52-4,59.1%,40.9%,+3.2
Belmont,43-30-1,58.9%,41.1%,+3.4
Omaha,96-67-0,58.9%,41.1%,+3.4
Weber St,67-47-3,58.8%,41.2%,+2.4
New Orleans,74-52-1,58.7%,41.3%,+2.8
C Arkansas,85-60-2,58.6%,41.4%,+3.2
George Mason,75-53-0,58.6%,41.4%,+2.1
Delaware St,89-63-1,58.6%,41.5%,+3.1
Richmond,79-56-1,58.5%,41.5%,+1.5
Dayton,52-37-2,58.4%,41.6%,+3.8
Idaho St,94-67-4,58.4%,41.6%,+2.4
Wyoming,92-66-1,58.2%,41.8%,+2.8
Drake,62-45-1,57.9%,42.1%,+3.8
Milwaukee,88-64-0,57.9%,42.1%,+2.2
Baylor,52-38-0,57.8%,42.2%,+3.4
Northeastern,82-60-1,57.8%,42.3%,+2.1
Denver,97-71-3,57.7%,42.3%,+2.5
Auburn,56-41-1,57.7%,42.3%,+2.8
W Georgia,15-11-0,57.7%,42.3%,+2.8
J Madison,72-53-0,57.6%,42.4%,+3.1
E Tennessee St,58-43-2,57.4%,42.6%,+0.9
SIU Edward,97-72-2,57.4%,42.6%,+1.7
UTSA,94-70-1,57.3%,42.7%,+2.5
BYU,56-42-0,57.1%,42.9%,+3.4
Montana,58-44-0,56.9%,43.1%,+3.6
Gardner-Webb,63-48-1,56.8%,43.2%,+2.7
Youngstown St,80-61-0,56.7%,43.3%,+4.4
CS Bakersfield,69-53-0,56.6%,43.4%,+3.5
SC Upstate,79-61-0,56.4%,43.6%,+0.9
Missouri St,80-62-1,56.3%,43.7%,+2.0
E Texas A&M,36-28-0,56.3%,43.8%,+4.7
Bellarmine,45-35-1,56.3%,43.8%,+2.1
UC Irvine,50-39-2,56.2%,43.8%,+2.7
Wofford,64-50-2,56.1%,43.9%,+3.2
Navy,60-47-1,56.1%,43.9%,-0.2
Lipscomb,52-41-1,55.9%,44.1%,+3.7
Columbia,76-60-1,55.9%,44.1%,+3.7
Texas So,62-49-3,55.9%,44.1%,+3.2
UNLV,78-62-0,55.7%,44.3%,+3.2
Alcorn St,65-52-0,55.6%,44.4%,+2.4
UCSD,30-24-1,55.6%,44.4%,+4.5
E Carolina,87-70-2,55.4%,44.6%,+1.6
Brown,67-54-0,55.4%,44.6%,+2.7
S Dakota St,47-38-0,55.3%,44.7%,+2.4
Long Beach St,85-69-3,55.2%,44.8%,+1.9
Rice,86-70-1,55.1%,44.9%,+1.8
Purdue FW,65-53-2,55.1%,44.9%,+2.7
Hampton,71-58-2,55.0%,45.0%,+1.0
Air Force,105-86-2,55.0%,45.0%,+1.7
VCU,50-41-2,55.0%,45.1%,+0.3
N Florida,61-50-3,55.0%,45.1%,+1.2
Utah Valley,50-41-1,55.0%,45.1%,+0.4
N Colorado,67-55-2,54.9%,45.1%,+1.4
Delaware,79-65-2,54.9%,45.1%,+1.6
W Carolina,86-71-1,54.8%,45.2%,+1.1
NC Greensboro,52-43-1,54.7%,45.3%,+0.6
NJIT,76-63-0,54.7%,45.3%,+0.8
Binghamton,65-54-1,54.6%,45.4%,+1.3
Boston College,96-80-3,54.6%,45.5%,+1.7
Ohio,67-56-2,54.5%,45.5%,+2.1
Minnesota,86-72-1,54.4%,45.6%,+1.7
Maine,75-63-1,54.4%,45.7%,+1.1
West Virginia,70-59-2,54.3%,45.7%,+2.1
Howard,64-54-3,54.2%,45.8%,+2.1
Harvard,58-49-0,54.2%,45.8%,+1.1
Saint Joseph's,84-71-2,54.2%,45.8%,+1.7
Xavier,59-50-1,54.1%,45.9%,+2.0
South Dakota,66-56-0,54.1%,45.9%,+2.2
North Carolina,53-45-0,54.1%,45.9%,+2.9
SE Louisiana,61-52-1,54.0%,46.0%,+1.4
