Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,6-3-1,66.7%,-15.7,+0.9
Gard-Webb,82-53-2,60.7%,-6.1,+2.0
Jksnville St,163-115-10,58.6%,-5.5,+1.1
SE Louisiana,70-50-1,58.3%,-8.3,+0.5
TX A&M-CC,66-48-1,57.9%,-5.3,+1.8
St Peters,183-135-7,57.6%,-5.6,+1.3
Yale,176-130-13,57.5%,-2.8,+1.7
Merrimack,46-34-3,57.5%,-4.0,+1.5
NW State,70-52-3,57.4%,-8.9,+0.6
Lipscomb,82-61-2,57.3%,-4.5,+1.6
Campbell,63-47-3,57.3%,-8.6,+1.2
Marquette,164-123-4,57.1%,-1.8,+0.8
Princeton,177-134-6,56.9%,0.7,+1.0
Boston Col,157-119-12,56.9%,-5.1,+1.7
Norfolk St,72-55-1,56.7%,-6.2,+0.9
Miami,163-125-10,56.6%,-1.6,+1.5
Jackson St,83-64-2,56.5%,-8.6,+0.7
Col Charlestn,158-122-7,56.4%,1.4,+1.6
Hofstra,173-134-11,56.4%,-0.7,+1.5
IPFW,126-98-1,56.3%,-7.4,+0.5
Hsn Christian,64-50-1,56.1%,-15.0,-0.1
Nevada,166-130-9,56.1%,-2.2,+1.1
UC Davis,134-105-3,56.1%,-6.6,+1.3
Lafayette,74-58-1,56.1%,-6.2,+0.8
Stetson,70-55-5,56.0%,-10.0,+0.1
Colgate,75-59-2,56.0%,-4.9,+1.4
St Marys,161-127-5,55.9%,1.2,+1.2
Oakland,130-103-3,55.8%,-4.5,+0.6
F Dickinson,78-62-0,55.7%,-7.3,+1.0
Providence,163-130-7,55.6%,-3.1,+1.4
Rob Morris,85-68-0,55.6%,-4.2,+0.1
Cornell,168-135-9,55.5%,-5.5,+1.2
Bucknell,78-63-2,55.3%,-3.2,+1.0
Wichita St,162-131-8,55.3%,0.3,+0.7
Loyola-MD,159-129-4,55.2%,-7.4,+0.8
N Colorado,133-108-7,55.2%,-6.2,+1.3
Albany,70-57-5,55.1%,-4.4,+1.0
Temple,188-154-8,55.0%,0.1,+0.7
Seton Hall,162-133-5,54.9%,-3.4,+1.0
San Diego,175-144-4,54.9%,-5.4,+1.6
TX-Arlington,103-85-3,54.8%,-4.4,+1.6
Vanderbilt,157-130-8,54.7%,-4.7,+1.0
Mass Lowell,65-54-0,54.6%,-4.9,+0.6
N Illinois,201-167-9,54.6%,-8.3,+0.4
Columbia,148-123-4,54.6%,-6.7,+0.6
Boston U,84-70-6,54.6%,-2.2,+1.6
Central Conn,72-60-2,54.6%,-6.0,+0.8
Stony Brook,78-65-2,54.6%,-4.7,0.0
Lehigh,73-61-0,54.5%,-4.9,+0.7
SC Upstate,73-61-6,54.5%,-9.5,+0.7
