Team,Over Record,Over %,Under %,Total +/-
SC Upstate,35-15-0,70.0%,30.0%,+4.3
Central Ark,37-16-1,69.8%,30.2%,+8.5
Stonehill,13-6-0,68.4%,31.6%,+5.1
Holy Cross,33-16-1,67.4%,32.7%,+4.9
North Dakota,46-23-1,66.7%,33.3%,+5.0
New Orleans,49-25-3,66.2%,33.8%,+4.2
N Kentucky,35-18-1,66.0%,34.0%,+4.9
McNeese St,31-17-1,64.6%,35.4%,+3.8
Lamar,32-18-0,64.0%,36.0%,+0.6
Utah Tech,19-11-0,63.3%,36.7%,+4.0
WI-Milwkee,81-48-0,62.8%,37.2%,+3.7
Stetson,28-18-2,60.9%,39.1%,+3.4
Tulane,66-43-4,60.6%,39.5%,+3.3
South Dakota,53-35-1,60.2%,39.8%,+2.0
Oral Roberts,63-42-2,60.0%,40.0%,+2.3
NC A&T,34-23-0,59.7%,40.4%,+4.0
Portland St,62-42-3,59.6%,40.4%,+4.3
IPFW,57-39-0,59.4%,40.6%,+5.4
Marshall,68-48-2,58.6%,41.4%,+4.4
Evansville,76-54-0,58.5%,41.5%,+3.0
UTSA,28-20-0,58.3%,41.7%,+4.4
IU Indy,51-37-1,58.0%,42.1%,+3.5
S Dakota St,51-37-1,58.0%,42.1%,+3.9
Ball St,59-43-3,57.8%,42.2%,+3.4
Wake Forest,127-93-2,57.7%,42.3%,+2.3
Providence,120-88-5,57.7%,42.3%,+3.0
Idaho,57-42-3,57.6%,42.4%,+1.4
Weber St,46-34-1,57.5%,42.5%,-0.7
Rhode Island,86-64-2,57.3%,42.7%,+2.0
Iowa St,77-58-1,57.0%,43.0%,+1.9
Kansas City,41-31-1,56.9%,43.1%,+1.9
Abl Christian,25-19-0,56.8%,43.2%,+4.7
Presbyterian,25-19-1,56.8%,43.2%,+1.8
N Dakota St,43-33-0,56.6%,43.4%,+3.0
Buffalo,65-50-1,56.5%,43.5%,+3.5
Yale,35-27-0,56.5%,43.6%,+2.4
Oakland,53-41-1,56.4%,43.6%,+4.1
Tulsa,84-65-1,56.4%,43.6%,+2.5
NW State,27-21-3,56.3%,43.8%,+4.3
Mt St Marys,27-21-1,56.3%,43.8%,+1.1
NJIT,32-25-0,56.1%,43.9%,+0.2
Sac State,60-47-1,56.1%,43.9%,+1.9
Winthrop,28-22-1,56.0%,44.0%,+1.6
St. Thomas,14-11-1,56.0%,44.0%,+1.3
Syracuse,109-86-1,55.9%,44.1%,+3.5
Delaware St,34-27-1,55.7%,44.3%,+4.8
SE Missouri,54-43-1,55.7%,44.3%,+1.7
S Alabama,60-48-1,55.6%,44.4%,+2.6
San Diego,71-57-0,55.5%,44.5%,+0.2
Denver,82-66-0,55.4%,44.6%,+1.6
Baylor,72-58-2,55.4%,44.6%,+3.2
Murray St,53-43-1,55.2%,44.8%,+2.4
Boston Col,106-86-6,55.2%,44.8%,+2.5
Montana,59-48-0,55.1%,44.9%,-0.2
UCSB,44-36-3,55.0%,45.0%,+1.7
Niagara,72-59-1,55.0%,45.0%,+4.6
Villanova,111-91-6,55.0%,45.1%,+1.2
VA Tech,90-74-4,54.9%,45.1%,+2.3
Fairfield,79-65-5,54.9%,45.1%,+1.0
Troy,52-43-1,54.7%,45.3%,+1.2
James Mad,59-49-4,54.6%,45.4%,+2.6
Michigan,120-100-1,54.6%,45.5%,+1.1
Mississippi,73-61-3,54.5%,45.5%,+2.3
Pacific,55-46-1,54.5%,45.5%,+2.3
Wofford,56-47-2,54.4%,45.6%,+2.9
W Virginia,81-68-1,54.4%,45.6%,+1.8
Coastal Car,19-16-2,54.3%,45.7%,+3.0
La Salle,95-80-2,54.3%,45.7%,+3.2
Maine,32-27-0,54.2%,45.8%,+1.1
Wyoming,77-65-5,54.2%,45.8%,+2.4
St Josephs,90-76-1,54.2%,45.8%,+2.6
Xavier,104-88-3,54.2%,45.8%,+0.9
Hsn Christian,20-17-0,54.1%,46.0%,+8.2
Kent St,60-51-2,54.1%,46.0%,+0.4
Gonzaga,76-65-1,53.9%,46.1%,+1.7
NC-Asheville,21-18-0,53.9%,46.2%,-0.5
Lindenwood,7-6-0,53.9%,46.2%,-1.2
Howard,29-25-0,53.7%,46.3%,+2.6
Seton Hall,111-96-2,53.6%,46.4%,+1.7
Clemson,89-77-4,53.6%,46.4%,+1.3
Drexel,60-52-1,53.6%,46.4%,+1.9
