Team,ATS Record,Cover %,MOV,ATS +/-
CS Northridge,3-0-0,100.0%,12.3,+5.7
NC Wilmington,9-0-0,100.0%,7.7,+7.3
NW State,2-0-0,100.0%,-18.5,+11.3
UT Rio Grande,1-0-0,100.0%,35.0,+3.5
Brown,3-0-0,100.0%,9.3,+9.7
Jacksonville St,6-1-0,85.7%,6.6,+9.1
Mercyhurst,6-1-1,85.7%,6.1,+6.0
Queens,12-2-0,85.7%,6.3,+5.6
W Kentucky,5-1-2,83.3%,12.6,+3.6
Florida A&M,5-1-0,83.3%,2.9,+0.5
UC Riverside,5-1-0,83.3%,0.5,+7.0
F Dickinson,9-2-0,81.8%,-0.2,+4.7
UC Irvine,4-1-0,80.0%,8.6,+3.0
Manhattan,4-1-0,80.0%,2.0,+6.4
Louisiana Tech,4-1-0,80.0%,3.2,+1.2
Drexel,7-2-0,77.8%,-2.3,+2.3
FGCU,7-2-0,77.8%,4.1,+5.5
Norfolk St,7-2-0,77.8%,7.6,+8.2
Denver,7-2-0,77.8%,1.2,+5.4
Maryland ES,6-2-0,75.0%,-8.8,+1.4
South Dakota,6-2-1,75.0%,10.0,+2.9
SE Missouri St,6-2-0,75.0%,7.4,+4.1
Portland,6-2-0,75.0%,-10.0,+1.6
Florida,18-6-0,75.0%,16.8,+6.1
Elon,3-1-0,75.0%,0.5,+0.3
Hou Christian,3-1-0,75.0%,-10.2,+2.0
Purdue FW,14-5-0,73.7%,7.2,+2.6
Michigan St,14-5-1,73.7%,11.4,+3.8
Robert Morris,14-5-0,73.7%,3.5,+1.8
Oakland,8-3-0,72.7%,3.9,+4.3
Grambling,5-2-0,71.4%,-6.4,+2.2
Binghamton,5-2-0,71.4%,3.0,+1.5
Purdue,15-6-0,71.4%,10.6,+4.9
Kennesaw St,5-2-0,71.4%,2.6,+2.9
SIU Edward,5-2-0,71.4%,8.1,+4.6
San Jose St,12-5-1,70.6%,-3.7,+1.4
C Connecticut,7-3-0,70.0%,10.7,+4.3
Omaha,7-3-0,70.0%,7.1,+6.6
St Francis PA,7-3-0,70.0%,0.9,+2.9
Youngstown St,9-4-0,69.2%,10.4,+5.0
VMI,13-6-0,68.4%,0.8,+1.7
VCU,13-6-0,68.4%,13.9,+3.6
Chattanooga,15-7-0,68.2%,10.0,+3.3
E Kentucky,4-2-0,66.7%,0.2,+6.8
Yale,4-2-0,66.7%,2.5,+2.4
Arkansas St,10-5-1,66.7%,8.6,+3.1
CS Bakersfield,2-1-0,66.7%,22.5,+5.0
Cal Poly,6-3-0,66.7%,4.0,+5.4
UTEP,2-1-0,66.7%,9.3,+4.8
Bethune,4-2-1,66.7%,-7.3,+5.3
Kansas City,8-4-0,66.7%,5.5,+2.3
Iona,4-2-0,66.7%,3.0,+0.3
Iowa St,12-6-0,66.7%,12.7,+1.9
E Texas A&M,2-1-0,66.7%,-9.0,-1.5
Alcorn St,2-1-1,66.7%,-11.0,+3.6
Alabama St,2-1-0,66.7%,0.7,+8.8
Utah Tech,4-2-0,66.7%,0.5,+0.5
Creighton,15-8-0,65.2%,8.6,+0.6
Wisconsin,15-8-0,65.2%,7.6,+1.4
Indiana,13-7-0,65.0%,3.0,+1.6
Kansas St,13-7-0,65.0%,-0.2,+2.0
Louisville,13-7-0,65.0%,11.0,+3.0
Illinois St,14-8-0,63.6%,3.5,+2.4
Colorado St,14-8-0,63.6%,9.3,+4.2
Syracuse,14-8-1,63.6%,-2.7,+1.6
UAB,12-7-0,63.2%,10.1,+1.0
Duquesne,12-7-0,63.2%,1.8,+3.5
Duke,12-7-0,63.2%,22.5,+5.1
N Alabama,10-6-0,62.5%,8.2,+2.3
Marshall,5-3-1,62.5%,6.1,+5.0
Maine,5-3-0,62.5%,5.4,+5.9
Oregon St,5-3-0,62.5%,5.1,-0.3
