Team,ATS Record,Cover %,MOV,ATS +/-
Okla City,537-479-14,52.9%,2.9,+0.3
Memphis,481-430-19,52.8%,1.1,+0.7
San Antonio,609-570-21,51.7%,4.4,+0.2
Cleveland,512-487-22,51.3%,2.8,+0.2
Portland,445-425-18,51.2%,0.0,+0.3
New York,386-370-9,51.1%,-0.6,+0.1
Utah,474-457-22,50.9%,1.7,+0.1
Brooklyn,405-395-14,50.6%,-1.2,-0.6
Orlando,406-397-17,50.6%,0.0,-0.3
Toronto,456-449-16,50.4%,1.5,+0.4
Denver,532-528-25,50.2%,2.1,-0.2
Houston,509-506-13,50.2%,2.6,+0.2
Boston,572-571-30,50.0%,3.9,+0.3
New Orleans,404-408-12,49.8%,-0.5,-0.1
Golden State,521-531-26,49.5%,3.0,-0.6
LA Clippers,482-492-15,49.5%,2.2,+0.1
Detroit,407-420-22,49.2%,0.8,-0.2
Miami,547-565-25,49.2%,2.1,-0.4
Charlotte,311-323-11,49.1%,-2.3,+0.1
Phoenix,466-485-16,49.0%,1.8,-0.5
Philadelphia,409-431-18,48.7%,0.3,-0.5
Dallas,523-555-19,48.5%,1.8,-0.7
Chicago,437-464-14,48.5%,-0.2,-0.6
Atlanta,418-450-8,48.2%,-0.6,-0.6
Indiana,461-502-20,47.9%,0.5,-0.5
Milwaukee,439-483-20,47.6%,0.9,-1.0
LA Lakers,470-538-16,46.6%,1.9,-0.5
Washington,346-398-12,46.5%,-2.0,-0.8
Sacramento,340-399-18,46.0%,-2.1,-1.4
Minnesota,333-404-17,45.2%,-0.6,-0.9
