Team,Over Record,Over %,Under %,Total +/-
N Alabama,24-9-0,72.7%,27.3%,+9.8
Le Moyne,10-4-0,71.4%,28.6%,+3.5
Mercyhurst,4-2-0,66.7%,33.3%,+4.8
Princeton,14-7-2,66.7%,33.3%,+6.0
U Mass,23-12-0,65.7%,34.3%,+3.7
UCSD,21-11-1,65.6%,34.4%,+8.5
La Salle,15-8-1,65.2%,34.8%,+3.7
Howard,39-21-0,65.0%,35.0%,+3.6
Ohio St,32-18-0,64.0%,36.0%,+4.7
Florida Intl,97-55-2,63.8%,36.2%,+4.7
SE Louisiana,28-16-1,63.6%,36.4%,+5.3
Iowa St,38-22-1,63.3%,36.7%,+4.7
Gard-Webb,24-14-1,63.2%,36.8%,+5.2
North Dakota,60-35-1,63.2%,36.8%,+4.5
Radford,24-15-0,61.5%,38.5%,+1.9
E Kentucky,96-63-1,60.4%,39.6%,+5.4
Hampton,41-27-0,60.3%,39.7%,+4.1
Minnesota,30-20-1,60.0%,40.0%,+2.2
Wofford,78-52-2,60.0%,40.0%,+2.6
Bradley,19-13-0,59.4%,40.6%,+3.4
UTSA,51-35-2,59.3%,40.7%,+2.5
SE Missouri,101-70-0,59.1%,40.9%,+3.5
CS Fullerton,82-57-0,59.0%,41.0%,+5.0
Bucknell,17-12-1,58.6%,41.4%,+3.3
Maine,14-10-0,58.3%,41.7%,-0.4
Fordham,14-10-1,58.3%,41.7%,+3.6
Ball St,14-10-0,58.3%,41.7%,+4.8
Youngs St,81-58-1,58.3%,41.7%,+3.5
W Virginia,53-38-2,58.2%,41.8%,+4.9
TX-Pan Am,32-23-0,58.2%,41.8%,+1.7
Iowa,25-18-1,58.1%,41.9%,+3.1
Cornell,18-13-0,58.1%,41.9%,+1.7
Charlotte,54-39-3,58.1%,41.9%,+2.4
Sac State,95-69-4,57.9%,42.1%,+3.9
TX A&M-CC,30-22-1,57.7%,42.3%,+1.3
Baylor,45-33-0,57.7%,42.3%,+3.5
Fresno St,50-37-2,57.5%,42.5%,+1.1
Idaho St,100-74-2,57.5%,42.5%,+2.9
Portland St,93-69-3,57.4%,42.6%,+4.1
Monmouth,51-38-1,57.3%,42.7%,+3.4
Central Ark,24-18-1,57.1%,42.9%,+0.9
Wake Forest,24-18-0,57.1%,42.9%,+1.8
Lehigh,12-9-1,57.1%,42.9%,+1.3
LSU,20-15-0,57.1%,42.9%,+5.0
Alcorn St,45-34-1,57.0%,43.0%,+4.0
