Team,ATS Record,Cover %,MOV,ATS +/-
Hofstra,90-56-5,61.6%,2.2,+2.1
Saint Mary's,63-41-2,60.6%,7.4,+2.5
Gardner-Webb,76-50-2,60.3%,-4.1,+1.5
Wichita St,67-45-3,59.8%,3.0,+0.9
SE Louisiana,72-49-1,59.5%,-7.8,+0.8
NW State,71-49-3,59.2%,-10.6,+0.9
UC Davis,88-62-1,58.7%,-2.4,+2.2
Providence,68-48-2,58.6%,-2.2,+1.7
Virginia,69-49-3,58.5%,2.6,+0.4
S Florida,69-49-5,58.5%,-7.8,+1.0
Toledo,88-64-1,57.9%,1.2,+1.1
Towson,75-55-4,57.7%,0.2,+1.7
Stony Brook,74-55-3,57.4%,-3.4,+0.2
Campbell,63-47-3,57.3%,-3.9,+1.5
Vanderbilt,67-50-3,57.3%,-6.0,+0.9
Santa Clara,64-48-3,57.1%,-4.0,+1.5
Jacksonville St,88-66-6,57.1%,-2.9,+1.3
Yale,73-55-6,57.0%,1.6,+1.5
Robert Morris,78-59-0,56.9%,-5.7,+0.3
Lafayette,70-53-1,56.9%,-6.6,+1.1
Jackson St,80-61-2,56.7%,-8.4,+1.0
N Colorado,85-65-5,56.7%,-2.6,+1.9
Arizona,64-49-2,56.6%,5.2,+0.6
Lipscomb,75-58-2,56.4%,-1.9,+2.0
Merrimack,49-38-3,56.3%,-3.4,+1.7
Kansas St,67-52-1,56.3%,-5.4,+0.5
Florida A&M,72-56-0,56.3%,-13.8,+0.8
Hou Christian,63-49-1,56.3%,-13.3,0.0
S Alabama,81-63-4,56.3%,-5.5,-0.1
Northwestern,65-51-3,56.0%,-4.8,+1.3
Buffalo,79-62-3,56.0%,-1.1,+2.0
Baylor,61-48-5,56.0%,0.0,+0.4
Sam Houston,66-52-3,55.9%,-2.6,+0.9
Stetson,66-52-5,55.9%,-9.7,+0.6
Georgia Tech,71-56-1,55.9%,-6.0,+1.5
Chattanooga,87-69-1,55.8%,-1.4,+1.1
Texas A&M,58-46-3,55.8%,-1.6,+1.6
Temple,68-54-5,55.7%,-3.2,+0.1
Mississippi,68-54-1,55.7%,-3.6,+0.4
