Team,Over Record,Over %,Under %,Total +/-
Mercyhurst,1-0-0,100.0%,0.0%,+12.5
Utah Valley,16-5-0,76.2%,23.8%,+8.5
Marshall,21-7-0,75.0%,25.0%,+5.6
NW State,15-6-2,71.4%,28.6%,+3.7
Clemson,25-10-0,71.4%,28.6%,+6.3
Grand Canyon,17-7-0,70.8%,29.2%,+2.7
W Michigan,21-9-0,70.0%,30.0%,+5.0
W Illinois,11-5-0,68.8%,31.3%,+6.5
S Utah,11-5-0,68.8%,31.3%,+7.5
Sacramento St,11-5-0,68.8%,31.3%,+9.8
American,4-2-0,66.7%,33.3%,+9.8
N Colorado,18-9-0,66.7%,33.3%,+5.1
Bucknell,10-5-0,66.7%,33.3%,+4.1
Incarnate Word,8-4-0,66.7%,33.3%,+2.5
Bellarmine,6-3-0,66.7%,33.3%,+2.4
W Carolina,21-11-0,65.6%,34.4%,+6.8
Wofford,22-12-0,64.7%,35.3%,+2.8
Dayton,29-16-0,64.4%,35.6%,+4.5
Army,9-5-0,64.3%,35.7%,+3.9
Wagner,7-4-0,63.6%,36.4%,+8.3
UMass,21-12-0,63.6%,36.4%,+7.0
Texas So,12-7-0,63.2%,36.8%,+2.6
Florida Atlantic,22-13-0,62.9%,37.1%,+5.9
Gardner-Webb,20-12-1,62.5%,37.5%,+4.0
Bethune,10-6-0,62.5%,37.5%,+1.2
E Tennessee St,23-14-1,62.2%,37.8%,+2.9
Tennessee,29-18-1,61.7%,38.3%,+3.6
Marquette,29-18-0,61.7%,38.3%,+2.7
Oakland,24-15-1,61.5%,38.5%,+3.6
Texas St,16-10-0,61.5%,38.5%,+3.7
Abl Christian,11-7-0,61.1%,38.9%,+2.4
Albany,14-9-0,60.9%,39.1%,+3.2
Montana St,17-11-0,60.7%,39.3%,+1.1
Ohio,20-13-2,60.6%,39.4%,+3.6
Georgetown,23-15-1,60.5%,39.5%,+4.7
La Salle,18-12-1,60.0%,40.0%,+2.3
