Team,Over Record,Over %,Under %,Total +/-
LSU,9-3-0,75.0%,25.0%,+15.0
N Alabama,24-9-0,72.7%,27.3%,+9.8
Iowa,13-5-1,72.2%,27.8%,+8.2
Le Moyne,10-4-0,71.4%,28.6%,+3.5
Ball St,5-2-0,71.4%,28.6%,+9.1
Bowling Grn,6-3-0,66.7%,33.3%,+9.6
Cornell,10-5-0,66.7%,33.3%,+3.7
VCU,6-3-0,66.7%,33.3%,+6.7
Mercyhurst,4-2-0,66.7%,33.3%,+4.8
Howard,37-19-0,66.1%,33.9%,+4.3
UCSD,21-11-1,65.6%,34.4%,+8.5
Butler,15-8-0,65.2%,34.8%,+2.8
Lehigh,11-6-1,64.7%,35.3%,+3.3
Vanderbilt,9-5-0,64.3%,35.7%,+5.0
Indiana St,9-5-0,64.3%,35.7%,+7.2
North Dakota,50-28-1,64.1%,35.9%,+4.4
CS Fullerton,41-23-0,64.1%,35.9%,+5.3
La Salle,7-4-0,63.6%,36.4%,+0.3
Cincinnati,14-8-0,63.6%,36.4%,+5.2
SE Louisiana,28-16-1,63.6%,36.4%,+5.3
Missouri St,7-4-0,63.6%,36.4%,-1.6
Georgia St,51-30-0,63.0%,37.0%,+5.6
S Alabama,56-33-3,62.9%,37.1%,+4.5
E Kentucky,54-32-1,62.8%,37.2%,+4.9
Columbia,15-9-2,62.5%,37.5%,+5.0
Creighton,15-9-0,62.5%,37.5%,+5.5
Bucknell,15-9-1,62.5%,37.5%,+3.8
Sac State,58-36-2,61.7%,38.3%,+4.4
Richmond,8-5-0,61.5%,38.5%,+4.2
Charlotte,43-27-3,61.4%,38.6%,+3.8
Gard-Webb,19-12-1,61.3%,38.7%,+5.5
Furman,31-20-0,60.8%,39.2%,+2.8
NC-Asheville,17-11-0,60.7%,39.3%,+1.3
San Diego St,17-11-0,60.7%,39.3%,+2.3
Radford,20-13-0,60.6%,39.4%,+1.8
Hampton,35-23-0,60.3%,39.7%,+3.4
TX A&M-CC,30-20-1,60.0%,40.0%,+2.1
Utah St,12-8-1,60.0%,40.0%,+4.1
Texas A&M,12-8-0,60.0%,40.0%,+7.5
UTSA,42-28-1,60.0%,40.0%,+4.0
Georgia,9-6-0,60.0%,40.0%,+2.9
U Mass,9-6-0,60.0%,40.0%,+3.8
Baylor,28-19-0,59.6%,40.4%,+4.5
Col Charlestn,50-34-1,59.5%,40.5%,+3.9
Presbyterian,16-11-0,59.3%,40.7%,+5.8
Nevada,16-11-0,59.3%,40.7%,+4.2
S Utah,55-38-1,59.1%,40.9%,+2.0
Maine,13-9-0,59.1%,40.9%,0.0
Fla Atlantic,43-30-3,58.9%,41.1%,+2.5
Youngs St,43-30-0,58.9%,41.1%,+4.5
Alcorn St,44-31-1,58.7%,41.3%,+4.4
Samford,34-24-1,58.6%,41.4%,+2.0
Monmouth,48-34-1,58.5%,41.5%,+3.3
Florida Intl,45-32-1,58.4%,41.6%,+4.2
E Carolina,7-5-0,58.3%,41.7%,+1.1
Stetson,28-20-1,58.3%,41.7%,+3.3
Norfolk St,36-26-1,58.1%,41.9%,+1.4
Gonzaga,65-47-1,58.0%,42.0%,+2.4
Memphis,11-8-0,57.9%,42.1%,+5.2
New Orleans,22-16-1,57.9%,42.1%,+1.2
Colorado St,11-8-1,57.9%,42.1%,+2.7
E Michigan,11-8-0,57.9%,42.1%,+1.4
TX-Pan Am,30-22-0,57.7%,42.3%,+2.3
Minnesota,15-11-1,57.7%,42.3%,+1.9
Montana,57-42-0,57.6%,42.4%,+2.4
South Dakota,38-28-0,57.6%,42.4%,+3.9
Portland,61-45-1,57.6%,42.5%,+2.5
SE Missouri,52-39-0,57.1%,42.9%,+2.9
Nicholls,20-15-1,57.1%,42.9%,+1.4
Central Ark,24-18-1,57.1%,42.9%,+0.9
Idaho St,56-42-1,57.1%,42.9%,+3.3
Rice,45-34-1,57.0%,43.0%,+0.5
Loyola Mymt,54-41-0,56.8%,43.2%,+1.5
Oklahoma St,21-16-0,56.8%,43.2%,+0.1
Portland St,55-42-2,56.7%,43.3%,+3.6
WI-Grn Bay,47-36-2,56.6%,43.4%,+1.7
W Virginia,26-20-0,56.5%,43.5%,+5.9
Princeton,9-7-0,56.3%,43.8%,+1.8
Fresno St,9-7-1,56.3%,43.8%,-3.4
Holy Cross,14-11-1,56.0%,44.0%,+0.2
Lindenwood,14-11-1,56.0%,44.0%,+2.6
Oregon,43-34-1,55.8%,44.2%,+2.2
Mercer,29-23-1,55.8%,44.2%,+1.5
Delaware St,29-23-0,55.8%,44.2%,+3.3
IU Indy,39-31-0,55.7%,44.3%,+3.2
E Washingtn,59-47-2,55.7%,44.3%,+3.3
SC Upstate,15-12-0,55.6%,44.4%,+2.3
Charl South,15-12-1,55.6%,44.4%,+3.9
Oregon St,45-36-0,55.6%,44.4%,+0.3
Saint Louis,5-4-0,55.6%,44.4%,+1.6
Lipscomb,35-28-1,55.6%,44.4%,+1.4
UC Irvine,38-31-3,55.1%,44.9%,+1.9
Santa Clara,49-40-1,55.1%,44.9%,+1.8
Georgetown,11-9-0,55.0%,45.0%,+1.5
Wake Forest,11-9-0,55.0%,45.0%,+1.7
Queens,11-9-1,55.0%,45.0%,+0.8
NC Central,34-28-0,54.8%,45.2%,-0.1
Arizona,46-38-0,54.8%,45.2%,+2.0
Wofford,29-24-0,54.7%,45.3%,+1.5
E Tenn St,29-24-1,54.7%,45.3%,+1.2
F Dickinson,35-29-1,54.7%,45.3%,+1.7
Texas Tech,18-15-0,54.6%,45.5%,+3.4
Incar Word,18-15-0,54.6%,45.5%,+1.5
Fordham,6-5-0,54.6%,45.5%,-1.7
Citadel,31-26-0,54.4%,45.6%,+2.5
California,31-26-1,54.4%,45.6%,+0.8
Bryant,25-21-1,54.4%,45.7%,+3.1
Detroit,44-37-1,54.3%,45.7%,+2.6
Austin Peay,51-43-1,54.3%,45.7%,+4.0
W Carolina,32-27-1,54.2%,45.8%,+0.2
UAB,33-28-2,54.1%,45.9%,+3.3
Washington,40-34-0,54.1%,46.0%,+2.0
Miss Val St,40-34-1,54.1%,46.0%,+2.0
GA Southern,47-40-1,54.0%,46.0%,+0.7
S Mississippi,41-35-1,54.0%,46.1%,+2.3
Belmont,43-37-0,53.8%,46.3%,+3.1
Wash State,36-31-0,53.7%,46.3%,+2.3
Stanford,36-31-1,53.7%,46.3%,-0.1
SIU Edward,51-44-4,53.7%,46.3%,-0.4
McNeese St,22-19-0,53.7%,46.3%,+0.5
WI-Milwkee,44-38-0,53.7%,46.3%,+1.9
Oral Roberts,37-32-1,53.6%,46.4%,-0.3
Arizona St,38-33-1,53.5%,46.5%,+1.1
Florida St,23-20-0,53.5%,46.5%,-0.4
Denver,31-27-1,53.5%,46.6%,+0.3
Wright St,39-34-0,53.4%,46.6%,+0.7
Northwestern,8-7-2,53.3%,46.7%,+1.2
S Carolina,8-7-0,53.3%,46.7%,+1.4
Coastal Car,40-35-2,53.3%,46.7%,+1.9
Tarleton St,16-14-0,53.3%,46.7%,+1.9
Old Dominion,41-36-4,53.3%,46.8%,+1.6
Weber St,46-41-1,52.9%,47.1%,+2.6
Campbell,19-17-0,52.8%,47.2%,+0.5
Syracuse,20-18-0,52.6%,47.4%,+1.5
CS Bakersfld,30-27-0,52.6%,47.4%,+2.3
Loyola-Chi,10-9-0,52.6%,47.4%,-2.8
Idaho,51-46-2,52.6%,47.4%,+2.1
NC-Wilmgton,41-37-1,52.6%,47.4%,+2.6
Coppin St,32-29-1,52.5%,47.5%,-1.6
Manhattan,43-39-2,52.4%,47.6%,+2.9
St Johns,11-10-1,52.4%,47.6%,-2.5
UCSB,35-32-1,52.2%,47.8%,+0.1
TN State,48-44-0,52.2%,47.8%,+2.4
Iona,48-44-1,52.2%,47.8%,+2.8
Rutgers,12-11-2,52.2%,47.8%,-0.2
N Colorado,49-45-2,52.1%,47.9%,+0.4
TX-Arlington,49-45-1,52.1%,47.9%,+1.4
DePaul,13-12-0,52.0%,48.0%,+5.0
San Francisco,54-50-0,51.9%,48.1%,+1.1
Kansas,29-27-2,51.8%,48.2%,+1.7
TX A&M-Com,16-15-0,51.6%,48.4%,+1.4
Maryland BC,18-17-0,51.4%,48.6%,+0.6
LA Tech,36-34-2,51.4%,48.6%,+1.2
Grd Canyon,28-27-1,50.9%,49.1%,+1.7
Marshall,41-40-1,50.6%,49.4%,+1.8
TX El Paso,41-40-1,50.6%,49.4%,+2.0
Louisiana,42-41-1,50.6%,49.4%,+0.3
Cleveland St,37-37-1,50.0%,50.0%,+2.0
Cal Baptist,18-18-0,50.0%,50.0%,-0.5
Auburn,6-6-0,50.0%,50.0%,-0.6
Toledo,2-2-0,50.0%,50.0%,+2.6
TX Christian,18-18-0,50.0%,50.0%,+0.5
San Jose St,15-15-0,50.0%,50.0%,+2.2
High Point,15-15-0,50.0%,50.0%,0.0
Wisconsin,10-10-0,50.0%,50.0%,+0.8
Providence,11-11-0,50.0%,50.0%,-0.6
UCLA,36-36-2,50.0%,50.0%,+0.2
Army,5-5-0,50.0%,50.0%,+0.4
Hofstra,39-39-0,50.0%,50.0%,+2.0
Cal Poly,40-40-0,50.0%,50.0%,+2.8
Albany,12-12-0,50.0%,50.0%,+4.1
Kansas City,28-28-0,50.0%,50.0%,-0.3
UNLV,10-10-0,50.0%,50.0%,+0.7
Ste F Austin,14-14-0,50.0%,50.0%,+3.7
Alabama,7-7-0,50.0%,50.0%,+0.8
Morgan St,23-23-1,50.0%,50.0%,+0.7
NC-Grnsboro,24-24-1,50.0%,50.0%,-0.8
Ohio,9-9-0,50.0%,50.0%,+2.7
Miami (OH),7-7-0,50.0%,50.0%,-4.9
Geo Mason,9-9-1,50.0%,50.0%,+0.8
W Kentucky,36-36-1,50.0%,50.0%,+1.5
Xavier,11-11-0,50.0%,50.0%,-3.1
Mt St Marys,29-29-1,50.0%,50.0%,+1.3
Indiana,10-10-1,50.0%,50.0%,-0.5
Bellarmine,14-14-1,50.0%,50.0%,-0.7
W Georgia,3-3-0,50.0%,50.0%,+2.1
Kent St,5-5-0,50.0%,50.0%,-1.4
Arkansas St,43-44-0,49.4%,50.6%,+1.1
BYU,42-43-0,49.4%,50.6%,-0.1
TX Southern,41-42-1,49.4%,50.6%,+1.1
Hawaii,41-42-1,49.4%,50.6%,+0.5
Neb Omaha,34-35-2,49.3%,50.7%,+0.2
Utah,32-33-2,49.2%,50.8%,-0.9
Chicago St,28-29-1,49.1%,50.9%,-0.4
Chattanooga,27-28-2,49.1%,50.9%,+0.1
Pepperdine,47-49-2,49.0%,51.0%,-0.8
St Marys,47-49-0,49.0%,51.0%,-0.6
Pacific,46-48-2,48.9%,51.1%,+1.1
Oakland,45-47-0,48.9%,51.1%,+0.5
Wm & Mary,41-43-1,48.8%,51.2%,+2.1
North Texas,39-41-4,48.8%,51.3%,-0.1
Quinnipiac,38-40-1,48.7%,51.3%,+4.3
Ark Pine Bl,36-38-1,48.7%,51.4%,-1.9
Texas,18-19-0,48.7%,51.4%,+2.8
Iowa St,17-18-0,48.6%,51.4%,+0.1
Notre Dame,17-18-0,48.6%,51.4%,+0.6
Mass Lowell,16-17-0,48.5%,51.5%,+2.4
W Illinois,32-34-0,48.5%,51.5%,+1.3
Grambling St,30-32-1,48.4%,51.6%,+0.4
St. Thomas,15-16-0,48.4%,51.6%,+1.1
Utah Tech,15-16-0,48.4%,51.6%,-0.5
N Florida,29-31-0,48.3%,51.7%,+0.8
Northeastrn,43-46-0,48.3%,51.7%,-1.3
Beth-Cook,28-30-2,48.3%,51.7%,+0.6
U Penn,13-14-1,48.2%,51.9%,-2.1
N Arizona,50-54-2,48.1%,51.9%,-0.3
Louisville,12-13-1,48.0%,52.0%,-2.7
Kansas St,12-13-1,48.0%,52.0%,-1.2
Montana St,48-52-0,48.0%,52.0%,-1.1
UL Monroe,47-51-0,48.0%,52.0%,+0.9
Marist,35-38-2,48.0%,52.1%,+0.6
Murray St,34-37-1,47.9%,52.1%,-0.1
Illinois,11-12-1,47.8%,52.2%,+1.7
N Dakota St,31-34-2,47.7%,52.3%,-0.4
Lg Beach St,41-45-0,47.7%,52.3%,+0.6
N Illinois,10-11-0,47.6%,52.4%,0.0
S Methodist,10-11-0,47.6%,52.4%,-0.4
Pittsburgh,10-11-0,47.6%,52.4%,+0.5
UCF,10-11-0,47.6%,52.4%,-1.5
Florida,10-11-1,47.6%,52.4%,-3.2
Fla Gulf Cst,20-22-0,47.6%,52.4%,-2.8
Drexel,39-43-0,47.6%,52.4%,+0.5
Sacred Hrt,28-31-2,47.5%,52.5%,-0.3
IPFW,28-31-0,47.5%,52.5%,+2.3
Tulane,9-10-0,47.4%,52.6%,-0.3
San Diego,45-50-0,47.4%,52.6%,-0.4
Delaware,43-48-0,47.3%,52.8%,-0.4
Middle Tenn,34-38-2,47.2%,52.8%,+1.3
Arkansas,8-9-0,47.1%,52.9%,-2.2
W Michigan,8-9-0,47.1%,52.9%,+0.4
Evansville,8-9-0,47.1%,52.9%,+4.5
James Mad,39-44-0,47.0%,53.0%,-0.2
Utah Valley,23-26-2,46.9%,53.1%,-0.2
Prairie View,38-43-0,46.9%,53.1%,-1.4
Cal St Nrdge,30-34-0,46.9%,53.1%,+1.0
E Illinois,45-51-0,46.9%,53.1%,+0.5
Rob Morris,30-34-1,46.9%,53.1%,+0.5
Central Conn,29-33-1,46.8%,53.2%,-0.3
Niagara,43-49-1,46.7%,53.3%,+2.1
Oklahoma,14-16-0,46.7%,53.3%,-1.1
Dayton,7-8-0,46.7%,53.3%,-2.0
Winthrop,13-15-1,46.4%,53.6%,+1.1
Jksnville St,38-44-2,46.3%,53.7%,+0.4
Towson,37-43-0,46.3%,53.8%,+0.9
St Fran (PA),24-28-0,46.2%,53.9%,+0.7
Wagner,24-28-0,46.2%,53.9%,-0.6
Stonehill,12-14-0,46.2%,53.9%,-2.6
Texas St,41-48-2,46.1%,53.9%,-1.0
AR Lit Rock,40-47-0,46.0%,54.0%,-0.1
Longwood,17-20-0,46.0%,54.1%,+0.8
Colgate,11-13-1,45.8%,54.2%,+0.8
Villanova,11-13-1,45.8%,54.2%,-1.3
Valparaiso,22-26-0,45.8%,54.2%,-3.1
S Indiana,10-12-0,45.5%,54.6%,-0.2
Central Mich,10-12-1,45.5%,54.6%,-4.3
Fairfield,34-41-3,45.3%,54.7%,-0.1
Alabama St,29-35-3,45.3%,54.7%,+0.9
Duke,24-29-0,45.3%,54.7%,-1.2
TN Tech,43-52-0,45.3%,54.7%,-0.3
N Mex State,22-27-0,44.9%,55.1%,-0.9
