Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,1-0-0,100.0%,-28.0,+2.0
Stonehill,2-0-0,100.0%,7.5,+15.3
St Thomas,8-2-0,80.0%,4.4,+8.2
Incarnate Word,7-2-0,77.8%,5.3,+3.1
Lindenwood,3-1-0,75.0%,1.0,+8.6
S Carolina St,14-5-1,73.7%,-4.1,+3.3
Utah Tech,8-3-0,72.7%,0.3,+2.8
CS Northridge,28-12-0,70.0%,2.2,+5.1
UMBC,7-3-1,70.0%,-0.5,+0.9
Prairie View,9-4-0,69.2%,-6.0,+3.5
Memphis,38-17-1,69.1%,6.5,+3.1
E Tennessee St,25-12-1,67.6%,1.4,+2.4
Manhattan,25-12-3,67.6%,-0.7,+3.1
Gonzaga,50-25-1,66.7%,8.6,+1.7
New Hampshire,6-3-2,66.7%,-8.1,-2.8
Boston U,16-8-1,66.7%,-1.0,+0.2
Alabama St,14-7-1,66.7%,-4.8,+2.3
NC A&T,14-7-1,66.7%,-5.5,+2.3
Richmond,31-16-1,66.0%,2.5,+3.5
NW State,15-8-0,65.2%,-8.0,+0.5
Utah St,45-24-0,65.2%,7.8,+3.1
San Jose St,15-8-0,65.2%,0.5,+2.9
Sacred Heart,11-6-0,64.7%,0.6,+5.8
NC Wilmington,33-18-2,64.7%,2.2,+3.3
SIU Edward,9-5-0,64.3%,-0.8,+3.1
Iowa St,32-18-0,64.0%,5.9,+3.6
E Carolina,19-11-0,63.3%,-0.6,+2.8
NC State,31-18-1,63.3%,2.0,+2.9
Virginia Tech,25-15-2,62.5%,-0.8,+1.4
Syracuse,35-21-2,62.5%,3.2,+2.0
Jacksonville St,15-9-1,62.5%,1.7,+0.7
Oakland,26-16-1,61.9%,1.5,+0.3
CS Bakersfield,16-10-0,61.5%,3.4,+2.1
Colgate,8-5-1,61.5%,0.7,0.0
Ohio St,30-19-0,61.2%,4.4,+3.4
Green Bay,33-21-1,61.1%,2.7,+2.8
Drake,33-21-4,61.1%,3.8,+1.8
Radford,14-9-0,60.9%,2.3,+1.8
Grand Canyon,14-9-1,60.9%,5.2,+1.9
San Diego St,38-25-0,60.3%,4.9,+2.5
N Iowa,33-22-2,60.0%,1.6,+1.5
Buffalo,21-14-1,60.0%,0.7,-0.7
Jacksonville,12-8-1,60.0%,-0.9,+2.5
Sacramento St,15-10-1,60.0%,-6.4,+1.2
Creighton,31-21-1,59.6%,3.2,+0.5
Liberty,22-15-0,59.5%,2.5,+1.0
E Washington,22-15-0,59.5%,0.9,+0.9
Hampton,20-14-0,58.8%,-0.2,+2.5
SE Louisiana,10-7-0,58.8%,-0.1,+0.3
UTSA,17-12-0,58.6%,3.1,+2.7
Duke,41-29-1,58.6%,10.8,+0.5
Kentucky,29-21-1,58.0%,6.9,+1.0
Florida A&M,11-8-0,57.9%,-8.8,+2.7
Tennessee St,11-8-0,57.9%,-2.7,-1.3
Montana St,22-16-1,57.9%,4.1,+2.1
W Kentucky,37-27-0,57.8%,2.7,+1.8
N Dakota St,30-22-1,57.7%,4.2,+2.4
Kansas,38-28-1,57.6%,7.1,+1.4
Pittsburgh,23-17-2,57.5%,1.7,+1.7
Kent St,35-26-1,57.4%,3.4,+0.9
Valparaiso,20-15-0,57.1%,4.6,+2.3
Texas St,16-12-2,57.1%,0.2,+3.7
UMass Lowell,8-6-1,57.1%,0.5,+3.2
Hawai'i,44-33-0,57.1%,2.5,+2.8
Longwood,16-12-0,57.1%,-2.3,+2.5
New Mexico,29-22-2,56.9%,7.8,+1.5
Wright St,29-22-0,56.9%,5.3,+2.7
Arkansas St,21-16-0,56.8%,-0.6,+1.1
UL Monroe,13-10-1,56.5%,-7.6,-1.5
Stony Brook,13-10-0,56.5%,-1.4,+3.7
Penn St,22-17-3,56.4%,-2.3,+0.6
UConn,36-28-1,56.3%,3.4,+1.1
Vanderbilt,23-18-2,56.1%,0.0,-0.2
Texas A&M,23-18-1,56.1%,0.4,+1.0
Notre Dame,23-18-0,56.1%,0.5,+0.7
Albany,14-11-1,56.0%,0.7,+1.6
Samford,14-11-1,56.0%,-1.5,+0.5
Wisconsin,28-22-1,56.0%,4.8,+1.4
Gardner-Webb,19-15-0,55.9%,2.4,+4.0
Alabama,29-23-1,55.8%,0.8,+0.7
Belmont,20-16-0,55.6%,4.3,+1.9
Temple,25-20-1,55.6%,0.3,+0.6
Cleveland St,20-16-0,55.6%,0.2,+1.8
UNLV,21-17-2,55.3%,4.6,+0.9
San Francisco,33-27-1,55.0%,2.3,+1.4
SF Austin,11-9-1,55.0%,4.8,+0.6
Iona,33-27-2,55.0%,3.7,+1.8
Oregon St,17-14-1,54.8%,-0.5,-0.6
Old Dominion,29-24-3,54.7%,0.3,+0.1
Kennesaw St,12-10-0,54.6%,-3.0,-0.3
Mt St Mary's,6-5-0,54.6%,-3.0,+2.0
Washington,25-21-1,54.4%,3.0,+1.2
VCU,32-27-3,54.2%,2.7,+2.2
Texas A&M-CC,13-11-0,54.2%,1.6,+1.3
Niagara,26-22-1,54.2%,-0.4,-0.5
Davidson,26-22-3,54.2%,3.0,-1.3
Coppin St,13-11-1,54.2%,-8.2,+0.2
Yale,90-77-3,53.9%,2.0,+0.8
Presbyterian,14-12-1,53.9%,-5.7,+0.7
Wagner,7-6-0,53.9%,-2.8,-3.7
Morehead St,14-12-0,53.9%,-0.3,+0.4
Campbell,14-12-0,53.9%,1.0,+1.0
Cornell,85-73-4,53.8%,-1.8,+0.2
Michigan,29-25-0,53.7%,2.9,+2.6
Butler,23-20-0,53.5%,2.6,+0.8
Saint Peter's,16-14-2,53.3%,-0.8,0.0
G Washington,26-23-2,53.1%,-1.0,-0.5
Long Beach St,26-23-2,53.1%,-2.4,-0.4
St Bonaventure,18-16-1,52.9%,0.1,+1.5
Louisiana Tech,27-24-0,52.9%,0.6,-1.5
Houston,27-24-0,52.9%,1.4,+0.2
Binghamton,9-8-1,52.9%,-5.1,+0.1
Bowling Green,18-16-0,52.9%,-3.4,-0.9
Portland St,19-17-0,52.8%,-2.8,-1.6
Arizona St,20-18-1,52.6%,5.2,+3.2
Lipscomb,10-9-0,52.6%,-4.6,-0.7
Air Force,21-19-1,52.5%,-2.1,+0.1
Baylor,21-19-0,52.5%,1.8,+0.5
Georgia St,22-20-0,52.4%,1.2,+0.3
