Team,Over Record,Over %,Under %,Total +/-
W Georgia,4-1-0,80.0%,20.0%,+5.0
Miss Valley St,16-9-0,64.0%,36.0%,+2.9
New Orleans,55-31-2,64.0%,36.1%,+3.8
S Indiana,20-12-0,62.5%,37.5%,+3.5
Holy Cross,51-31-2,62.2%,37.8%,+1.2
Denver,72-45-0,61.5%,38.5%,+2.9
Mercyhurst,8-5-0,61.5%,38.5%,+4.2
E Illinois,75-48-3,61.0%,39.0%,+3.9
Hou Christian,43-28-2,60.6%,39.4%,+4.1
Bucknell,73-48-2,60.3%,39.7%,+3.3
Morgan St,50-33-3,60.2%,39.8%,+3.1
UT Rio Grande,49-33-3,59.8%,40.2%,+1.1
San Jose St,54-37-2,59.3%,40.7%,+2.7
South Dakota,99-68-4,59.3%,40.7%,+4.3
Santa Clara,102-71-3,59.0%,41.0%,+3.2
Oral Roberts,89-63-1,58.6%,41.5%,+3.5
E Washington,114-81-1,58.5%,41.5%,+4.1
N Colorado,101-73-2,58.1%,42.0%,+3.4
Wake Forest,94-68-2,58.0%,42.0%,+3.1
N Dakota St,109-79-2,58.0%,42.0%,+2.6
Ball St,91-66-1,58.0%,42.0%,+2.3
Bowling Green,91-67-1,57.6%,42.4%,+2.0
W Illinois,61-45-1,57.6%,42.5%,+1.8
N Arizona,67-50-0,57.3%,42.7%,+2.5
Chicago St,24-18-0,57.1%,42.9%,+2.5
Howard,54-41-0,56.8%,43.2%,+2.9
McNeese,63-48-1,56.8%,43.2%,+1.5
Montana St,97-74-0,56.7%,43.3%,+2.9
Lehigh,64-49-0,56.6%,43.4%,+3.0
Lafayette,53-41-3,56.4%,43.6%,+1.2
Iowa,120-93-4,56.3%,43.7%,+2.9
Wofford,110-86-3,56.1%,43.9%,+1.2
Austin Peay,86-68-0,55.8%,44.2%,+4.4
Boston College,72-57-3,55.8%,44.2%,+1.9
Pepperdine,72-57-2,55.8%,44.2%,+2.6
Florida St,115-92-6,55.6%,44.4%,+0.9
Indiana St,95-76-2,55.6%,44.4%,+1.9
S Utah,76-61-3,55.5%,44.5%,+1.0
Kennesaw St,51-41-2,55.4%,44.6%,+1.1
UTEP,88-71-1,55.4%,44.7%,+1.3
Cornell,63-51-2,55.3%,44.7%,+2.3
La Salle,74-60-0,55.2%,44.8%,+0.1
Radford,76-62-1,55.1%,44.9%,+1.6
Niagara,71-58-2,55.0%,45.0%,+3.9
Prairie View,55-45-1,55.0%,45.0%,+0.4
Portland,61-50-2,55.0%,45.1%,+3.0
Stetson,56-46-2,54.9%,45.1%,+2.4
Grand Canyon,96-79-2,54.9%,45.1%,+0.1
Charlotte,74-61-7,54.8%,45.2%,+2.2
North Dakota,74-61-2,54.8%,45.2%,+2.5
Green Bay,75-62-4,54.7%,45.3%,+2.5
Utah St,117-97-2,54.7%,45.3%,+1.9
IU Indy,53-44-0,54.6%,45.4%,+3.2
Youngstown St,83-69-1,54.6%,45.4%,+1.2
Vanderbilt,89-74-2,54.6%,45.4%,+1.7
Norfolk St,84-70-1,54.6%,45.5%,-0.2
Longwood,67-56-4,54.5%,45.5%,+0.8
Florida,125-105-2,54.4%,45.7%,+0.7
Gardner-Webb,69-58-1,54.3%,45.7%,+1.1
Lindenwood,19-16-1,54.3%,45.7%,+1.6
High Point,70-59-3,54.3%,45.7%,+2.5
Penn,70-59-0,54.3%,45.7%,+2.2
Montana,115-97-1,54.3%,45.8%,+1.5
Oregon St,83-70-0,54.3%,45.8%,-0.2
Georgetown,83-70-0,54.3%,45.8%,+2.5
Abl Christian,71-60-2,54.2%,45.8%,+1.3
Colgate,91-77-1,54.2%,45.8%,+1.3
Long Beach St,85-72-0,54.1%,45.9%,+3.1
Gonzaga,178-151-2,54.1%,45.9%,+1.0
Rhode Island,100-85-2,54.1%,46.0%,0.0
Florida Atlantic,89-76-1,53.9%,46.1%,+1.6
Fresno St,90-77-0,53.9%,46.1%,+0.9
DePaul,63-54-0,53.9%,46.2%,+0.7
Delaware,84-72-0,53.9%,46.2%,+1.7
NW State,50-43-2,53.8%,46.2%,+3.4
Furman,112-97-1,53.6%,46.4%,+0.3
Rice,75-65-0,53.6%,46.4%,+1.9
Campbell,68-59-1,53.5%,46.5%,+0.7
UL Monroe,69-60-1,53.5%,46.5%,+3.1
Dayton,127-111-3,53.4%,46.6%,-0.2
Idaho,64-56-0,53.3%,46.7%,+1.2
Syracuse,105-92-2,53.3%,46.7%,+1.2
VMI,49-43-1,53.3%,46.7%,+1.5
Oakland,99-87-1,53.2%,46.8%,+1.2
Tulsa,86-76-3,53.1%,46.9%,+0.1
