Team,Over Record,Over %,Under %,Total +/-
LSU,9-3-0,75.0%,25.0%,+15.0
Iowa,13-5-1,72.2%,27.8%,+8.2
Ball St,5-2-0,71.4%,28.6%,+9.1
N Alabama,21-9-0,70.0%,30.0%,+9.3
UCSD,20-9-1,69.0%,31.0%,+10.1
Bowling Grn,6-3-0,66.7%,33.3%,+9.6
VCU,6-3-0,66.7%,33.3%,+6.7
SE Louisiana,27-14-1,65.9%,34.2%,+5.9
Howard,36-19-0,65.5%,34.6%,+4.0
Butler,15-8-0,65.2%,34.8%,+2.8
Columbia,15-8-2,65.2%,34.8%,+5.8
Lehigh,11-6-1,64.7%,35.3%,+3.3
Cornell,9-5-0,64.3%,35.7%,+3.2
Vanderbilt,9-5-0,64.3%,35.7%,+5.0
Indiana St,9-5-0,64.3%,35.7%,+7.2
Cincinnati,14-8-0,63.6%,36.4%,+5.2
La Salle,7-4-0,63.6%,36.4%,+0.3
Missouri St,7-4-0,63.6%,36.4%,-1.6
Le Moyne,7-4-0,63.6%,36.4%,+3.4
S Alabama,55-32-2,63.2%,36.8%,+4.7
Maine,12-7-0,63.2%,36.8%,+0.8
New Orleans,22-13-1,62.9%,37.1%,+2.5
North Dakota,47-28-1,62.7%,37.3%,+4.4
Creighton,15-9-0,62.5%,37.5%,+5.5
Charlotte,43-26-3,62.3%,37.7%,+4.1
CS Fullerton,38-23-0,62.3%,37.7%,+4.3
Sac State,56-34-2,62.2%,37.8%,+4.4
E Kentucky,51-31-1,62.2%,37.8%,+4.7
Georgia St,49-30-0,62.0%,38.0%,+5.3
Richmond,8-5-0,61.5%,38.5%,+4.2
Gard-Webb,19-12-1,61.3%,38.7%,+5.5
Bucknell,14-9-1,60.9%,39.1%,+2.7
San Diego St,17-11-0,60.7%,39.3%,+2.3
Samford,34-22-1,60.7%,39.3%,+2.3
NC-Asheville,17-11-0,60.7%,39.3%,+1.3
Radford,20-13-0,60.6%,39.4%,+1.8
Princeton,9-6-0,60.0%,40.0%,+3.0
UTSA,42-28-1,60.0%,40.0%,+4.0
Utah St,12-8-1,60.0%,40.0%,+4.1
Georgia,9-6-0,60.0%,40.0%,+2.9
Texas A&M,12-8-0,60.0%,40.0%,+7.5
Furman,30-20-0,60.0%,40.0%,+2.8
U Mass,9-6-0,60.0%,40.0%,+3.8
S Utah,54-36-1,60.0%,40.0%,+2.3
Alcorn St,43-29-1,59.7%,40.3%,+4.7
TX A&M-CC,28-19-1,59.6%,40.4%,+2.2
Baylor,28-19-0,59.6%,40.4%,+4.5
Col Charlestn,48-33-1,59.3%,40.7%,+3.8
Nevada,16-11-0,59.3%,40.7%,+4.2
Presbyterian,16-11-0,59.3%,40.7%,+5.8
Youngs St,42-29-0,59.2%,40.9%,+4.4
Norfolk St,36-25-1,59.0%,41.0%,+1.5
Monmouth,46-32-1,59.0%,41.0%,+3.2
Central Ark,23-16-1,59.0%,41.0%,+1.4
Fla Atlantic,43-30-3,58.9%,41.1%,+2.5
Queens,10-7-1,58.8%,41.2%,+3.4
E Carolina,7-5-0,58.3%,41.7%,+1.1
Holy Cross,14-10-1,58.3%,41.7%,+0.3
Hampton,32-23-0,58.2%,41.8%,+3.0
Florida Intl,43-31-1,58.1%,41.9%,+4.3
WI-Grn Bay,47-34-2,58.0%,42.0%,+1.9
Memphis,11-8-0,57.9%,42.1%,+5.2
E Michigan,11-8-0,57.9%,42.1%,+1.4
Colorado St,11-8-1,57.9%,42.1%,+2.7
Montana,55-40-0,57.9%,42.1%,+2.7
E Washingtn,59-43-2,57.8%,42.2%,+4.1
South Dakota,37-27-0,57.8%,42.2%,+4.0
Minnesota,15-11-1,57.7%,42.3%,+1.9
Gonzaga,64-47-1,57.7%,42.3%,+2.1
SE Missouri,50-37-0,57.5%,42.5%,+2.9
F Dickinson,35-26-1,57.4%,42.6%,+2.6
Portland,59-44-1,57.3%,42.7%,+2.5
TX-Pan Am,28-21-0,57.1%,42.9%,+2.7
Loyola Mymt,53-40-0,57.0%,43.0%,+1.5
Portland St,53-40-2,57.0%,43.0%,+3.8
Rice,45-34-1,57.0%,43.0%,+0.5
Delaware St,29-22-0,56.9%,43.1%,+3.4
Idaho St,54-41-1,56.8%,43.2%,+3.2
Oklahoma St,21-16-0,56.8%,43.2%,+0.1
W Virginia,26-20-0,56.5%,43.5%,+5.9
Miss Val St,40-31-1,56.3%,43.7%,+2.5
Fresno St,9-7-1,56.3%,43.8%,-3.4
GA Southern,47-37-1,56.0%,44.1%,+1.2
